Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
get,1,63,"[0, 63, 89, 91, 96, 109, 119, 147, 155, 192, 224, 234, 240, 244, 248, 256, 257, 263, 265, 285, 326, 330, 335, 392, 411, 415, 433, 452, 463, 470, 546, 553, 554, 555, 595, 611, 622, 624, 626, 636, 645, 649, 657, 659, 676, 708, 719, 722, 776, 779, 781, 810, 839, 841, 877, 959, 1022, 1039, 1097, 1109, 1125, 1145, 1153, 1175, 1177, 1178, 1179, 1193, 1199, 1206, 1223, 1224, 1241, 1252, 1262, 1281, 1473, 1499, 1542, 1568, 1599, 1612, 1623, 1627, 1634, 1641, 1654, 1659, 1670, 1681, 1698, 1704, 1705, 1711, 1720, 1738, 1744, 1860, 1866, 1867, 1872, 1916, 1958, 1997, 1999, 2009, 2029, 2051, 2053, 2055, 2057, 2059, 2073, 2086, 2101, 2104, 2125, 2149, 2181, 2211, 2214, 2224, 2231, 2236, 2239, 2253, 2283, 2307, 2310, 2319, 2388, 2391, 2412, 2441, 2447, 2534, 2537, 2550, 2552, 2622, 2699, 2754, 2760, 2762, 2799, 2828, 2835, 2886, 2899, 2956, 2967, 2990, 2993, 3024, 3059, 3067, 3069, 3071, 3099, 3106, 3120, 3126, 3166, 3177, 3189, 3204, 3216, 3250, 3251, 3256, 3257, 3263]",S4QF.tsv
we've,1,1501,"[0, 326, 330, 335, 1473, 1501, 1714, 1733, 1902, 2412, 2534, 2956, 3013, 3126, 3206]",S4QF.tsv
this morning,2,609,"[0, 609, 2208, 2745]",S4QF.tsv
we've get,2,2534,"[0, 326, 330, 335, 1473, 2412, 2534, 2956, 3126]",S4QF.tsv
yes,1,29,"[2, 8, 11, 13, 29, 35, 83, 94, 99, 104, 116, 139, 146, 149, 165, 202, 229, 292, 297, 348, 371, 373, 381, 383, 385, 402, 405, 408, 425, 426, 430, 466, 511, 528, 555, 581, 641, 648, 679, 680, 683, 692, 703, 705, 741, 763, 767, 771, 780, 796, 798, 826, 843, 849, 851, 853, 855, 859, 861, 863, 876, 883, 885, 886, 887, 889, 891, 899, 906, 915, 918, 928, 950, 955, 971, 972, 1036, 1037, 1038, 1048, 1081, 1118, 1124, 1134, 1144, 1174, 1189, 1201, 1216, 1221, 1241, 1244, 1260, 1266, 1271, 1273, 1283, 1287, 1305, 1313, 1320, 1324, 1340, 1351, 1404, 1424, 1461, 1477, 1480, 1502, 1511, 1516, 1532, 1535, 1537, 1539, 1546, 1550, 1571, 1580, 1583, 1624, 1628, 1631, 1643, 1649, 1660, 1666, 1706, 1716, 1766, 1779, 1783, 1801, 1809, 1811, 1829, 1848, 1862, 1891, 1917, 1922, 1923, 1925, 1929, 1944, 1948, 1954, 1961, 1967, 1981, 1990, 1994, 2010, 2014, 2024, 2033, 2044, 2046, 2055, 2056, 2065, 2068, 2069, 2074, 2106, 2115, 2130, 2149, 2182, 2220, 2228, 2230, 2240, 2275, 2303, 2304, 2329, 2331, 2336, 2342, 2353, 2395, 2406, 2425, 2442, 2472, 2477, 2479, 2491, 2522, 2527, 2528, 2542, 2570, 2575, 2588, 2591, 2609, 2611, 2613, 2616, 2620, 2621, 2624, 2640, 2649, 2654, 2658, 2661, 2662, 2667, 2682, 2688, 2696, 2701, 2744, 2822, 2827, 2896, 2907, 2959, 2996, 3014, 3033, 3034, 3035, 3062, 3074, 3086, 3097, 3102, 3107, 3110, 3126, 3129, 3148, 3177, 3184, 3197, 3224, 3230, 3232, 3238, 3240, 3243, 3248, 3257, 3259]",S4QF.tsv
no it,2,107,"[4, 107, 1595, 2916, 3203]",S4QF.tsv
it be,2,10,"[4, 10, 78, 204, 208, 212, 218, 234, 236, 287, 298, 305, 330, 347, 366, 367, 457, 487, 547, 588, 649, 712, 742, 749, 752, 777, 797, 932, 934, 994, 1001, 1029, 1145, 1174, 1176, 1177, 1234, 1237, 1248, 1250, 1252, 1298, 1300, 1342, 1350, 1365, 1386, 1412, 1536, 1582, 1602, 1718, 1795, 1815, 1897, 1910, 2127, 2130, 2302, 2334, 2514, 2521, 2653, 2689, 2691, 2745, 2769, 2776, 2857, 2916, 2972, 2980, 3065, 3113, 3157, 3178, 3183, 3184]",S4QF.tsv
be er,2,799,"[4, 141, 460, 649, 695, 799, 907, 1001, 1293, 2057, 2113, 2687, 2699, 2709, 2748, 2750, 2762]",S4QF.tsv
no it be,3,2916,"[4, 2916]",S4QF.tsv
friend,1,12,"[6, 12]",S4QF.tsv
cos,1,40,"[26, 40, 63, 228, 418, 777, 1386, 1436, 1529, 1707, 1716, 1734, 1894, 1936, 2009, 2131, 2186, 2199, 2249, 2335, 2447, 2790, 2792, 2846, 2886, 2899, 3065, 3079]",S4QF.tsv
be it,2,28,"[25, 28, 150, 151, 280, 298, 319, 332, 379, 475, 645, 774, 864, 990, 1061, 1110, 1133, 1135, 1188, 1235, 1238, 1289, 1325, 1331, 1366, 1368, 1493, 1594, 1906, 1908, 2293, 2346, 2434, 2505, 2506, 2738, 2869, 3242, 3265]",S4QF.tsv
two,1,98,"[28, 34, 98, 285, 359, 502, 567, 606, 622, 626, 635, 833, 1066, 1482, 1486, 1542, 1543, 1563, 1582, 1585, 1588, 1589, 1596, 1599, 1635, 1878, 1890, 1956, 1997, 2113, 2412, 2608, 2612, 2685, 2695, 3044, 3085, 3120, 3132, 3166]",S4QF.tsv
what be,2,111,"[28, 111, 565, 1008, 1061, 1235, 1551, 1613, 2256, 2399, 2707, 2869]",S4QF.tsv
take,1,115,"[28, 34, 115, 125, 468, 485, 605, 616, 640, 831, 1014, 1262, 1282, 1304, 1701, 1750, 1856, 2125, 2203, 2350, 2769, 2831, 2832, 3199, 3201, 3236]",S4QF.tsv
come,1,101,"[28, 34, 101, 226, 263, 267, 269, 340, 392, 429, 431, 595, 649, 712, 722, 742, 795, 938, 964, 981, 984, 1000, 1008, 1033, 1070, 1114, 1128, 1149, 1171, 1308, 1717, 2271, 2291, 2365, 2377, 2489, 2587, 2592, 2594, 2600, 2604, 2610, 2659, 2676, 2713, 2724, 2762, 2799, 2824, 2853, 2992, 3001, 3069]",S4QF.tsv
two weeks,2,1066,"[28, 34, 1066]",S4QF.tsv
weeks,1,1077,"[28, 34, 1066, 1077, 2721, 2926, 2927, 2929]",S4QF.tsv
