Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
okay,1,1,"[0, 1, 43, 130, 148, 189, 495, 515, 594, 675]",SDA8.tsv
i would,2,18,"[0, 18, 107]",SDA8.tsv
that be,2,40,"[0, 40, 110, 196, 222, 390, 585, 631]",SDA8.tsv
would,1,303,"[0, 18, 107, 303, 425, 444, 590, 591, 668, 684]",SDA8.tsv
that i,2,42,"[0, 42, 107, 268, 305, 309, 432, 565]",SDA8.tsv
come,1,24,"[0, 24, 28, 38, 43, 46, 134, 148, 149, 171, 172, 268, 329, 352, 356, 368, 396, 429, 509, 529, 675, 682, 769, 793, 805]",SDA8.tsv
tell,1,425,"[0, 415, 425, 618, 622, 659, 688, 689, 762, 771, 773]",SDA8.tsv
do it,2,3,"[2, 3, 6, 78, 115, 145, 175, 215, 222, 393, 432, 583, 586, 668]",SDA8.tsv
don't wanna,2,6,"[2, 6]",SDA8.tsv
i'd,1,9,"[2, 9, 18, 45, 193, 268, 588]",SDA8.tsv
i don't,2,109,"[2, 4, 109, 110, 113, 138, 328, 396, 455, 491, 579, 615, 616, 658, 672, 676, 682, 772]",SDA8.tsv
i don't wanna,3,138,"[2, 4, 138]",SDA8.tsv
i mean,2,260,"[2, 7, 260, 291, 307, 329, 490]",SDA8.tsv
dunno,1,50,"[2, 50, 311, 408, 435, 491, 579, 782]",SDA8.tsv
mean,1,43,"[2, 7, 43, 260, 291, 307, 329, 419, 442, 490, 495, 631]",SDA8.tsv
wanna,1,425,"[2, 4, 6, 138, 171, 172, 407, 425, 442, 526, 579, 581, 592, 702]",SDA8.tsv
probably,1,304,"[2, 304, 427, 689]",SDA8.tsv
don't wanna hang out with,5,6,"[4, 6]",SDA8.tsv
dad that much,3,6,"[4, 6]",SDA8.tsv
have to,2,6,"[4, 6, 18, 43, 62, 113, 169, 186, 239, 286, 290, 297, 305, 346, 348, 350, 468, 478, 486, 552, 562, 621, 657, 659, 660, 671, 682, 683, 684, 695]",SDA8.tsv
hang,1,190,"[4, 6, 190, 306]",SDA8.tsv
i have,2,27,"[4, 27, 169, 297, 301, 309, 346, 497, 621, 682, 684, 695]",SDA8.tsv
that much,2,305,"[4, 305]",SDA8.tsv
much,1,44,"[4, 6, 44, 203, 305, 341, 442, 447, 459, 558, 687]",SDA8.tsv
with my,2,579,"[4, 579]",SDA8.tsv
