Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
place,1,13,"[0, 13, 15, 19, 257, 268]",S7UX.tsv
go,1,8,"[0, 8, 22, 30, 35, 44, 45, 56, 89, 105, 121, 133, 137, 147, 148, 149, 152, 158, 162, 163, 168, 173, 176, 177, 179, 182, 185, 186, 236, 257, 258, 263, 264, 270, 271, 281, 283, 284, 296, 316, 317, 331, 382, 428, 439, 459, 471, 488, 491, 498, 540, 543, 544]",S7UX.tsv
six,1,95,"[0, 95, 363, 364, 365, 366, 367, 395, 396, 397, 455, 461, 495]",S7UX.tsv
think,1,105,"[7, 78, 79, 105, 115, 138, 202, 208, 324, 402]",S7UX.tsv
alright,1,16,"[12, 16, 18, 46, 103, 106, 152, 270, 304, 376, 463]",S7UX.tsv
cos,1,16,"[12, 16, 69, 155, 221, 225, 260, 271, 285, 453, 543]",S7UX.tsv
can you,2,21,"[12, 21, 37, 111, 285]",S7UX.tsv
i've,1,117,"[12, 117, 150, 197, 236, 252, 265, 290, 324, 325, 351, 360, 365, 438, 453, 454, 474]",S7UX.tsv
yeah,1,20,"[3, 9, 10, 20, 50, 51, 52, 57, 69, 88, 89, 114, 118, 119, 120, 122, 123, 128, 152, 153, 156, 183, 188, 190, 194, 198, 200, 226, 227, 229, 231, 249, 255, 256, 257, 263, 274, 277, 279, 280, 286, 290, 301, 302, 328, 346, 362, 372, 379, 396, 400, 418, 419, 429, 449, 460, 486, 488, 489, 493, 497, 498, 509, 514, 517, 523, 525, 533, 534, 536, 538]",S7UX.tsv
know,1,41,"[17, 22, 30, 41, 110, 195, 197, 205, 264, 290, 312, 332, 487]",S7UX.tsv
different,1,115,"[22, 115]",S7UX.tsv
thank you,2,27,"[6, 11, 27, 31, 57, 81, 294, 355, 377, 460, 462, 511]",S7UX.tsv
yes,1,63,"[27, 63, 66, 68, 70, 73, 83, 183, 312, 325, 380, 460, 462, 469]",S7UX.tsv
need,1,80,"[34, 50, 52, 60, 80, 84, 115, 164, 166, 357, 411, 460, 462, 499]",S7UX.tsv
fishy,1,352,"[34, 352]",S7UX.tsv
oh dear,2,369,"[48, 369, 425]",S7UX.tsv
um,1,50,"[16, 50, 52, 54, 55, 115, 127, 151, 155, 158, 296, 472, 482]",S7UX.tsv
that one,2,55,"[50, 51, 55, 76, 85, 127, 393, 467]",S7UX.tsv
i need,2,460,"[50, 166, 460, 462]",S7UX.tsv
one,1,50,"[23, 50, 51, 55, 76, 85, 89, 127, 155, 176, 187, 242, 264, 309, 310, 311, 338, 344, 354, 382, 393, 457, 464, 467, 516, 519]",S7UX.tsv
the fish,2,115,"[52, 115]",S7UX.tsv
fish,1,105,"[52, 53, 69, 71, 80, 105, 115, 240, 241, 244, 254, 261, 323, 353, 358, 360, 411, 415, 417, 420]",S7UX.tsv
card,1,296,"[52, 53, 54, 60, 69, 80, 85, 296, 406, 458, 478, 492, 494, 495, 496, 498, 499]",S7UX.tsv
okay,1,92,"[58, 92, 97, 119, 132, 154, 157, 164, 236, 238, 249, 271, 287, 293, 294, 320, 322, 409, 419, 423, 462, 491, 498]",S7UX.tsv
