Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
yeah,1,3,"[0, 2, 3, 4, 12, 41, 55, 70, 71, 79, 80, 87, 90, 93, 95, 109, 112, 115, 118, 125, 127, 128, 137, 139, 155, 156, 160, 161, 166, 168, 173, 179, 191, 195, 203, 205, 216, 218, 220, 237, 242, 244, 250, 252, 262, 294, 312, 326, 338, 343, 349, 358, 359, 376, 377, 385, 416, 422, 425, 426, 427, 430, 443, 448, 452, 460, 484, 487, 493, 507, 509, 546, 548, 557, 561, 579, 588, 613, 615, 630, 645, 669, 670, 675, 691, 713, 721, 726, 732, 741, 773, 774, 798, 799, 804, 840, 845, 850, 868, 870, 872, 876, 886, 900, 902, 906, 907, 919, 933, 935, 946, 950, 958, 960, 964, 971, 974, 977, 985, 986, 1007, 1009, 1011, 1021, 1023, 1038, 1041, 1042, 1047, 1051, 1056, 1062, 1074, 1085, 1086, 1103, 1110, 1128, 1137, 1143, 1149, 1168, 1172, 1188, 1201, 1221, 1222, 1228, 1250, 1252, 1276, 1278, 1284, 1294, 1303, 1304, 1306, 1315, 1326, 1330, 1341, 1344, 1349, 1362, 1365, 1401, 1406, 1414, 1431, 1432, 1436, 1442, 1443, 1459, 1471, 1487, 1529, 1530, 1536, 1539, 1551, 1562, 1569, 1570, 1577, 1582, 1597, 1600, 1602, 1617, 1624, 1641, 1643, 1657, 1661, 1690, 1694, 1700, 1704, 1717, 1720, 1728, 1746, 1751, 1787, 1794, 1820, 1824, 1832, 1834, 1835, 1864, 1866, 1873, 1911, 1912, 1917, 1930, 1938, 1939, 1951, 1955, 1961, 1964, 1966, 1979, 1985, 1993, 1999, 2010, 2023, 2030, 2032, 2033, 2039, 2040, 2049, 2064, 2077, 2083, 2085, 2088, 2095, 2105, 2118, 2120, 2125, 2127, 2135, 2145, 2155, 2157, 2162, 2164, 2179, 2186, 2191, 2198, 2209, 2218, 2220, 2230, 2231, 2233, 2234, 2235, 2237, 2240, 2246, 2277, 2280, 2283, 2289, 2296, 2305, 2312, 2328, 2329]",S6JP.tsv
oh yeah,2,262,"[0, 262, 294, 868, 900, 919, 1221, 1278, 1720, 1746, 1832, 1834, 1835, 1864, 2032, 2085, 2088, 2095, 2305]",S6JP.tsv
he do,2,89,"[2, 89, 735, 1838, 2124, 2312]",S6JP.tsv
to be,2,170,"[2, 43, 170, 224, 226, 325, 620, 744, 746, 798, 881, 882, 883, 1027, 1031, 1032, 1038, 1085, 1367, 1484, 1538, 1806, 1831, 1928, 2042]",S6JP.tsv
be a,2,145,"[2, 43, 69, 145, 360, 419, 428, 519, 605, 633, 753, 812, 819, 826, 915, 1021, 1025, 1044, 1085, 1087, 1120, 1202, 1220, 1274, 1333, 1362, 1371, 1387, 1389, 1464, 1469, 1476, 1478, 1598, 1649, 1675, 1905, 2020, 2024, 2026, 2035, 2040, 2136, 2138]",S6JP.tsv
use to,2,42,"[2, 42, 401, 465, 857, 1513, 1625, 1903, 1922, 1928, 1934, 2260]",S6JP.tsv
kind of,2,1006,"[2, 1006, 1515, 1661, 1868, 1914, 1945, 2152]",S6JP.tsv
he do he,3,2124,"[2, 2124]",S6JP.tsv
yeah he do,3,2312,"[2, 2312]",S6JP.tsv
he's,1,6,"[5, 6, 7, 79, 145, 150, 159, 167, 168, 224, 226, 347, 362, 366, 378, 388, 391, 392, 1533, 1534, 1538, 1588, 1639, 1792, 1796, 1797, 1808, 1809, 1870, 1888, 2092, 2123, 2126, 2273, 2278]",S6JP.tsv
skivvy,1,6,"[5, 6]",S6JP.tsv
a a,2,126,"[6, 126, 2000, 2060]",S6JP.tsv
not a,2,170,"[6, 170, 376, 472, 473, 891, 1142, 1317, 1463, 1566]",S6JP.tsv
he's not,2,362,"[6, 362, 1534, 1796, 1797, 1870, 1888, 2278]",S6JP.tsv
the son of a,4,8,"[7, 8]",S6JP.tsv
it be,2,70,"[8, 18, 69, 70, 72, 81, 90, 117, 145, 167, 179, 318, 385, 425, 504, 559, 585, 587, 598, 732, 794, 839, 999, 1021, 1025, 1040, 1044, 1046, 1087, 1101, 1104, 1108, 1120, 1265, 1333, 1336, 1338, 1387, 1389, 1399, 1401, 1402, 1418, 1438, 1457, 1470, 1474, 1475, 1476, 1478, 1582, 1629, 1632, 1644, 1649, 1653, 1654, 1656, 1657, 1659, 1824, 1840, 1862, 1868, 1952, 2062, 2072, 2075, 2101, 2222]",S6JP.tsv
no it,2,130,"[8, 130, 145, 340, 585, 839, 912, 1333, 1653, 1926]",S6JP.tsv
be the,2,135,"[8, 135, 142, 340, 355, 489, 781, 816, 1024, 1033, 1081, 1108, 1272, 1323, 1336, 1343, 1378, 1402, 1403, 1527, 1567, 1653, 1661, 1665, 1711, 1868, 1875, 1907, 1928, 1946]",S6JP.tsv
he be,2,198,"[8, 198, 388, 390, 713, 735, 1120, 1154, 1532, 1818, 1820, 1928, 2277, 2279]",S6JP.tsv
need,1,623,"[10, 228, 320, 497, 623, 666, 852, 980, 1027, 1482, 1768, 2021]",S6JP.tsv
you need,2,1027,"[10, 228, 1027, 2021]",S6JP.tsv
cheap rubbish,2,12,"[11, 12]",S6JP.tsv
let's,1,342,"[12, 342, 706, 865, 1225, 1667, 1674, 2292]",S6JP.tsv
one,1,26,"[13, 26, 112, 117, 118, 120, 158, 277, 327, 381, 424, 483, 639, 693, 794, 797, 832, 834, 841, 936, 937, 955, 957, 973, 989, 1000, 1089, 1146, 1148, 1232, 1234, 1249, 1318, 1378, 1443, 1531, 1532, 1533, 1567, 1665, 1678, 1682, 1713, 1719, 1724, 1758, 1775, 1852, 1882, 1907, 1909, 1914, 1917, 2020, 2021, 2174, 2178, 2217, 2235, 2252, 2291, 2295, 2306, 2311, 2312]",S6JP.tsv
we're have,2,19,"[15, 19, 20, 23, 25]",S6JP.tsv
i couldn't,2,673,"[15, 673, 1646]",S6JP.tsv
have i,2,782,"[15, 568, 782, 1151]",S6JP.tsv
we're,1,66,"[15, 19, 20, 23, 25, 66, 214, 346, 590, 605, 832, 967, 1414, 1479, 1918, 1928, 2075, 2138, 2145, 2147, 2149, 2191, 2269, 2283, 2288]",S6JP.tsv
cos,1,62,"[18, 62, 66, 114, 159, 165, 173, 202, 229, 271, 284, 318, 347, 374, 379, 381, 435, 439, 446, 465, 517, 546, 614, 641, 643, 665, 666, 722, 732, 735, 808, 811, 812, 816, 858, 913, 915, 1003, 1018, 1028, 1117, 1199, 1216, 1228, 1245, 1248, 1379, 1483, 1496, 1510, 1565, 1580, 1582, 1593, 1597, 1600, 1639, 1646, 1714, 1749, 1808, 1818, 1844, 1883, 1887, 1891, 1893, 1894, 1895, 1897, 1928, 1945, 1990, 1994, 1996, 2017, 2018, 2019, 2029, 2101, 2137, 2139, 2160, 2212, 2263, 2297]",S6JP.tsv
go to,2,42,"[18, 42, 66, 78, 287, 288, 350, 403, 404, 407, 408, 450, 486, 507, 600, 652, 654, 656, 657, 664, 670, 732, 781, 787, 904, 921, 926, 934, 944, 986, 987, 1046, 1162, 1226, 1227, 1229, 1290, 1292, 1293, 1342, 1361, 1367, 1525, 1526, 1575, 1579, 1596, 1616, 1692, 1698, 1747, 1977, 1978, 2145, 2194, 2200, 2212, 2292]",S6JP.tsv
big,1,463,"[18, 463, 467, 626, 883, 1247, 1248, 1566, 1755]",S6JP.tsv
cos i,2,465,"[18, 435, 465, 614, 643, 666, 812, 1018, 1199, 1228, 1580, 1600, 1646, 1749, 1883, 1990, 1994, 2137, 2139, 2160, 2212, 2263]",S6JP.tsv
it be just,3,504,"[18, 504, 587, 1475]",S6JP.tsv
go,1,88,"[18, 59, 66, 88, 134, 278, 288, 320, 350, 372, 403, 404, 407, 408, 420, 422, 443, 450, 486, 507, 540, 590, 592, 600, 628, 629, 652, 654, 656, 657, 664, 670, 685, 690, 729, 732, 751, 752, 762, 764, 781, 787, 788, 794, 847, 850, 874, 876, 897, 904, 915, 921, 926, 934, 936, 937, 944, 959, 986, 987, 989, 991, 994, 996, 1003, 1046, 1162, 1204, 1212, 1226, 1227, 1229, 1260, 1270, 1290, 1292, 1293, 1295, 1338, 1342, 1343, 1344, 1354, 1361, 1367, 1423, 1443, 1454, 1470, 1471, 1480, 1525, 1526, 1574, 1575, 1579, 1585, 1588, 1596, 1602, 1616, 1692, 1694, 1698, 1704, 1706, 1712, 1739, 1747, 1836, 1865, 1934, 1937, 1977, 1978, 2007, 2023, 2027, 2038, 2062, 2145, 2146, 2149, 2167, 2194, 2200, 2202, 2212, 2267, 2268, 2269, 2270, 2288, 2292, 2320]",S6JP.tsv
i go to,3,287,"[18, 287, 507, 987, 1046, 1361, 1692, 1698, 1747, 1977, 2200, 2212]",S6JP.tsv
well,1,22,"[3, 22, 29, 171, 184, 249, 271, 316, 325, 344, 371, 394, 420, 468, 516, 517, 534, 548, 555, 614, 641, 655, 689, 795, 803, 828, 863, 865, 876, 886, 967, 976, 981, 1001, 1037, 1040, 1085, 1086, 1112, 1147, 1179, 1271, 1370, 1424, 1462, 1483, 1498, 1517, 1556, 1588, 1601, 1619, 1644, 1705, 1733, 1736, 1808, 1821, 1823, 1895, 1987, 2067, 2130, 2134, 2169, 2170, 2196, 2265, 2340]",S6JP.tsv
i want,2,188,"[22, 163, 188, 1145, 1664, 1666, 1678, 2137, 2139]",S6JP.tsv
well i,2,517,"[22, 516, 517, 555, 614, 641, 795, 981, 1085, 1370, 1733, 1823, 2134, 2169]",S6JP.tsv
want to,2,379,"[22, 163, 379, 498, 507, 835, 1359, 1542, 1828, 2075, 2137, 2139]",S6JP.tsv
could be,2,181,"[23, 181]",S6JP.tsv
make,1,56,"[23, 56, 254, 305, 457, 641, 652, 701, 702, 808, 1081, 1117, 1179, 1372, 1383, 1387, 1389, 1412, 1437, 1483, 1488, 1524, 1545, 1569, 1758, 1924, 1932, 1941, 1944, 1945, 1946, 1953, 1956, 2036, 2152, 2273, 2275]",S6JP.tsv
could,1,287,"[23, 181, 287, 499, 501, 598, 700, 1001, 1229, 1284, 1361, 1957, 1985, 2339]",S6JP.tsv
make a,2,1953,"[23, 1953, 1956]",S6JP.tsv
chop,1,25,"[19, 25, 104, 514, 753]",S6JP.tsv
sicilian,1,28,"[25, 28, 29]",S6JP.tsv
fregola,1,2334,"[25, 29, 278, 698, 753, 2334, 2335, 2336, 2337, 2338]",S6JP.tsv
pasta,1,274,"[27, 274, 279, 281, 284, 286, 755, 883, 1738, 2333]",S6JP.tsv
sardinian,1,31,"[30, 31]",S6JP.tsv
whatever,1,189,"[31, 189, 1367, 1368]",S6JP.tsv
get,1,52,"[34, 52, 100, 106, 107, 113, 121, 124, 125, 127, 138, 140, 165, 172, 216, 244, 251, 254, 266, 268, 271, 285, 301, 316, 321, 343, 366, 381, 442, 445, 459, 462, 463, 467, 514, 537, 548, 578, 582, 639, 641, 649, 657, 658, 661, 663, 683, 694, 695, 700, 741, 744, 746, 777, 812, 827, 831, 843, 849, 852, 853, 858, 877, 886, 893, 909, 910, 913, 975, 990, 1002, 1003, 1018, 1071, 1089, 1099, 1121, 1153, 1155, 1156, 1158, 1179, 1191, 1196, 1199, 1220, 1229, 1230, 1232, 1234, 1239, 1241, 1256, 1269, 1309, 1318, 1338, 1361, 1459, 1480, 1521, 1538, 1548, 1549, 1557, 1565, 1584, 1588, 1592, 1602, 1633, 1638, 1659, 1698, 1699, 1705, 1724, 1768, 1792, 1808, 1852, 1853, 1869, 1895, 1897, 1898, 1921, 1958, 1975, 1980, 1991, 2019, 2027, 2041, 2060, 2103, 2147, 2150, 2195, 2298, 2299, 2303, 2304, 2325, 2326, 2337]",S6JP.tsv
spend,1,194,"[36, 141, 194, 1683, 1684, 1786]",S6JP.tsv
them in,2,540,"[36, 401, 540, 541, 1821]",S6JP.tsv
bet,1,110,"[48, 84, 110, 111, 112, 114, 126, 141, 154, 156, 157, 172, 173, 190, 199, 600, 734, 907, 2097]",S6JP.tsv
put,1,98,"[48, 98, 118, 120, 126, 165, 180, 258, 260, 328, 481, 542, 600, 766, 981, 1061, 1110, 1167, 1363, 1367, 1368, 1486, 1487, 1504, 1875, 1948, 2033, 2050, 2197, 2247, 2248, 2249, 2250]",S6JP.tsv
on it,2,172,"[48, 120, 172, 190, 647, 981, 1317, 2051]",S6JP.tsv
sorry,1,1050,"[48, 1050, 1179, 1423, 1424, 1512, 1948]",S6JP.tsv
lose,1,339,"[48, 335, 337, 339, 2018]",S6JP.tsv
darling,1,55,"[46, 55, 842, 1699, 2003, 2319]",S6JP.tsv
