Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
more of,2,99,"[0, 99]",S9ZL.tsv
isn't it,2,39,"[2, 39, 49, 61, 96, 128, 182, 204, 218, 223, 436, 588]",S9ZL.tsv
a bite,2,138,"[2, 6, 138, 180, 202, 288, 337, 374, 463, 465, 554]",S9ZL.tsv
bite,1,140,"[2, 6, 138, 140, 218, 288, 337, 374, 463, 465, 512, 554]",S9ZL.tsv
kind of,2,466,"[2, 278, 466, 516, 656]",S9ZL.tsv
like custard doesn't,3,17,"[6, 17, 20]",S9ZL.tsv
taste like custard,3,17,"[6, 17, 25, 747]",S9ZL.tsv
taste,1,17,"[6, 11, 16, 17, 20, 25, 84, 85, 89, 93, 254, 257, 702, 747]",S9ZL.tsv
like custard,2,19,"[6, 17, 19, 20, 25, 747]",S9ZL.tsv
like,1,23,"[6, 11, 16, 17, 19, 20, 23, 25, 38, 40, 73, 83, 85, 93, 95, 97, 104, 105, 111, 114, 116, 117, 120, 153, 156, 165, 167, 171, 174, 176, 187, 198, 217, 218, 257, 258, 278, 289, 301, 304, 309, 316, 321, 322, 364, 367, 388, 403, 404, 437, 456, 473, 475, 485, 487, 516, 525, 526, 527, 554, 556, 569, 573, 581, 587, 593, 594, 602, 603, 604, 629, 630, 682, 687, 702, 715, 744, 747]",S9ZL.tsv
it taste like,3,85,"[6, 11, 16, 85, 747]",S9ZL.tsv
taste like,2,17,"[11, 16, 17, 20, 25, 85, 93, 747]",S9ZL.tsv
custard,1,7,"[6, 7, 11, 17, 19, 20, 25, 73, 747]",S9ZL.tsv
what's,1,85,"[11, 85, 172, 176, 234, 236, 312, 442, 487, 527, 707, 712]",S9ZL.tsv
home,1,303,"[11, 303, 560, 644]",S9ZL.tsv
be it,2,136,"[14, 136, 150, 180, 200, 203, 255, 326, 328, 410, 449, 457, 542, 558, 694, 698, 739, 749, 751]",S9ZL.tsv
no the,2,330,"[14, 330]",S9ZL.tsv
like that,2,117,"[16, 117, 120, 485]",S9ZL.tsv
it be,2,19,"[18, 19, 20, 58, 93, 160, 161, 165, 167, 185, 202, 224, 262, 267, 275, 286, 287, 288, 368, 369, 554, 558, 560, 569, 572, 581, 582, 583, 586, 587, 625, 656, 682, 742, 747, 749, 750, 753, 757]",S9ZL.tsv
warm,1,108,"[20, 108, 221, 249, 287, 288]",S9ZL.tsv
it be just,3,167,"[20, 167]",S9ZL.tsv
just taste,2,257,"[20, 257]",S9ZL.tsv
bad,1,257,"[22, 257, 547, 570, 572, 709]",S9ZL.tsv
not a,2,423,"[22, 423, 424, 517, 752]",S9ZL.tsv
thing,1,516,"[22, 516, 587, 681]",S9ZL.tsv
can i,2,99,"[24, 99, 718]",S9ZL.tsv
be there,2,167,"[27, 104, 167]",S9ZL.tsv
and then,2,321,"[36, 321, 375, 405, 609, 663, 692, 740]",S9ZL.tsv
yeah,1,38,"[1, 4, 15, 28, 29, 32, 38, 40, 41, 45, 48, 50, 51, 63, 106, 113, 134, 155, 165, 178, 204, 253, 266, 279, 290, 291, 296, 298, 309, 322, 345, 349, 351, 365, 367, 385, 388, 389, 390, 394, 411, 422, 428, 431, 455, 461, 465, 469, 492, 515, 521, 530, 535, 538, 540, 543, 551, 559, 571, 581, 587, 588, 589, 590, 595, 596, 606, 608, 625, 626, 630, 634, 640, 644, 646, 647, 650, 654, 656, 660, 665, 670, 671, 682, 683, 688, 690, 696, 702, 704, 706, 714, 716, 717, 719, 728, 730, 736, 742, 745, 749, 750, 754, 758, 761]",S9ZL.tsv
i would,2,146,"[38, 146, 307, 333]",S9ZL.tsv
