Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
good,1,39,"[0, 39, 64, 167, 205, 257, 259, 347, 360, 362, 380, 396, 485, 503, 617, 622, 637, 741, 830, 912, 914, 1028, 1252, 1267, 1314, 1332, 1414, 1462, 1507, 1533, 1639, 1641, 1645, 1653, 1682, 1683, 1689, 1691, 1709, 1722, 1775, 1815, 1918, 1920, 1947, 1996, 2014, 2103, 2116, 2120, 2140, 2153, 2158, 2161, 2171, 2174, 2212, 2230, 2247, 2250, 2256, 2272, 2300]",S35U.tsv
but the,2,19,"[0, 19, 1063, 1660, 2061]",S35U.tsv
yeah,1,7,"[2, 7, 14, 35, 45, 65, 70, 71, 74, 83, 88, 91, 93, 94, 97, 101, 109, 119, 120, 121, 123, 147, 151, 153, 154, 155, 157, 159, 162, 164, 174, 183, 186, 190, 191, 192, 194, 196, 197, 198, 201, 203, 216, 229, 237, 242, 243, 245, 247, 249, 254, 260, 265, 267, 269, 272, 273, 277, 296, 303, 318, 332, 343, 344, 372, 377, 394, 399, 406, 407, 409, 411, 416, 425, 427, 433, 437, 452, 453, 467, 473, 487, 493, 499, 501, 504, 523, 525, 528, 535, 537, 541, 545, 548, 553, 556, 558, 561, 563, 575, 577, 578, 579, 581, 584, 586, 594, 597, 600, 606, 610, 618, 628, 636, 667, 673, 674, 676, 678, 680, 682, 686, 689, 723, 729, 733, 753, 754, 756, 761, 766, 772, 778, 786, 792, 800, 802, 806, 807, 809, 814, 815, 821, 823, 829, 837, 849, 851, 860, 871, 884, 901, 908, 913, 914, 922, 923, 931, 951, 953, 965, 967, 974, 984, 990, 995, 996, 1000, 1002, 1005, 1016, 1017, 1030, 1031, 1053, 1069, 1071, 1073, 1080, 1081, 1105, 1116, 1118, 1128, 1174, 1189, 1206, 1245, 1247, 1249, 1253, 1264, 1266, 1272, 1279, 1291, 1300, 1307, 1311, 1322, 1325, 1335, 1341, 1343, 1349, 1355, 1370, 1374, 1377, 1379, 1387, 1388, 1396, 1408, 1412, 1425, 1435, 1450, 1459, 1462, 1465, 1476, 1487, 1499, 1502, 1506, 1529, 1533, 1537, 1548, 1556, 1579, 1587, 1598, 1599, 1600, 1602, 1613, 1615, 1617, 1624, 1628, 1629, 1630, 1632, 1634, 1639, 1641, 1646, 1651, 1657, 1665, 1667, 1668, 1671, 1672, 1674, 1675, 1677, 1679, 1681, 1685, 1691, 1693, 1695, 1697, 1698, 1699, 1704, 1706, 1710, 1712, 1721, 1755, 1761, 1762, 1769, 1772, 1787, 1798, 1801, 1805, 1816, 1821, 1822, 1825, 1826, 1845, 1847, 1850, 1856, 1858, 1864, 1865, 1868, 1871, 1879, 1900, 1902, 1904, 1906, 1910, 1913, 1915, 1943, 1954, 1957, 1959, 1961, 1992, 1993, 2003, 2007, 2012, 2029, 2039, 2040, 2041, 2043, 2045, 2071, 2078, 2099, 2119, 2122, 2128, 2130, 2133, 2135, 2140, 2167, 2182, 2191, 2197, 2202, 2221, 2224, 2227, 2228, 2229, 2231, 2245, 2248, 2258, 2263, 2266, 2267, 2269, 2286, 2295, 2301, 2302]",S35U.tsv
like,1,31,"[2, 14, 20, 31, 40, 46, 79, 102, 108, 112, 117, 126, 144, 178, 204, 209, 237, 269, 278, 294, 301, 306, 335, 352, 373, 377, 378, 397, 403, 464, 485, 515, 520, 528, 529, 532, 538, 547, 551, 717, 722, 739, 750, 798, 806, 856, 867, 876, 878, 898, 909, 911, 918, 919, 925, 931, 933, 951, 966, 987, 1016, 1036, 1039, 1075, 1093, 1095, 1097, 1098, 1100, 1101, 1102, 1103, 1134, 1136, 1144, 1208, 1263, 1265, 1267, 1276, 1281, 1285, 1297, 1306, 1310, 1325, 1327, 1333, 1335, 1339, 1378, 1382, 1386, 1407, 1461, 1462, 1473, 1590, 1597, 1654, 1656, 1659, 1660, 1678, 1685, 1729, 1740, 1747, 1838, 1844, 1866, 1880, 1892, 1929, 1939, 2001, 2004, 2008, 2009, 2016, 2019, 2059, 2065, 2098, 2177]",S35U.tsv
i be,2,72,"[2, 72, 75, 152, 535, 567, 767, 839, 1075, 1276, 1513, 1547, 1549, 1564, 1567, 1707, 1721, 1738, 1827, 1932, 2096, 2122]",S35U.tsv
never,1,76,"[2, 76, 839, 853, 860, 883, 889, 931, 1276, 1278, 1640, 1934, 1974, 2004, 2056, 2073, 2074, 2107, 2122, 2140, 2185, 2195, 2216]",S35U.tsv
cos,1,87,"[2, 18, 87, 136, 195, 218, 219, 259, 286, 297, 303, 308, 352, 375, 519, 593, 617, 634, 698, 701, 737, 815, 833, 837, 853, 925, 963, 972, 981, 1058, 1068, 1072, 1075, 1095, 1097, 1124, 1144, 1174, 1178, 1180, 1181, 1203, 1225, 1276, 1320, 1346, 1452, 1489, 1492, 1518, 1567, 1678, 1697, 1732, 1733, 1735, 1812, 1828, 1866, 1891, 1907, 1914, 1916, 1937, 2032, 2057, 2127, 2165, 2168, 2204, 2215, 2235, 2247, 2268]",S35U.tsv
he's,1,126,"[2, 126, 132, 315, 328, 338, 344, 345, 346, 349, 408, 440, 446, 450, 506, 507, 510, 559, 560, 573, 580, 581, 599, 601, 604, 605, 607, 609, 613, 617, 619, 634, 642, 645, 648, 652, 844, 845, 846, 853, 945, 949, 971, 977, 982, 1225, 1233, 1250, 1252, 1267, 1359, 1363, 1443, 1562, 1619, 1626, 2002, 2004, 2014, 2050, 2122, 2146, 2165, 2172, 2228, 2230, 2246, 2247, 2249, 2254, 2280, 2290, 2296]",S35U.tsv
three,1,456,"[2, 5, 456, 464, 471, 504, 1645, 1937, 1958]",S35U.tsv
know,1,15,"[2, 12, 15, 17, 18, 42, 54, 61, 100, 105, 129, 133, 140, 143, 185, 255, 278, 297, 306, 310, 311, 403, 434, 435, 458, 482, 502, 514, 538, 543, 551, 560, 567, 569, 575, 577, 581, 587, 593, 601, 607, 626, 642, 650, 669, 702, 706, 716, 717, 737, 756, 760, 762, 779, 780, 782, 793, 795, 808, 815, 816, 818, 819, 820, 842, 878, 881, 905, 907, 918, 925, 932, 936, 960, 1001, 1031, 1035, 1063, 1080, 1091, 1125, 1129, 1134, 1138, 1163, 1229, 1251, 1261, 1278, 1291, 1295, 1424, 1441, 1457, 1461, 1534, 1582, 1637, 1691, 1709, 1721, 1722, 1727, 1729, 1738, 1740, 1743, 1774, 1776, 1778, 1780, 1781, 1783, 1785, 1793, 1810, 1816, 1823, 1878, 1889, 1892, 1934, 1948, 1962, 1995, 2002, 2004, 2006, 2008, 2013, 2022, 2026, 2027, 2048, 2050, 2056, 2063, 2101, 2105, 2106, 2122, 2124, 2136, 2159, 2168, 2178, 2180, 2209, 2225, 2241, 2242, 2243, 2244, 2259, 2261, 2264, 2265, 2275, 2278, 2281, 2285, 2298, 2306]",S35U.tsv
