Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
play,1,31,"[0, 6, 31, 59, 101, 166, 177, 341, 345, 355, 566, 567, 745, 775, 954, 1024, 1117, 1212, 1215, 1218, 1224, 1226, 1231, 1249, 1250, 1252, 1265, 1268, 1269, 1500, 1531, 1742, 1811, 1812, 1986, 2130, 2191, 2239, 2271, 2386]",STH5.tsv
have to,2,64,"[0, 4, 50, 62, 63, 64, 81, 128, 345, 765, 825, 1290, 1292, 1389, 1462, 2102, 2104]",STH5.tsv
gonna,1,101,"[0, 2, 4, 58, 101, 172, 205, 210, 273, 277, 291, 312, 315, 325, 326, 351, 370, 401, 415, 431, 451, 455, 456, 499, 501, 522, 570, 631, 633, 649, 674, 676, 680, 691, 724, 772, 821, 956, 1030, 1095, 1119, 1124, 1174, 1292, 1298, 1341, 1357, 1369, 1398, 1401, 1405, 1420, 1433, 1456, 1524, 1541, 1587, 1718, 1720, 1721, 1745, 1763, 1785, 1839, 1897, 1939, 1940, 1962, 1979, 2020, 2053, 2083, 2102, 2104, 2130, 2133, 2361, 2368, 2398]",STH5.tsv
right,1,134,"[0, 60, 98, 115, 134, 176, 190, 220, 221, 298, 315, 335, 361, 401, 411, 415, 431, 442, 445, 451, 453, 456, 469, 471, 472, 487, 490, 499, 518, 531, 533, 542, 552, 553, 562, 568, 583, 659, 696, 729, 745, 771, 829, 886, 898, 927, 1050, 1054, 1057, 1065, 1115, 1140, 1163, 1189, 1239, 1255, 1256, 1289, 1328, 1353, 1357, 1373, 1376, 1400, 1433, 1436, 1439, 1481, 1482, 1485, 1491, 1523, 1549, 1550, 1576, 1602, 1603, 1628, 1629, 1634, 1651, 1705, 1718, 1722, 1723, 1732, 1760, 1776, 1790, 1820, 1821, 1825, 1838, 1845, 1888, 1923, 1962, 2006, 2007, 2054, 2087, 2095, 2130, 2247, 2263, 2271, 2277, 2305, 2330, 2367, 2398]",STH5.tsv
we're,1,627,"[0, 2, 72, 172, 288, 362, 456, 528, 605, 627, 628, 642, 680, 717, 829, 836, 951, 1119, 1121, 1445, 1531, 1533, 1664, 1798, 1839, 1986, 2007, 2132, 2244, 2361, 2368]",STH5.tsv
mute,1,2238,"[0, 2238]",STH5.tsv
soundtrack,1,2,"[1, 2]",STH5.tsv
know,1,24,"[2, 24, 38, 57, 103, 144, 178, 265, 281, 306, 315, 343, 456, 476, 509, 519, 560, 571, 670, 699, 701, 734, 772, 811, 869, 973, 976, 977, 978, 979, 1030, 1051, 1120, 1139, 1186, 1188, 1250, 1252, 1254, 1341, 1387, 1390, 1398, 1466, 1515, 1553, 1599, 1698, 1716, 1746, 1747, 1768, 1806, 1810, 1815, 1925, 1981, 2039, 2085, 2088, 2090, 2095, 2287, 2288, 2324, 2341, 2355]",STH5.tsv
on the,2,258,"[2, 104, 253, 258, 328, 495, 509, 602, 640, 811, 878, 1003, 1053, 1122, 1178, 1212, 1213, 1268, 1290, 1292, 1376, 1417, 1451, 1720, 1788, 1847, 1928, 2052, 2097, 2098, 2130, 2197]",STH5.tsv
i know,2,281,"[2, 144, 178, 265, 281, 315, 456, 476, 509, 560, 670, 699, 701, 772, 811, 869, 977, 979, 1051, 1120, 1139, 1188, 1250, 1252, 1466, 1515, 1553, 1599, 1698, 1716, 1768, 1810, 1815, 1925, 2088, 2090, 2095, 2287, 2288, 2341]",STH5.tsv
i know the,3,1698,"[2, 1698]",STH5.tsv
i'm,1,9,"[4, 9, 23, 58, 59, 79, 106, 114, 165, 180, 203, 205, 214, 215, 216, 218, 223, 243, 248, 249, 261, 270, 285, 291, 315, 325, 326, 351, 354, 360, 361, 366, 370, 389, 396, 401, 415, 431, 446, 449, 451, 456, 467, 468, 481, 497, 498, 499, 500, 501, 518, 539, 553, 562, 622, 649, 689, 712, 715, 773, 789, 793, 797, 802, 817, 922, 925, 956, 994, 999, 1004, 1007, 1021, 1024, 1035, 1096, 1099, 1107, 1120, 1127, 1134, 1256, 1298, 1341, 1357, 1369, 1401, 1405, 1418, 1420, 1431, 1433, 1454, 1455, 1456, 1465, 1469, 1493, 1497, 1525, 1527, 1528, 1541, 1587, 1591, 1599, 1602, 1634, 1652, 1660, 1661, 1676, 1718, 1720, 1722, 1745, 1748, 1765, 1767, 1769, 1785, 1788, 1789, 1796, 1797, 1811, 1815, 1820, 1825, 1838, 1918, 1929, 1939, 1940, 1956, 1958, 1959, 1962, 1970, 1971, 1972, 1984, 1989, 2005, 2020, 2026, 2030, 2056, 2065, 2070, 2076, 2102, 2104, 2118, 2133, 2196, 2276, 2283, 2305, 2313, 2332, 2338, 2346, 2398]",STH5.tsv
well,1,9,"[4, 9, 38, 58, 65, 81, 84, 100, 138, 165, 195, 207, 244, 248, 265, 286, 298, 360, 364, 380, 396, 421, 439, 448, 467, 480, 496, 510, 534, 542, 581, 585, 591, 633, 668, 696, 709, 712, 737, 738, 741, 799, 841, 850, 886, 911, 922, 930, 944, 965, 985, 992, 1035, 1036, 1108, 1133, 1140, 1141, 1163, 1186, 1235, 1244, 1301, 1312, 1321, 1453, 1659, 1661, 1662, 1681, 1722, 1723, 1767, 1769, 1775, 1804, 1897, 1961, 1986, 2020, 2032, 2057, 2122, 2173, 2190, 2196, 2282, 2286, 2295, 2319, 2339, 2340, 2341, 2355, 2366, 2387]",STH5.tsv
i'm gonna,2,205,"[4, 205, 291, 315, 326, 351, 370, 401, 415, 431, 451, 499, 501, 649, 956, 1298, 1341, 1357, 1433, 1456, 1541, 1587, 1718, 1745, 1939, 1940, 1962, 2102, 2104, 2133, 2398]",STH5.tsv
back,1,215,"[4, 15, 172, 215, 269, 284, 291, 304, 361, 396, 408, 499, 510, 518, 531, 760, 761, 771, 928, 994, 1058, 1099, 1110, 1113, 1140, 1257, 1625, 1760, 1852, 1939, 2174, 2258, 2259, 2283, 2284, 2362]",STH5.tsv
as well,2,248,"[4, 38, 65, 248, 286, 298, 421, 439, 496, 534, 581, 591, 709, 799, 886, 922, 944, 1036, 1133, 1140, 1141, 1186, 1453, 1661, 1662, 1681, 2032, 2295, 2341, 2355]",STH5.tsv
take,1,338,"[4, 117, 119, 237, 261, 338, 361, 399, 430, 438, 467, 547, 649, 713, 834, 840, 985, 1091, 1113, 1253, 1295, 1333, 1492, 1714, 1895, 1896, 1919, 1965, 2042, 2047]",STH5.tsv
take my,2,547,"[4, 547, 1965]",STH5.tsv
remember,1,629,"[4, 395, 578, 595, 629, 750, 754, 1490, 1697, 2054, 2104, 2191, 2200, 2269]",STH5.tsv
could,1,53,"[6, 30, 53, 204, 259, 341, 342, 343, 347, 729, 731, 736, 849, 881, 896, 902, 1190, 1216, 1224, 1277, 1673, 1844, 1925, 1928, 1984, 2251, 2370, 2372]",STH5.tsv
like,1,59,"[6, 12, 13, 15, 17, 18, 22, 23, 40, 41, 42, 43, 54, 59, 63, 76, 158, 165, 172, 173, 178, 231, 258, 262, 264, 340, 341, 342, 343, 345, 347, 352, 360, 362, 375, 390, 400, 446, 450, 462, 473, 476, 509, 576, 590, 614, 617, 638, 657, 658, 662, 664, 665, 667, 668, 674, 676, 691, 697, 710, 728, 731, 752, 760, 777, 795, 838, 849, 850, 852, 854, 902, 909, 937, 938, 942, 944, 945, 993, 994, 1021, 1024, 1035, 1037, 1039, 1067, 1069, 1075, 1081, 1110, 1117, 1119, 1121, 1122, 1123, 1150, 1154, 1167, 1179, 1181, 1196, 1204, 1207, 1218, 1223, 1235, 1247, 1254, 1268, 1310, 1321, 1323, 1340, 1403, 1413, 1414, 1420, 1437, 1472, 1475, 1485, 1503, 1527, 1533, 1561, 1585, 1674, 1677, 1678, 1692, 1697, 1700, 1709, 1716, 1744, 1751, 1810, 1819, 1824, 1851, 1852, 1861, 1877, 1879, 1903, 1924, 1956, 1958, 1963, 1984, 1987, 1998, 2001, 2003, 2013, 2024, 2025, 2028, 2030, 2058, 2069, 2085, 2091, 2120, 2126, 2134, 2182, 2187, 2192, 2194, 2206, 2209, 2211, 2220, 2224, 2225, 2230, 2238, 2271, 2327, 2328, 2358, 2386, 2392, 2394, 2395]",STH5.tsv
time,1,86,"[6, 10, 12, 86, 177, 285, 300, 368, 453, 566, 672, 755, 819, 954, 1027, 1028, 1067, 1069, 1070, 1125, 1167, 1170, 1171, 1174, 1440, 1695, 1775, 1953, 1962, 2133]",STH5.tsv
actually i,2,88,"[6, 88, 1842]",STH5.tsv
one,1,112,"[6, 37, 112, 113, 270, 304, 325, 455, 469, 508, 509, 642, 644, 656, 657, 658, 665, 728, 762, 765, 805, 813, 814, 875, 878, 897, 934, 995, 999, 1056, 1063, 1065, 1066, 1119, 1160, 1162, 1167, 1170, 1174, 1192, 1194, 1195, 1196, 1199, 1223, 1235, 1246, 1252, 1266, 1269, 1273, 1281, 1360, 1378, 1436, 1437, 1440, 1485, 1582, 1591, 1592, 1601, 1641, 1643, 1654, 1679, 1697, 1698, 1699, 1711, 1714, 1732, 1825, 1830, 1858, 1867, 1918, 1973, 1995, 2008, 2091, 2126, 2135, 2136, 2164, 2182, 2206, 2368, 2388]",STH5.tsv
dunno,1,145,"[6, 83, 145, 177, 310, 460, 490, 576, 674, 706, 765, 772, 817, 1055, 1092, 1342, 1614, 1654, 1738, 1866, 1928, 2118, 2141, 2349, 2363]",STH5.tsv
i dunno,2,177,"[6, 83, 177, 310, 460, 490, 576, 674, 765, 772, 1055, 1092, 1614, 1654, 1738, 1866, 1928, 2118, 2141, 2349, 2363]",STH5.tsv
actually,1,348,"[6, 15, 50, 70, 83, 88, 172, 249, 348, 400, 457, 463, 519, 574, 603, 616, 676, 745, 961, 979, 1073, 1084, 1145, 1192, 1347, 1381, 1437, 1438, 1440, 1542, 1553, 1576, 1579, 1597, 1643, 1677, 1681, 1710, 1716, 1726, 1744, 1762, 1784, 1842, 1925, 1945, 2189, 2326, 2393]",STH5.tsv
round,1,399,"[6, 315, 399, 423, 508, 660, 836, 839, 1086, 1160, 1190, 1745, 1785, 1804, 1835, 1836, 1921, 1951]",STH5.tsv
last,1,469,"[6, 37, 469, 707, 1190, 1196, 2003, 2056, 2062, 2206, 2361, 2365, 2368]",STH5.tsv
if i,2,1117,"[6, 265, 726, 913, 1092, 1117, 1552, 1673, 2341]",STH5.tsv
maybe i,2,177,"[8, 177, 2355]",STH5.tsv
i will,2,479,"[8, 479, 990]",STH5.tsv
maybe,1,873,"[8, 16, 176, 177, 242, 872, 873, 1230, 1266, 1432, 1966, 2303, 2304, 2355]",STH5.tsv
