Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
one,1,37,"[0, 37, 39, 41, 58, 116, 187, 189, 211, 261, 348]",S7PU.tsv
be that,2,54,"[0, 15, 53, 54, 291, 435]",S7PU.tsv
africa,1,69,"[0, 69, 72, 77, 93, 127]",S7PU.tsv
africa be,2,77,"[0, 77]",S7PU.tsv
east africa be,3,93,"[0, 93]",S7PU.tsv
kenya,1,43,"[2, 43]",S7PU.tsv
uganda,1,4,"[3, 4]",S7PU.tsv
tanzania,1,9,"[6, 9]",S7PU.tsv
that's,1,100,"[6, 57, 59, 100, 112, 122, 140, 190, 244, 248, 271, 280, 392, 398, 435, 460]",S7PU.tsv
and zanzibar,2,8,"[7, 8]",S7PU.tsv
zanzibar,1,8,"[7, 8, 10]",S7PU.tsv
still,1,39,"[8, 39, 126]",S7PU.tsv
like,1,29,"[10, 29, 55, 58, 68, 78, 81, 83, 109, 116, 144, 155, 158, 181, 185, 190, 194, 196, 249, 250, 281, 318, 394, 413, 416, 435, 440, 441]",S7PU.tsv
really,1,24,"[12, 21, 24, 51, 52, 60, 74, 77, 155, 178, 236, 248, 317, 390, 460]",S7PU.tsv
know,1,37,"[14, 23, 34, 37, 52, 60, 62, 69, 77, 78, 86, 89, 96, 124, 126, 178, 179, 239, 272, 277, 280, 288, 313, 355, 396, 400, 402, 410, 424, 426, 444, 464]",S7PU.tsv
mm mm,2,79,"[17, 30, 49, 79, 81, 147, 153, 154, 156, 168, 177, 240, 272, 279, 306, 427, 471]",S7PU.tsv
communist,1,20,"[19, 20]",S7PU.tsv
from the,2,119,"[19, 119]",S7PU.tsv
in a,2,30,"[13, 30, 272, 301, 322]",S7PU.tsv
go,1,30,"[16, 18, 24, 28, 30, 34, 37, 39, 43, 48, 50, 62, 67, 72, 77, 93, 126, 146, 155, 158, 159, 176, 257, 264, 277, 288, 299, 311, 313, 322, 330, 369, 374, 382, 383, 384, 385, 440, 444, 447, 468]",S7PU.tsv
well,1,35,"[30, 35, 54, 56, 61, 83, 103, 114, 117, 129, 146, 162, 166, 213, 224, 235, 253, 263, 272, 273, 285, 298, 301, 319, 320, 330, 334, 336, 355, 383, 384, 389, 394, 396, 423, 436, 447, 456, 458, 464]",S7PU.tsv
i'll,1,30,"[27, 30, 233, 280, 356, 363, 392]",S7PU.tsv
go in,2,146,"[30, 72, 146, 264]",S7PU.tsv
mm well,2,334,"[30, 334]",S7PU.tsv
to go,2,34,"[18, 34, 37, 39, 43, 93, 257, 277, 288, 330, 444, 447]",S7PU.tsv
go to,2,34,"[28, 34, 50, 62, 257, 277, 369, 374, 382, 383, 440, 444]",S7PU.tsv
i'd be,2,35,"[34, 35]",S7PU.tsv
i'd,1,35,"[34, 35, 37, 109, 144, 263, 271, 385, 435]",S7PU.tsv
never,1,47,"[34, 47, 127, 174, 331]",S7PU.tsv
i think,2,69,"[34, 69, 211, 229, 241, 250, 269, 281, 318, 322, 324, 452, 458, 471]",S7PU.tsv
think,1,81,"[34, 81, 99, 158, 211, 229, 241, 250, 269, 281, 318, 322, 324, 342, 380, 452, 458, 471]",S7PU.tsv
i've,1,83,"[34, 78, 80, 83, 135, 174, 282, 343]",S7PU.tsv
to go to,3,257,"[34, 257, 277, 444]",S7PU.tsv
i don't,2,342,"[34, 178, 342]",S7PU.tsv
i don't know,3,410,"[34, 178, 410]",S7PU.tsv
be too,2,410,"[34, 410]",S7PU.tsv
yeah,1,36,"[28, 36, 56, 68, 78, 94, 104, 118, 137, 138, 140, 141, 146, 151, 157, 159, 163, 166, 172, 173, 188, 196, 200, 214, 227, 246, 247, 252, 255, 257, 259, 266, 275, 278, 283, 287, 295, 300, 302, 314, 318, 327, 356, 365, 395, 399, 401, 403, 404, 405, 407, 427, 432, 433, 434, 436, 443, 461, 467]",S7PU.tsv
use to,2,38,"[35, 37, 38, 43, 45, 47]",S7PU.tsv
safe,1,38,"[37, 38, 72, 73, 345]",S7PU.tsv
it change,2,39,"[38, 39]",S7PU.tsv
change,1,39,"[38, 39, 320, 333]",S7PU.tsv
use,1,99,"[38, 99]",S7PU.tsv
to be,2,223,"[38, 223, 313, 441]",S7PU.tsv
on your own,3,44,"[37, 44]",S7PU.tsv
little,1,46,"[16, 46, 313]",S7PU.tsv
it be,2,53,"[1, 9, 20, 39, 41, 43, 53, 54, 58, 62, 69, 86, 129, 152, 245, 253, 280, 313, 326, 334, 410, 416, 423, 435, 437]",S7PU.tsv
cos,1,53,"[18, 37, 53, 56, 58, 69, 88, 99, 211, 223, 233, 236, 246, 294, 313, 326, 369, 385, 388, 390, 404, 410, 423, 448]",S7PU.tsv
it be that dangerous,4,54,"[53, 54]",S7PU.tsv
cos it be,3,58,"[53, 58, 410, 423]",S7PU.tsv
dangerous,1,58,"[53, 58, 59, 129]",S7PU.tsv
want,1,55,"[24, 25, 52, 55, 56, 64, 93, 144, 207, 277, 388]",S7PU.tsv
would,1,55,"[25, 37, 55, 72, 86, 108, 135, 234, 249, 269]",S7PU.tsv
press,1,55,"[37, 55]",S7PU.tsv
and they,2,55,"[50, 52, 55, 62, 462]",S7PU.tsv
they don't,2,93,"[55, 93, 454, 460]",S7PU.tsv
on the,2,241,"[55, 241, 313]",S7PU.tsv
something,1,365,"[55, 365]",S7PU.tsv
and i,2,57,"[37, 57, 152, 313, 353]",S7PU.tsv
