Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
want,1,5,"[0, 5, 11, 105, 107, 109, 137, 154, 155, 176, 183, 185, 204, 221, 305, 307, 370, 384, 385]",SH64.tsv
do you,2,33,"[0, 20, 33, 126, 137, 183, 185, 305, 307, 349, 370, 391]",SH64.tsv
pancake,1,46,"[0, 46, 48, 66, 102, 104, 110, 126, 137, 138, 140, 154, 155, 156, 159, 165, 168, 174, 176, 179, 181, 186, 203, 214, 291, 319, 370, 401]",SH64.tsv
yes,1,2,"[1, 2, 22, 26, 28, 82, 94, 207, 229, 258, 268, 310, 357, 366, 368, 379]",SH64.tsv
like some chocolate,3,4,"[3, 4]",SH64.tsv
some chocolate,2,4,"[3, 4]",SH64.tsv
with this one,3,5,"[4, 5]",SH64.tsv
this one,2,5,"[4, 5, 178]",SH64.tsv
chocolate,1,17,"[3, 4, 12, 14, 17, 18, 20, 101, 103, 105, 108, 165]",SH64.tsv
well,1,94,"[4, 9, 14, 94, 98, 105, 106, 129, 174, 243, 267, 316, 338, 339, 388, 398, 401]",SH64.tsv
like,1,10,"[3, 4, 10, 42, 50, 52, 60, 73, 85, 95, 107, 148, 149, 156, 159, 161, 162, 164, 171, 174, 179, 209, 253, 274, 289, 305, 328, 339, 355, 362, 365]",SH64.tsv
there's,1,43,"[4, 14, 43, 57, 221, 226, 232, 234, 237, 238, 329, 396]",SH64.tsv
i think,2,61,"[6, 8, 58, 61, 85, 130, 138, 140, 179, 184, 350]",SH64.tsv
get,1,89,"[6, 9, 49, 73, 89, 94, 107, 119, 120, 126, 128, 242, 257, 274, 278, 279, 304, 319, 401]",SH64.tsv
i'm,1,34,"[6, 8, 34, 101, 103, 110, 161, 173, 183, 244, 318, 322, 324, 382, 399, 400]",SH64.tsv
put,1,97,"[9, 85, 97, 98, 165, 166, 170, 200, 202, 239, 240, 241, 247, 389, 390, 391, 392, 397]",SH64.tsv
eat,1,21,"[12, 21, 23, 25, 33, 34, 35, 48, 102, 104, 108, 110, 141, 174, 180, 242, 305, 307, 308, 319, 320, 382, 401]",SH64.tsv
can melt,2,15,"[14, 15]",SH64.tsv
bite,1,15,"[14, 15, 60, 223, 241, 369, 394]",SH64.tsv
know why,2,61,"[20, 61]",SH64.tsv
know,1,114,"[20, 59, 61, 98, 114, 169, 279, 316, 318, 334, 342, 343, 348, 361]",SH64.tsv
think,1,61,"[6, 8, 24, 58, 61, 85, 126, 130, 138, 140, 151, 153, 179, 184, 223, 233, 326, 350, 361]",SH64.tsv
a long,2,302,"[24, 302]",SH64.tsv
you do,2,33,"[26, 28, 33, 36, 58, 277, 319]",SH64.tsv
one,1,30,"[4, 5, 30, 92, 93, 121, 141, 173, 178, 183, 193, 274, 289, 394]",SH64.tsv
do it,2,37,"[36, 37, 274]",SH64.tsv
also,1,49,"[5, 49]",SH64.tsv
leave,1,58,"[19, 57, 58, 133]",SH64.tsv
in the,2,201,"[58, 201, 240, 241, 289]",SH64.tsv
i think it,3,350,"[58, 350]",SH64.tsv
with this,2,60,"[5, 60]",SH64.tsv
be a,2,60,"[48, 60, 63, 126, 223, 285, 302]",SH64.tsv
it be,2,67,"[48, 67, 102, 104, 229, 235, 302, 350, 353, 355]",SH64.tsv
in a,2,329,"[67, 71, 97, 98, 329, 332, 334, 335]",SH64.tsv
much,1,73,"[33, 35, 61, 73]",SH64.tsv
much hotter,2,73,"[61, 73]",SH64.tsv
like it,2,73,"[50, 73, 107, 161, 162, 164]",SH64.tsv
it look,2,232,"[73, 232]",SH64.tsv
look,1,73,"[34, 73, 143, 149, 232, 322, 324]",SH64.tsv
eye,1,89,"[78, 89, 90]",SH64.tsv
that's,1,85,"[35, 84, 85, 87, 141, 149, 161, 251, 276, 281, 284, 290, 333, 394, 396]",SH64.tsv
i think i,3,85,"[61, 85, 130, 350]",SH64.tsv
use,1,150,"[85, 118, 150, 215, 216, 217, 285, 353]",SH64.tsv
put a,2,239,"[85, 239, 240]",SH64.tsv
i think i think,4,350,"[85, 350]",SH64.tsv
i don't like,3,253,"[95, 253]",SH64.tsv
i don't,2,256,"[95, 253, 256, 318, 343, 348, 402]",SH64.tsv
mean,1,98,"[33, 98, 126, 286, 301, 303]",SH64.tsv
i know,2,98,"[61, 98, 114, 279, 334, 361]",SH64.tsv
well i,2,98,"[94, 98, 105, 129]",SH64.tsv
no i,2,109,"[98, 109, 235]",SH64.tsv
yeah,1,100,"[13, 39, 100, 136, 137, 142, 149, 150, 174, 180, 182, 189, 224, 240, 256, 266, 277, 280, 287, 288, 299, 300, 345, 382]",SH64.tsv
i say,2,106,"[105, 106]",SH64.tsv
please,1,108,"[1, 108, 165, 208, 242]",SH64.tsv
eat it,2,108,"[21, 23, 25, 35, 108, 305, 307]",SH64.tsv
you eat,2,110,"[33, 110]",SH64.tsv
terry wogan,2,113,"[110, 113]",SH64.tsv
say,1,106,"[50, 105, 106, 116, 248, 313]",SH64.tsv
to do,2,118,"[94, 118, 350]",SH64.tsv
long,1,301,"[24, 124, 301, 302, 303]",SH64.tsv
sugar,1,209,"[126, 132, 206, 209, 213, 239, 240, 251, 259]",SH64.tsv
get some,2,278,"[126, 278]",SH64.tsv
you can,2,133,"[11, 15, 133, 368, 386]",SH64.tsv
okay,1,141,"[37, 43, 141, 143, 163, 187, 329, 359]",SH64.tsv
swim,1,332,"[149, 319, 329, 332, 334, 335, 401]",SH64.tsv
a pancake,2,155,"[46, 48, 154, 155, 156, 159, 174, 181, 291]",SH64.tsv
want a,2,155,"[105, 154, 155, 370]",SH64.tsv
it with,2,161,"[5, 161, 162, 274]",SH64.tsv
don't like,2,253,"[161, 253]",SH64.tsv
be just,2,350,"[165, 350]",SH64.tsv
make,1,220,"[165, 202, 220, 291, 353, 365]",SH64.tsv
a pancake day,3,174,"[46, 48, 174]",SH64.tsv
normal,1,174,"[61, 174]",SH64.tsv
it a pancake,3,181,"[46, 181]",SH64.tsv
quite,1,232,"[181, 232]",SH64.tsv
it on,2,200,"[164, 200, 202, 390, 391]",SH64.tsv
room,1,202,"[201, 202]",SH64.tsv
have to,2,350,"[202, 350]",SH64.tsv
sugar and lemon,3,209,"[206, 209, 213, 259]",SH64.tsv
with your,2,365,"[206, 365]",SH64.tsv
there's a,2,226,"[221, 226, 232, 234, 237, 238]",SH64.tsv
a bite,2,223,"[15, 223]",SH64.tsv
think it,2,350,"[223, 350]",SH64.tsv
be it,2,235,"[46, 235, 333]",SH64.tsv
maybe,1,254,"[239, 254, 306, 388]",SH64.tsv
homework,1,254,"[252, 253, 254]",SH64.tsv
of the,2,268,"[35, 121, 268, 320]",SH64.tsv
lemon,1,206,"[52, 134, 206, 209, 213, 259, 282]",SH64.tsv
you mean,2,286,"[33, 286]",SH64.tsv
yeah i,2,300,"[180, 256, 300]",SH64.tsv
full,1,328,"[316, 328, 400, 401]",SH64.tsv
in a swim pool,4,332,"[329, 332, 334, 335]",SH64.tsv
be hungry in a swim pool,6,334,"[329, 334]",SH64.tsv
i've,1,336,"[21, 89, 278, 336]",SH64.tsv
swim pool,2,338,"[332, 334, 335, 338]",SH64.tsv
feel very well,3,339,"[338, 339]",SH64.tsv
of your,2,353,"[342, 353]",SH64.tsv
be she,2,350,"[344, 350]",SH64.tsv
the performance,2,352,"[350, 352]",SH64.tsv
load,1,396,"[19, 156, 396]",SH64.tsv
full up,2,401,"[400, 401]",SH64.tsv
sorry,1,128,"[0, 128, 139, 236, 325]",SH64.tsv
do you want me to,5,305,"[0, 305, 307]",SH64.tsv
cos,1,21,"[4, 21, 48, 107, 133, 151, 161, 180, 186, 202, 212, 223, 257, 261, 270, 367]",SH64.tsv
i think i'm,3,8,"[6, 8]",SH64.tsv
nice,1,146,"[6, 49, 126, 143, 146, 181, 187, 234, 237]",SH64.tsv
i can,2,128,"[14, 128, 257]",SH64.tsv
there be,2,330,"[20, 24, 63, 330]",SH64.tsv
go,1,24,"[8, 24, 107, 108, 129, 149, 289, 319, 320, 338, 401]",SH64.tsv
