Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
get,1,3,"[0, 3, 4, 5, 6, 34, 38, 42, 55, 57, 64, 71, 86, 90, 92, 110, 132, 133, 137, 161, 174, 178, 190, 210, 211, 221, 228, 243, 254, 257, 267, 276, 281, 308, 312, 313, 318, 321, 324, 368, 377, 381, 383, 390, 392, 410, 415]",S9RV.tsv
to get,2,5,"[0, 5, 34, 90, 267, 281, 324, 392]",S9RV.tsv
get a,2,5,"[0, 5, 110, 276]",S9RV.tsv
anyway,1,7,"[0, 6, 7, 14, 24, 34, 57, 71, 86, 90, 101, 104, 106, 126, 137, 139, 159, 250, 267, 313, 320]",S9RV.tsv
good,1,51,"[0, 28, 51, 82, 118, 132, 414]",S9RV.tsv
quite a,2,160,"[0, 160, 364]",S9RV.tsv
a lot of,3,194,"[0, 12, 194, 243]",S9RV.tsv
be in,2,194,"[0, 45, 139, 194, 224, 296, 314, 316, 364]",S9RV.tsv
quite,1,150,"[0, 28, 42, 132, 150, 160, 174, 207, 324, 333, 339, 364, 374]",S9RV.tsv
i be,2,158,"[0, 53, 71, 112, 122, 158, 257, 262, 264, 266, 296, 299]",S9RV.tsv
and they,2,262,"[0, 55, 65, 71, 182, 262, 283, 398]",S9RV.tsv
cos i,2,264,"[0, 122, 264]",S9RV.tsv
friend,1,284,"[0, 284, 294, 296]",S9RV.tsv
if you,2,287,"[0, 287, 288, 364, 415]",S9RV.tsv
cos,1,288,"[0, 34, 55, 71, 90, 110, 122, 130, 178, 224, 264, 288, 364, 394, 415]",S9RV.tsv
i take,2,301,"[0, 185, 301]",S9RV.tsv
and it,2,278,"[2, 14, 77, 139, 141, 170, 172, 174, 278, 312, 313, 341, 387]",S9RV.tsv
it be,2,70,"[2, 14, 26, 34, 47, 57, 59, 70, 92, 102, 106, 139, 158, 172, 174, 195, 223, 231, 248, 283, 289, 310, 313, 314, 316, 333, 336, 341, 361, 376]",S9RV.tsv
a visa,2,5,"[4, 5]",S9RV.tsv
know,1,205,"[6, 36, 41, 55, 71, 81, 86, 106, 110, 112, 124, 128, 151, 174, 197, 205, 209, 217, 219, 226, 231, 233, 241, 248, 257, 262, 264, 267, 270, 276, 278, 281, 289, 292, 299, 309, 318, 364, 365, 368, 376, 381, 390, 396]",S9RV.tsv
don't know,2,264,"[6, 106, 219, 264, 368]",S9RV.tsv
i i,2,264,"[6, 53, 221, 264, 296, 336]",S9RV.tsv
go,1,75,"[6, 14, 34, 36, 47, 57, 71, 75, 76, 81, 86, 88, 90, 92, 93, 95, 101, 114, 124, 126, 132, 139, 153, 158, 163, 197, 264, 267, 275, 278, 281, 309, 312, 313, 314, 318, 320, 322, 364, 373, 381, 406, 413]",S9RV.tsv
go to,2,158,"[6, 14, 34, 93, 95, 101, 132, 139, 153, 158, 197, 267, 278, 281, 364, 381, 406]",S9RV.tsv
know what,2,292,"[6, 292]",S9RV.tsv
yeah,1,8,"[7, 8, 26, 47, 54, 57, 65, 69, 82, 84, 87, 98, 110, 118, 123, 125, 127, 129, 131, 133, 138, 141, 144, 148, 150, 165, 169, 174, 177, 179, 181, 186, 189, 198, 206, 208, 215, 226, 232, 240, 242, 243, 244, 248, 260, 262, 265, 273, 276, 279, 307, 318, 319, 321, 323, 329, 330, 333, 335, 337, 344, 350, 352, 357, 360, 367, 369, 375, 393, 396, 397, 400, 401, 402]",S9RV.tsv
