Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
go,1,56,"[0, 8, 53, 56, 73, 74, 90, 102, 129, 131, 143, 145, 155, 161, 163, 178, 185, 201, 229, 235, 238, 239, 241, 245, 249, 250, 252, 253, 290, 291, 297, 326, 330, 331, 333, 349, 394, 411, 426, 495, 526, 541, 547, 549, 551, 552, 567, 574, 575, 602, 607, 623, 635, 672, 676, 682, 697, 717, 718, 740, 741, 762, 765, 772, 796, 798, 800, 818, 819, 831]",S7A6.tsv
i go,2,73,"[0, 73, 253, 291, 602]",S7A6.tsv
go to,2,8,"[0, 8, 53, 90, 145, 161, 163, 185, 229, 235, 245, 252, 253, 290, 330, 331, 333, 411, 526, 547, 574, 602, 607, 676, 682, 762, 765, 772, 796, 819, 831]",S7A6.tsv
can't,1,131,"[0, 70, 131, 142, 307, 323, 493, 558, 559, 631, 819]",S7A6.tsv
remember,1,102,"[0, 102, 307, 312, 364, 380, 381, 456, 519, 523, 531, 646]",S7A6.tsv
what i,2,425,"[0, 425]",S7A6.tsv
i go to,3,253,"[0, 253, 602, 676]",S7A6.tsv
well,1,8,"[2, 8, 18, 59, 90, 91, 95, 100, 108, 112, 122, 132, 134, 136, 143, 155, 161, 163, 170, 174, 186, 196, 201, 207, 214, 216, 219, 221, 263, 282, 289, 303, 323, 339, 344, 345, 348, 349, 353, 358, 369, 390, 406, 425, 446, 448, 473, 487, 489, 490, 516, 525, 526, 532, 544, 547, 551, 557, 575, 582, 598, 613, 625, 630, 635, 636, 644, 646, 648, 652, 664, 677, 701, 709, 720, 722, 746, 747, 760, 816, 837]",S7A6.tsv
cos,1,10,"[2, 10, 18, 19, 24, 55, 73, 74, 84, 123, 131, 140, 158, 186, 247, 323, 333, 341, 396, 411, 425, 450, 471, 491, 520, 526, 565, 574, 585, 642, 655, 676, 681, 682, 697, 711, 717, 751, 768, 784, 798, 810]",S7A6.tsv
know,1,33,"[2, 33, 44, 59, 75, 86, 90, 91, 92, 95, 96, 101, 117, 140, 184, 189, 203, 204, 223, 235, 245, 253, 257, 263, 267, 272, 277, 286, 290, 302, 324, 333, 337, 349, 356, 357, 366, 378, 390, 425, 444, 470, 489, 498, 503, 505, 509, 525, 526, 529, 547, 562, 567, 574, 575, 581, 585, 592, 593, 628, 637, 644, 651, 658, 663, 672, 681, 697, 707, 713, 717, 721, 746, 767, 819]",S7A6.tsv
cos i,2,55,"[2, 55, 131, 341, 396, 425, 676, 697]",S7A6.tsv
for a,2,53,"[2, 53, 56, 73, 450, 687, 800]",S7A6.tsv
i know,2,101,"[2, 101, 356, 366, 425, 489, 581, 713]",S7A6.tsv
i do,2,189,"[2, 189, 381, 412, 531, 551, 639, 644, 733]",S7A6.tsv
do it,2,242,"[2, 95, 242, 252, 347, 357, 493, 614, 658, 684, 723]",S7A6.tsv
know very well,3,425,"[2, 425]",S7A6.tsv
saw,1,698,"[2, 459, 698, 717]",S7A6.tsv
yeah,1,9,"[4, 9, 13, 14, 21, 23, 32, 33, 38, 71, 77, 89, 98, 108, 110, 116, 128, 136, 140, 147, 149, 156, 203, 209, 212, 223, 244, 266, 285, 289, 295, 298, 299, 301, 304, 305, 310, 312, 314, 323, 336, 339, 342, 366, 378, 380, 386, 388, 404, 407, 424, 452, 455, 465, 472, 478, 479, 492, 502, 504, 512, 524, 528, 531, 533, 534, 536, 537, 538, 557, 561, 572, 577, 589, 596, 601, 611, 615, 618, 647, 653, 657, 658, 660, 667, 693, 700, 702, 709, 719, 720, 724, 736, 744, 752, 755, 759, 777, 809, 825, 836, 839]",S7A6.tsv
yeah i,2,147,"[4, 147, 289, 366, 531, 601, 702]",S7A6.tsv
i don't,2,75,"[4, 75, 139, 189, 221, 235, 245, 252, 253, 274, 277, 279, 324, 381, 390, 416, 444, 456, 466, 531, 547, 575, 593, 594, 607, 651, 658, 767, 812]",S7A6.tsv
one,1,11,"[1, 8, 11, 20, 104, 112, 123, 128, 162, 205, 223, 247, 249, 302, 306, 310, 321, 364, 422, 424, 493, 562, 644, 655, 663, 676, 765, 790, 794, 806]",S7A6.tsv
live,1,11,"[5, 7, 8, 11, 12, 13, 14, 79, 80, 81, 82, 90, 113, 210, 213, 450, 455, 753, 776]",S7A6.tsv
it be,2,13,"[10, 12, 13, 15, 25, 73, 108, 113, 119, 123, 129, 163, 179, 185, 241, 250, 255, 286, 307, 321, 333, 349, 356, 357, 365, 428, 466, 509, 530, 571, 585, 587, 601, 613, 620, 667, 710, 725, 816, 834]",S7A6.tsv
no no,2,83,"[13, 15, 83, 112, 373, 678]",S7A6.tsv
of the,2,90,"[13, 90, 140, 145, 288, 365, 516, 607, 665, 747]",S7A6.tsv
no it be,3,179,"[13, 15, 25, 179]",S7A6.tsv
it be a,3,113,"[13, 15, 113, 119, 185, 255, 356, 357, 620, 667, 725]",S7A6.tsv
be a,2,17,"[13, 15, 17, 19, 25, 113, 119, 185, 190, 255, 293, 322, 356, 357, 358, 392, 468, 541, 620, 621, 661, 667, 699, 725, 806, 834]",S7A6.tsv
at the,2,22,"[15, 22, 23, 29, 55, 67, 71, 74, 150, 470, 476, 530, 543, 567, 602, 606, 670, 711, 713]",S7A6.tsv
happen,1,140,"[15, 140, 205, 220, 268, 680, 681, 717, 789, 794]",S7A6.tsv
no it,2,179,"[15, 179]",S7A6.tsv
at that,2,541,"[15, 459, 541, 809]",S7A6.tsv
do clap at the end,5,23,"[22, 23]",S7A6.tsv
clap,1,23,"[19, 20, 22, 23, 26, 28]",S7A6.tsv
they do,2,201,"[23, 201, 400, 444, 651, 652, 654]",S7A6.tsv
i think,2,33,"[25, 33, 87, 90, 113, 123, 124, 130, 140, 144, 151, 153, 163, 172, 182, 184, 187, 189, 216, 219, 221, 223, 243, 298, 321, 340, 341, 349, 357, 434, 464, 470, 476, 493, 526, 529, 531, 547, 562, 570, 576, 579, 582, 600, 602, 604, 606, 617, 630, 632, 635, 636, 654, 655, 672, 701, 732, 742, 747, 815, 819, 825, 826]",S7A6.tsv
what be,2,100,"[25, 100, 136, 222, 304, 333, 496, 569, 623]",S7A6.tsv
good,1,163,"[25, 163, 176, 192, 200, 274, 275, 284, 585, 588, 788, 809]",S7A6.tsv
be just,2,165,"[25, 165, 276, 324, 335, 442, 575, 585, 599, 613, 629, 710, 718]",S7A6.tsv
think,1,25,"[19, 24, 25, 33, 87, 90, 113, 123, 124, 130, 140, 144, 151, 153, 163, 172, 176, 182, 184, 187, 189, 216, 219, 221, 223, 243, 252, 268, 274, 276, 277, 279, 286, 298, 321, 331, 335, 340, 341, 348, 349, 357, 416, 434, 464, 468, 470, 476, 493, 524, 526, 529, 531, 547, 562, 570, 576, 579, 582, 585, 594, 600, 602, 604, 606, 607, 608, 617, 630, 632, 635, 636, 654, 655, 672, 701, 732, 742, 747, 750, 812, 815, 819, 825, 826, 830]",S7A6.tsv
lovely,1,57,"[38, 57, 72, 172, 217, 357, 617, 750]",S7A6.tsv
should have,2,366,"[42, 366, 722]",S7A6.tsv
be it,2,47,"[14, 47, 58, 63, 64, 85, 100, 102, 109, 306, 352, 426, 709, 716]",S7A6.tsv
where be,2,59,"[58, 59, 413, 775]",S7A6.tsv
it it's,2,406,"[58, 406, 614, 616]",S7A6.tsv
isn't it,2,137,"[58, 137, 243, 333, 348, 365, 367, 650, 681, 682, 750, 816]",S7A6.tsv
and then,2,265,"[67, 241, 265, 404, 524, 580, 717]",S7A6.tsv
you can,2,140,"[70, 140, 750]",S7A6.tsv
walk,1,142,"[70, 142, 518, 565, 718]",S7A6.tsv
though,1,84,"[70, 84, 115, 320, 617, 621, 751]",S7A6.tsv
do he,2,213,"[92, 213, 371, 385, 769]",S7A6.tsv
use to,2,95,"[37, 79, 95, 140, 194, 394, 396, 400, 493, 688]",S7A6.tsv
to do,2,99,"[95, 99, 121, 140, 252, 267, 335, 684, 688, 794]",S7A6.tsv
he doesn't,2,756,"[95, 756, 768, 830]",S7A6.tsv
