Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
diet,1,1,"[0, 1]",SZB2.tsv
starve,1,31,"[0, 3, 31]",SZB2.tsv
day,1,39,"[0, 39, 57, 81, 1315]",SZB2.tsv
he's,1,312,"[0, 3, 30, 32, 49, 277, 312, 624, 625, 627, 632, 798, 1055]",SZB2.tsv
be and,2,187,"[3, 187, 472, 919]",SZB2.tsv
one,1,57,"[23, 57, 58, 60, 63, 149, 164, 179, 197, 198, 207, 218, 245, 377, 440, 441, 586, 703, 743, 1027, 1060, 1082, 1099, 1304, 1305, 1312, 1338, 1345, 1378, 1381, 1491, 1516, 1621, 1627, 1698]",SZB2.tsv
and i,2,23,"[19, 23, 38, 52, 79, 83, 103, 119, 143, 508, 567, 701, 762, 768, 812, 818, 902, 1032, 1068, 1134, 1135, 1228, 1315, 1531, 1609, 1633, 1661]",SZB2.tsv
it be,2,129,"[23, 129, 179, 235, 243, 337, 426, 474, 485, 514, 639, 692, 699, 762, 824, 867, 1231, 1293, 1301, 1315, 1319, 1338, 1428, 1499, 1501, 1502, 1510, 1531, 1607, 1637]",SZB2.tsv
cook,1,508,"[23, 430, 466, 468, 508, 519, 546, 558, 569, 671, 679, 1132, 1718]",SZB2.tsv
whatever,1,544,"[23, 544, 1255, 1502, 1637]",SZB2.tsv
i don't i don't,4,632,"[23, 632, 1033]",SZB2.tsv
i don't,2,23,"[13, 23, 35, 52, 141, 143, 149, 391, 632, 679, 707, 896, 899, 900, 937, 1022, 1023, 1033, 1081, 1082, 1102, 1104, 1107, 1109, 1134, 1306, 1310, 1315, 1496]",SZB2.tsv
i don't i,3,1134,"[23, 1033, 1134]",SZB2.tsv
i just,2,693,"[23, 27, 95, 557, 693, 695, 724, 869, 1025, 1079, 1139, 1304]",SZB2.tsv
always,1,722,"[30, 647, 722, 1086, 1093]",SZB2.tsv
cos,1,43,"[32, 43, 75, 79, 127, 211, 239, 275, 373, 379, 381, 432, 464, 468, 478, 533, 664, 679, 689, 692, 723, 724, 780, 812, 818, 911, 940, 958, 995, 1032, 1240, 1251, 1311, 1436, 1485, 1629, 1698, 1716]",SZB2.tsv
much,1,71,"[32, 35, 71, 79, 193, 326, 634, 818, 1082, 1436, 1564, 1678, 1711]",SZB2.tsv
you know,2,56,"[32, 56, 89, 109, 114, 120, 129, 246, 248, 251, 281, 332, 379, 417, 419, 434, 443, 452, 491, 514, 530, 561, 564, 567, 571, 583, 584, 628, 674, 684, 764, 818, 937, 984, 1040, 1058, 1088, 1095, 1099, 1139, 1145, 1245, 1256, 1315, 1412, 1417, 1424, 1428, 1448, 1485, 1594, 1621, 1631, 1647, 1652, 1663]",SZB2.tsv
know,1,127,"[32, 70, 89, 109, 114, 120, 127, 129, 133, 246, 248, 251, 265, 269, 281, 332, 352, 379, 417, 419, 434, 439, 443, 491, 514, 530, 536, 561, 564, 567, 571, 584, 628, 669, 674, 684, 696, 697, 707, 764, 797, 799, 818, 859, 867, 877, 880, 926, 937, 984, 1022, 1023, 1033, 1040, 1058, 1081, 1082, 1088, 1095, 1099, 1139, 1145, 1156, 1200, 1245, 1252, 1256, 1273, 1306, 1315, 1362, 1405, 1412, 1417, 1424, 1428, 1448, 1485, 1496, 1531, 1577, 1592, 1594, 1621, 1631, 1647, 1652, 1663, 1686]",SZB2.tsv
not have,2,1032,"[32, 1032]",SZB2.tsv
lunch,1,598,"[32, 35, 598, 679, 766, 1122, 1134]",SZB2.tsv
hardly,1,45,"[34, 45]",SZB2.tsv
even,1,34,"[19, 34, 132, 259, 664, 697, 978, 1015, 1027, 1106, 1494, 1554]",SZB2.tsv
come,1,329,"[37, 227, 326, 328, 329, 332, 342, 508, 540, 628, 672, 690, 701, 746, 769, 770, 806, 1154, 1198, 1484, 1494, 1592]",SZB2.tsv
cut,1,57,"[49, 57, 495, 838, 919, 937, 955]",SZB2.tsv
go,1,115,"[39, 51, 115, 129, 134, 141, 183, 218, 223, 241, 270, 284, 315, 316, 345, 362, 371, 379, 441, 544, 584, 586, 590, 601, 602, 603, 604, 624, 625, 628, 742, 744, 754, 758, 818, 844, 846, 892, 904, 973, 980, 995, 1025, 1071, 1181, 1183, 1192, 1197, 1275, 1293, 1315, 1318, 1334, 1363, 1368, 1415, 1446, 1554, 1592, 1654, 1671, 1685, 1687, 1712, 1724]",SZB2.tsv
go to the,3,844,"[51, 844, 1071, 1181, 1275]",SZB2.tsv
