Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
yeah,1,3,"[0, 2, 3, 4, 7, 8, 10, 16, 24, 28, 34, 40, 42, 44, 54, 55, 64, 65, 77, 78, 84, 91, 93, 100, 104, 106, 107, 109, 124, 125, 126, 129, 134, 139, 140, 142, 144, 149, 152, 153, 155, 163, 169, 171, 173, 174, 178, 179, 182, 183, 187, 195, 199, 203, 205, 207, 213, 214, 216, 223, 226, 229, 234, 235, 236, 238, 242, 248, 250, 256, 258, 259, 267, 270, 288, 290, 292, 294, 296, 302, 305, 307, 315, 324, 332, 338, 350, 353, 354, 360, 362, 368, 370, 371, 372, 376, 378, 380, 382, 389, 392, 394, 395, 402, 405, 407, 412, 415, 420, 424, 440, 441, 444, 450, 462, 468, 474, 476, 501, 512, 518, 526, 530, 533, 536, 537, 548, 555, 562, 579, 585, 586, 600, 609, 612, 618, 629, 667, 670, 689, 694, 705, 721, 729, 733, 739, 741, 742, 743, 744, 749, 769, 772, 774, 776, 778, 786, 787, 789, 790, 802, 804, 808, 812, 821, 826, 827, 837, 842, 843, 845, 848, 852, 854, 859, 864, 865, 866, 878, 896, 897, 908, 911, 913, 917, 924, 928, 937, 941, 957, 959, 965, 975, 978, 980, 1000, 1003, 1004, 1009, 1012, 1019, 1026, 1035, 1052, 1070, 1073, 1090, 1099, 1109, 1122, 1126, 1130, 1131, 1133, 1138, 1140, 1150, 1151, 1155, 1161, 1164, 1166, 1167, 1168, 1175, 1199, 1201, 1203, 1204, 1210, 1222, 1230, 1232, 1246, 1255, 1260, 1262, 1273, 1277, 1279, 1281, 1286, 1291, 1301, 1311, 1325, 1332, 1338, 1343, 1344, 1348, 1352, 1356, 1365, 1374, 1378, 1381, 1382, 1390, 1400, 1402, 1405, 1410, 1414, 1423, 1425, 1441, 1442, 1445, 1447, 1450, 1451, 1460, 1470, 1472, 1476, 1479, 1492, 1497, 1511, 1519]",S3YZ.tsv
cos,1,55,"[2, 6, 24, 45, 55, 76, 87, 95, 99, 102, 108, 120, 144, 175, 180, 186, 266, 284, 334, 353, 360, 362, 372, 374, 391, 423, 522, 545, 612, 614, 672, 686, 688, 730, 785, 787, 791, 805, 811, 812, 826, 845, 865, 889, 926, 958, 959, 961, 976, 1011, 1062, 1079, 1094, 1096, 1109, 1126, 1137, 1159, 1168, 1180, 1198, 1199, 1203, 1240, 1256, 1258, 1284, 1290, 1319, 1322, 1350, 1384, 1441, 1443, 1513]",S3YZ.tsv
try to,2,110,"[2, 110, 148, 152, 185, 423, 529, 735, 787, 826, 1094, 1096, 1125, 1140, 1199, 1218, 1350]",S3YZ.tsv
go,1,7,"[6, 7, 16, 30, 48, 52, 61, 63, 74, 76, 77, 92, 95, 99, 112, 115, 120, 126, 130, 167, 170, 171, 175, 176, 197, 205, 215, 219, 237, 244, 269, 288, 295, 298, 301, 302, 310, 313, 314, 315, 316, 328, 330, 346, 348, 352, 359, 365, 374, 376, 377, 382, 383, 384, 388, 400, 407, 426, 441, 453, 473, 475, 476, 499, 503, 515, 526, 532, 538, 543, 545, 546, 549, 560, 587, 588, 633, 634, 638, 658, 664, 674, 696, 698, 709, 731, 736, 742, 762, 764, 766, 775, 777, 787, 791, 797, 864, 883, 889, 913, 915, 923, 926, 945, 950, 961, 964, 986, 1004, 1005, 1038, 1062, 1075, 1088, 1091, 1094, 1096, 1098, 1129, 1132, 1139, 1153, 1157, 1158, 1159, 1161, 1168, 1175, 1176, 1191, 1196, 1198, 1203, 1230, 1246, 1263, 1266, 1271, 1319, 1329, 1342, 1343, 1364, 1376, 1393, 1411, 1450, 1451, 1452, 1455, 1456, 1468, 1506, 1510]",S3YZ.tsv
em,1,9,"[6, 9, 88, 187, 288, 317, 338, 367, 379, 388, 433, 441, 447, 458, 483, 526, 532, 572, 574, 581, 608, 610, 639, 662, 694, 696, 712, 760, 781, 814, 918, 982, 991, 1011, 1032, 1047, 1048, 1052, 1094, 1153, 1160, 1161, 1203, 1264, 1268, 1348, 1371, 1376, 1426, 1429, 1434, 1462, 1468, 1470, 1496, 1506]",S3YZ.tsv
to go,2,30,"[6, 30, 61, 167, 170, 171, 219, 310, 346, 352, 376, 638, 674, 762, 766, 923, 926, 1004, 1005, 1062, 1157, 1158, 1159, 1168, 1175, 1196, 1393, 1411]",S3YZ.tsv
go to,2,52,"[6, 16, 52, 61, 63, 74, 76, 77, 92, 99, 112, 126, 167, 175, 176, 197, 215, 269, 288, 310, 330, 346, 348, 352, 359, 365, 382, 383, 384, 400, 407, 426, 441, 453, 473, 475, 476, 526, 532, 538, 543, 545, 546, 549, 587, 588, 634, 638, 696, 698, 731, 736, 762, 766, 791, 797, 864, 913, 915, 923, 926, 945, 950, 964, 986, 1004, 1005, 1038, 1088, 1091, 1094, 1096, 1098, 1132, 1159, 1161, 1168, 1191, 1196, 1198, 1246, 1266, 1319, 1342, 1343, 1376, 1393, 1411, 1450, 1452, 1455, 1456]",S3YZ.tsv
to the,2,185,"[6, 61, 63, 92, 185, 215, 275, 310, 336, 346, 352, 416, 421, 435, 638, 639, 762, 766, 923, 1094, 1393, 1419]",S3YZ.tsv
come,1,49,"[8, 49, 60, 61, 71, 76, 77, 200, 239, 251, 348, 351, 388, 497, 503, 526, 538, 543, 545, 560, 627, 681, 692, 803, 822, 901, 996, 1139, 1373, 1374, 1393, 1443, 1450]",S3YZ.tsv
get,1,74,"[8, 29, 71, 74, 76, 94, 115, 130, 148, 152, 163, 175, 177, 184, 185, 186, 187, 191, 194, 198, 200, 202, 215, 243, 288, 293, 296, 303, 312, 313, 334, 348, 357, 362, 368, 372, 383, 384, 388, 389, 390, 395, 396, 397, 422, 423, 458, 473, 476, 499, 517, 526, 542, 545, 574, 579, 612, 630, 637, 648, 650, 653, 687, 691, 718, 763, 771, 773, 775, 777, 779, 783, 787, 793, 794, 834, 858, 893, 926, 932, 937, 963, 994, 996, 999, 1005, 1006, 1007, 1024, 1032, 1054, 1057, 1062, 1067, 1079, 1089, 1094, 1096, 1098, 1126, 1137, 1148, 1150, 1160, 1164, 1168, 1198, 1199, 1229, 1242, 1252, 1263, 1271, 1275, 1284, 1289, 1308, 1309, 1329, 1341, 1348, 1380, 1382, 1385, 1393, 1394, 1411, 1426, 1430, 1439, 1443, 1446, 1450, 1453, 1455, 1468, 1476, 1505, 1513, 1514, 1516]",S3YZ.tsv
