S0679	so be be you enjoy this series of the sew bee
S0680	erm yes in large part it's it's quite good entertainment but the some of the erm sew be a bite er strange cos there's no kind of emphasis on the under finish or anything like that cos it's just make it in the time
S0679	especially with the alteration challenge
S0680	yes which be you know fair enough they haven't get long but
S0679	mm
S0680	but some of them do seem a little on the rag side and they do seem to use pattern
S0679	yes
S0680	you they do seem to follow a pattern rather than some of them'll modify pattern but er
S0679	i think this time i think in i think previously they have a direct make or something as a on a particular week
S0680	what do you mean
S0679	well they have to fit it directly on the person or they have to make a paper pattern i can't quite remember
S0680	mm
S0679	but there be something but there be one part i mean generally there's one part where they have to they're give a pattern and they have to make it up
S0680	yes
S0679	which be reasonable isn't it cos that's sort of like a blind challenge
S0680	well it yes i mean they have be choose their own pattern but and they have pattern for jacket and things but er you know some of the more simple stuff i suppose the er what do you call it the revamp things
S0679	mm
S0680	be a bite more
S0679	alteration challenge
S0680	the alteration challenge be a bite erm a bite different on that but er
S0679	they're sort of make something out of a pattern then aren't they although some people make their own paper one
S0680	yeah
S0679	but they tend to be a bite a lot of those tend to be more loose garment don't they
S0680	yes
S0679	mm but and er
S0680	and they can be a bite throw together
S0679	yes
S0680	and sometimes they don't always seem to have the use the material that appropriately i don't think like
S0679	i think mum would have a few things to say about it cos they have a big piece of material
S0680	yes
S0679	and they just pin things all over the place on it
S0680	mm
S0679	and er mum be very good wasn't she about erm
S0680	oh yes well mum be a
S0679	er make sure it go together as in small er small as small a space as possible
S0680	yes
S0679	but then it do depend on the pattern a bite doesn't it
S0680	what the print the design
S0679	the your repeat like on
S0680	yes
S0679	wallpaper you have
S0680	yes
S0679	repeat then
S0680	well it do to some extent on the other hand what i haven't see them do particularly be open the material out erm and refolding it in a different way because mum use to refold her material so that you could get well you know one leg up one way and one leg up the other not put two legs follow or something
S0679	oh right
S0680	you know so you would use
S0679	mm
S0680	so instead of get a waste bite in the middle
S0679	mm
S0680	if you well you have to put it against well no if you have to put it against the the er fold er against if you fold it in half to do it double to get the symmetrical shape
S0679	mm mm
S0680	well mum wouldn't fold it like they sort of seem to fold it in half and cut it against the fold so
S0679	yes
S0680	you get a big scrap along the bottom
S0679	mm mm
S0680	of the the selvedge er there whereas mum would only fold it as far down as she need to cut the size so she'd then have an extra piece of material that be double the size of the scrap they're get
S0679	yes yes
S0680	and you could then put another piece in it so you could cut possibly one bite and then from the bite that be leave over that wasn't fold
S0679	yes
S0680	she could cut the other bite flat you know refold it down the middle and
S0679	mm
S0680	cut out the one the other way by erm move it up or move it down slightly cos i remember at school when we use to get erm tell well we use to have to follow a pattern like the pyjamas we make stripy pyjamas i think i do get the material from school in that case but for example with similar things like that
S0679	mm
S0680	the pattern a proper shop buy pattern would say you need two yards
S0679	yes
S0680	erm mum would say you don't need we we don't need to do it in two yards we can do it in
S0679	mm
S0680	a yard and a half or whatever it be and er we have to buy the pattern as well so mum use to pin the pattern on the material
S0679	yes
S0680	or show me where to pin it on the material
S0679	mm mm mm
S0680	erm and i'd take it to school like that and then at school i would put it on more carefully you know she wasn't do it all for me but she would show so i could show the teacher where the bits go
S0679	mm
S0680	but you didn't actually need that extra half a yard
S0679	yes
S0680	especially if you be buy some you know reasonably expensive material
S0679	and anyway it save the pennies and that be important
S0680	and that be important but you see mum i mean mum be a tailor really i know she do dressmaking but high standards cos she do make suit and well she make everything from the skin skin upwards
S0679	mm
S0680	outwards erm really cos in those in those days erm during during the war and after i mean they they make underwear and everything from
S0679	mm
S0680	if they could get a bite of parachute silk
S0679	mm
S0680	they'd use that for underwear and ladies would go and buy a full match set of something you know so they'd have the the slip and the knickers and everything and then they'd erm you know they would buy erm sort of an outfit
S0679	mm
S0680	so mum could do all that and she could do i mean she that's what i mean she do tailor in those days they have quite fit jacket and things she could do tailor and erm so on and be wartime those men's wise baggy trousers they use to have
S0679	mm
S0680	on suit if you get an old pair of trousers you could make a a decent skirt out of it cos you've get
S0679	yes
S0680	four legs
S0679	mm
S0680	to play about with so you could cut it in a would it be a you'd certainly make a panel a six panel skirt or
S0679	mm
S0680	erm any of those sort of ones that you need seam in so erm she be dab hand at do that from little bits of material and of course my friend be in her element when she be er come round because she love sew
S0679	mm
S0680	so mum and her would be pattern and look at this that and the other sort things out
S0679	do they make things together
S0680	er not really i don't think they actually make anything together but they talk about what they be do
S0679	mm
S0680	i don't think she actually help with anything and be pretty good at do things so make a suede coat cos her father have get these erm skin
S0679	mm
S0680	from somewhere or other and erm make a suede coat when they be fashionable in the sixties
S0679	mm
S0680	you know with the cover button and everything and it look perfectly decent which be quite a a lot for a sort of sixteen year old or so
S0679	yes
S0680	to take on
S0679	although one of those on the telly be
S0680	yes she's not old be she
S0679	i think her name might be jade
S0680	yes
S0679	i don't think she's particularly old
S0680	no
S0679	and she be say the best thing she'd make be her prom dress
S0680	yeah
S0679	which look particularly nicely make
S0680	well i think she's yes she's a later sort of
S0679	mm mm
S0680	teenager i think as well but you know be quite sort of confident about
S0679	mm
S0680	cut this erm expensive stuff up and well you know you she use to run up things to wear at the dance
S0679	mm
S0680	or same as mum do for me cos i use to draw it and she use to make it
S0679	mm
S0680	but er
S0679	do you see things in magazines or shop how do you get your ideas or do you just do them you do you kind of know what people have and make one up
S0680	well i kind of saw bits of things i like and make one up really
S0679	mm
S0680	erm cos i i well it's the same as now i never actually want to actually be wear what everybody else be wear
S0679	well you certainly don't do that
