S0439	how be your weekend be it alright
S0441	yeah it be good thank
S0439	what do you get up to
S0441	work how be yours
S0439	manic
S0441	yeah
S0439	ridiculous i leave here at three on friday to go to
S0441	yeah
S0439	get to spend the even with
S0441	yeah
S0439	then er go out for her birthday on saturday morning
S0441	mm
S0439	rush back here in the even to go to this food festival in town it be actually really really good
S0441	good
S0439	then go to a pub and stay round 's
S0441	yeah
S0439	and then like rush back here sunday morning have to get change really quickly go back into town to do the the ten k race for life
S0441	oh yeah
S0439	then come here get change then go back out again to go see er ed byrne at the junction
S0441	oh yeah
S0439	it be ridiculous i be like er
S0441	busy
S0439	i know it be crazy i don't know what's go on in the world do you er do go straight then
S0441	yeah
S0439	mm not bad what be you make
S0441	i'm make some hard boil egg to make an egg salad for lunch
S0439	i don't know i it sound alright i i like egg egg be grow on me but i still can't deal with cold ones
S0441	i love cold egg
S0439	you love it
S0441	mm it's good
S0439	i think it's the smell you know when like you get egg sandwich and stuff and they always smell weird
S0441	i love it
S0439	i love them oh that's such a good be you you're not go swim tonight be you no
S0441	i'm tire actually
S0439	long shift
S0441	erm about so it be quite long
S0439	yeah
S0441	sunday be fine i actually quite like work there it's just tire
S0439	yeah yeah i suppose if you if you like it then it's worth do isn't it
S0441	mm indeed
S0439	yeah
S0441	just hate back to reality on a monday
S0439	why don't you just give up and just work in a pub full time
S0441	cos i would absolutely hate my life
S0439	oh okay
S0441	i enjoy work cos of the people not cos of the work
S0439	yeah mm
S0441	i've never make hard boil egg before so i hope they be hard
S0439	don't you need to leave them in for like ten minutes or something
S0441	okay
S0439	cos soft boil be four minutes isn't it and i think hard boil be anything over four minutes use that clever observation there
S0441	i reckon they put it in there for like i'm time them that must be about six minutes they've get another three minutes to go so i'm sure that'll be fine
S0439	yeah oh yeah i'd say about yeah nine or ten minutes cos even when you take them out and stuff they'll still cool won't they
S0441	yeah true
S0439	so they'll go hard eventually you know
S0441	true
S0439	that's what you say to men whey
S0439	hash tag joke
S0441	oh no
S0439	ah
S0441	oh dear
S0439	dear
S0441	yeah
S0439	mm
S0441	have you see er what's his face recently
S0439	no he be suppose to come to the comedy last night and then i decide that i didn't want to go with him but
S0441	oh yeah i forget that you be go with him
S0439	so i erm say that i didn't want him to come and that i want to go with instead so i go with
S0441	what do he say
S0439	he be like oh i be like well i'm sorry but
S0441	a bite awkward
S0439	yeah i buy the ticket you know like it be my he didn't pay for any of them it be my ticket and i be like well you know what cos he be like he he annoy me and he we go out last weekend as friends obviously
S0441	mm
S0439	and then for some reason my friend the one who's like overly flirty with everybody get his number
S0441	mm
S0439	and apparently she's be texting him all week which be fine because obviously like i'm not interest anymore but still it's like dude it wasn't really appropriate for you to come out with like one night with me and then start message one of my friends i be it
S0441	yeah it's a bite weird but then she be also to blame for that
S0439	oh yeah i know like yeah my point be that i be try to get out i be try to get out of him come to the comedy so i just use it as a excuse for not want him to come to the comedy
S0441	mm
S0439	i wasn't i wasn't angry i be just like you know what i think you're a bite disrespectful and i'd rather go with somebody who i like
S0441	yeah this be true true
S0439	i didn't say that in like those word i say it very nicely but i be like i'd rather just go with he be like okay i be like well gutted sorry not like we're date anymore be it
S0441	exactly
S0439	not like we're see each other so i don't have to care about his feel as much
S0441	exactly
S0439	i don't want to hurt his feel but it's not like
S0441	you don't need to care about them
S0439	yeah exactly
S0441	i think this have go off now i've have it for age
S0439	really we go to erm i stay round 's on saturday night their flat they have this little flat and it's it's huge
S0441	really
S0439	yeah it's like they pay the same as us but it's in
S0441	yeah
S0439	or or whatever but it's like their kitchen be about the size of like the live room plus our kitchen
S0441	wow
S0439	no well minus where the door cut off like here but yeah it's huge i be just like oh nice size kitchen there's only two of them
S0441	nice be that the the one that live with the guy
S0439	yeah yeah the aussie
S0441	cool that's amaze
S0439	yeah and like both their room be quite big and the live room there be only five room there be the kitchen live room bedroom two bedrooms and a bathroom and a utility cabinet thing but it wouldn't that's not really a room it's like a cupboard
S0441	yeah still pretty good for a flat though
S0439	yeah it be a quite a big flat oh the fridge isn't shut shitty fridge
S0441	it's a really shitty fridge
S0439	so shitty
S0441	yeah
S0439	like er have have have reply to me no
S0441	do you ring her though
S0439	no
S0441	i might ring her tomorrow
S0439	she's just shit
S0441	to let her know about the fridge
S0439	yeah i'm like have you get my
S0441	and then i'm go to email her and tell her that i've let her know about the fridge
S0439	can you cc me into that
S0441	yeah
S0439	cos then i will be able to be like excuse me give you erm i saw the email and if she respond to you i'll be like why aren't you respond to me bitch
S0441	yeah i know stop right i'm a bite worry about these egg now
S0439	i think they'll be fine hun i don't think you can go too wrong with an egg
S0441	no but i suppose if if they're not do then that's a complete waste of an egg
S0439	dad normally no dad just normally leave them like in the pan for a while
S0441	oh do he what to continue cook for a bite
