Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
yeah,1,1,"[0, 2, 7, 11, 13, 19, 31, 35, 45, 54, 58, 85, 89, 110, 118, 138, 142, 147, 149, 151, 155, 157, 170, 189, 205, 211, 215, 219, 223, 225, 227, 233, 237, 243, 252, 264, 266, 282, 286, 292, 296, 298, 308, 314, 316, 318, 328, 330, 336, 338, 348]","[1, 5, 22, 24, 38, 40, 49, 51, 53, 57, 59, 62, 64, 67, 71, 73, 77, 79, 88, 95, 99, 101, 103, 105, 107, 109, 111, 113, 115, 119, 121, 125, 127, 129, 131, 135, 137, 141, 160, 167, 169, 171, 177, 183, 190, 192, 194, 196, 198, 200, 202, 204, 226, 230, 232, 253, 257, 263, 277, 281, 291, 303, 307, 309, 311, 321, 323, 349, 351, 208, 250]",SHSD.tsv,S0405,S0402
it should,2,69,[0],[69],SHSD.tsv,S0405,S0402
yeah it,2,208,"[0, 170]","[208, 250]",SHSD.tsv,S0405,S0402
sound,1,214,"[0, 23, 25]",[214],SHSD.tsv,S0405,S0402
like,1,4,"[4, 23, 25, 61, 68, 70, 72, 74, 76, 106, 161, 165, 168, 170, 172, 197, 201, 203, 209, 217, 258, 270, 294, 324]","[3, 5, 8, 16, 20, 28, 30, 32, 34, 46, 53, 69, 148, 150, 156, 183, 204, 212, 214, 222, 230, 242, 244, 251, 253, 261, 263, 265, 317, 329, 331, 335, 337]",SHSD.tsv,S0405,S0402
to be,2,5,"[4, 76, 128, 320]","[5, 115, 230, 329]",SHSD.tsv,S0405,S0402
think,1,14,"[4, 15, 27, 41, 45, 50, 70, 92, 94, 104, 110, 128, 161, 165, 189, 209, 247, 256, 274, 276, 324, 326]","[14, 44, 69, 181, 246, 283]",SHSD.tsv,S0405,S0402
do you,2,57,"[4, 15, 27, 41, 45, 92, 161, 201, 209, 274]",[57],SHSD.tsv,S0405,S0402
students,1,10,[9],"[10, 12]",SHSD.tsv,S0405,S0402
they're,1,20,"[13, 65, 161, 166, 199, 247, 276]","[20, 88, 162, 179, 204, 226]",SHSD.tsv,S0405,S0402
experience,1,15,[15],"[3, 20]",SHSD.tsv,S0405,S0402
think that,2,15,"[15, 41, 45, 104]",[14],SHSD.tsv,S0405,S0402
intelligence,1,20,[15],[20],SHSD.tsv,S0405,S0402
you do,2,26,[15],"[26, 230]",SHSD.tsv,S0405,S0402
that that,2,57,"[15, 68, 201]","[57, 59, 69, 84]",SHSD.tsv,S0405,S0402
don't think,2,246,[15],[246],SHSD.tsv,S0405,S0402
right,1,17,"[17, 27, 41, 43, 102, 116, 155, 163, 178, 249, 296, 304]","[8, 42, 53, 57, 84, 88, 91, 234, 291, 297, 313, 329, 345, 349]",SHSD.tsv,S0405,S0402
yeah yeah,2,204,"[19, 54, 215, 219, 237]","[204, 307]",SHSD.tsv,S0405,S0402
do that,2,216,"[21, 122, 324]",[216],SHSD.tsv,S0405,S0402
like it,2,204,[25],"[204, 230]",SHSD.tsv,S0405,S0402
tell them,2,28,[27],[28],SHSD.tsv,S0405,S0402
tell,1,42,"[27, 39, 41, 48, 66]","[42, 53, 57, 222]",SHSD.tsv,S0405,S0402
should have,2,44,"[27, 41]",[44],SHSD.tsv,S0405,S0402
have a,2,91,[27],[91],SHSD.tsv,S0405,S0402
to tell,2,222,[27],[222],SHSD.tsv,S0405,S0402
well,1,29,"[29, 33, 98, 256, 270, 302]","[3, 8, 32, 42, 69, 75, 82, 91, 93, 156, 162, 190, 210, 216, 226, 242, 281, 291, 295, 345]",SHSD.tsv,S0405,S0402
oh yeah,2,31,"[31, 151, 233, 330]","[1, 349]",SHSD.tsv,S0405,S0402
it be,2,33,"[33, 170, 197, 260, 290, 310]","[3, 34, 69, 131, 183, 204, 259, 261, 265, 287, 289, 291, 293, 301, 313, 315]",SHSD.tsv,S0405,S0402
that's,1,33,"[33, 50, 74, 80, 124, 185, 245, 320]","[16, 32, 69, 119, 131, 230, 265, 305, 329, 333, 335, 44]",SHSD.tsv,S0405,S0402
but that's,2,44,[33],[44],SHSD.tsv,S0405,S0402
be as,2,186,[33],[186],SHSD.tsv,S0405,S0402
as well,2,216,"[33, 270]","[216, 242, 345]",SHSD.tsv,S0405,S0402
because it be,3,291,[33],[291],SHSD.tsv,S0405,S0402
know,1,35,"[35, 39, 48, 56, 61, 65, 66, 70, 74, 76, 98, 104, 106, 108, 161, 172, 176, 195, 268, 276, 328]","[5, 20, 26, 42, 44, 46, 47, 53, 69, 119, 133, 156, 212, 216, 222, 115, 253, 257, 263]",SHSD.tsv,S0405,S0402
yeah i,2,49,"[35, 118, 189, 223, 225]","[49, 51, 263, 277, 281, 323, 115, 253, 257]",SHSD.tsv,S0405,S0402
yeah i know,3,115,[35],"[115, 253, 257]",SHSD.tsv,S0405,S0402
i know,2,263,"[35, 56, 161, 176, 328]",[263],SHSD.tsv,S0405,S0402
people,1,37,"[37, 61, 63, 74, 96, 104, 106, 138, 170, 176, 294]","[3, 5, 18, 26, 28, 34, 44, 46, 53, 69, 84, 88, 90, 216, 283]",SHSD.tsv,S0405,S0402
er the,2,44,"[37, 166, 308, 340]",[44],SHSD.tsv,S0405,S0402
go,1,57,"[37, 110, 112]","[57, 156, 255, 265, 267, 273, 323, 327, 347, 204]",SHSD.tsv,S0405,S0402
kill,1,69,[37],[69],SHSD.tsv,S0405,S0402
to the,2,183,"[37, 260]","[183, 214, 228, 255]",SHSD.tsv,S0405,S0402
to go,2,204,[37],[204],SHSD.tsv,S0405,S0402
story,1,222,"[37, 161]",[222],SHSD.tsv,S0405,S0402
say,1,39,"[39, 48, 65, 66, 110, 161]","[1, 16, 44, 53, 57, 69, 267, 273, 3, 20]",SHSD.tsv,S0405,S0402
to say,2,39,[39],"[3, 20]",SHSD.tsv,S0405,S0402
better,1,39,"[39, 143, 166, 176, 178]","[3, 5, 44, 69, 144, 146, 179, 26, 42]",SHSD.tsv,S0405,S0402
know better,2,39,[39],"[5, 26, 42]",SHSD.tsv,S0405,S0402
er atticus,2,44,[39],[44],SHSD.tsv,S0405,S0402
anything,1,44,[39],[44],SHSD.tsv,S0405,S0402
atticus,1,44,[39],[44],SHSD.tsv,S0405,S0402
and er,2,69,"[39, 106, 110]","[69, 158]",SHSD.tsv,S0405,S0402
cos,1,69,"[39, 43, 61, 70, 104, 110, 114, 132, 138, 140, 159, 166, 168, 278, 290, 342]","[69, 90, 230, 313, 329, 337]",SHSD.tsv,S0405,S0402
that be,2,41,"[41, 132, 203]","[5, 18, 26, 88, 90, 295, 299]",SHSD.tsv,S0405,S0402
be wrong,2,41,[41],[16],SHSD.tsv,S0405,S0402
tell her that,3,42,[41],"[42, 57]",SHSD.tsv,S0405,S0402
wrong,1,42,"[41, 189]","[42, 119]",SHSD.tsv,S0405,S0402
