Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
be that,2,119,"[0, 269, 285, 576]","[119, 262, 829]",SXWH.tsv,S0084,S0041
short,1,412,"[0, 303, 519]",[412],SXWH.tsv,S0084,S0041
do with,2,61,[2],[61],SXWH.tsv,S0084,S0041
i've,1,91,"[2, 43, 147, 149, 611, 772]","[91, 93, 446, 673, 690, 835]",SXWH.tsv,S0084,S0041
i do,2,101,"[2, 64]","[101, 105, 270]",SXWH.tsv,S0084,S0041
do i,2,130,"[2, 461]","[130, 721]",SXWH.tsv,S0084,S0041
make,1,136,"[2, 269, 556, 560, 590, 838]","[136, 575, 675, 747]",SXWH.tsv,S0084,S0041
with this,2,690,"[2, 813]",[690],SXWH.tsv,S0084,S0041
what do,2,808,"[2, 227]",[808],SXWH.tsv,S0084,S0041
yeah,1,9,"[4, 20, 22, 58, 72, 92, 96, 127, 147, 149, 165, 169, 177, 181, 185, 255, 271, 273, 281, 283, 287, 307, 309, 320, 326, 334, 350, 354, 358, 360, 372, 374, 376, 396, 436, 455, 460, 467, 473, 475, 477, 493, 501, 554, 556, 578, 580, 584, 586, 595, 605, 611, 619, 623, 625, 637, 639, 641, 701, 703, 709, 728, 742, 744, 752, 756, 783, 805, 807, 828, 832]","[9, 75, 77, 85, 105, 119, 124, 134, 174, 178, 186, 188, 196, 202, 218, 235, 238, 240, 260, 278, 286, 294, 298, 302, 308, 310, 316, 325, 331, 333, 339, 341, 345, 361, 365, 391, 395, 405, 410, 432, 446, 452, 454, 488, 492, 494, 496, 498, 518, 522, 524, 528, 532, 535, 537, 541, 551, 559, 561, 563, 565, 567, 571, 592, 594, 600, 602, 610, 614, 616, 620, 622, 628, 644, 657, 661, 663, 682, 696, 700, 712, 715, 719, 725, 729, 733, 735, 739, 749, 753, 755, 775, 792, 804]",SXWH.tsv,S0084,S0041
okay,1,6,"[6, 102, 213, 322, 402, 509, 540, 542]","[5, 7, 134, 214, 377, 708, 792, 841]",SXWH.tsv,S0084,S0041
thirty four,2,8,"[8, 10]",[7],SXWH.tsv,S0084,S0041
thirty,1,11,"[8, 10, 16]","[11, 17]",SXWH.tsv,S0084,S0041
four,1,140,"[8, 10, 211]","[140, 182, 212]",SXWH.tsv,S0084,S0041
i'm,1,12,"[12, 52, 58, 237, 408, 409, 434, 455, 460, 613, 619, 713, 730, 740, 766, 825]","[11, 87, 109, 111, 130, 208, 218, 238, 254, 349, 367, 369, 371, 407, 412, 420, 446, 541, 555, 604, 624, 626, 661, 690, 771, 806, 835]",SXWH.tsv,S0084,S0041
to the,2,16,"[16, 237, 434, 716]","[5, 152, 238, 254, 435, 632]",SXWH.tsv,S0084,S0041
the floor,2,16,"[16, 564]","[15, 474, 581]",SXWH.tsv,S0084,S0041
thirty one,2,17,[16],[17],SXWH.tsv,S0084,S0041
one,1,182,"[16, 227, 558, 568, 593, 595, 627, 633, 637, 679, 711, 716, 840]","[182, 262, 272, 474, 575, 594, 604, 630, 680]",SXWH.tsv,S0084,S0041
tiny,1,27,"[18, 429]","[27, 29]",SXWH.tsv,S0084,S0041
legs,1,39,"[18, 32, 38, 41, 58, 568, 570]","[39, 63]",SXWH.tsv,S0084,S0041
get,1,119,"[18, 41, 43, 45, 56, 189, 225, 233, 293, 299, 301, 332, 402, 460, 505, 590, 619, 681, 728, 730]","[119, 124, 154, 164, 184, 194, 246, 248, 254, 256, 282, 304, 323, 383, 385, 407, 416, 464, 474, 476, 516, 626, 628, 673, 688, 690, 696, 773, 804, 806, 835]",SXWH.tsv,S0084,S0041
hip,1,20,[20],[19],SXWH.tsv,S0084,S0041
high,1,20,[20],[19],SXWH.tsv,S0084,S0041
oh yeah,2,105,"[20, 92, 501, 623]","[105, 492, 498, 792]",SXWH.tsv,S0084,S0041
