Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
really stand out,3,1,[0],"[1, 7]",SBS5.tsv,S0486,S0507
go to,2,1,"[0, 108]","[1, 2, 9]",SBS5.tsv,S0486,S0507
experience,1,1,[0],[1],SBS5.tsv,S0486,S0507
today,1,1,"[0, 29, 82]","[1, 7, 38, 75, 77, 85, 107]",SBS5.tsv,S0486,S0507
would,1,1,"[0, 21, 27, 31, 84]","[1, 2, 9, 13, 15, 18, 19, 20, 32, 34, 38, 44, 50]",SBS5.tsv,S0486,S0507
say,1,1,"[0, 82, 84, 98]","[1, 7, 9, 13, 17, 18, 32, 44, 46, 50, 85]",SBS5.tsv,S0486,S0507
look,1,1,"[0, 78]","[1, 9]",SBS5.tsv,S0486,S0507
back,1,1,[0],"[1, 2, 7, 9]",SBS5.tsv,S0486,S0507
time,1,1,"[0, 55]","[1, 2, 7, 9, 63]",SBS5.tsv,S0486,S0507
go,1,1,"[0, 84, 108]","[1, 2, 7, 9, 15, 18, 19, 20, 105]",SBS5.tsv,S0486,S0507
really,1,1,"[0, 55, 57, 61, 82, 84, 104]","[1, 9, 13, 15, 18, 46, 50, 73, 77, 85, 93, 105, 7]",SBS5.tsv,S0486,S0507
childhood,1,7,"[0, 21]","[7, 9, 17, 20]",SBS5.tsv,S0486,S0507
stand,1,11,"[0, 12]",[11],SBS5.tsv,S0486,S0507
stand out,2,13,"[0, 12]",[13],SBS5.tsv,S0486,S0507
out to,2,15,[0],[15],SBS5.tsv,S0486,S0507
right,1,99,"[0, 35, 37, 39, 41, 45, 47, 113]",[99],SBS5.tsv,S0486,S0507
lodgers,1,12,[12],[1],SBS5.tsv,S0486,S0507
of the,2,12,"[12, 78, 98]","[2, 4, 9, 13, 18, 48, 65, 67]",SBS5.tsv,S0486,S0507
be there,2,12,[12],"[9, 18]",SBS5.tsv,S0486,S0507
the lodgers,2,12,[12],[9],SBS5.tsv,S0486,S0507
have a,2,21,[21],"[1, 2, 7, 9, 15, 17, 18, 20, 73, 85, 89, 91]",SBS5.tsv,S0486,S0507
that be,2,21,"[21, 43, 82]","[1, 9, 17, 18, 20, 50]",SBS5.tsv,S0486,S0507
be call,2,21,[21],[1],SBS5.tsv,S0486,S0507
be in,2,21,[21],"[1, 7, 9, 17, 34, 38]",SBS5.tsv,S0486,S0507
well,1,21,"[21, 68, 84, 108]","[1, 2, 9, 13, 15, 18, 19, 32, 34, 44, 52, 105]",SBS5.tsv,S0486,S0507
obviously,1,21,"[21, 84]","[1, 6, 7, 17, 18, 32]",SBS5.tsv,S0486,S0507
know,1,21,"[21, 23, 33, 108]","[1, 7, 9, 18, 32, 34, 2, 15, 19, 20, 48, 73, 75, 89, 95, 105]",SBS5.tsv,S0486,S0507
