Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
right,1,1,"[0, 12, 56, 121, 181, 314, 345]","[1, 9, 31, 47, 120, 138, 309]",SQ55.tsv,S0055,S0139
also,1,3,[0],"[3, 338]",SQ55.tsv,S0055,S0139
we've,1,16,[0],"[16, 41, 43]",SQ55.tsv,S0055,S0139
get,1,43,"[0, 10, 209, 236, 241]","[43, 63, 82, 146, 152, 156, 189, 210, 213, 239, 242, 251, 259, 297, 325, 326, 120]",SQ55.tsv,S0055,S0139
play,1,73,[0],[73],SQ55.tsv,S0055,S0139
we've get,2,120,[0],[120],SQ55.tsv,S0055,S0139
that be,2,169,"[0, 312]",[169],SQ55.tsv,S0055,S0139
yeah,1,11,"[4, 12, 15, 23, 25, 42, 48, 85, 89, 106, 109, 123, 129, 131, 137, 143, 147, 157, 159, 161, 170, 185, 188, 190, 194, 199, 205, 214, 218, 228, 254, 276, 286, 288, 294, 298, 310, 324, 327, 337, 339, 343, 353, 355]","[11, 26, 41, 51, 55, 88, 105, 110, 132, 144, 146, 162, 166, 174, 193, 195, 213, 221, 231, 242, 244, 253, 267, 269, 271, 273, 275, 289, 291, 325, 340, 348, 358, 180]",SQ55.tsv,S0055,S0139
um,1,13,"[4, 21, 32, 36, 42, 44, 77, 139, 220, 224, 241]","[13, 22, 26, 37, 43, 63, 90, 95, 103, 105, 110, 115, 126, 138, 148, 173, 176, 182, 193, 231, 233, 235, 251, 253, 264, 273, 297, 305, 319, 321, 336, 344, 156]",SQ55.tsv,S0055,S0139
so um,2,156,[4],[156],SQ55.tsv,S0055,S0139
yeah so,2,180,[4],[180],SQ55.tsv,S0055,S0139
be we,2,6,"[6, 38, 40]","[5, 22, 24, 344]",SQ55.tsv,S0055,S0139
gonna,1,22,"[6, 28, 85, 151, 161, 165, 183, 211, 216, 274, 316, 331]","[22, 27, 59, 146, 182, 247, 293, 342]",SQ55.tsv,S0055,S0139
do it,2,16,"[8, 10, 232, 345]","[16, 22, 219, 350, 30]",SQ55.tsv,S0055,S0139
we do it,3,30,[8],[30],SQ55.tsv,S0055,S0139
well,1,51,"[8, 25, 64, 83, 102, 123, 157, 248, 274, 288]","[51, 71, 86, 92, 116, 146, 152, 156, 210, 212, 233, 264, 307]",SQ55.tsv,S0055,S0139
if we,2,124,"[8, 10, 123, 194]",[124],SQ55.tsv,S0055,S0139
it as,2,184,"[8, 274]",[184],SQ55.tsv,S0055,S0139
we'd,1,10,"[10, 131]",[7],SQ55.tsv,S0055,S0139
cos,1,13,"[10, 68, 87, 222, 268, 290]","[13, 41, 43, 69, 71, 82, 86, 146, 156, 251, 297, 307, 319, 325, 328, 342]",SQ55.tsv,S0055,S0139
think,1,13,"[10, 25, 28, 85, 123, 168, 318]","[13, 47, 55, 86, 90, 120, 160, 171, 173, 193, 212, 225, 281, 285, 296, 319, 328, 360]",SQ55.tsv,S0055,S0139
away,1,26,[10],[26],SQ55.tsv,S0055,S0139
like,1,29,"[10, 19, 25, 149, 151, 157, 161, 165, 177, 196, 220, 222, 230, 236, 248, 263, 265, 266, 268, 282, 290, 302, 327, 345]","[29, 82, 101, 130, 146, 148, 154, 171, 204, 212, 213, 225, 229, 231, 240, 259, 262, 264, 269, 296, 317, 325, 334, 338, 342]",SQ55.tsv,S0055,S0139
do you,2,105,"[10, 17, 50, 85, 157, 192, 288, 300]",[105],SQ55.tsv,S0055,S0139
to do,2,213,"[10, 236]","[213, 350]",SQ55.tsv,S0055,S0139
we be,2,344,[10],[344],SQ55.tsv,S0055,S0139
to do it,3,350,[10],[350],SQ55.tsv,S0055,S0139
in the,2,17,"[17, 245]","[5, 212, 20]",SQ55.tsv,S0055,S0139
need,1,17,"[17, 44, 58, 64]","[7, 57, 14, 26, 51, 122, 126, 213]",SQ55.tsv,S0055,S0139
need to,2,17,"[17, 44, 64]","[14, 26, 51, 122, 213]",SQ55.tsv,S0055,S0139
understand,1,18,[17],[18],SQ55.tsv,S0055,S0139
to test in the field,5,20,[17],[20],SQ55.tsv,S0055,S0139
read around these,3,20,[17],[20],SQ55.tsv,S0055,S0139
to test,2,20,[17],[20],SQ55.tsv,S0055,S0139
the field,2,20,[17],[20],SQ55.tsv,S0055,S0139
read around,2,24,[17],[24],SQ55.tsv,S0055,S0139
we need to,3,26,"[17, 44]","[26, 51, 122, 213]",SQ55.tsv,S0055,S0139
be a,2,31,"[17, 318]","[31, 160]",SQ55.tsv,S0055,S0139
so we need,3,126,[17],[126],SQ55.tsv,S0055,S0139
even,1,215,"[17, 260, 274]","[215, 247]",SQ55.tsv,S0055,S0139
so we,2,281,[17],"[281, 360]",SQ55.tsv,S0055,S0139
we're,1,19,"[19, 183, 288]","[5, 22, 193, 293, 152]",SQ55.tsv,S0055,S0139
suppose to,2,22,[19],"[22, 24, 66, 90, 156, 169, 319, 344]",SQ55.tsv,S0055,S0139
we're suppose to,3,152,[19],[152],SQ55.tsv,S0055,S0139
work,1,240,"[19, 222]","[240, 264]",SQ55.tsv,S0055,S0139
to work out,3,264,[19],[264],SQ55.tsv,S0055,S0139
i think,2,25,"[25, 123]","[13, 55, 86, 90, 160, 171, 173, 193, 225, 281, 285, 296, 319, 360]",SQ55.tsv,S0055,S0139
say,1,25,"[25, 288, 316]","[16, 204, 249]",SQ55.tsv,S0055,S0139
read,1,25,[25],"[20, 24]",SQ55.tsv,S0055,S0139
yeah i,2,51,"[25, 254]","[51, 88, 162, 231, 275]",SQ55.tsv,S0055,S0139
round,1,99,"[25, 260]","[99, 251, 264]",SQ55.tsv,S0055,S0139
i don't,2,28,"[28, 62, 64, 70, 168, 222]","[18, 71, 110, 115, 130, 148, 227, 229, 264, 328, 330, 342, 212]",SQ55.tsv,S0055,S0139
there gonna be,3,28,[28],[27],SQ55.tsv,S0055,S0139
there gonna,2,28,[28],[27],SQ55.tsv,S0055,S0139
on that,2,78,"[28, 68]","[78, 247]",SQ55.tsv,S0055,S0139
i don't think,3,212,"[28, 168]","[212, 328]",SQ55.tsv,S0055,S0139
anything,1,264,[28],[264],SQ55.tsv,S0055,S0139
gonna be,2,293,"[28, 85, 151, 331]",[293],SQ55.tsv,S0055,S0139
there's,1,44,"[44, 151, 268]","[1, 233, 235]",SQ55.tsv,S0055,S0139
much,1,44,"[44, 329]","[1, 78, 217, 326]",SQ55.tsv,S0055,S0139
the river,2,44,[44],[37],SQ55.tsv,S0055,S0139
time,1,44,"[44, 230, 331]","[43, 47, 49, 169]",SQ55.tsv,S0055,S0139
to the,2,45,"[44, 161]",[45],SQ55.tsv,S0055,S0139
such a,2,69,[44],[69],SQ55.tsv,S0055,S0139
it to,2,82,"[44, 161]","[82, 342]",SQ55.tsv,S0055,S0139
we need,2,126,[44],[126],SQ55.tsv,S0055,S0139
anyway,1,217,"[44, 85]",[217],SQ55.tsv,S0055,S0139
stuff,1,229,"[44, 241, 258]","[229, 262, 299]",SQ55.tsv,S0055,S0139
there's no,2,233,[44],"[233, 235]",SQ55.tsv,S0055,S0139
change,1,281,[44],"[281, 285]",SQ55.tsv,S0055,S0139
change it,2,334,[44],"[334, 342]",SQ55.tsv,S0055,S0139
change it to,3,342,[44],[342],SQ55.tsv,S0055,S0139
it to the,3,360,"[44, 161]",[360],SQ55.tsv,S0055,S0139
i'd,1,213,"[46, 56, 245, 248, 260, 302, 327, 341]","[213, 219, 242, 321]",SQ55.tsv,S0055,S0139
love it,2,275,[46],[275],SQ55.tsv,S0055,S0139
be do,2,50,"[50, 226]","[47, 344]",SQ55.tsv,S0055,S0139
know,1,66,"[50, 70, 117, 220, 265]","[66, 110, 115, 130, 148, 227, 229, 279, 283, 297, 330, 342]",SQ55.tsv,S0055,S0139
the night,2,275,[50],[275],SQ55.tsv,S0055,S0139
be that,2,174,"[52, 308, 312]",[174],SQ55.tsv,S0055,S0139
may,1,55,[54],[55],SQ55.tsv,S0055,S0139
i want,2,82,"[56, 117, 254, 320, 322]","[82, 162, 240, 275]",SQ55.tsv,S0055,S0139
want,1,167,"[56, 64, 117, 157, 245, 254, 280, 320, 322]","[167, 180, 227, 242, 321, 350, 240, 275]",SQ55.tsv,S0055,S0139
love,1,275,[56],[275],SQ55.tsv,S0055,S0139
need it back,3,58,[58],[57],SQ55.tsv,S0055,S0139
it back,2,158,[58],[158],SQ55.tsv,S0055,S0139
back,1,344,"[58, 345, 359]","[344, 346]",SQ55.tsv,S0055,S0139
nothing,1,225,[60],[225],SQ55.tsv,S0055,S0139
i don't i don't,4,328,"[62, 70]",[328],SQ55.tsv,S0055,S0139
to show,2,64,[64],[24],SQ55.tsv,S0055,S0139
ticket,1,64,[64],"[51, 146]",SQ55.tsv,S0055,S0139
you need,2,64,[64],[57],SQ55.tsv,S0055,S0139
wear,1,64,"[64, 70, 183, 245, 248, 254, 255, 258, 300]","[59, 61, 67, 82, 184, 244]",SQ55.tsv,S0055,S0139
what people,2,67,[64],[67],SQ55.tsv,S0055,S0139
well er,2,71,[64],[71],SQ55.tsv,S0055,S0139
people,1,124,"[64, 220, 236, 282, 331]","[124, 130, 200, 281, 297, 319]",SQ55.tsv,S0055,S0139
want to,2,162,"[64, 117, 245, 254, 280, 320, 322]","[162, 167, 180, 240, 275]",SQ55.tsv,S0055,S0139
us,1,189,[64],"[189, 227, 275]",SQ55.tsv,S0055,S0139
because i,2,193,"[64, 83]","[193, 334]",SQ55.tsv,S0055,S0139
show,1,239,"[64, 241, 258, 265]","[239, 242, 275, 297]",SQ55.tsv,S0055,S0139
jodhs,1,242,[65],[242],SQ55.tsv,S0055,S0139
might be,2,86,[68],"[86, 342]",SQ55.tsv,S0055,S0139
about it,2,164,[68],[164],SQ55.tsv,S0055,S0139
dunno,1,212,"[68, 168]",[212],SQ55.tsv,S0055,S0139
might,1,227,"[68, 87]","[227, 319, 328, 342]",SQ55.tsv,S0055,S0139
it be,2,70,"[70, 74, 230, 252, 329]","[1, 80, 173, 273]",SQ55.tsv,S0055,S0139
i i,2,70,[70],"[13, 319]",SQ55.tsv,S0055,S0139
to wear,2,82,"[70, 245, 254]",[82],SQ55.tsv,S0055,S0139
i don't know,3,110,[70],"[110, 115, 130, 148, 227, 229, 330, 342]",SQ55.tsv,S0055,S0139
i don't know how,4,130,[70],[130],SQ55.tsv,S0055,S0139
don't i,2,328,[70],[328],SQ55.tsv,S0055,S0139
over the,2,225,"[79, 196]",[225],SQ55.tsv,S0055,S0139
i'm,1,83,"[83, 255, 278]","[59, 63, 69, 136, 212, 244, 262, 116, 146]",SQ55.tsv,S0055,S0139
well i'm,2,116,[83],"[116, 146]",SQ55.tsv,S0055,S0139
go,1,85,"[85, 87, 260, 265, 278, 280, 282, 290, 320, 333, 335, 339, 341, 357]","[26, 30, 37, 45, 49, 71, 82, 84, 88, 90, 95, 110, 115, 133, 160, 169, 182, 202, 264, 277, 297, 319, 328, 334, 336, 338]",SQ55.tsv,S0055,S0139
who's,1,140,[85],[140],SQ55.tsv,S0055,S0139
be the,2,240,"[85, 230]","[240, 311]",SQ55.tsv,S0055,S0139
think it,2,281,[85],[281],SQ55.tsv,S0055,S0139
just be,2,325,"[85, 302]",[325],SQ55.tsv,S0055,S0139
's go,2,90,[87],[90],SQ55.tsv,S0055,S0139
's,1,90,"[87, 104]","[90, 97, 171]",SQ55.tsv,S0055,S0139
go cos,2,297,[87],[297],SQ55.tsv,S0055,S0139
oh no,2,338,[91],[338],SQ55.tsv,S0055,S0139
bore,1,94,[94],"[86, 92]",SQ55.tsv,S0055,S0139
bore and pregnant,3,94,[94],[90],SQ55.tsv,S0055,S0139
pregnant,1,94,"[94, 168]","[93, 169]",SQ55.tsv,S0055,S0139
just not,2,105,[96],[105],SQ55.tsv,S0055,S0139
involve,1,116,[96],[116],SQ55.tsv,S0055,S0139
ask,1,99,[98],[99],SQ55.tsv,S0055,S0139
come,1,100,"[100, 302]","[73, 99, 105, 142, 144, 146, 148, 262]",SQ55.tsv,S0055,S0139
she do,2,105,[100],[105],SQ55.tsv,S0055,S0139
she's not,2,104,[104],[92],SQ55.tsv,S0055,S0139
's just,2,104,[104],"[97, 171]",SQ55.tsv,S0055,S0139
not bother,2,105,[104],[105],SQ55.tsv,S0055,S0139
sit,1,156,[104],[156],SQ55.tsv,S0055,S0139
thank,1,112,"[112, 201]","[111, 113]",SQ55.tsv,S0055,S0139
to know,2,117,[117],"[66, 297]",SQ55.tsv,S0055,S0139
