Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
go,1,7,"[0, 10, 12, 21, 33, 70, 92, 100, 111, 155, 214, 230, 236, 252, 258, 264, 290, 292, 325, 354, 366, 374, 394, 396, 448, 450, 475, 497, 512, 528, 530, 564, 588, 620, 632, 646, 655, 665, 704, 720, 748]","[7, 18, 20, 24, 32, 36, 75, 209, 289, 373, 375, 381, 385, 395, 421, 435, 453, 480, 506, 555, 571, 637, 717]",SLJ5.tsv,S0679,S0681
day,1,261,[0],"[261, 263, 575]",SLJ5.tsv,S0679,S0681
be a bite,3,4,"[4, 618]","[1, 56, 421]",SLJ5.tsv,S0679,S0681
be a,2,20,"[4, 12, 82, 214, 394, 534, 618, 620, 682, 770]","[20, 42, 209, 445, 751, 56, 421]",SLJ5.tsv,S0679,S0681
seem to,2,24,"[4, 530]","[24, 75, 136, 421, 42, 211]",SLJ5.tsv,S0679,S0681
a bite,2,30,"[4, 8, 16, 123, 133, 162, 366, 495, 618, 696]","[30, 199, 211, 320, 531, 637, 421, 56]",SLJ5.tsv,S0679,S0681
seem to be a,4,42,[4],[42],SLJ5.tsv,S0679,S0681
be it,2,108,"[4, 47, 252, 376]","[108, 263, 335]",SLJ5.tsv,S0679,S0681
to be,2,181,"[4, 59, 212, 475, 516, 534, 560, 679, 690, 754, 792]","[181, 559, 211]",SLJ5.tsv,S0679,S0681
bite,1,209,"[4, 8, 16, 123, 133, 162, 336, 366, 495, 534, 609, 618, 682, 696]","[209, 313, 435, 703, 211, 421, 531, 637, 320]",SLJ5.tsv,S0679,S0681
seem to be,3,211,[4],[211],SLJ5.tsv,S0679,S0681
seem,1,255,"[4, 121, 495, 512, 530, 790]","[255, 421]",SLJ5.tsv,S0679,S0681
or you,2,623,"[4, 706]",[623],SLJ5.tsv,S0679,S0681
well,1,8,"[8, 16, 21, 35, 59, 70, 88, 98, 102, 111, 123, 143, 151, 157, 159, 170, 172, 176, 184, 188, 220, 238, 254, 256, 262, 308, 321, 358, 374, 388, 392, 396, 418, 426, 448, 454, 458, 497, 504, 560, 568, 578, 596, 600, 602, 605, 620, 624, 657, 675, 690, 718, 720, 728, 738, 746, 750, 752, 760, 762, 790, 794]","[1, 7, 20, 30, 32, 42, 48, 58, 99, 104, 120, 122, 130, 146, 152, 173, 175, 179, 221, 253, 259, 295, 297, 324, 417, 476, 480, 537, 541, 555, 573, 577, 591, 621, 625, 654, 711, 757, 761, 785, 793]",SLJ5.tsv,S0679,S0681
of it,2,8,"[8, 336]","[7, 15]",SLJ5.tsv,S0679,S0681
quite,1,24,"[8, 236, 332, 372, 410, 602, 696, 764, 784, 786]","[24, 32, 130, 193, 199, 211, 255, 413, 579, 735, 781, 789, 799, 30, 50, 73, 267, 322]",SLJ5.tsv,S0679,S0681
quite a bite,3,30,[8],[30],SLJ5.tsv,S0679,S0681
quite a,2,32,"[8, 410, 786]","[32, 50, 73, 267, 322, 799]",SLJ5.tsv,S0679,S0681
there's,1,197,"[8, 113, 522, 570, 710]","[197, 315, 409, 480, 506, 557, 735]",SLJ5.tsv,S0679,S0681
bite of,2,313,"[8, 336, 618]","[313, 703]",SLJ5.tsv,S0679,S0681
a bite of,3,320,[8],[320],SLJ5.tsv,S0679,S0681
we go,2,10,"[10, 588, 655]","[7, 18, 20]",SLJ5.tsv,S0679,S0681
