Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
night,1,24,"[0, 13, 248, 366, 1260, 2129, 2641, 2686, 2848]","[24, 2661, 2723, 2838]",SEPP.tsv,S0424,S0144
enjoy,1,545,"[0, 2792]",[545],SEPP.tsv,S0424,S0144
the other,2,2171,"[0, 91, 1285, 1361, 1738, 2395, 2441, 2686]","[2171, 2595]",SEPP.tsv,S0424,S0144
yeah,1,3,"[2, 6, 9, 13, 19, 21, 47, 52, 60, 62, 64, 70, 72, 82, 98, 122, 145, 151, 153, 155, 159, 165, 167, 169, 184, 190, 208, 218, 224, 236, 252, 254, 259, 265, 267, 269, 280, 284, 288, 292, 304, 313, 315, 321, 325, 329, 335, 354, 364, 366, 381, 399, 401, 405, 409, 424, 435, 456, 462, 468, 470, 472, 488, 494, 496, 502, 510, 518, 533, 535, 538, 546, 550, 565, 592, 594, 596, 609, 617, 619, 621, 623, 650, 654, 664, 666, 668, 678, 688, 701, 712, 716, 730, 734, 736, 738, 740, 742, 744, 755, 757, 763, 765, 767, 769, 777, 779, 787, 799, 803, 807, 811, 813, 815, 817, 819, 833, 834, 844, 851, 853, 855, 881, 883, 893, 903, 907, 937, 940, 948, 950, 952, 968, 971, 1018, 1022, 1037, 1051, 1067, 1091, 1100, 1121, 1133, 1134, 1137, 1141, 1160, 1168, 1172, 1174, 1176, 1182, 1185, 1186, 1200, 1208, 1216, 1220, 1222, 1240, 1254, 1268, 1283, 1285, 1289, 1293, 1298, 1302, 1304, 1319, 1321, 1323, 1325, 1327, 1355, 1361, 1363, 1367, 1370, 1388, 1391, 1395, 1436, 1438, 1440, 1444, 1450, 1452, 1460, 1462, 1478, 1480, 1482, 1484, 1492, 1499, 1518, 1540, 1542, 1546, 1548, 1550, 1554, 1575, 1577, 1579, 1582, 1584, 1588, 1592, 1598, 1600, 1610, 1614, 1650, 1659, 1665, 1671, 1673, 1675, 1691, 1693, 1705, 1707, 1713, 1719, 1726, 1736, 1738, 1748, 1765, 1779, 1781, 1783, 1791, 1793, 1795, 1797, 1799, 1801, 1803, 1805, 1807, 1820, 1835, 1847, 1849, 1855, 1857, 1859, 1863, 1865, 1867, 1885, 1887, 1895, 1899, 1901, 1905, 1911, 1913, 1915, 1931, 1933, 1939, 1941, 1945, 1952, 1954, 1956, 1958, 1960, 1962, 1975, 1977, 1983, 1988, 1990, 1993, 1995, 1997, 1999, 2003, 2005, 2013, 2023, 2042, 2044, 2046, 2056, 2069, 2084, 2086, 2088, 2091, 2107, 2117, 2125, 2129, 2133, 2139, 2145, 2147, 2149, 2156, 2170, 2184, 2197, 2201, 2212, 2218, 2220, 2222, 2262, 2264, 2267, 2269, 2275, 2286, 2290, 2305, 2309, 2311, 2316, 2322, 2330, 2332, 2334, 2352, 2358, 2367, 2373, 2399, 2406, 2408, 2426, 2428, 2430, 2433, 2435, 2437, 2443, 2445, 2457, 2459, 2461, 2465, 2469, 2475, 2480, 2482, 2484, 2486, 2488, 2500, 2502, 2513, 2520, 2539, 2543, 2545, 2547, 2557, 2567, 2569, 2587, 2594, 2606, 2610, 2614, 2619, 2639, 2656, 2658, 2664, 2678, 2706, 2708, 2710, 2716, 2718, 2720, 2722, 2741, 2747, 2756, 2767, 2769, 2788, 2790, 2792, 2797, 2810, 2812, 2816, 2818, 2820, 2822, 2824, 2829, 2831, 2839]","[3, 12, 14, 16, 22, 24, 26, 38, 40, 57, 65, 75, 77, 79, 99, 101, 105, 107, 109, 111, 134, 150, 156, 164, 172, 173, 175, 189, 194, 211, 213, 215, 225, 235, 241, 249, 251, 253, 255, 266, 273, 291, 301, 310, 312, 314, 328, 332, 336, 338, 342, 350, 353, 357, 390, 394, 398, 404, 414, 416, 419, 432, 434, 440, 457, 463, 465, 475, 477, 481, 483, 485, 487, 491, 498, 501, 505, 507, 513, 523, 525, 537, 557, 559, 561, 574, 579, 581, 591, 595, 597, 607, 608, 614, 616, 624, 631, 647, 651, 657, 660, 675, 677, 679, 697, 702, 707, 711, 715, 719, 721, 723, 729, 746, 748, 750, 754, 758, 760, 764, 772, 774, 780, 798, 800, 818, 820, 822, 824, 826, 835, 837, 839, 841, 848, 859, 863, 865, 867, 898, 902, 904, 906, 908, 910, 912, 928, 933, 941, 953, 963, 965, 969, 979, 988, 999, 1007, 1010, 1017, 1019, 1023, 1026, 1030, 1032, 1036, 1039, 1042, 1050, 1052, 1060, 1062, 1070, 1074, 1076, 1078, 1080, 1082, 1084, 1086, 1088, 1094, 1096, 1099, 1105, 1108, 1110, 1112, 1114, 1116, 1136, 1144, 1151, 1159, 1164, 1167, 1169, 1175, 1179, 1181, 1189, 1197, 1199, 1202, 1207, 1211, 1215, 1221, 1223, 1225, 1227, 1233, 1243, 1245, 1251, 1259, 1265, 1272, 1274, 1276, 1278, 1280, 1282, 1299, 1301, 1309, 1311, 1315, 1328, 1334, 1336, 1338, 1343, 1356, 1358, 1360, 1362, 1364, 1385, 1406, 1414, 1422, 1424, 1426, 1428, 1430, 1435, 1441, 1443, 1445, 1446, 1455, 1457, 1463, 1465, 1467, 1471, 1473, 1475, 1477, 1483, 1494, 1510, 1513, 1521, 1529, 1531, 1533, 1535, 1537, 1570, 1583, 1589, 1591, 1601, 1617, 1619, 1625, 1627, 1632, 1634, 1636, 1641, 1643, 1645, 1656, 1662, 1668, 1672, 1674, 1682, 1696, 1698, 1700, 1702, 1710, 1712, 1714, 1716, 1722, 1727, 1729, 1731, 1733, 1737, 1739, 1741, 1743, 1745, 1747, 1749, 1751, 1753, 1758, 1760, 1764, 1770, 1774, 1776, 1778, 1782, 1794, 1812, 1814, 1816, 1818, 1848, 1850, 1866, 1868, 1870, 1872, 1874, 1876, 1878, 1886, 1918, 1928, 1930, 1934, 1957, 1965, 1967, 1972, 1974, 1998, 2000, 2006, 2017, 2019, 2025, 2027, 2029, 2031, 2037, 2039, 2041, 2053, 2061, 2065, 2067, 2077, 2099, 2122, 2130, 2134, 2136, 2138, 2143, 2158, 2160, 2177, 2179, 2187, 2189, 2192, 2200, 2204, 2208, 2211, 2217, 2223, 2225, 2233, 2235, 2237, 2242, 2244, 2246, 2250, 2252, 2258, 2273, 2282, 2298, 2300, 2304, 2306, 2310, 2319, 2323, 2325, 2327, 2329, 2335, 2353, 2357, 2359, 2363, 2380, 2388, 2403, 2405, 2409, 2416, 2418, 2420, 2434, 2436, 2438, 2450, 2452, 2466, 2468, 2479, 2487, 2489, 2493, 2495, 2501, 2509, 2512, 2526, 2530, 2532, 2534, 2538, 2542, 2544, 2552, 2576, 2578, 2582, 2589, 2597, 2599, 2601, 2605, 2607, 2611, 2615, 2618, 2622, 2624, 2630, 2634, 2638, 2653, 2663, 2669, 2671, 2675, 2685, 2687, 2689, 2697, 2699, 2703, 2705, 2721, 2733, 2735, 2750, 2757, 2761, 2763, 2768, 2770, 2781, 2785, 2787, 2789, 2791, 2793, 2798, 2800, 2805, 2813, 2828, 2830, 2832, 2834, 2844, 2851]",SEPP.tsv,S0424,S0144
nice,1,40,"[4, 35, 36, 512, 1117, 1190, 1472]","[40, 140, 175, 507, 653, 669, 906, 2008, 2791]",SEPP.tsv,S0424,S0144
wasn't it,2,709,"[4, 704]","[709, 1305, 1974]",SEPP.tsv,S0424,S0144
well,1,20,"[6, 11, 13, 48, 56, 64, 124, 137, 178, 200, 222, 244, 261, 276, 319, 327, 387, 397, 450, 452, 510, 538, 539, 552, 578, 613, 643, 680, 704, 836, 840, 857, 895, 930, 938, 942, 948, 976, 1005, 1011, 1024, 1065, 1067, 1071, 1119, 1127, 1234, 1256, 1300, 1306, 1314, 1333, 1357, 1379, 1403, 1411, 1413, 1427, 1503, 1563, 1616, 1620, 1624, 1644, 1695, 1769, 1809, 1819, 1825, 1869, 1968, 1970, 1997, 2062, 2071, 2075, 2093, 2157, 2205, 2222, 2272, 2297, 2350, 2392, 2397, 2401, 2447, 2465, 2467, 2504, 2507, 2513, 2539, 2551, 2571, 2587, 2602, 2627, 2641, 2662, 2706, 2722, 2726, 2732, 2778, 2782, 2827, 2837, 2840, 2847]","[20, 40, 59, 84, 177, 189, 191, 209, 243, 253, 262, 423, 498, 521, 541, 543, 547, 561, 572, 595, 602, 624, 660, 689, 729, 739, 746, 762, 780, 845, 1054, 1099, 1175, 1305, 1346, 1398, 1414, 1451, 1457, 1477, 1574, 1607, 1664, 1670, 1686, 1688, 1727, 1938, 1969, 1980, 2068, 2208, 2221, 2315, 2329, 2337, 2345, 2514, 2526, 2548, 2562, 2638, 2642, 2661, 2663, 2721, 2731, 2744, 2746, 2763, 2793, 2796, 2805, 2834, 160, 225, 241, 314, 334, 495, 517, 1098, 1318, 2323, 2440, 2574, 434, 1207, 1946, 2723, 2770]",SEPP.tsv,S0424,S0144
well i,2,160,"[6, 56, 222, 244, 452, 539, 895, 1067, 1306, 1379, 1411, 1809, 1825, 1970, 2401, 2513, 2551, 2722]","[160, 225, 241, 314, 334, 434, 495, 517, 1098, 1207, 1318, 1946, 2323, 2440, 2574, 2723, 2770]",SEPP.tsv,S0424,S0144
i do,2,207,"[6, 325, 389, 486, 1266, 1314, 1333, 1431, 1434, 1522, 1783, 2539, 2722, 2848]","[207, 1414, 2405, 2811, 1443, 1050]",SEPP.tsv,S0424,S0144
i do yeah,3,1050,[6],"[1050, 1443]",SEPP.tsv,S0424,S0144
