Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
today,1,35,"[0, 355]","[35, 59]",S6QU.tsv,S0482,S0483
have to,2,417,"[0, 2, 4, 6, 312]",[417],S6QU.tsv,S0482,S0483
it be,2,32,"[2, 7, 33, 36, 104, 253, 298, 370]","[32, 37, 311, 319, 369, 371, 400]",S6QU.tsv,S0482,S0483
be you,2,37,"[2, 178]","[37, 340, 59, 326]",S6QU.tsv,S0482,S0483
he be,2,41,"[2, 50, 84, 90]","[41, 67, 85, 324, 326]",S6QU.tsv,S0482,S0483
be you know,3,59,[2],[59],S6QU.tsv,S0482,S0483
you know,2,59,"[2, 9, 17, 27, 29, 50, 60, 68, 80, 86, 88, 90, 98, 100, 122, 143, 149, 154, 157, 161, 175, 194, 234, 259, 266, 268, 272, 310, 337, 348, 364, 380, 385, 393, 405, 409, 416]","[59, 97, 99, 107, 109, 113, 115, 117, 119, 121, 123, 131, 132, 134, 136, 142, 164, 166, 193, 197, 203, 212, 228, 247, 311, 330, 342, 373, 411, 413, 417, 326]",S6QU.tsv,S0482,S0483
and i,2,65,"[2, 7, 86, 153, 209, 257, 288, 302, 385]","[65, 117]",S6QU.tsv,S0482,S0483
know,1,65,"[2, 9, 11, 17, 27, 29, 50, 60, 64, 66, 68, 80, 86, 88, 90, 98, 100, 102, 122, 143, 149, 154, 157, 161, 175, 194, 213, 234, 249, 259, 266, 268, 272, 310, 335, 337, 348, 364, 376, 380, 385, 393, 405, 409, 416]","[65, 83, 99, 115, 117, 199, 203, 247, 330, 336, 411, 419, 421, 347, 97, 107, 109, 113, 119, 121, 123, 131, 132, 134, 136, 142, 164, 166, 193, 197, 212, 228, 311, 326, 342, 373, 413, 417]",S6QU.tsv,S0482,S0483
to do,2,115,"[2, 236, 348]","[115, 373]",S6QU.tsv,S0482,S0483
basically,1,115,"[2, 11, 21, 246, 264, 358]",[115],S6QU.tsv,S0482,S0483
lot,1,144,[2],"[144, 247]",S6QU.tsv,S0482,S0483
need,1,172,"[2, 52, 86, 88, 137]","[172, 353, 271]",S6QU.tsv,S0482,S0483
need to,2,271,[2],[271],S6QU.tsv,S0482,S0483
he be you know,4,326,[2],[326],S6QU.tsv,S0482,S0483
know it,2,347,[2],[347],S6QU.tsv,S0482,S0483
you know it,3,411,[2],[411],S6QU.tsv,S0482,S0483
yeah,1,14,"[4, 15, 27, 33, 38, 44, 52, 58, 60, 64, 66, 72, 78, 80, 84, 98, 102, 104, 110, 118, 126, 133, 135, 139, 165, 171, 188, 198, 200, 204, 211, 213, 219, 227, 233, 280, 300, 333, 335, 348, 354, 356, 362, 374, 381, 385, 395, 401, 403, 405, 410, 416, 418]","[14, 24, 28, 32, 34, 45, 53, 59, 63, 65, 69, 75, 77, 79, 81, 85, 89, 91, 97, 101, 107, 115, 119, 127, 129, 138, 146, 151, 156, 158, 160, 166, 172, 179, 181, 185, 187, 190, 193, 205, 210, 212, 216, 230, 238, 241, 245, 256, 258, 261, 267, 275, 289, 291, 293, 301, 303, 305, 322, 330, 338, 340, 349, 351, 363, 365, 373, 375, 386, 406, 408, 411, 417, 421, 83, 220, 328]",S6QU.tsv,S0482,S0483
like,1,26,"[4, 27, 33, 44, 46, 78, 98, 128, 137, 152, 154, 175, 196, 204, 209, 244, 268, 302, 306, 325, 329, 387, 395, 405]","[26, 59, 117, 132, 134, 218, 313, 330, 402, 411, 144]",S6QU.tsv,S0482,S0483
yeah i,2,65,"[4, 38, 60, 98, 102, 213, 219, 335, 403]","[65, 83, 115, 127, 156, 193, 220, 328]",S6QU.tsv,S0482,S0483
stuff,1,115,"[4, 405]","[115, 134]",S6QU.tsv,S0482,S0483
mean,1,119,"[4, 17, 44, 50, 60, 76, 130, 234, 360, 364]","[119, 131, 193, 199, 203, 222, 245, 328, 417]",S6QU.tsv,S0482,S0483
like that,2,144,"[4, 395]",[144],S6QU.tsv,S0482,S0483
get,1,51,"[6, 7, 11, 46, 74, 80, 92, 118, 124, 126, 178, 209, 211, 239, 246, 248, 249, 259, 268, 276, 288, 292, 316, 331, 360, 362, 374, 376, 380, 405, 420]","[51, 63, 115, 117, 127, 131, 195, 214, 373, 379, 411, 197]",S6QU.tsv,S0482,S0483
enough,1,115,"[6, 264, 323, 388]",[115],S6QU.tsv,S0482,S0483
time,1,115,"[6, 259, 331, 405]","[115, 117, 119, 210, 373, 417]",S6QU.tsv,S0482,S0483
