Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
he be,2,7,[2],"[7, 29]",SRKV.tsv,S0589,S0588
look,1,27,"[2, 22, 32, 40, 42]","[27, 41, 149, 214, 274, 266]",SRKV.tsv,S0589,S0588
be look,2,266,[2],[266],SRKV.tsv,S0589,S0588
bite,1,25,"[6, 108, 167, 292]","[25, 27, 43, 196, 208]",SRKV.tsv,S0589,S0588
i like,2,41,[6],[41],SRKV.tsv,S0589,S0588
cos,1,72,"[6, 104, 110, 124, 138, 281, 347, 373]","[72, 89, 97, 117, 159, 184, 192, 248, 252, 254, 283, 308, 310, 320, 340, 372, 374]",SRKV.tsv,S0589,S0588
like,1,123,"[6, 36, 77, 110, 122, 124, 163, 173, 181, 193, 197, 207, 229, 245, 269, 273, 277, 292, 303, 309, 347, 359, 386]","[123, 178, 194, 202, 208, 230, 248, 254, 262, 283, 291, 298, 300, 308, 313, 378]",SRKV.tsv,S0589,S0588
protect,1,129,[6],[129],SRKV.tsv,S0589,S0588
go to,2,9,"[8, 359]","[9, 43, 346, 368]",SRKV.tsv,S0589,S0588
go,1,27,"[8, 136, 181, 359, 388]","[27, 84, 135, 274, 324, 330, 340, 342, 354, 356, 43, 346, 368, 387]",SRKV.tsv,S0589,S0588
suggest,1,254,"[8, 189]",[254],SRKV.tsv,S0589,S0588
go to the,3,324,"[8, 359]","[324, 387]",SRKV.tsv,S0589,S0588
we go,2,342,[8],[342],SRKV.tsv,S0589,S0588
noodles,1,13,[12],[13],SRKV.tsv,S0589,S0588
pork,1,17,[16],[17],SRKV.tsv,S0589,S0588
there's,1,84,"[20, 54, 195, 197, 199, 349]","[84, 135, 202, 274, 278]",SRKV.tsv,S0589,S0588
look at,2,274,[22],[274],SRKV.tsv,S0589,S0588
he's,1,27,"[24, 34, 104, 371, 373]","[27, 33]",SRKV.tsv,S0589,S0588
make,1,254,"[24, 263, 343]","[254, 342]",SRKV.tsv,S0589,S0588
little,1,27,"[26, 28, 203, 233]","[27, 41, 254]",SRKV.tsv,S0589,S0588
come,1,220,"[26, 44, 54, 134, 317, 384]","[220, 381]",SRKV.tsv,S0589,S0588
always the,2,172,[28],[172],SRKV.tsv,S0589,S0588
ones,1,172,[28],[172],SRKV.tsv,S0589,S0588
always,1,176,"[28, 167]","[176, 254, 324, 340]",SRKV.tsv,S0589,S0588
like that,2,313,"[36, 124, 245, 309, 386]",[313],SRKV.tsv,S0589,S0588
mind,1,342,"[38, 130]",[342],SRKV.tsv,S0589,S0588
look up,2,41,[40],[41],SRKV.tsv,S0589,S0588
often,1,45,[40],[45],SRKV.tsv,S0589,S0588
he look up,3,42,[42],[41],SRKV.tsv,S0589,S0588
he'll,1,44,[44],[25],SRKV.tsv,S0589,S0588
in the,2,59,"[46, 58, 64, 79, 130, 138, 189, 235, 349, 365]","[59, 78, 131, 133, 190]",SRKV.tsv,S0589,S0588
get,1,72,"[46, 52, 69, 85, 87, 98, 124, 215, 217, 219, 221, 245, 314, 319, 327, 331, 335, 347]","[72, 159, 162, 166, 216, 254, 274, 278, 308, 313, 340, 346, 364, 366, 374, 381]",SRKV.tsv,S0589,S0588
the the,2,84,"[46, 64]",[84],SRKV.tsv,S0589,S0588
if we,2,84,[46],"[84, 342]",SRKV.tsv,S0589,S0588
to cook,2,105,[46],[105],SRKV.tsv,S0589,S0588
want,1,129,"[46, 365]","[129, 385]",SRKV.tsv,S0589,S0588
home,1,342,"[46, 327, 347]","[342, 354, 356]",SRKV.tsv,S0589,S0588
pies,1,48,[48],[47],SRKV.tsv,S0589,S0588
the house,2,76,[50],[76],SRKV.tsv,S0589,S0588
house,1,166,"[50, 333]",[166],SRKV.tsv,S0589,S0588
er the,2,252,"[50, 138]","[252, 381]",SRKV.tsv,S0589,S0588
there's the,2,84,[54],[84],SRKV.tsv,S0589,S0588
murder,1,84,"[54, 60, 98, 124]",[84],SRKV.tsv,S0589,S0588
killer,1,84,"[54, 58, 62, 64]",[84],SRKV.tsv,S0589,S0588
boy,1,101,[54],[101],SRKV.tsv,S0589,S0588
they'll,1,107,"[54, 106]",[107],SRKV.tsv,S0589,S0588
maybe,1,135,"[54, 341]","[135, 324, 381]",SRKV.tsv,S0589,S0588
of the,2,182,"[54, 130]","[182, 381]",SRKV.tsv,S0589,S0588
of that,2,248,"[54, 219]","[248, 274]",SRKV.tsv,S0589,S0588
by the,2,254,[54],"[254, 274]",SRKV.tsv,S0589,S0588
know,1,59,"[56, 58, 64, 167, 221, 281]","[59, 91, 135, 159, 196, 248, 250, 254, 258, 260, 298, 313, 324]",SRKV.tsv,S0589,S0588
the same,2,95,"[56, 60]",[95],SRKV.tsv,S0589,S0588
in the police force,4,59,[58],[59],SRKV.tsv,S0589,S0588
know the,2,59,"[58, 64]",[59],SRKV.tsv,S0589,S0588
be in the,3,131,[58],[131],SRKV.tsv,S0589,S0588
be in,2,214,[58],[214],SRKV.tsv,S0589,S0588
force,1,385,[58],[385],SRKV.tsv,S0589,S0588
mean,1,68,"[62, 183, 197, 311, 373]","[68, 159, 202, 230, 248, 254, 266, 274, 308, 324, 356, 381]",SRKV.tsv,S0589,S0588
we don't know,3,91,[64],[91],SRKV.tsv,S0589,S0588
how much,2,129,[64],"[129, 248]",SRKV.tsv,S0589,S0588
know that,2,135,[64],[135],SRKV.tsv,S0589,S0588
much,1,202,[64],"[202, 254, 274, 340]",SRKV.tsv,S0589,S0588
because i,2,230,"[64, 251]",[230],SRKV.tsv,S0589,S0588
don't know,2,250,[64],"[250, 313]",SRKV.tsv,S0589,S0588
i dunno,2,266,[64],[266],SRKV.tsv,S0589,S0588
gonna,1,69,"[69, 319]","[27, 49, 287, 291, 324, 370]",SRKV.tsv,S0589,S0588
another half,2,72,[69],[72],SRKV.tsv,S0589,S0588
i'm,1,72,"[69, 215, 277, 297, 299, 301, 307, 319]","[72, 84, 194, 206, 230, 248, 254, 274, 324, 342, 387]",SRKV.tsv,S0589,S0588
half,1,82,[69],[82],SRKV.tsv,S0589,S0588
take,1,72,"[71, 365]","[72, 97, 159, 166, 248]",SRKV.tsv,S0589,S0588
long,1,72,"[71, 365]",[72],SRKV.tsv,S0589,S0588
because you,2,250,[71],[250],SRKV.tsv,S0589,S0588
hell,1,147,[73],"[147, 186]",SRKV.tsv,S0589,S0588
fuck,1,248,"[73, 160]","[248, 324]",SRKV.tsv,S0589,S0588
five pound,2,135,[75],[135],SRKV.tsv,S0589,S0588
five,1,159,"[75, 142, 275, 277]","[159, 252, 274]",SRKV.tsv,S0589,S0588
two,1,162,[77],[162],SRKV.tsv,S0589,S0588
it's like,2,298,"[77, 229]",[298],SRKV.tsv,S0589,S0588
would,1,79,"[79, 92, 207, 217, 315, 343, 351, 353, 377]","[59, 68, 105, 109, 204, 206, 230, 372, 387, 346, 352]",SRKV.tsv,S0589,S0588
be about,2,334,[79],[334],SRKV.tsv,S0589,S0588
would be,2,346,"[79, 343, 353, 377]","[346, 352]",SRKV.tsv,S0589,S0588
four,1,81,[81],"[80, 252]",SRKV.tsv,S0589,S0588
a pint,2,82,[81],[82],SRKV.tsv,S0589,S0588
think,1,99,"[81, 187, 215, 217, 239, 386]","[99, 192, 202, 274, 125, 135, 364, 372]",SRKV.tsv,S0589,S0588
i think,2,125,"[81, 187, 239]","[125, 135, 192, 274, 364, 372]",SRKV.tsv,S0589,S0588
that's,1,83,"[83, 110, 154, 279, 317, 373]","[82, 117, 208, 248, 250, 252, 254, 262, 274, 278, 283, 308, 310, 374, 381, 159]",SRKV.tsv,S0589,S0588
flat rate,2,143,"[83, 138]",[143],SRKV.tsv,S0589,S0588
i guess that's,3,159,[83],[159],SRKV.tsv,S0589,S0588
have a,2,340,"[83, 353]",[340],SRKV.tsv,S0589,S0588
the serial killer,3,85,[85],[84],SRKV.tsv,S0589,S0588
it be him,3,93,[87],[93],SRKV.tsv,S0589,S0588
it be,2,97,"[87, 140]","[97, 125, 149, 172, 214, 258, 326, 328, 332, 334, 372]",SRKV.tsv,S0589,S0588
she'll,1,125,[87],[125],SRKV.tsv,S0589,S0588
be the,2,90,[90],"[89, 95, 147, 192, 230]",SRKV.tsv,S0589,S0588
i guess,2,159,[90],[159],SRKV.tsv,S0589,S0588
well,1,92,"[92, 187, 195, 249, 251, 253, 359]","[29, 45, 89, 157, 159, 166, 178, 202, 246, 250, 254, 258, 265, 282, 308, 312, 320, 342, 352, 381]",SRKV.tsv,S0589,S0588
would she,2,105,[92],[105],SRKV.tsv,S0589,S0588
body,1,107,[92],[107],SRKV.tsv,S0589,S0588
find,1,147,[92],[147],SRKV.tsv,S0589,S0588
to the,2,324,"[92, 104, 124, 128]","[324, 387]",SRKV.tsv,S0589,S0588
no i,2,99,[94],"[99, 125, 135, 208, 387]",SRKV.tsv,S0589,S0588
kind of,2,324,[94],[324],SRKV.tsv,S0589,S0588
care,1,98,[98],"[97, 99]",SRKV.tsv,S0589,S0588
do for,2,125,[98],[125],SRKV.tsv,S0589,S0588
want to,2,129,"[98, 134]","[129, 385]",SRKV.tsv,S0589,S0588
probably,1,164,"[98, 205]",[164],SRKV.tsv,S0589,S0588
to get,2,166,[98],"[166, 340]",SRKV.tsv,S0589,S0588
her boy,2,101,"[100, 102]",[101],SRKV.tsv,S0589,S0588
do it,2,204,"[100, 102, 290]","[204, 230, 248, 250, 274, 320, 324]",SRKV.tsv,S0589,S0588
eat,1,107,"[104, 106, 112, 116, 120, 122, 341]","[107, 111, 115, 117, 119, 342, 356]",SRKV.tsv,S0589,S0588
cos they,2,252,[104],[252],SRKV.tsv,S0589,S0588
anything,1,258,"[104, 106, 122]",[258],SRKV.tsv,S0589,S0588
could,1,293,"[104, 132, 152, 241, 263, 267, 303, 365]","[293, 306, 342, 346]",SRKV.tsv,S0589,S0588
could just,2,342,[104],"[342, 346]",SRKV.tsv,S0589,S0588
they'll eat,2,107,[106],[107],SRKV.tsv,S0589,S0588
a bite,2,108,"[108, 167, 292]","[43, 196, 208]",SRKV.tsv,S0589,S0588
have to,2,108,[108],"[105, 252, 381]",SRKV.tsv,S0589,S0588
it up,2,320,[108],"[320, 324]",SRKV.tsv,S0589,S0588
yeah,1,110,"[110, 120, 136, 146, 163]","[23, 25, 29, 43, 51, 55, 57, 63, 67, 68, 84, 103, 119, 127, 135, 137, 139, 141, 147, 159, 164, 168, 170, 178, 194, 200, 208, 218, 222, 242, 252, 254, 258, 264, 268, 270, 272, 274, 278, 280, 313, 325, 326, 328, 340, 348, 350, 360, 362, 381, 262]",SRKV.tsv,S0589,S0588
cos they're,2,117,[110],"[117, 184]",SRKV.tsv,S0589,S0588
muslims,1,119,[110],[119],SRKV.tsv,S0589,S0588
they're,1,119,"[110, 118, 120]","[119, 133, 184]",SRKV.tsv,S0589,S0588
don't like,2,123,"[110, 347]",[123],SRKV.tsv,S0589,S0588
yeah that's,2,262,[110],[262],SRKV.tsv,S0589,S0588
that's why,2,310,[110],[310],SRKV.tsv,S0589,S0588
eat a a,3,112,[112],[107],SRKV.tsv,S0589,S0588
a a,2,153,[112],[153],SRKV.tsv,S0589,S0588
they're eat,2,120,[120],[117],SRKV.tsv,S0589,S0588
they don't like,3,123,[122],[123],SRKV.tsv,S0589,S0588
serial killer,2,124,[124],[84],SRKV.tsv,S0589,S0588
so they,2,124,"[124, 189]",[115],SRKV.tsv,S0589,S0588
run,1,230,"[124, 128]",[230],SRKV.tsv,S0589,S0588
just get,2,254,[124],[254],SRKV.tsv,S0589,S0588
possibly,1,306,[124],[306],SRKV.tsv,S0589,S0588
the police,2,126,"[126, 134]",[59],SRKV.tsv,S0589,S0588
say,1,126,"[126, 128]","[93, 95, 274, 338]",SRKV.tsv,S0589,S0588
but do,2,126,[126],"[125, 252]",SRKV.tsv,S0589,S0588
what she's do,3,129,"[126, 134]",[129],SRKV.tsv,S0589,S0588
do and,2,274,[126],[274],SRKV.tsv,S0589,S0588
life,1,192,[128],"[192, 266, 274]",SRKV.tsv,S0589,S0588
away,1,254,[128],[254],SRKV.tsv,S0589,S0588
good,1,130,"[130, 233, 259, 365]","[68, 97, 159, 364]",SRKV.tsv,S0589,S0588
in the middle of,4,131,[130],"[131, 133]",SRKV.tsv,S0589,S0588
you could,2,293,"[130, 263, 267]","[293, 306]",SRKV.tsv,S0589,S0588
she want to,3,134,[134],[129],SRKV.tsv,S0589,S0588
no but,2,230,"[134, 311]","[230, 324]",SRKV.tsv,S0589,S0588
no but the,3,324,[134],[324],SRKV.tsv,S0589,S0588
go what,2,136,[136],[135],SRKV.tsv,S0589,S0588
yeah i,2,159,[136],"[159, 274, 313]",SRKV.tsv,S0589,S0588
i go,2,324,"[136, 388]","[324, 330]",SRKV.tsv,S0589,S0588
remember,1,138,"[138, 233, 263]",[19],SRKV.tsv,S0589,S0588
it's a,2,145,"[138, 292]","[145, 153, 218]",SRKV.tsv,S0589,S0588
cos i,2,159,"[138, 281]","[159, 192]",SRKV.tsv,S0589,S0588
okay,1,146,"[146, 363]","[9, 70, 236, 312, 147]",SRKV.tsv,S0589,S0588
yeah okay,2,147,[146],[147],SRKV.tsv,S0589,S0588
darling,1,148,"[148, 205, 217, 247, 286, 315, 323, 363, 384]","[76, 84, 324, 340, 356]",SRKV.tsv,S0589,S0588
burgundy,1,150,[150],"[147, 381]",SRKV.tsv,S0589,S0588
yes,1,152,"[152, 203, 288]","[11, 33, 37]",SRKV.tsv,S0589,S0588
taupe,1,152,"[152, 156]",[151],SRKV.tsv,S0589,S0588
be a,2,154,"[154, 167, 251, 365]","[43, 328, 372]",SRKV.tsv,S0589,S0588
teal,1,155,[154],[155],SRKV.tsv,S0589,S0588
a very,2,218,[154],"[218, 228, 254]",SRKV.tsv,S0589,S0588
be a very,3,372,[154],[372],SRKV.tsv,S0589,S0588
be right,2,156,[156],[29],SRKV.tsv,S0589,S0588
right,1,156,[156],"[61, 224]",SRKV.tsv,S0589,S0588
might,1,156,"[156, 209, 213]","[89, 91]",SRKV.tsv,S0589,S0588
sort of,2,214,"[156, 339]","[214, 248]",SRKV.tsv,S0589,S0588
aquamarine be,2,159,[158],[159],SRKV.tsv,S0589,S0588
something,1,293,"[158, 263]",[293],SRKV.tsv,S0589,S0588
you see,2,192,[161],"[192, 374]",SRKV.tsv,S0589,S0588
see,1,381,[161],[381],SRKV.tsv,S0589,S0588
ten minutes' work,3,166,[163],[166],SRKV.tsv,S0589,S0588
pay,1,172,[163],[172],SRKV.tsv,S0589,S0588
work,1,254,"[163, 199, 357]","[254, 274, 381]",SRKV.tsv,S0589,S0588
ten,1,274,[163],[274],SRKV.tsv,S0589,S0588
not really,2,165,"[165, 284, 329]",[159],SRKV.tsv,S0589,S0588
really,1,165,"[165, 187, 284, 329, 357]","[159, 192, 202, 204, 254, 278, 296, 316, 324, 380, 381, 383]",SRKV.tsv,S0589,S0588
i do,2,167,"[167, 183, 185]","[19, 159, 192, 204, 274]",SRKV.tsv,S0589,S0588
be a bite,3,167,[167],[43],SRKV.tsv,S0589,S0588
when i,2,167,"[167, 292]","[84, 274]",SRKV.tsv,S0589,S0588
and i,2,202,[167],"[202, 216, 248, 274]",SRKV.tsv,S0589,S0588
i've,1,202,"[167, 185, 215, 217]","[202, 216, 258, 274, 346, 366, 381, 340]",SRKV.tsv,S0589,S0588
i know,2,260,"[167, 221, 281]",[260],SRKV.tsv,S0589,S0588
always be,2,324,[167],[324],SRKV.tsv,S0589,S0588
i've always,2,340,[167],[340],SRKV.tsv,S0589,S0588
i be,2,169,"[169, 187, 241, 257, 365]","[135, 147, 159, 230, 254, 274, 364]",SRKV.tsv,S0589,S0588
for then,2,169,[169],[149],SRKV.tsv,S0589,S0588
be pay for,3,172,[169],[172],SRKV.tsv,S0589,S0588
like the,2,173,"[173, 273]",[123],SRKV.tsv,S0589,S0588
the mature students,3,175,[175],[174],SRKV.tsv,S0589,S0588
be so,2,192,"[177, 327]","[192, 254, 370]",SRKV.tsv,S0589,S0588
read,1,230,"[179, 185, 187]",[230],SRKV.tsv,S0589,S0588
they'd,1,254,[179],[254],SRKV.tsv,S0589,S0588
book,1,300,"[179, 185, 187]",[300],SRKV.tsv,S0589,S0588
you go,2,181,[181],"[9, 135]",SRKV.tsv,S0589,S0588
and you,2,324,"[181, 263]",[324],SRKV.tsv,S0589,S0588
i mean,2,183,"[183, 197, 311, 373]","[159, 202, 230, 248, 266, 274, 308, 324, 381, 254]",SRKV.tsv,S0589,S0588
whole,1,214,"[183, 185, 213, 349]","[214, 381]",SRKV.tsv,S0589,S0588
i mean i,3,254,[183],[254],SRKV.tsv,S0589,S0588
three,1,185,[185],"[80, 84]",SRKV.tsv,S0589,S0588
exam,1,188,[185],[188],SRKV.tsv,S0589,S0588
first,1,190,"[185, 367]",[190],SRKV.tsv,S0589,S0588
in my,2,202,[185],"[202, 248, 266]",SRKV.tsv,S0589,S0588
on a,2,262,"[185, 331]",[262],SRKV.tsv,S0589,S0588
be do,2,187,"[187, 271]",[125],SRKV.tsv,S0589,S0588
but i,2,187,"[187, 311]","[125, 159, 204, 206, 254, 266, 274]",SRKV.tsv,S0589,S0588
well i,2,246,"[187, 249, 251]","[246, 282, 342]",SRKV.tsv,S0589,S0588
i just,2,248,[187],[248],SRKV.tsv,S0589,S0588
i think i be,4,364,[187],[364],SRKV.tsv,S0589,S0588
that i,2,189,[189],"[97, 135, 192, 230, 252, 254]",SRKV.tsv,S0589,S0588
i i,2,189,[189],"[125, 274]",SRKV.tsv,S0589,S0588
in the first place,4,190,[189],[190],SRKV.tsv,S0589,S0588
why i,2,202,[189],"[202, 206]",SRKV.tsv,S0589,S0588
then it,2,220,[189],"[220, 313]",SRKV.tsv,S0589,S0588
english literature,2,192,[191],[192],SRKV.tsv,S0589,S0588
english,1,192,[191],[192],SRKV.tsv,S0589,S0588
like maths,2,194,[193],"[194, 230]",SRKV.tsv,S0589,S0588
there's a,2,197,"[197, 349]",[135],SRKV.tsv,S0589,S0588
subjective,1,197,"[197, 201]","[192, 198, 202]",SRKV.tsv,S0589,S0588
literature,1,197,[197],[192],SRKV.tsv,S0589,S0588
i mean like,3,230,[197],[230],SRKV.tsv,S0589,S0588
of art,2,199,[199],[159],SRKV.tsv,S0589,S0588
art,1,199,[199],[159],SRKV.tsv,S0589,S0588
become,1,252,[201],[252],SRKV.tsv,S0589,S0588
boy's,1,203,[203],[43],SRKV.tsv,S0589,S0588
draught,1,203,[203],[135],SRKV.tsv,S0589,S0588
sweet,1,240,[203],[240],SRKV.tsv,S0589,S0588
cut,1,208,"[207, 215, 217, 225, 301]","[208, 220, 218]",SRKV.tsv,S0589,S0588
to cut,2,218,"[207, 215, 301]",[218],SRKV.tsv,S0589,S0588
for the,2,211,[211],"[125, 287]",SRKV.tsv,S0589,S0588
season,1,289,[211],[289],SRKV.tsv,S0589,S0588
thing,1,213,"[213, 305]","[89, 135, 159, 248, 252, 266, 381]",SRKV.tsv,S0589,S0588
the whole thing,3,381,[213],[381],SRKV.tsv,S0589,S0588
try to,2,215,"[215, 217]",[147],SRKV.tsv,S0589,S0588
i've get,2,216,"[215, 217]","[216, 274, 346, 366, 381]",SRKV.tsv,S0589,S0588
try,1,320,"[215, 217]","[320, 387]",SRKV.tsv,S0589,S0588
cut through,2,218,[217],[218],SRKV.tsv,S0589,S0588
i'd,1,219,"[219, 225, 290]","[135, 159, 208, 346]",SRKV.tsv,S0589,S0588
get rid of,3,381,[219],[381],SRKV.tsv,S0589,S0588
get a,2,221,[221],"[159, 162, 166]",SRKV.tsv,S0589,S0588
you don't,2,223,[223],[218],SRKV.tsv,S0589,S0588
coat,1,229,[229],"[228, 287, 318, 380]",SRKV.tsv,S0589,S0588
longest run coat,3,230,[229],[230],SRKV.tsv,S0589,S0588
everything,1,231,[231],[192],SRKV.tsv,S0589,S0588
tell,1,231,"[231, 241, 257]","[208, 232]",SRKV.tsv,S0589,S0588
tell note,2,232,[231],[232],SRKV.tsv,S0589,S0588
and everything,2,254,[231],[254],SRKV.tsv,S0589,S0588
you can,2,274,[231],"[274, 324, 381]",SRKV.tsv,S0589,S0588
a little,2,233,[233],[27],SRKV.tsv,S0589,S0588
in a,2,233,[233],"[95, 214]",SRKV.tsv,S0589,S0588
play,1,233,"[233, 235]",[97],SRKV.tsv,S0589,S0588
be just,2,241,[241],[101],SRKV.tsv,S0589,S0588
note,1,241,[241],[232],SRKV.tsv,S0589,S0588
orchestra,1,241,[241],[234],SRKV.tsv,S0589,S0588
hear,1,338,[241],[338],SRKV.tsv,S0589,S0588
do i,2,249,[249],"[17, 274, 324, 330]",SRKV.tsv,S0589,S0588
as well,2,251,[251],"[29, 159, 202, 250, 320]",SRKV.tsv,S0589,S0588
a waste of,3,251,[251],[228],SRKV.tsv,S0589,S0588
have enough,2,253,[253],"[166, 254]",SRKV.tsv,S0589,S0588
enough,1,253,[253],[166],SRKV.tsv,S0589,S0588
already,1,253,[253],"[194, 381]",SRKV.tsv,S0589,S0588
point,1,253,[253],"[230, 266]",SRKV.tsv,S0589,S0588
well they'd,2,254,[253],[254],SRKV.tsv,S0589,S0588
it's terrible,2,256,[255],"[256, 274]",SRKV.tsv,S0589,S0588
terrible,1,258,[255],"[258, 274, 285]",SRKV.tsv,S0589,S0588
be very,2,257,[257],"[7, 97, 164]",SRKV.tsv,S0589,S0588
when you,2,257,"[257, 263]","[76, 252]",SRKV.tsv,S0589,S0588
be more,2,257,[257],[159],SRKV.tsv,S0589,S0588
though,1,261,"[261, 351]","[43, 131, 133, 145, 159, 162, 334, 340, 364]",SRKV.tsv,S0589,S0588
to be,2,263,[263],"[43, 68, 230, 368]",SRKV.tsv,S0589,S0588
do you,2,263,"[263, 309]","[49, 135, 186, 188, 190, 324]",SRKV.tsv,S0589,S0588
what's,1,263,[263],"[74, 103, 266, 274]",SRKV.tsv,S0589,S0588
music,1,263,[263],"[230, 248]",SRKV.tsv,S0589,S0588
transcribe it,2,267,[267],[265],SRKV.tsv,S0589,S0588
's,1,269,[269],[72],SRKV.tsv,S0589,S0588
and then,2,271,"[271, 314, 327, 349, 373]","[220, 254, 313, 346, 381]",SRKV.tsv,S0589,S0588
somewhere,1,273,[273],[135],SRKV.tsv,S0589,S0588
cost,1,275,[275],[76],SRKV.tsv,S0589,S0588
can't,1,275,[275],[230],SRKV.tsv,S0589,S0588
i can't,2,275,[275],"[232, 274]",SRKV.tsv,S0589,S0588
i can't believe,3,381,[275],[381],SRKV.tsv,S0589,S0588
sorry darling,2,277,[277],"[76, 84, 340, 356]",SRKV.tsv,S0589,S0588
sorry,1,277,[277],"[276, 338]",SRKV.tsv,S0589,S0588
i'm sorry darling,3,324,[277],[324],SRKV.tsv,S0589,S0588
that's what,2,279,"[279, 373]","[254, 262]",SRKV.tsv,S0589,S0588
it's not,2,284,"[284, 329]","[45, 230, 316, 324]",SRKV.tsv,S0589,S0588
it's more,2,286,[286],[84],SRKV.tsv,S0589,S0588
anyway,1,286,"[286, 309]",[274],SRKV.tsv,S0589,S0588
enjoy,1,290,[290],[19],SRKV.tsv,S0589,S0588
quite,1,290,[290],"[35, 68, 202, 204, 364]",SRKV.tsv,S0589,S0588
i'm not,2,297,"[297, 299, 301]","[206, 254]",SRKV.tsv,S0589,S0588
like a,2,378,[303],[378],SRKV.tsv,S0589,S0588
creative,1,305,[305],[194],SRKV.tsv,S0589,S0588
no i'm,2,307,[307],[206],SRKV.tsv,S0589,S0588
bondage,1,307,[307],[214],SRKV.tsv,S0589,S0588
isn't it,2,309,[309],"[76, 84, 328]",SRKV.tsv,S0589,S0588
