Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
oh i,2,67,"[0, 168]",[67],SDWT.tsv,S0438,S0437
i mean,2,84,"[0, 135]","[84, 214, 223, 388]",SDWT.tsv,S0438,S0437
tell,1,88,"[0, 98, 119]","[88, 96]",SDWT.tsv,S0438,S0437
book,1,97,"[0, 4]",[97],SDWT.tsv,S0438,S0437
i be,2,101,"[0, 98, 119, 211, 255, 260]","[101, 103, 122, 161, 189, 192, 196, 206, 217, 224, 230, 249, 256, 264, 313, 343, 393]",SDWT.tsv,S0438,S0437
i just,2,279,[0],"[279, 356, 365]",SDWT.tsv,S0438,S0437
yeah,1,21,"[2, 14, 24, 38, 54, 85, 100, 111, 123, 127, 133, 139, 166, 176, 182, 193, 201, 220, 222, 225, 233, 237, 241, 243, 280, 286, 301, 303, 323, 325, 344, 359, 374, 382, 399]","[21, 25, 53, 86, 122, 171, 181, 185, 192, 196, 210, 212, 217, 224, 226, 234, 238, 240, 246, 249, 274, 298, 302, 304, 311, 316, 320, 322, 336, 369, 371, 381, 384, 388]",SDWT.tsv,S0438,S0437
the netherlands,2,7,[4],[7],SDWT.tsv,S0438,S0437
first,1,11,[4],"[11, 69, 192, 254, 256, 313]",SDWT.tsv,S0438,S0437
conference,1,15,"[4, 22]",[15],SDWT.tsv,S0438,S0437
for a,2,65,"[5, 16, 299]",[65],SDWT.tsv,S0438,S0437
like,1,23,"[8, 18, 20, 26, 44, 98, 102, 135, 137, 139, 141, 144, 146, 154, 170, 174, 176, 178, 184, 186, 209, 211, 235, 243, 245, 255, 277, 288, 350, 354, 366, 380, 382]","[23, 27, 31, 33, 37, 41, 53, 67, 69, 71, 72, 74, 78, 101, 103, 108, 112, 114, 122, 151, 161, 165, 173, 177, 181, 183, 185, 188, 189, 192, 196, 204, 206, 212, 214, 215, 217, 224, 226, 228, 230, 242, 249, 256, 264, 274, 279, 283, 313, 314, 316, 322, 328, 330, 334, 337, 339, 343, 349, 362, 364, 365, 371, 375, 392, 393]",SDWT.tsv,S0438,S0437
bite,1,217,"[8, 133, 355]","[217, 276, 279, 322]",SDWT.tsv,S0438,S0437
by the,2,383,[8],[383],SDWT.tsv,S0438,S0437
and then,2,74,"[16, 18, 129, 133, 253, 293]","[74, 256, 279, 281]",SDWT.tsv,S0438,S0437
at the,2,163,[16],"[163, 388]",SDWT.tsv,S0438,S0437
like a,2,31,"[18, 380]","[31, 67, 112, 114, 161, 188, 339]",SDWT.tsv,S0438,S0437
take,1,306,"[18, 180]",[306],SDWT.tsv,S0438,S0437
and like,2,67,"[20, 178, 209, 354]","[67, 183, 185, 343]",SDWT.tsv,S0438,S0437
fun,1,377,"[20, 338]",[377],SDWT.tsv,S0438,S0437
days,1,390,[20],[390],SDWT.tsv,S0438,S0437
i'm,1,22,"[22, 26, 52, 121, 127, 135, 139, 141, 293, 319, 366, 385]","[7, 17, 41, 49, 60, 118, 169, 249, 292, 306, 320, 371]",SDWT.tsv,S0438,S0437
get,1,37,"[22, 38, 44, 127, 235, 239, 385]","[37, 49, 71, 74, 171, 196, 200, 217, 221, 224, 264, 279, 311, 316, 365]",SDWT.tsv,S0438,S0437
kind of,2,69,"[22, 133, 209, 310]","[69, 188, 196, 215, 339]",SDWT.tsv,S0438,S0437
fact,1,167,[22],[167],SDWT.tsv,S0438,S0437
to be,2,392,"[22, 135]",[392],SDWT.tsv,S0438,S0437
good,1,26,"[26, 310]","[15, 57, 58, 264, 379]",SDWT.tsv,S0438,S0437
i'm like,2,41,"[26, 139, 141]","[41, 371]",SDWT.tsv,S0438,S0437
look,1,114,"[26, 102, 119, 127, 140]","[114, 226, 393, 118]",SDWT.tsv,S0438,S0437
that look,2,118,[26],[118],SDWT.tsv,S0438,S0437
you get,2,38,[38],[37],SDWT.tsv,S0438,S0437
oh yeah,2,192,"[38, 100, 139, 166, 243, 280, 323, 344, 374]","[192, 238, 274]",SDWT.tsv,S0438,S0437
sound,1,132,"[42, 338, 382]","[132, 228, 230]",SDWT.tsv,S0438,S0437
that's,1,44,"[44, 54, 83, 87, 139, 140, 273]","[15, 21, 41, 292, 343]",SDWT.tsv,S0438,S0437
get a,2,49,"[44, 239, 385]","[49, 316]",SDWT.tsv,S0438,S0437
sandwich,1,49,"[44, 48, 141]","[49, 143, 393]",SDWT.tsv,S0438,S0437
i've,1,136,"[44, 83, 109, 121, 387]","[136, 143, 268, 306, 314, 341]",SDWT.tsv,S0438,S0437
egg,1,143,"[44, 144]",[143],SDWT.tsv,S0438,S0437
weird,1,181,"[44, 133, 141, 168, 284, 288]","[181, 226, 337, 392]",SDWT.tsv,S0438,S0437
be it,2,351,"[44, 323]",[351],SDWT.tsv,S0438,S0437
this be,2,46,[46],"[27, 67, 126, 289]",SDWT.tsv,S0438,S0437
i want,2,46,[46],"[35, 157]",SDWT.tsv,S0438,S0437
want,1,51,"[46, 370, 395]","[51, 356, 157]",SDWT.tsv,S0438,S0437
the only,2,169,[46],[169],SDWT.tsv,S0438,S0437
be the,2,392,"[46, 168]",[392],SDWT.tsv,S0438,S0437
interest,1,52,"[52, 382]","[11, 132, 153]",SDWT.tsv,S0438,S0437
i think,2,52,"[52, 54, 98, 121, 133, 260, 385, 387]","[29, 53, 143, 242, 306, 316, 345, 351, 371, 149, 358]",SDWT.tsv,S0438,S0437
eat,1,52,"[52, 141]","[31, 41, 281]",SDWT.tsv,S0438,S0437
i'm not,2,52,[52],[41],SDWT.tsv,S0438,S0437
but i'm,2,60,[52],[60],SDWT.tsv,S0438,S0437
i think it's,3,149,[52],"[149, 358]",SDWT.tsv,S0438,S0437
think,1,181,"[52, 54, 83, 98, 121, 133, 260, 366, 385, 387]","[181, 214, 224, 264, 343, 358, 242, 316, 345, 351, 371, 306]",SDWT.tsv,S0438,S0437
actually,1,54,[54],"[1, 7, 29, 155, 212, 264, 307, 313, 324]",SDWT.tsv,S0438,S0437
cake,1,57,"[54, 63]","[57, 62]",SDWT.tsv,S0438,S0437
maybe,1,206,"[54, 277, 288]","[206, 289]",SDWT.tsv,S0438,S0437
i didn't,2,217,"[56, 262]",[217],SDWT.tsv,S0438,S0437
there's,1,78,"[63, 92]","[78, 147, 249]",SDWT.tsv,S0438,S0437
always,1,337,[63],[337],SDWT.tsv,S0438,S0437
it do,2,196,[66],[196],SDWT.tsv,S0438,S0437
be there,2,73,"[73, 135]",[67],SDWT.tsv,S0438,S0437
nickname,1,73,[73],"[71, 105]",SDWT.tsv,S0438,S0437
what be,2,191,[73],"[191, 250, 278]",SDWT.tsv,S0438,S0437
know,1,83,"[83, 119, 133, 245, 293, 319, 327, 387]","[11, 53, 62, 84, 105, 138, 143, 151, 155, 249, 279, 316, 324, 334, 373, 386, 169, 270, 341]",SDWT.tsv,S0438,S0437
i don't,2,83,"[83, 135, 319, 327, 382]","[53, 62, 143, 151, 155, 324, 334, 105, 224, 358]",SDWT.tsv,S0438,S0437
erm i,2,83,[83],"[71, 328]",SDWT.tsv,S0438,S0437
who i,2,84,"[83, 133]",[84],SDWT.tsv,S0438,S0437
refer to,2,97,[83],[97],SDWT.tsv,S0438,S0437
erm i don't,3,105,[83],[105],SDWT.tsv,S0438,S0437
ever,1,143,"[83, 95]","[143, 334]",SDWT.tsv,S0438,S0437
him but,2,161,[83],[161],SDWT.tsv,S0438,S0437
i know,2,169,"[83, 293]","[169, 270, 341]",SDWT.tsv,S0438,S0437
i don't think,3,224,[83],"[224, 358]",SDWT.tsv,S0438,S0437
think i've,2,306,[83],[306],SDWT.tsv,S0438,S0437
oh that's,2,87,[87],[21],SDWT.tsv,S0438,S0437
name,1,87,[87],[65],SDWT.tsv,S0438,S0437
i forget,2,89,"[89, 361]",[65],SDWT.tsv,S0438,S0437
forget,1,358,"[89, 361]",[358],SDWT.tsv,S0438,S0437
well,1,92,[92],"[74, 82, 161, 167, 194, 221, 256, 304, 311, 316, 356, 371, 377]",SDWT.tsv,S0438,S0437
tripod,1,93,[92],[93],SDWT.tsv,S0438,S0437
course,1,316,"[92, 168]","[316, 373]",SDWT.tsv,S0438,S0437
of course,2,390,"[92, 168]",[390],SDWT.tsv,S0438,S0437
do you,2,95,"[95, 184]","[80, 343]",SDWT.tsv,S0438,S0437
hear,1,95,"[95, 139]","[88, 316]",SDWT.tsv,S0438,S0437
and i,2,98,"[98, 262, 387]","[37, 39, 65, 122, 161, 224, 249, 264, 343, 393]",SDWT.tsv,S0438,S0437
be like,2,98,"[98, 154, 170, 174, 186, 209, 211, 243, 245, 255]","[67, 165, 173, 242, 274, 343, 101, 103, 122, 161, 189, 217, 230, 249, 256]",SDWT.tsv,S0438,S0437
tell me,2,98,[98],[88],SDWT.tsv,S0438,S0437
i be like,3,101,"[98, 211, 255]","[101, 103, 189, 217, 230, 256, 122, 161, 249, 343]",SDWT.tsv,S0438,S0437
and i be like,4,122,[98],"[122, 161, 249, 343]",SDWT.tsv,S0438,S0437
and i be,3,224,[98],"[224, 264, 393]",SDWT.tsv,S0438,S0437
like her,2,108,[102],[108],SDWT.tsv,S0438,S0437
look like,2,114,[102],"[114, 393]",SDWT.tsv,S0438,S0437
that be,2,155,[107],"[155, 196, 217, 377, 384]",SDWT.tsv,S0438,S0437
never,1,136,"[109, 323]","[136, 316, 341]",SDWT.tsv,S0438,S0437
i've never do,3,341,[109],[341],SDWT.tsv,S0438,S0437
know i,2,119,[119],[53],SDWT.tsv,S0438,S0437
you know,2,119,"[119, 245, 327]","[84, 138, 249, 279, 316, 373]",SDWT.tsv,S0438,S0437
i tell,2,119,[119],[96],SDWT.tsv,S0438,S0437
and do,2,161,[119],[161],SDWT.tsv,S0438,S0437
but i,2,121,"[121, 135, 382]","[41, 151, 189, 223, 341, 360]",SDWT.tsv,S0438,S0437
