Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
don't you start,3,1,[0],[1],SB7R.tsv,S0525,S0517
start,1,233,"[0, 396, 711, 873, 875]","[233, 239, 395, 1281, 1357]",SB7R.tsv,S0525,S0517
don't you,2,1037,"[0, 193, 901, 935, 1485]",[1037],SB7R.tsv,S0525,S0517
there be,2,5,"[2, 40, 113, 133, 470, 511, 721, 733, 1483]","[5, 104, 152, 526, 595, 610, 631, 647, 1369]",SB7R.tsv,S0525,S0517
be erm,2,202,"[2, 721]",[202],SB7R.tsv,S0525,S0517
us,1,251,"[2, 38, 40, 46, 60, 216, 410, 519, 944, 1054, 1056, 1100, 1468]","[251, 412, 534, 546, 1203, 1209, 1214, 1301, 262, 1055]",SB7R.tsv,S0525,S0517
of us,2,262,"[2, 46, 410, 1054, 1056, 1100]","[262, 1055]",SB7R.tsv,S0525,S0517
eight,1,526,"[2, 46, 695, 705, 1054, 1100, 1104, 1116, 1118, 1122, 1138]","[526, 975, 1018, 1057, 1117, 1188]",SB7R.tsv,S0525,S0517
no there,2,1380,[2],[1380],SB7R.tsv,S0525,S0517
yeah,1,4,"[4, 16, 30, 34, 50, 70, 84, 86, 113, 121, 137, 143, 182, 187, 189, 203, 228, 236, 242, 259, 261, 297, 315, 328, 342, 360, 368, 382, 394, 404, 406, 408, 421, 436, 440, 446, 450, 452, 454, 470, 472, 476, 486, 509, 511, 513, 531, 535, 547, 557, 570, 576, 594, 605, 609, 613, 617, 621, 658, 693, 703, 709, 711, 753, 762, 768, 774, 781, 784, 804, 832, 872, 879, 899, 909, 956, 960, 974, 980, 982, 1011, 1013, 1015, 1017, 1044, 1046, 1073, 1101, 1102, 1103, 1108, 1109, 1110, 1112, 1126, 1167, 1184, 1206, 1211, 1224, 1228, 1232, 1236, 1240, 1256, 1261, 1265, 1286, 1300, 1302, 1306, 1312, 1314, 1322, 1326, 1352, 1360, 1362, 1389, 1401, 1403, 1409, 1411, 1413, 1419, 1436, 1440, 1444, 1481, 1485]","[1, 29, 35, 85, 168, 202, 251, 284, 288, 300, 306, 308, 335, 339, 383, 391, 403, 414, 416, 457, 469, 487, 516, 520, 552, 593, 612, 671, 787, 793, 799, 805, 852, 863, 865, 867, 896, 898, 908, 928, 987, 1008, 1030, 1032, 1065, 1123, 1229, 1231, 1247, 1262, 1270, 1321, 1333, 1353, 1355, 1357, 1449, 1451, 1453, 184, 367, 514, 538, 542, 629, 760, 844, 1396, 1476]",SB7R.tsv,S0525,S0517
go,1,23,"[4, 28, 76, 109, 111, 127, 151, 173, 182, 203, 210, 218, 219, 236, 268, 299, 328, 338, 340, 342, 356, 374, 426, 438, 448, 466, 470, 472, 480, 484, 494, 509, 519, 521, 555, 572, 584, 609, 628, 658, 695, 717, 753, 766, 777, 786, 816, 851, 862, 883, 901, 922, 931, 935, 940, 1040, 1060, 1081, 1088, 1100, 1128, 1132, 1136, 1173, 1234, 1352, 1354, 1391, 1393, 1421, 1462, 1483]","[23, 29, 110, 204, 251, 262, 263, 274, 284, 292, 294, 310, 327, 351, 357, 395, 459, 473, 485, 532, 536, 571, 573, 585, 593, 627, 629, 637, 647, 671, 690, 718, 765, 769, 773, 811, 817, 930, 953, 959, 971, 983, 1039, 1067, 1113, 1168, 1198, 1203, 1207, 1220, 1293, 1321, 1323, 1365, 1414, 1420, 1480, 1022, 1484, 587, 591, 1214, 1486]",SB7R.tsv,S0525,S0517
with the,2,176,"[4, 342, 531, 901, 1100, 1387]","[176, 754]",SB7R.tsv,S0525,S0517
yeah and,2,184,"[4, 203, 693]","[184, 760, 987]",SB7R.tsv,S0525,S0517
and and,2,249,"[4, 277, 658, 1393]","[249, 577, 763, 1041, 1321, 626]",SB7R.tsv,S0525,S0517
oh yeah,2,367,"[4, 242, 570, 774, 1261, 1352]","[367, 514, 516, 538, 542, 629, 844, 1396, 1476]",SB7R.tsv,S0525,S0517
and then,2,546,"[4, 167, 171, 203, 344, 370, 404, 496, 660, 662, 687, 695, 701, 853, 864, 866, 897, 899, 912, 933, 986, 995, 1151, 1179]","[546, 577, 690, 694, 809, 975, 983, 987, 1091, 1207, 1209, 1266, 1287, 1317, 1323, 1333]",SB7R.tsv,S0525,S0517
the other,2,569,"[4, 564, 715, 933, 1100, 1107]","[569, 1285]",SB7R.tsv,S0525,S0517
