Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
i'm,1,49,"[0, 54, 192, 290, 516, 592, 627, 638, 711, 809, 1389]","[49, 73, 77, 93, 150, 414, 490, 509, 544, 608, 657, 669, 782]",SXK5.tsv,S0405,S0554
well,1,209,"[0, 36, 56, 92, 273, 443, 627, 662]","[209, 254, 256, 388, 392, 438, 587, 661, 680, 772, 784, 865, 1074, 1084, 1133, 1166, 1229, 1243, 211, 215, 568, 606, 1033, 1342]",SXK5.tsv,S0405,S0554
as well,2,211,"[0, 56, 273, 662]","[211, 215, 568, 606, 1033, 1229]",SXK5.tsv,S0405,S0554
way,1,802,"[0, 1058]","[802, 806]",SXK5.tsv,S0405,S0554
well so,2,1342,[0],[1342],SXK5.tsv,S0405,S0554
yeah,1,7,"[2, 6, 10, 16, 17, 26, 30, 34, 42, 44, 48, 56, 64, 66, 68, 74, 84, 88, 90, 96, 107, 109, 123, 127, 141, 147, 149, 155, 167, 178, 182, 186, 190, 192, 202, 204, 210, 212, 216, 230, 236, 238, 240, 244, 248, 253, 263, 265, 271, 273, 281, 283, 286, 288, 292, 294, 300, 304, 306, 308, 314, 322, 324, 332, 334, 336, 353, 357, 359, 361, 366, 371, 373, 375, 377, 383, 391, 393, 399, 409, 415, 428, 430, 434, 437, 439, 445, 447, 451, 459, 461, 473, 475, 481, 483, 485, 487, 491, 493, 500, 502, 506, 518, 525, 527, 537, 539, 541, 543, 545, 547, 549, 553, 555, 557, 559, 561, 567, 575, 579, 581, 583, 588, 599, 601, 603, 605, 609, 611, 613, 615, 627, 635, 644, 647, 649, 652, 656, 658, 670, 671, 673, 675, 677, 679, 683, 685, 687, 689, 691, 695, 699, 703, 707, 709, 711, 713, 717, 719, 721, 725, 731, 740, 751, 755, 761, 767, 769, 771, 775, 777, 779, 783, 787, 791, 793, 795, 811, 813, 815, 817, 820, 822, 826, 832, 835, 837, 839, 841, 843, 847, 853, 855, 866, 872, 874, 880, 884, 888, 894, 906, 910, 914, 918, 920, 922, 924, 943, 949, 958, 962, 964, 966, 969, 983, 991, 993, 997, 999, 1003, 1009, 1011, 1016, 1018, 1020, 1022, 1024, 1028, 1030, 1032, 1044, 1052, 1060, 1062, 1064, 1066, 1068, 1072, 1075, 1091, 1095, 1098, 1106, 1108, 1114, 1120, 1122, 1124, 1126, 1130, 1132, 1134, 1136, 1144, 1146, 1148, 1150, 1154, 1156, 1160, 1165, 1171, 1176, 1184, 1188, 1194, 1202, 1204, 1206, 1208, 1210, 1218, 1226, 1228, 1234, 1244, 1246, 1248, 1250, 1254, 1262, 1264, 1272, 1276, 1278, 1280, 1282, 1284, 1286, 1288, 1290, 1298, 1305, 1307, 1309, 1317, 1319, 1321, 1323, 1327, 1333, 1337, 1339, 1345, 1347, 1353, 1355, 1359, 1361, 1365, 1369, 1375, 1381, 1391, 1395, 1397, 1405, 1409, 1411, 1417, 1419, 1425, 1433, 1435, 1437, 1439, 1449, 1451, 1455]","[7, 22, 57, 80, 118, 122, 124, 138, 144, 166, 170, 183, 187, 193, 197, 217, 219, 293, 311, 317, 329, 354, 363, 370, 388, 392, 433, 435, 438, 440, 442, 454, 470, 480, 488, 515, 546, 564, 608, 622, 626, 692, 750, 810, 891, 893, 975, 1057, 1071, 1074, 1086, 1101, 1113, 1183, 1193, 1213, 1217, 1231, 1233, 1306, 1324, 1326, 1340, 1350, 1360, 1362, 1376, 1378, 1382, 1414]",SXK5.tsv,S0405,S0554
i'll,1,93,"[4, 8, 10, 96, 638, 793, 864, 1323, 1383, 1391]","[93, 337, 396, 438, 462, 554]",SXK5.tsv,S0405,S0554
fine,1,102,"[4, 64, 96, 411, 434, 437, 455, 742]","[102, 146, 233, 440, 665, 1045]",SXK5.tsv,S0405,S0554
hear,1,104,"[4, 937, 1056]","[104, 568, 562]",SXK5.tsv,S0405,S0554
it up,2,560,"[4, 583]",[560],SXK5.tsv,S0405,S0554
can hear,2,562,[4],[562],SXK5.tsv,S0405,S0554
maybe,1,7,"[6, 541, 742]","[7, 458, 460, 472, 810, 1163]",SXK5.tsv,S0405,S0554
good,1,39,"[6, 119, 176, 302, 441, 500, 510, 583, 593, 652, 654, 713, 715, 791, 828, 1140, 1323, 1459]","[39, 91, 215, 274, 301, 468, 511, 626, 669, 827, 833, 850, 925, 1059, 1078, 1086, 1088, 1181, 1219, 1225, 1233, 1243, 1263, 1332, 1380, 276, 282, 289, 315, 325, 327, 1340]",SXK5.tsv,S0405,S0554
no no,2,61,"[6, 60, 255, 625, 668, 679, 734]","[61, 223, 278, 746]",SXK5.tsv,S0405,S0554
you know,2,91,"[6, 14, 194, 244, 275, 489, 496, 590, 619, 693, 713, 1323, 1325, 1459]","[91, 634, 885, 936, 948, 970, 1078, 1259, 1330]",SXK5.tsv,S0405,S0554
no it's,2,102,"[6, 255, 575]","[102, 390, 276]",SXK5.tsv,S0405,S0554
in the,2,112,"[6, 19, 275, 638, 1180]","[112, 340, 513, 515, 517, 566, 637, 702, 928, 1002, 1047, 1113, 1115, 1147, 1172, 1173, 1183, 1229, 1237, 1245, 1249, 1251, 1283, 1368, 1436]",SXK5.tsv,S0405,S0554
people,1,140,"[6, 10, 14, 38, 465, 469, 563, 691, 693, 721, 908, 1441, 1459]","[140, 203, 205, 231, 239, 297, 309, 365, 427, 486, 519, 538, 556, 572, 596, 672, 907, 1247, 1253, 1344, 1358]",SXK5.tsv,S0405,S0554
end of,2,168,[6],[168],SXK5.tsv,S0405,S0554
