Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
be look,2,5,[0],"[5, 21]",SNRQ.tsv,S0018,S0170
look,1,15,"[0, 18, 503, 534, 547, 591, 805, 809]","[15, 17, 529, 604, 714, 21, 606]",SNRQ.tsv,S0018,S0170
job,1,17,"[0, 2, 12, 18, 20]","[17, 774, 796]",SNRQ.tsv,S0018,S0170
you know,2,19,"[0, 63, 135, 245, 265, 279, 285, 287, 325, 469, 520, 629, 791]","[19, 74, 92, 152, 154, 171, 243, 290, 404, 544, 566, 584, 652, 700, 778, 796, 116]",SNRQ.tsv,S0018,S0170
about the,2,51,"[0, 63, 717]",[51],SNRQ.tsv,S0018,S0170
know,1,70,"[0, 63, 107, 135, 169, 193, 197, 245, 265, 279, 285, 287, 325, 331, 407, 469, 479, 503, 518, 520, 629, 773, 775, 789, 791, 799]","[70, 74, 90, 132, 231, 290, 300, 306, 332, 338, 366, 404, 424, 426, 446, 448, 496, 527, 636, 672, 697, 794, 92, 116, 152, 154, 171, 243, 544, 566, 584, 652, 700, 778, 796]",SNRQ.tsv,S0018,S0170
you be,2,78,"[0, 103, 123, 174, 229, 605, 719]","[78, 434, 798]",SNRQ.tsv,S0018,S0170
you know you,3,116,[0],[116],SNRQ.tsv,S0018,S0170
in the,2,116,"[0, 257, 504, 547, 551, 657, 663, 690, 705, 721, 769, 787, 791]","[116, 152, 260, 326, 474, 513, 543, 596, 638, 675, 700, 708, 712]",SNRQ.tsv,S0018,S0170
tell,1,156,"[0, 50, 633, 781, 787]","[156, 418]",SNRQ.tsv,S0018,S0170
that you,2,374,"[0, 629, 761]","[374, 454, 796]",SNRQ.tsv,S0018,S0170
thank you,2,404,[0],"[404, 406]",SNRQ.tsv,S0018,S0170
be look at,3,529,[0],[529],SNRQ.tsv,S0018,S0170
look at,2,606,"[0, 18, 809]",[606],SNRQ.tsv,S0018,S0170
job that you,3,796,[0],[796],SNRQ.tsv,S0018,S0170
kind of,2,3,"[2, 4, 195, 309, 501, 631]","[3, 15, 374, 396, 632, 652]",SNRQ.tsv,S0018,S0170
come,1,136,"[2, 174, 232, 245, 501, 504, 540, 547, 619, 729]","[136, 292, 353, 414, 418, 420, 620, 652, 492, 496]",SNRQ.tsv,S0018,S0170
they be,2,156,"[2, 249, 257, 265, 508, 545, 745, 789]","[156, 177, 201, 211, 294, 306, 318, 494, 794]",SNRQ.tsv,S0018,S0170
come up,2,492,[2],"[492, 496]",SNRQ.tsv,S0018,S0170
do they,2,272,"[4, 12, 42, 145, 219, 297, 331, 557, 599]","[272, 300, 722]",SNRQ.tsv,S0018,S0170
admin,1,6,"[6, 8]","[3, 5]",SNRQ.tsv,S0018,S0170
yeah,1,6,"[6, 16, 20, 34, 40, 50, 63, 71, 97, 107, 127, 141, 149, 174, 193, 236, 242, 255, 257, 261, 277, 295, 315, 321, 331, 343, 407, 411, 413, 419, 439, 455, 457, 467, 477, 503, 504, 506, 514, 516, 518, 520, 555, 557, 575, 589, 607, 667, 669, 678, 686, 688, 701, 719, 725, 727, 735, 743, 749, 795, 797, 801, 821]","[5, 27, 47, 49, 66, 86, 94, 100, 112, 114, 124, 130, 140, 150, 166, 168, 196, 198, 205, 220, 243, 250, 252, 260, 270, 282, 288, 290, 306, 308, 310, 314, 336, 355, 362, 366, 398, 400, 418, 422, 426, 430, 438, 450, 460, 470, 472, 480, 486, 488, 490, 517, 535, 539, 541, 552, 554, 558, 590, 620, 622, 626, 632, 634, 662, 664, 672, 677, 695, 697, 702, 706, 708, 710, 720, 732, 734, 740, 748, 768, 794, 796, 818, 820, 822, 700]",SNRQ.tsv,S0018,S0170
