Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
what i'm gonna have,4,13,[0],[13],SC3M.tsv,S0439,S0440
i have,2,17,"[0, 30, 97, 99]","[17, 118, 119, 201, 239, 546, 117, 564]",SC3M.tsv,S0439,S0440
have a,2,25,"[0, 20, 53, 154, 358, 511]","[25, 88, 124, 138, 171, 209, 494, 536, 626, 681, 691, 117, 564]",SC3M.tsv,S0439,S0440
i'm,1,27,"[0, 14, 24, 154, 160, 216, 232, 459, 521, 561, 563, 655, 706]","[27, 132, 179, 185, 227, 243, 245, 373, 425, 536, 552, 556, 607, 636, 642, 681, 94]",SC3M.tsv,S0439,S0440
last time,2,29,"[0, 97]","[29, 423]",SC3M.tsv,S0439,S0440
time,1,39,"[0, 32, 97, 258, 653]","[39, 295, 419, 630, 681, 423, 427]",SC3M.tsv,S0439,S0440
really,1,41,"[0, 30, 77, 101, 154, 160, 186, 188, 202, 264, 266, 278, 282, 306, 334, 342, 360, 406, 418, 436, 527, 549, 551, 557, 578, 625, 629]","[41, 52, 54, 175, 181, 207, 227, 247, 339, 351, 355, 359, 391, 439, 447, 498, 626, 441, 179]",SC3M.tsv,S0439,S0440
it be,2,50,"[0, 30, 103, 180, 182, 264, 266, 455, 459, 653, 663]","[50, 209, 307, 323, 439, 558, 566, 309]",SC3M.tsv,S0439,S0440
good,1,70,"[0, 28, 30, 160, 549, 649, 694, 696]","[70, 213, 269, 656, 179, 359]",SC3M.tsv,S0439,S0440
i'm gonna have,3,94,"[0, 14]",[94],SC3M.tsv,S0439,S0440
i have a,3,117,[0],"[117, 564]",SC3M.tsv,S0439,S0440
come,1,132,"[0, 97, 99, 141, 148, 154, 258, 511]","[132, 134, 167, 283, 321, 452, 468, 564, 587, 636, 687]",SC3M.tsv,S0439,S0440
gonna,1,134,"[0, 14, 137, 216, 252, 266, 276, 378, 394, 398, 511, 529, 696]","[134, 163, 173, 211, 213, 331, 335, 419, 644, 681, 437, 636]",SC3M.tsv,S0439,S0440
be really,2,179,"[0, 30, 154, 202, 264, 266]","[179, 355]",SC3M.tsv,S0439,S0440
really good,2,179,"[0, 30]","[179, 359]",SC3M.tsv,S0439,S0440
the last,2,211,[0],[211],SC3M.tsv,S0439,S0440
and it,2,247,"[0, 455, 704]","[247, 309]",SC3M.tsv,S0439,S0440
and it be,3,309,"[0, 455]",[309],SC3M.tsv,S0439,S0440
last time i,3,427,"[0, 97]",[427],SC3M.tsv,S0439,S0440
gonna have,2,437,"[0, 14]",[437],SC3M.tsv,S0439,S0440
really really,2,441,"[0, 278]",[441],SC3M.tsv,S0439,S0440
last,1,530,"[0, 97, 196, 696, 704]","[530, 656]",SC3M.tsv,S0439,S0440
i'm gonna,2,636,"[0, 14, 216]",[636],SC3M.tsv,S0439,S0440
they do,2,3,[2],"[3, 289, 689]",SC3M.tsv,S0439,S0440
