Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
the time,2,9,"[0, 176]","[9, 536, 540]",SV8E.tsv,S0519,S0520
come up,2,11,[0],[11],SV8E.tsv,S0519,S0520
come,1,19,"[0, 126, 267, 459, 460, 496, 630, 636, 710]","[19, 274, 284, 288, 379, 562, 646, 666]",SV8E.tsv,S0519,S0520
time,1,51,"[0, 30, 108, 156, 176, 419, 433, 459, 585, 589, 604, 716, 752]","[51, 89, 97, 190, 272, 442, 446, 507, 568, 570, 737, 739, 749, 797, 426, 536, 540, 789]",SV8E.tsv,S0519,S0520
it on,2,121,"[0, 332, 340]",[121],SV8E.tsv,S0519,S0520
you take,2,151,"[0, 237]","[151, 218]",SV8E.tsv,S0519,S0520
take,1,212,"[0, 78, 134, 233, 237, 247, 508, 510, 573, 602, 604, 716, 752]","[212, 226, 229, 309, 749, 218, 485, 695]",SV8E.tsv,S0519,S0520
with the,2,229,"[0, 136, 302, 502, 640, 644]","[229, 505, 550, 668]",SV8E.tsv,S0519,S0520
that you,2,229,"[0, 18, 136, 225, 231, 233, 365]","[229, 381, 430, 511, 530, 576, 691, 773]",SV8E.tsv,S0519,S0520
order,1,264,[0],[264],SV8E.tsv,S0519,S0520
you can,2,333,"[0, 2, 126, 134, 247, 778]","[333, 562, 576, 580, 582, 773]",SV8E.tsv,S0519,S0520
and they,2,343,"[0, 78, 104, 496, 622]",[343],SV8E.tsv,S0519,S0520
time that,2,426,"[0, 433]","[426, 789]",SV8E.tsv,S0519,S0520
on and,2,432,[0],[432],SV8E.tsv,S0519,S0520
take it,2,485,"[0, 237, 604]","[485, 695]",SV8E.tsv,S0519,S0520
them and,2,741,[0],"[741, 765]",SV8E.tsv,S0519,S0520
even,1,5,"[2, 106, 166, 180, 243, 492, 504, 527, 587, 659, 754]","[5, 389, 542, 546]",SV8E.tsv,S0519,S0520
it and,2,45,"[2, 136, 166, 239, 369, 502]","[45, 719]",SV8E.tsv,S0519,S0520
everything,1,335,"[2, 86, 148, 172, 265, 392, 686]","[335, 456, 741]",SV8E.tsv,S0519,S0520
and you,2,379,"[2, 134, 136, 150, 243, 247, 392, 686, 712]","[379, 399, 401, 789, 580]",SV8E.tsv,S0519,S0520
and everything,2,456,"[2, 265]","[456, 741]",SV8E.tsv,S0519,S0520
and you can,3,580,"[2, 134]",[580],SV8E.tsv,S0519,S0520
it's a,2,62,"[4, 68, 84, 243, 320, 361, 373, 488, 490, 700]","[62, 329, 333, 657]",SV8E.tsv,S0519,S0520
a very,2,530,"[4, 38, 369]","[530, 560]",SV8E.tsv,S0519,S0520
you just,2,43,"[8, 136, 328, 488, 786]","[43, 544, 723]",SV8E.tsv,S0519,S0520
have to,2,51,"[8, 132, 144, 172, 176, 247, 259, 365, 404, 488, 567, 573, 583, 589]","[51, 59, 155, 157, 202, 204, 212, 214, 286, 288, 475, 521, 546, 769, 777]",SV8E.tsv,S0519,S0520
just have,2,286,"[8, 237, 357]","[286, 761]",SV8E.tsv,S0519,S0520
yeah,1,10,"[10, 48, 52, 82, 90, 110, 124, 137, 188, 193, 203, 205, 209, 287, 308, 312, 322, 334, 336, 338, 348, 350, 351, 367, 380, 394, 398, 421, 425, 435, 464, 502, 539, 561, 563, 579, 589, 624, 628, 645, 653, 696, 706, 732, 740, 742, 746, 748, 758, 762, 778]","[1, 29, 31, 33, 35, 37, 39, 43, 47, 53, 59, 64, 69, 75, 77, 85, 93, 95, 99, 115, 123, 139, 141, 163, 165, 169, 173, 175, 177, 185, 196, 208, 210, 222, 224, 226, 230, 232, 234, 236, 238, 242, 246, 260, 266, 278, 280, 283, 284, 288, 291, 297, 303, 305, 317, 323, 331, 349, 370, 375, 377, 381, 383, 385, 393, 407, 418, 420, 422, 424, 426, 434, 454, 461, 467, 469, 471, 491, 497, 509, 519, 528, 530, 546, 550, 572, 588, 592, 596, 600, 616, 625, 627, 633, 637, 681, 685, 693, 701, 703, 715, 717, 751, 755, 759, 767, 769, 781]",SV8E.tsv,S0519,S0520
tweezers,1,14,[14],[13],SV8E.tsv,S0519,S0520
i've get,2,19,"[14, 16, 32, 34]",[19],SV8E.tsv,S0519,S0520
i've,1,31,"[14, 16, 18, 32, 34, 130, 433, 459]",[31],SV8E.tsv,S0519,S0520
get,1,31,"[14, 16, 18, 24, 32, 34, 48, 54, 65, 66, 78, 82, 84, 102, 104, 129, 136, 140, 150, 156, 172, 176, 189, 201, 237, 239, 243, 247, 259, 365, 488, 496, 545, 547, 561, 585, 604, 676, 696, 714, 718, 728, 784, 792, 802]","[31, 45, 55, 79, 81, 177, 202, 229, 280, 333, 399, 497, 530, 548, 594, 646, 687, 689, 741, 789, 793, 803]",SV8E.tsv,S0519,S0520
lot,1,79,"[14, 16, 52, 78, 136, 144, 146, 172, 174, 376, 392]","[79, 161, 286, 450, 532, 204, 299, 475, 681, 755, 761, 765]",SV8E.tsv,S0519,S0520
lot of,2,204,"[14, 172, 174, 376]","[204, 299, 475, 681, 755, 761, 765]",SV8E.tsv,S0519,S0520
good,1,16,"[16, 78, 80, 92, 338, 342, 353, 488, 508, 573, 644, 669, 714, 790]","[5, 11, 43, 79, 131, 284, 313, 317, 358, 379, 450, 473, 475, 530, 532, 735, 743, 773]",SV8E.tsv,S0519,S0520
a few,2,23,"[16, 24, 406, 459]","[23, 31, 481, 711, 789, 797]",SV8E.tsv,S0519,S0520
quite a few,3,31,[16],[31],SV8E.tsv,S0519,S0520
well,1,121,"[16, 68, 84, 106, 128, 140, 144, 201, 227, 237, 243, 247, 265, 279, 302, 411, 494, 502, 508, 585, 602, 612, 667, 669]","[121, 167, 175, 202, 256, 284, 297, 307, 309, 333, 375, 383, 393, 401, 432, 434, 473, 489, 493, 521, 530, 532, 560, 705, 753, 769, 793]",SV8E.tsv,S0519,S0520
