Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
okay,1,39,"[0, 82, 90, 130, 166]","[39, 61, 87, 99, 167]",SRN2.tsv,S0179,S0058
i'll,1,39,"[0, 2, 21, 70, 140, 146, 166]","[39, 41, 44, 51, 69, 87, 153]",SRN2.tsv,S0179,S0058
lot,1,2,"[2, 128]",[1],SRN2.tsv,S0179,S0058
right,1,63,"[2, 8, 13, 21, 23, 68, 96]","[63, 107, 153]",SRN2.tsv,S0179,S0058
pack,1,163,[2],[163],SRN2.tsv,S0179,S0058
yes er,2,87,[4],[87],SRN2.tsv,S0179,S0058
oh right,2,63,"[8, 13]",[63],SRN2.tsv,S0179,S0058
tell,1,161,[10],[161],SRN2.tsv,S0179,S0058
alright,1,13,"[13, 19, 140]","[3, 43, 147, 153]",SRN2.tsv,S0179,S0058
of the,2,13,[13],[12],SRN2.tsv,S0179,S0058
i'm,1,44,"[13, 72, 84, 98, 140]","[44, 69, 89, 129, 141]",SRN2.tsv,S0179,S0058
quite,1,44,"[13, 84]","[44, 67]",SRN2.tsv,S0179,S0058
better,1,15,"[15, 25, 29]",[5],SRN2.tsv,S0179,S0058
may,1,15,[15],"[12, 14, 129]",SRN2.tsv,S0179,S0058
well,1,15,"[15, 25, 45, 82, 86, 104, 122, 128, 132, 134, 152]","[12, 14, 33, 39, 49, 67, 117, 121, 129, 141]",SRN2.tsv,S0179,S0058
not be,2,131,[15],[131],SRN2.tsv,S0179,S0058
as in it's,3,17,"[17, 62]",[12],SRN2.tsv,S0179,S0058
as in,2,17,"[17, 62]","[16, 61]",SRN2.tsv,S0179,S0058
get a,2,21,"[21, 120, 132]","[1, 81, 119]",SRN2.tsv,S0179,S0058
get,1,21,"[21, 114, 120, 132]","[1, 12, 14, 16, 33, 39, 46, 49, 121, 81, 119]",SRN2.tsv,S0179,S0058
yeah,1,21,"[21, 34, 42, 78, 80, 84, 98, 102, 104]","[5, 18, 24, 26, 67, 71, 85, 89, 107, 123]",SRN2.tsv,S0179,S0058
a little bite,3,21,[21],"[20, 49]",SRN2.tsv,S0179,S0058
that's,1,59,"[21, 120, 166]","[59, 85, 89, 123, 141]",SRN2.tsv,S0179,S0058
i'll just,2,69,[21],[69],SRN2.tsv,S0179,S0058
bite,1,81,[21],[81],SRN2.tsv,S0179,S0058
shut,1,93,[21],[93],SRN2.tsv,S0179,S0058
um,1,141,"[21, 108]",[141],SRN2.tsv,S0179,S0058
right i'll,2,153,[21],[153],SRN2.tsv,S0179,S0058
might,1,51,[25],"[51, 97]",SRN2.tsv,S0179,S0058
do you wanna,3,33,[30],"[33, 41, 71]",SRN2.tsv,S0179,S0058
watch,1,33,[30],[33],SRN2.tsv,S0179,S0058
do you,2,57,"[30, 94]","[57, 105, 71, 141]",SRN2.tsv,S0179,S0058
what do you,3,141,[30],[141],SRN2.tsv,S0179,S0058
think,1,34,"[34, 108, 156]","[12, 16, 49, 63, 89, 123]",SRN2.tsv,S0179,S0058
i be,2,49,[34],"[49, 65, 129]",SRN2.tsv,S0179,S0058
yeah i,2,123,[34],[123],SRN2.tsv,S0179,S0058
yep,1,40,"[40, 160]","[22, 71, 147]",SRN2.tsv,S0179,S0058
nearly,1,45,[45],[44],SRN2.tsv,S0179,S0058
voyager,1,48,[47],[48],SRN2.tsv,S0179,S0058
i've,1,52,"[52, 54, 98, 132]","[1, 121, 163, 149]",SRN2.tsv,S0179,S0058
sorry,1,52,[52],"[11, 63]",SRN2.tsv,S0179,S0058
download,1,123,"[52, 54]",[123],SRN2.tsv,S0179,S0058
i've be,2,149,"[52, 54]",[149],SRN2.tsv,S0179,S0058
so much,2,56,[56],[5],SRN2.tsv,S0179,S0058
much,1,77,[56],"[77, 85, 131]",SRN2.tsv,S0179,S0058
safe,1,63,"[60, 62, 132]",[63],SRN2.tsv,S0179,S0058
