Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
get,1,45,"[0, 20, 24, 32, 36, 50, 52, 54, 56, 85, 90, 158, 160, 188, 194, 220, 240, 254]","[45, 95, 149, 155, 235, 243, 255, 135]",S7P2.tsv,S0509,S0510
go,1,86,"[0, 14, 32, 50, 77, 160, 182, 184, 186, 225, 226, 262]","[86, 235, 265, 95]",S7P2.tsv,S0509,S0510
go to,2,95,"[0, 14, 32, 50, 77, 160, 182, 186, 225, 226]",[95],S7P2.tsv,S0509,S0510
get to,2,135,"[0, 36, 194, 220, 240]",[135],S7P2.tsv,S0509,S0510
i've,1,155,"[0, 20, 24, 36, 250]",[155],S7P2.tsv,S0509,S0510
drama,1,155,"[0, 50, 225, 236, 238, 242, 246]","[155, 251]",S7P2.tsv,S0509,S0510
performance,1,189,"[0, 188]","[189, 197]",S7P2.tsv,S0509,S0510
the tic tac toe,4,9,[2],[9],S7P2.tsv,S0509,S0510
tic tac toe,3,9,[2],[9],S7P2.tsv,S0509,S0510
have to,2,29,"[2, 26, 30, 104, 106, 182, 218, 220, 236, 238, 256]","[29, 41, 229, 251]",S7P2.tsv,S0509,S0510
one,1,33,"[2, 24, 26, 30, 32, 104, 148, 182, 184, 216, 226, 254, 256]","[33, 41]",S7P2.tsv,S0509,S0510
yeah,1,19,"[4, 8, 10, 14, 18, 20, 22, 28, 34, 38, 42, 44, 46, 50, 56, 58, 66, 69, 85, 94, 96, 98, 100, 102, 132, 134, 136, 146, 152, 158, 166, 168, 192, 196, 198, 202, 208, 212, 216, 220, 225, 228, 232, 234, 238, 244, 252, 260, 264]","[19, 45, 49, 57, 65, 70, 72, 80, 89, 91, 95, 97, 101, 107, 109, 119, 125, 127, 129, 139, 145, 149, 171, 173, 181, 195, 199, 207, 217, 241, 243, 249]",S7P2.tsv,S0509,S0510
the college,2,6,"[6, 182]",[5],S7P2.tsv,S0509,S0510
to do,2,17,"[6, 26, 56, 186, 194, 220, 236, 238, 240]","[17, 41, 251]",S7P2.tsv,S0509,S0510
they're,1,86,"[6, 162, 182]",[86],S7P2.tsv,S0509,S0510
come,1,129,[6],[129],S7P2.tsv,S0509,S0510
of the,2,10,"[10, 12, 102, 120, 140]","[5, 35, 129, 145]",S7P2.tsv,S0509,S0510
name,1,139,"[10, 12]",[139],S7P2.tsv,S0509,S0510
it's just,2,237,"[10, 100, 114, 176, 246, 248, 250]",[237],S7P2.tsv,S0509,S0510
the the,2,33,"[12, 52]",[33],S7P2.tsv,S0509,S0510
think,1,86,"[12, 52, 56, 58, 138, 154, 188, 216, 246, 248, 262]","[86, 129, 131, 255]",S7P2.tsv,S0509,S0510
play,1,86,"[12, 164, 170, 174]","[86, 167]",S7P2.tsv,S0509,S0510
something,1,86,"[12, 220]","[86, 245]",S7P2.tsv,S0509,S0510
i think,2,255,"[12, 58, 138, 216, 246, 248, 262]",[255],S7P2.tsv,S0509,S0510
that's that's,2,14,[14],[9],S7P2.tsv,S0509,S0510
like,1,14,"[14, 34, 50, 52, 56, 71, 77, 79, 83, 98, 110, 118, 124, 136, 144, 162, 164, 168, 170, 174, 180, 184, 228]","[9, 95, 129, 167]",S7P2.tsv,S0509,S0510
that's,1,14,"[14, 98, 126, 154, 188, 228, 238]","[9, 129, 151, 211, 265]",S7P2.tsv,S0509,S0510
massive free space,3,17,[14],[17],S7P2.tsv,S0509,S0510
to be in,3,29,[14],[29],S7P2.tsv,S0509,S0510
to be,2,29,"[14, 30, 32, 160, 174, 256, 258]","[29, 131]",S7P2.tsv,S0509,S0510
be a,2,68,"[14, 42, 79, 136, 246]",[68],S7P2.tsv,S0509,S0510
be in,2,86,"[14, 30]",[86],S7P2.tsv,S0509,S0510
anyway,1,95,"[14, 262]","[95, 155]",S7P2.tsv,S0509,S0510
so that's,2,151,[14],[151],S7P2.tsv,S0509,S0510
free,1,224,[14],[224],S7P2.tsv,S0509,S0510
a shame but,3,265,[14],[265],S7P2.tsv,S0509,S0510
a bite,2,19,"[18, 48, 162]","[19, 61, 68, 224]",S7P2.tsv,S0509,S0510
bite,1,63,"[18, 42, 48, 162, 216]","[63, 68, 224]",S7P2.tsv,S0509,S0510
essay,1,35,"[20, 42, 52, 104]","[35, 39]",S7P2.tsv,S0509,S0510
write,1,211,"[20, 52, 104, 210, 212, 220, 225]","[211, 224]",S7P2.tsv,S0509,S0510
room with a view,4,33,[24],"[33, 39]",S7P2.tsv,S0509,S0510
english language,2,27,[26],[27],S7P2.tsv,S0509,S0510
have to do,3,41,"[26, 218, 236, 238]","[41, 251]",S7P2.tsv,S0509,S0510
a little,2,43,"[26, 42]",[43],S7P2.tsv,S0509,S0510
