Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
old,1,205,"[0, 40, 46, 48]","[205, 213]",SXJW.tsv,S0281,S0355
boy,1,215,[0],[215],SXJW.tsv,S0281,S0355
upload,1,3,[2],[3],SXJW.tsv,S0281,S0355
yeah,1,39,"[2, 10, 14, 16, 48, 50, 52, 55, 101, 109, 117, 121, 141, 153, 155, 169, 202, 210]","[39, 43, 47, 49, 85, 94, 96, 98, 102, 112, 132, 136, 144, 146, 156, 162, 164, 177, 181, 183, 191, 199, 205, 215]",SXJW.tsv,S0281,S0355
then i,2,81,[2],[81],SXJW.tsv,S0281,S0355
yeah i,2,85,[2],"[85, 146, 181]",SXJW.tsv,S0281,S0355
i do,2,90,"[2, 10]",[90],SXJW.tsv,S0281,S0355
to the,2,172,"[2, 46]","[172, 199]",SXJW.tsv,S0281,S0355
i have,2,174,"[2, 10, 52]","[174, 197, 199, 231, 179]",SXJW.tsv,S0281,S0355
i have to,3,179,[2],"[179, 197]",SXJW.tsv,S0281,S0355
have to,2,199,"[2, 10, 131, 161, 182]",[199],SXJW.tsv,S0281,S0355
download,1,4,"[4, 10]","[1, 3]",SXJW.tsv,S0281,S0355
get,1,30,"[4, 6, 10, 14, 24, 46, 48, 95, 101, 125, 173, 188, 196, 236]","[30, 36, 70, 81, 90, 106, 170, 172, 174, 179, 181, 183, 191, 199, 201, 205, 213, 215, 233, 235]",SXJW.tsv,S0281,S0355
well,1,64,"[4, 10, 24, 53, 63, 101, 107, 115, 125, 129, 131, 133, 145, 151, 155, 171, 184, 222, 236]","[64, 132, 144, 166, 170, 174, 181, 185, 197, 199, 201, 205, 213, 215, 221, 233, 235]",SXJW.tsv,S0281,S0355
from the,2,106,[4],[106],SXJW.tsv,S0281,S0355
something,1,179,"[4, 6, 10]","[179, 209]",SXJW.tsv,S0281,S0355
when you,2,201,"[4, 10, 198]","[201, 221, 205]",SXJW.tsv,S0281,S0355
be when you get,4,205,[4],[205],SXJW.tsv,S0281,S0355
and upload,2,6,[6],[3],SXJW.tsv,S0281,S0355
give,1,64,[6],"[64, 205, 231]",SXJW.tsv,S0281,S0355
else,1,71,"[6, 8, 111, 220]",[71],SXJW.tsv,S0281,S0355
it be,2,77,"[6, 10, 33]","[77, 201]",SXJW.tsv,S0281,S0355
you you,2,132,[6],[132],SXJW.tsv,S0281,S0355
and you,2,199,[6],"[199, 201]",SXJW.tsv,S0281,S0355
be when,2,205,[6],[205],SXJW.tsv,S0281,S0355
you've get,2,235,"[6, 24]",[235],SXJW.tsv,S0281,S0355
put,1,98,"[8, 10]","[98, 179, 205]",SXJW.tsv,S0281,S0355
it up,2,233,[8],[233],SXJW.tsv,S0281,S0355
record,1,13,[10],"[13, 223]",SXJW.tsv,S0281,S0355
and i,2,19,"[10, 14]","[19, 81, 199, 201, 209, 219]",SXJW.tsv,S0281,S0355
a a,2,19,[10],[19],SXJW.tsv,S0281,S0355
i can,2,19,[10],"[19, 81, 174]",SXJW.tsv,S0281,S0355
isn't it,2,19,"[10, 28, 89]","[19, 30, 90, 110, 166, 185, 191, 199, 203, 213]",SXJW.tsv,S0281,S0355
say,1,19,"[10, 14, 24, 44, 145, 155, 178, 204]","[19, 172, 187, 209, 221, 233]",SXJW.tsv,S0281,S0355
go to,2,25,"[10, 14, 24, 28, 50, 59, 95, 101, 133, 178]","[25, 64, 81, 156, 164, 172, 199, 223]",SXJW.tsv,S0281,S0355
go,1,25,"[10, 14, 24, 28, 50, 59, 95, 99, 101, 105, 125, 133, 178, 180, 218, 230]","[25, 47, 51, 81, 88, 102, 150, 170, 174, 176, 177, 199, 201, 211, 219, 233, 64, 156, 164, 172, 223]",SXJW.tsv,S0281,S0355
in the,2,27,"[10, 18, 31, 131, 143]","[27, 71, 81, 98, 144, 197, 199, 213, 233]",SXJW.tsv,S0281,S0355
and then,2,29,"[10, 48]","[29, 81]",SXJW.tsv,S0281,S0355
