Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
cos,1,6,"[0, 184, 194]","[6, 147, 303]",S6AP.tsv,S0281,S0355
hong,1,6,"[0, 5, 7]",[6],S6AP.tsv,S0281,S0355
yes,1,10,[0],"[10, 87, 124, 129, 159, 165, 228, 343]",S6AP.tsv,S0281,S0355
give,1,20,"[0, 123, 134]","[20, 113, 139, 141, 277]",S6AP.tsv,S0281,S0355
start,1,47,"[0, 1, 5, 9, 27, 237]","[47, 149, 260, 307]",S6AP.tsv,S0281,S0355
say,1,67,"[0, 9, 66, 68, 81, 166, 170, 184, 229, 233, 237, 239, 374]","[67, 161, 177, 244, 250, 268, 275, 297, 307, 328, 337, 365, 369, 91]",S6AP.tsv,S0281,S0355
go,1,82,"[0, 5, 11, 23, 58, 62, 182, 184, 188, 192, 227, 229, 263, 374]","[82, 131, 147, 149, 177, 205, 250, 303, 307, 309, 328, 359, 337]",S6AP.tsv,S0281,S0355
he's,1,87,"[0, 5, 21]","[87, 89, 91, 109, 113, 335, 111]",S6AP.tsv,S0281,S0355
he say,2,91,[0],"[91, 328]",S6AP.tsv,S0281,S0355
he's er,2,111,[0],[111],S6AP.tsv,S0281,S0355
work,1,149,"[0, 13, 134, 302]",[149],S6AP.tsv,S0281,S0355
less,1,275,"[0, 223]",[275],S6AP.tsv,S0281,S0355
and he,2,279,[0],"[279, 337]",S6AP.tsv,S0281,S0355
down to,2,279,"[0, 5]",[279],S6AP.tsv,S0281,S0355
go down to,3,328,"[0, 5]",[328],S6AP.tsv,S0281,S0355
he go,2,337,"[0, 5]",[337],S6AP.tsv,S0281,S0355
go down,2,337,"[0, 5]",[337],S6AP.tsv,S0281,S0355
get,1,47,"[1, 5, 7, 9, 13, 21, 23, 75, 81, 102, 116, 119, 128, 132, 170, 184, 223, 227, 239, 282, 374]","[47, 80, 117, 133, 149, 153, 177, 303, 311, 317, 318, 335, 351, 357, 365, 367, 369, 371, 85, 299]",S6AP.tsv,S0281,S0355
to get,2,85,"[1, 184]","[85, 299, 311]",S6AP.tsv,S0281,S0355
visa,1,103,"[1, 23]",[103],S6AP.tsv,S0281,S0355
erm a,2,277,[1],[277],S6AP.tsv,S0281,S0355
yeah,1,6,"[3, 7, 17, 21, 29, 37, 39, 41, 42, 44, 46, 54, 58, 66, 77, 86, 104, 108, 112, 119, 125, 132, 142, 148, 168, 176, 184, 188, 190, 192, 196, 208, 210, 212, 227, 233, 239, 247, 253, 255, 259, 263, 284, 294, 312, 314, 316, 329, 346, 348, 350, 352, 356, 358, 368, 372, 374]","[6, 22, 24, 30, 40, 49, 51, 53, 55, 59, 61, 63, 69, 120, 129, 133, 151, 167, 169, 171, 173, 193, 201, 218, 222, 236, 256, 271, 275, 283, 287, 289, 291, 295, 299, 301, 303, 305, 335, 337, 357, 359, 363]",S6AP.tsv,S0281,S0355
think,1,18,"[5, 21, 27, 35, 42, 58, 100, 156, 227, 233, 239, 245, 261, 263, 274, 282, 292]","[18, 26, 57, 161, 240, 78, 89, 105, 109, 113, 246, 260, 277, 279, 351, 363, 238]",S6AP.tsv,S0281,S0355
quite,1,28,[5],"[28, 242, 258, 264]",S6AP.tsv,S0281,S0355
