Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
be you,2,204,[0],[204],S3UC.tsv,S0203,S0202
yeah,1,18,"[2, 27, 34, 36, 56, 58, 80, 87, 93, 97, 101, 103, 107, 111, 121, 137, 163, 168, 169, 170, 177]","[18, 26, 29, 33, 45, 71, 75, 94, 116, 134, 138, 142, 144, 146, 154, 156, 167, 172, 174, 176, 178, 180, 188]",S3UC.tsv,S0203,S0202
digital memory,2,5,[4],[5],S3UC.tsv,S0203,S0202
think,1,29,"[4, 23, 40, 87, 89, 105, 113, 170]","[29, 53, 82, 47]",S3UC.tsv,S0203,S0202
i think,2,47,"[4, 23, 87, 89, 105, 113, 170]","[47, 53]",S3UC.tsv,S0203,S0202
anyway,1,79,[13],[79],S3UC.tsv,S0203,S0202
ready for it,3,16,[15],[16],S3UC.tsv,S0203,S0202
ready,1,51,[15],[51],S3UC.tsv,S0203,S0202
years,1,17,"[17, 163, 175]","[12, 37, 59, 176]",S3UC.tsv,S0203,S0202
it's not gonna be for,5,18,[17],[18],S3UC.tsv,S0203,S0202
gonna be,2,18,[17],[18],S3UC.tsv,S0203,S0202
it's not,2,37,"[17, 161]","[37, 84]",S3UC.tsv,S0203,S0202
say,1,47,"[17, 87, 91, 153, 157]","[47, 61, 71, 118]",S3UC.tsv,S0203,S0202
gonna,1,59,"[17, 183]","[59, 158, 160]",S3UC.tsv,S0203,S0202
six,1,59,[17],"[59, 184]",S3UC.tsv,S0203,S0202
for six,2,61,[17],[61],S3UC.tsv,S0203,S0202
so anyway,2,79,[17],[79],S3UC.tsv,S0203,S0202
but you,2,120,"[17, 163]","[120, 134, 186, 188]",S3UC.tsv,S0203,S0202
not gonna,2,158,[17],"[158, 160]",S3UC.tsv,S0203,S0202
awkward,1,19,[19],[18],S3UC.tsv,S0203,S0202
go,1,61,"[21, 70, 173]","[61, 84, 120]",S3UC.tsv,S0203,S0202
know,1,23,"[23, 40, 46, 83, 117, 151, 164, 166, 173, 183]","[14, 24, 28, 51, 53, 82, 84, 49, 90, 134]",S3UC.tsv,S0203,S0202
you know what i,4,24,[23],[24],S3UC.tsv,S0203,S0202
i don't,2,28,"[23, 40, 46, 139, 173, 177]","[28, 51, 53, 67, 68, 84, 188]",S3UC.tsv,S0203,S0202
you know,2,28,"[23, 117]","[28, 49, 90, 134]",S3UC.tsv,S0203,S0202
i don't think,3,53,[23],[53],S3UC.tsv,S0203,S0202
to you,2,71,"[23, 48]",[71],S3UC.tsv,S0203,S0202
what i,2,120,"[23, 70, 87, 139]",[120],S3UC.tsv,S0203,S0202
all the girls,3,26,[25],[26],S3UC.tsv,S0203,S0202
all the,2,116,"[25, 87]","[116, 129]",S3UC.tsv,S0203,S0202
i'm,1,30,"[30, 173]","[6, 12, 29, 37, 49, 59, 61, 84, 86, 120, 134, 160, 182, 206, 158]",S3UC.tsv,S0203,S0202
not i'm,2,86,[30],[86],S3UC.tsv,S0203,S0202
i'm not,2,158,[30],"[158, 160]",S3UC.tsv,S0203,S0202
get,1,32,"[32, 38, 60, 87, 113, 135, 157, 163, 164, 166, 168, 170, 173, 175, 179, 183, 197]","[28, 35, 37, 53, 79, 86, 122, 59, 129, 206]",S3UC.tsv,S0203,S0202
i've get,2,37,"[32, 163, 166, 175]","[37, 59, 206]",S3UC.tsv,S0203,S0202
i've,1,47,"[32, 95, 163, 166, 175, 185]","[47, 49, 82, 98, 176, 59, 206]",S3UC.tsv,S0203,S0202
stuff,1,61,"[32, 87]",[61],S3UC.tsv,S0203,S0202
get a,2,129,"[32, 135, 157, 166, 175, 197]",[129],S3UC.tsv,S0203,S0202
get marry,2,38,[38],[37],S3UC.tsv,S0203,S0202
don't have,2,57,"[38, 139]","[57, 59]",S3UC.tsv,S0203,S0202
have a,2,57,"[38, 139]","[57, 61, 204]",S3UC.tsv,S0203,S0202
