Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
they use to,3,5,[0],[5],S9KS.tsv,S0439,S0441
coke,1,5,"[0, 10]",[5],S9KS.tsv,S0439,S0441
like,1,5,"[0, 4, 22, 44, 49, 51, 52, 54, 60, 62, 64, 95, 103, 115, 117, 119, 126, 130, 132, 134, 146, 150, 158, 160, 165, 169, 171, 173, 174, 175, 177, 181, 183, 185, 189, 195, 205, 207, 211, 220, 224, 230, 235, 245, 254, 258, 281, 283, 310, 316, 330, 338, 340, 351, 353, 357, 359, 363, 365, 366]","[5, 11, 15, 25, 84, 127, 151, 172, 186, 213, 229, 253, 262, 274, 276, 303, 305, 311, 350, 354, 356]",S9KS.tsv,S0439,S0441
yeah,1,9,"[0, 4, 22, 24, 32, 44, 51, 52, 66, 68, 76, 78, 81, 88, 97, 99, 103, 113, 115, 121, 128, 132, 146, 148, 152, 160, 162, 164, 167, 171, 174, 175, 195, 197, 207, 226, 228, 233, 243, 261, 263, 265, 273, 275, 285, 304, 316, 326, 338, 345, 351]","[9, 19, 23, 27, 35, 63, 71, 80, 102, 112, 114, 129, 141, 151, 182, 217, 219, 221, 236, 249, 280, 289, 295, 305, 307, 325, 329, 337, 346, 364]",S9KS.tsv,S0439,S0441
use,1,33,"[0, 34, 49, 52, 286]","[33, 43, 266]",S9KS.tsv,S0439,S0441
use to,2,266,[0],[266],S9KS.tsv,S0439,S0441
cherry,1,4,"[4, 6]","[3, 5]",S9KS.tsv,S0439,S0441
like cherry coke,3,5,[4],[5],S9KS.tsv,S0439,S0441
cherry coke,2,5,[4],[5],S9KS.tsv,S0439,S0441
i don't,2,21,"[4, 20, 52, 62, 123, 173, 175, 187, 195, 205, 237, 316, 349]","[21, 166, 227, 238, 325, 354, 186, 311]",S9KS.tsv,S0439,S0441
though,1,89,"[4, 8, 47, 49]","[89, 186, 206]",S9KS.tsv,S0439,S0441
oh yeah,2,112,"[4, 51, 88, 162]","[112, 280]",S9KS.tsv,S0439,S0441
i don't like,3,186,"[4, 316]","[186, 311]",S9KS.tsv,S0439,S0441
