Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
i don't,2,31,"[0, 3, 5, 34, 52, 54]","[31, 33, 111, 113, 121]",SHBY.tsv,S0421,S0423
stuff,1,31,"[0, 5, 7, 173]","[31, 113, 115, 156, 158, 160, 174]",SHBY.tsv,S0421,S0423
much,1,33,[0],[33],SHBY.tsv,S0421,S0423
yeah,1,8,"[2, 9, 20, 22, 26, 28, 32, 34, 44, 48, 50, 54, 56, 58, 61, 63, 65, 75, 82, 96, 100, 122, 124, 132, 134, 154, 163, 165, 175, 183, 185, 187]","[8, 19, 29, 31, 35, 49, 55, 60, 62, 76, 78, 89, 91, 101, 117, 121, 137, 139, 153, 158, 174, 192]",SHBY.tsv,S0421,S0423
know,1,29,"[3, 5, 18, 36, 54, 122]","[29, 45, 119, 168, 174, 186, 111]",SHBY.tsv,S0421,S0423
put,1,31,"[3, 5, 86, 94]","[31, 119]",SHBY.tsv,S0421,S0423
i don't know,3,111,"[3, 5, 54]",[111],SHBY.tsv,S0421,S0423
it's just,2,113,[3],"[113, 142]",SHBY.tsv,S0421,S0423
have the,2,119,[3],[119],SHBY.tsv,S0421,S0423
need,1,5,"[5, 100, 185]","[4, 113, 184]",SHBY.tsv,S0421,S0423
get,1,6,"[5, 84, 102, 104, 108, 140, 167, 173]","[6, 13, 15, 27, 29, 31, 43, 64, 78, 109, 115, 119, 123, 129, 135, 160, 174, 176, 178, 180, 113]",SHBY.tsv,S0421,S0423
i've,1,13,"[5, 44]","[13, 29, 109, 113]",SHBY.tsv,S0421,S0423
out but i don't,4,31,[5],[31],SHBY.tsv,S0421,S0423
it out,2,55,[5],[55],SHBY.tsv,S0421,S0423
like,1,57,"[5, 67, 73, 88, 102, 104, 138, 149, 154, 157, 161, 165, 167, 173]","[57, 115, 121, 184]",SHBY.tsv,S0421,S0423
i've get,2,109,[5],"[109, 113]",SHBY.tsv,S0421,S0423
that i,2,111,[5],[111],SHBY.tsv,S0421,S0423
don't know,2,111,[5],[111],SHBY.tsv,S0421,S0423
i mean,2,113,"[5, 34]","[113, 170, 174]",SHBY.tsv,S0421,S0423
i'm,1,144,"[5, 34, 149, 154, 157, 161, 173]",[144],SHBY.tsv,S0421,S0423
attic,1,7,[7],[6],SHBY.tsv,S0421,S0423
already,1,8,[7],[8],SHBY.tsv,S0421,S0423
in the,2,76,"[7, 191]","[76, 95]",SHBY.tsv,S0421,S0423
have you,2,10,"[10, 108]","[6, 62, 72, 113]",SHBY.tsv,S0421,S0423
today,1,27,"[10, 124, 126]","[27, 31]",SHBY.tsv,S0421,S0423
do today,2,31,[10],[31],SHBY.tsv,S0421,S0423
what have you do,4,72,[10],[72],SHBY.tsv,S0421,S0423
what have you,3,113,[10],[113],SHBY.tsv,S0421,S0423
you do,2,178,[10],[178],SHBY.tsv,S0421,S0423
be it,2,119,"[12, 118, 173]",[119],SHBY.tsv,S0421,S0423
it oh,2,121,[12],[121],SHBY.tsv,S0421,S0423
you not,2,14,[14],[6],SHBY.tsv,S0421,S0423
be you,2,174,"[14, 20]",[174],SHBY.tsv,S0421,S0423
sunday,1,21,[16],"[21, 29]",SHBY.tsv,S0421,S0423
you know,2,29,[18],"[29, 45, 174, 186]",SHBY.tsv,S0421,S0423
