Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
the east coast,3,1,[0],[1],SEGJ.tsv,S0632,S0635
start,1,1,"[0, 665, 763, 1021, 1468, 1508, 1597, 1611, 2378, 2433]","[1, 411, 762, 1426]",SEGJ.tsv,S0632,S0635
would,1,1,"[0, 74, 334, 665, 1075, 1089, 1258, 1282, 1708, 2281, 2464, 2523]","[1, 155, 176, 504, 684, 696, 1088, 1747, 872]",SEGJ.tsv,S0632,S0635
on the,2,13,"[0, 22, 136, 343, 464, 539, 611, 689, 713, 891, 1039, 1385, 1478, 1565, 1734, 1742, 1922, 1924, 1957, 2019, 2106, 2138, 2321, 2369, 2386, 2420, 2435]","[13, 23, 125, 129, 180, 412, 626, 688, 992, 1428, 1647, 1982, 2434]",SEGJ.tsv,S0632,S0635
we do,2,27,"[0, 20, 72, 126, 196, 214, 238, 288, 292, 300, 306, 359, 382, 557, 621, 629, 755, 820, 843, 847, 863, 865, 875, 889, 936, 981, 997, 999, 1007, 1141, 1243, 1362, 1585, 1605, 1623, 1740, 1829, 1831, 1851, 2028, 2120, 2144, 2146, 2230, 2319, 2327, 2458, 2539]","[27, 71, 73, 75, 102, 305, 330, 383, 391, 588, 638, 666, 688, 730, 754, 760, 842, 846, 858, 874, 933, 935, 980, 996, 1220, 1306, 1355, 1539, 1584, 1588, 1598, 1683, 1753, 1826, 1850, 1999, 2057, 2193, 2328, 2401, 2538]",SEGJ.tsv,S0632,S0635
what be the,3,37,[0],[37],SEGJ.tsv,S0632,S0635
be the,2,45,"[0, 144, 415, 505, 539, 603, 777, 843, 991, 1305, 1543, 1553, 1611, 1642, 1678, 1710, 1811, 1928, 2176, 2378]","[45, 197, 207, 383, 458, 479, 485, 690, 992, 1287, 1371, 1542, 1645, 1683, 2175, 2360]",SEGJ.tsv,S0632,S0635
on our,2,75,"[0, 1536, 1706, 2174, 2416]",[75],SEGJ.tsv,S0632,S0635
san francisco,2,129,"[0, 128, 156, 247, 1249, 2297, 2489]","[129, 159]",SEGJ.tsv,S0632,S0635
in san francisco,3,159,"[0, 156, 247, 1249]",[159],SEGJ.tsv,S0632,S0635
first,1,174,"[0, 238, 300, 392, 398, 832, 1007, 1440, 1831, 1930, 2462]","[174, 201, 239, 289, 762, 1467, 180, 199, 479, 556, 1128, 1339]",SEGJ.tsv,S0632,S0635
the first,2,180,"[0, 1930]","[180, 199, 479, 556, 1128, 1339]",SEGJ.tsv,S0632,S0635
do it,2,368,"[0, 940]","[368, 1269, 1943]",SEGJ.tsv,S0632,S0635
say,1,442,"[0, 22, 232, 247, 254, 581, 583, 631, 792, 875, 930, 1444, 1499, 1567, 2012, 2281]","[442, 872, 1036, 1238, 1410, 1531, 2266, 2387, 2527]",SEGJ.tsv,S0632,S0635
thing,1,487,"[0, 93, 262, 597, 621, 1053, 1325, 1397, 1581, 1752, 1764, 1920, 2046, 2106, 2259, 2534]","[487, 742, 1220, 1763, 1828, 1919, 1952, 1968, 2538, 2434]",SEGJ.tsv,S0632,S0635
when we,2,730,"[0, 24, 363, 985, 1597, 1688, 1704, 1783, 1785]","[730, 858, 1931, 2300]",SEGJ.tsv,S0632,S0635
honeymoon,1,762,"[0, 1264, 1706, 2174]",[762],SEGJ.tsv,S0632,S0635
would you,2,872,"[0, 2281]",[872],SEGJ.tsv,S0632,S0635
when do,2,990,[0],[990],SEGJ.tsv,S0632,S0635
so what,2,1306,[0],[1306],SEGJ.tsv,S0632,S0635
do you,2,1435,"[0, 1819, 2342]",[1435],SEGJ.tsv,S0632,S0635
we arrive,2,2393,"[0, 2140]",[2393],SEGJ.tsv,S0632,S0635
what be,2,2434,"[0, 256, 1772]",[2434],SEGJ.tsv,S0632,S0635
thing we,2,2434,[0],[2434],SEGJ.tsv,S0632,S0635
yeah,1,7,"[2, 14, 18, 24, 30, 36, 38, 42, 56, 95, 113, 130, 136, 142, 156, 169, 175, 190, 198, 200, 202, 206, 210, 212, 216, 228, 236, 245, 254, 264, 268, 272, 284, 300, 308, 310, 327, 334, 338, 343, 353, 373, 378, 380, 388, 396, 413, 419, 423, 429, 449, 453, 462, 466, 476, 480, 482, 484, 488, 492, 494, 496, 499, 513, 529, 539, 541, 589, 629, 639, 641, 665, 671, 675, 689, 695, 699, 721, 727, 733, 759, 761, 773, 784, 786, 802, 804, 806, 810, 814, 816, 849, 851, 865, 881, 913, 936, 938, 952, 958, 960, 973, 977, 993, 997, 1007, 1029, 1033, 1039, 1043, 1061, 1063, 1091, 1097, 1124, 1133, 1189, 1195, 1203, 1209, 1241, 1258, 1268, 1278, 1282, 1288, 1294, 1304, 1319, 1321, 1323, 1325, 1327, 1329, 1333, 1338, 1342, 1352, 1354, 1364, 1379, 1405, 1423, 1429, 1431, 1436, 1446, 1452, 1468, 1480, 1497, 1499, 1518, 1547, 1549, 1569, 1615, 1623, 1625, 1633, 1635, 1638, 1640, 1642, 1646, 1650, 1660, 1684, 1698, 1700, 1710, 1716, 1718, 1726, 1746, 1748, 1752, 1756, 1758, 1762, 1764, 1768, 1797, 1799, 1809, 1811, 1821, 1827, 1829, 1837, 1849, 1851, 1861, 1865, 1867, 1869, 1882, 1884, 1886, 1890, 1892, 1894, 1906, 1934, 1938, 1953, 1955, 1961, 1969, 1979, 1985, 2004, 2010, 2024, 2038, 2050, 2058, 2062, 2064, 2072, 2074, 2076, 2080, 2086, 2088, 2090, 2096, 2100, 2104, 2108, 2132, 2144, 2148, 2162, 2172, 2230, 2250, 2252, 2273, 2295, 2299, 2303, 2309, 2311, 2323, 2325, 2331, 2336, 2363, 2382, 2388, 2390, 2402, 2412, 2422, 2424, 2426, 2431, 2458, 2469, 2473, 2487, 2492, 2494, 2507, 2509, 2528, 2532, 2545, 2551]","[7, 9, 13, 23, 25, 27, 33, 37, 45, 53, 55, 59, 61, 63, 67, 69, 71, 73, 79, 83, 87, 89, 91, 94, 98, 102, 104, 108, 114, 116, 122, 123, 125, 127, 129, 135, 139, 145, 147, 155, 159, 161, 164, 168, 174, 178, 182, 184, 186, 189, 191, 193, 195, 205, 215, 217, 221, 223, 229, 233, 237, 239, 243, 248, 250, 252, 255, 261, 267, 271, 273, 275, 281, 283, 293, 297, 299, 301, 303, 305, 313, 315, 316, 322, 326, 330, 331, 333, 335, 341, 342, 348, 352, 354, 356, 362, 366, 368, 372, 381, 385, 389, 391, 393, 395, 397, 401, 405, 409, 411, 420, 428, 432, 434, 436, 438, 446, 448, 454, 456, 458, 461, 463, 465, 467, 473, 479, 487, 491, 497, 498, 504, 508, 516, 518, 522, 524, 526, 530, 534, 538, 544, 546, 550, 552, 558, 560, 564, 566, 568, 574, 578, 582, 584, 586, 588, 594, 598, 602, 604, 606, 608, 610, 616, 620, 622, 624, 628, 632, 638, 642, 646, 650, 654, 658, 664, 666, 668, 676, 678, 680, 682, 684, 694, 698, 700, 706, 708, 712, 714, 716, 718, 720, 726, 730, 732, 736, 740, 742, 750, 752, 754, 760, 764, 766, 770, 772, 776, 778, 780, 781, 785, 789, 795, 797, 799, 801, 815, 817, 821, 822, 827, 829, 838, 842, 844, 846, 856, 858, 860, 864, 876, 882, 888, 892, 896, 898, 900, 904, 908, 910, 912, 918, 920, 924, 927, 929, 933, 939, 943, 951, 953, 955, 957, 959, 965, 978, 980, 984, 986, 988, 998, 1002, 1008, 1012, 1014, 1016, 1018, 1020, 1022, 1024, 1026, 1028, 1030, 1036, 1042, 1046, 1048, 1054, 1056, 1058, 1062, 1070, 1074, 1080, 1082, 1086, 1090, 1092, 1094, 1098, 1102, 1104, 1109, 1119, 1125, 1127, 1136, 1140, 1144, 1148, 1150, 1154, 1160, 1162, 1164, 1166, 1182, 1194, 1196, 1202, 1204, 1206, 1212, 1216, 1218, 1222, 1224, 1228, 1230, 1232, 1234, 1240, 1244, 1248, 1254, 1263, 1277, 1281, 1283, 1285, 1287, 1291, 1293, 1297, 1299, 1301, 1306, 1308, 1310, 1314, 1316, 1322, 1324, 1326, 1328, 1332, 1334, 1341, 1345, 1349, 1363, 1375, 1378, 1380, 1384, 1386, 1388, 1392, 1396, 1400, 1406, 1412, 1414, 1416, 1418, 1420, 1422, 1426, 1428, 1430, 1435, 1441, 1443, 1445, 1447, 1451, 1455, 1459, 1463, 1465, 1467, 1475, 1477, 1481, 1483, 1485, 1487, 1492, 1500, 1503, 1505, 1507, 1509, 1511, 1515, 1519, 1521, 1527, 1529, 1531, 1535, 1539, 1541, 1544, 1546, 1552, 1554, 1556, 1560, 1562, 1566, 1574, 1576, 1580, 1582, 1588, 1594, 1602, 1606, 1610, 1614, 1620, 1628, 1632, 1636, 1643, 1655, 1659, 1661, 1663, 1667, 1673, 1675, 1677, 1679, 1681, 1691, 1695, 1699, 1701, 1705, 1707, 1709, 1711, 1717, 1725, 1727, 1729, 1733, 1735, 1739, 1741, 1743, 1745, 1753, 1759, 1761, 1767, 1771, 1773, 1776, 1782, 1784, 1788, 1790, 1794, 1804, 1806, 1808, 1812, 1814, 1820, 1822, 1828, 1832, 1836, 1840, 1842, 1846, 1847, 1850, 1854, 1860, 1862, 1866, 1868, 1877, 1879, 1881, 1883, 1887, 1889, 1891, 1897, 1899, 1901, 1903, 1905, 1909, 1911, 1917, 1921, 1923, 1927, 1929, 1931, 1933, 1937, 1947, 1949, 1951, 1958, 1960, 1962, 1964, 1972, 1974, 1976, 1980, 1982, 1990, 1992, 1994, 1995, 1997, 2001, 2003, 2005, 2013, 2015, 2021, 2025, 2031, 2033, 2035, 2041, 2043, 2051, 2053, 2059, 2061, 2065, 2067, 2069, 2083, 2085, 2091, 2099, 2101, 2105, 2107, 2111, 2117, 2123, 2125, 2127, 2129, 2135, 2137, 2139, 2145, 2155, 2157, 2161, 2163, 2169, 2171, 2173, 2175, 2181, 2185, 2187, 2189, 2191, 2193, 2195, 2201, 2203, 2205, 2209, 2211, 2217, 2219, 2223, 2225, 2227, 2231, 2233, 2239, 2245, 2251, 2257, 2258, 2260, 2262, 2264, 2276, 2278, 2282, 2286, 2290, 2296, 2300, 2304, 2310, 2314, 2316, 2318, 2320, 2322, 2328, 2330, 2343, 2347, 2355, 2357, 2360, 2362, 2366, 2374, 2383, 2385, 2387, 2393, 2397, 2399, 2401, 2407, 2409, 2413, 2415, 2419, 2421, 2425, 2430, 2432, 2434, 2438, 2444, 2449, 2451, 2453, 2455, 2457, 2459, 2463, 2467, 2470, 2476, 2478, 2482, 2484, 2488, 2490, 2499, 2501, 2506, 2518, 2522, 2526, 2535, 2538, 2544, 2552, 2555]",SEGJ.tsv,S0632,S0635
cos,1,6,"[6, 54, 62, 64, 74, 105, 136, 142, 160, 236, 247, 294, 298, 359, 365, 431, 439, 541, 547, 553, 559, 585, 591, 605, 621, 623, 631, 637, 665, 679, 713, 751, 841, 843, 883, 930, 942, 962, 981, 1009, 1011, 1013, 1063, 1069, 1081, 1085, 1095, 1133, 1165, 1233, 1247, 1272, 1284, 1327, 1342, 1385, 1413, 1440, 1450, 1470, 1495, 1540, 1563, 1597, 1638, 1640, 1662, 1672, 1722, 1783, 1793, 1811, 1908, 1922, 1959, 1961, 1973, 2016, 2026, 2032, 2100, 2118, 2120, 2138, 2164, 2176, 2178, 2182, 2220, 2222, 2226, 2246, 2261, 2289, 2291, 2315, 2319, 2338, 2342, 2344, 2363, 2371, 2396, 2408, 2532]","[1, 41, 186, 309, 326, 446, 497, 534, 552, 730, 992, 1000, 1146, 1190, 1198, 1204, 1222, 1287, 1297, 1337, 1427, 1488, 1548, 1614, 1931, 2059, 2300, 2322, 2333, 2335, 2341, 2548]",SEGJ.tsv,S0632,S0635
good,1,6,"[6, 8, 54, 62, 64, 190, 192, 392, 398, 425, 439, 515, 643, 709, 786, 835, 879, 930, 1073, 1077, 1163, 1292, 1528, 1936, 1944, 2108, 2208, 2291, 2477, 2479, 2551]","[1, 45, 71, 189, 211, 342, 502, 645, 666, 756, 758, 783, 834, 836, 884, 935, 953, 978, 1257, 1422, 1428, 1582, 1586, 1614, 1814, 1933, 1937, 2089, 2163, 2225, 37, 102, 223, 926, 1222, 1632, 1701, 1885, 2107, 2229, 2495]",SEGJ.tsv,S0632,S0635
quite late at night,4,6,[6],[5],SEGJ.tsv,S0632,S0635
get,1,6,"[6, 22, 24, 26, 60, 126, 144, 236, 268, 304, 325, 329, 386, 406, 415, 431, 605, 659, 681, 687, 701, 711, 737, 816, 823, 949, 954, 981, 983, 1053, 1149, 1163, 1167, 1169, 1247, 1258, 1286, 1315, 1327, 1344, 1508, 1536, 1597, 1601, 1631, 1638, 1640, 1648, 1704, 1730, 1740, 1746, 1750, 1752, 1768, 1781, 1811, 1817, 1839, 1876, 1957, 1959, 2018, 2032, 2114, 2226, 2259, 2315, 2369, 2416, 2477, 2534]","[5, 23, 27, 201, 422, 493, 495, 522, 536, 588, 590, 645, 937, 1416, 1437, 1501, 1632, 1725, 1755, 2007, 2023, 2316, 2387, 2397, 2401, 2432, 2516, 19, 127, 168, 223, 498, 552, 720, 850, 1198, 1297, 1753, 1757, 1800, 1883, 1897, 1931, 2117, 2163, 2357]",SEGJ.tsv,S0632,S0635
think,1,11,"[6, 42, 46, 72, 190, 238, 431, 484, 496, 533, 547, 567, 637, 649, 671, 727, 735, 751, 763, 839, 859, 954, 958, 981, 1099, 1159, 1163, 1165, 1387, 1434, 1450, 1462, 1579, 1597, 1607, 1664, 1678, 1722, 1734, 1756, 1839, 1906, 1910, 1946, 2012, 2110, 2120, 2132, 2164, 2259, 2338, 2342, 2371, 2523]","[11, 174, 504, 530, 652, 1008, 1125, 1188, 2095, 2300, 2397, 2432, 283, 324, 330, 331, 383, 393, 395, 465, 520, 522, 536, 556, 594, 634, 672, 674, 696, 722, 760, 858, 862, 872, 980, 994, 996, 1062, 1146, 1150, 1190, 1192, 1242, 1322, 1394, 1408, 1437, 1507, 1525, 1548, 1558, 1608, 1637, 1649, 1683, 1713, 1715, 1887, 1905, 1952, 2071, 2085, 2109, 2163, 2175, 2199, 2205, 2258, 2351, 2389, 2411, 2430, 2445, 2447, 2520, 2538, 662, 1755, 2322, 41, 63, 71, 75, 118, 125, 47]",SEGJ.tsv,S0632,S0635
get to,2,19,"[6, 386, 415, 687, 701, 711, 823, 1247, 1597, 1704, 2226, 2369]","[19, 1297, 1800, 1897, 223, 168]",SEGJ.tsv,S0632,S0635
to portland,2,19,"[6, 22]","[19, 23]",SEGJ.tsv,S0632,S0635
it be,2,37,"[6, 24, 54, 60, 62, 84, 95, 140, 148, 152, 154, 156, 165, 183, 192, 194, 222, 224, 228, 256, 272, 274, 365, 382, 394, 398, 402, 439, 464, 472, 476, 484, 486, 529, 533, 547, 563, 577, 585, 591, 597, 611, 613, 617, 623, 675, 679, 711, 743, 757, 767, 808, 835, 869, 889, 915, 919, 921, 944, 1011, 1025, 1073, 1077, 1087, 1116, 1157, 1163, 1165, 1171, 1177, 1185, 1199, 1223, 1233, 1253, 1255, 1258, 1280, 1309, 1315, 1327, 1379, 1385, 1387, 1395, 1397, 1421, 1423, 1425, 1444, 1446, 1466, 1480, 1489, 1491, 1493, 1502, 1508, 1512, 1526, 1530, 1534, 1551, 1553, 1555, 1557, 1559, 1561, 1563, 1577, 1579, 1635, 1646, 1654, 1692, 1696, 1702, 1708, 1728, 1768, 1779, 1783, 1785, 1789, 1791, 1793, 1799, 1803, 1811, 1815, 1819, 1837, 1839, 1849, 1861, 1894, 1908, 1910, 1912, 1914, 1916, 1920, 1932, 1940, 2008, 2028, 2036, 2038, 2050, 2090, 2098, 2108, 2126, 2170, 2172, 2184, 2208, 2210, 2216, 2236, 2238, 2244, 2252, 2254, 2267, 2275, 2277, 2279, 2289, 2356, 2365, 2371, 2378, 2380, 2390, 2412, 2420, 2450, 2487, 2496]","[37, 45, 69, 141, 147, 153, 159, 164, 166, 180, 186, 195, 209, 223, 229, 326, 368, 395, 401, 411, 412, 414, 422, 456, 479, 512, 522, 526, 534, 556, 570, 572, 586, 592, 622, 680, 704, 742, 744, 756, 778, 781, 785, 834, 848, 896, 912, 924, 926, 939, 943, 957, 978, 992, 1014, 1026, 1128, 1168, 1190, 1198, 1220, 1222, 1256, 1257, 1265, 1287, 1293, 1326, 1378, 1400, 1414, 1418, 1428, 1445, 1467, 1485, 1490, 1501, 1531, 1535, 1586, 1596, 1632, 1645, 1677, 1701, 1715, 1749, 1761, 1786, 1798, 1802, 1814, 1826, 1830, 1852, 1862, 1866, 1874, 1881, 1883, 1893, 1913, 1919, 1929, 1931, 1937, 2011, 2035, 2059, 2071, 2073, 2089, 2097, 2101, 2103, 2107, 2195, 2199, 2207, 2225, 2266, 2310, 2337, 2355, 2357, 2358, 2377, 2423, 2436, 2459, 2495, 41, 393, 516, 672, 1507, 1558, 2175, 2447]",SEGJ.tsv,S0632,S0635
really good,2,37,"[6, 8, 54, 62, 392, 425, 439, 515, 1077, 1292, 2108]","[37, 102, 223, 926, 1222, 1632, 1701, 1885, 2107, 2229, 2495]",SEGJ.tsv,S0632,S0635
