Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
okay,1,1,"[0, 177, 454, 480]","[1, 453, 455]",S5HH.tsv,S0063,S0147
well,1,59,"[0, 143, 153, 207, 283, 333, 448, 504]","[59, 73, 86, 192, 282, 316, 342, 381, 391, 443, 479, 517]",S5HH.tsv,S0063,S0147
get,1,73,"[0, 4, 26, 97, 121, 129, 137, 145, 151, 319, 327, 339, 355, 386, 464, 536]","[73, 84, 188, 236, 244, 260, 310, 314, 387, 483, 493, 517]",S5HH.tsv,S0063,S0147
start,1,368,"[0, 97, 141, 500]",[368],S5HH.tsv,S0063,S0147
we'll,1,292,"[2, 295]",[292],S5HH.tsv,S0063,S0147
in a,2,316,"[2, 113, 169, 303, 327, 446, 538]","[316, 483]",S5HH.tsv,S0063,S0147
talk about,2,368,"[2, 327]","[368, 405, 407]",S5HH.tsv,S0063,S0147
i be,2,7,"[4, 6, 8, 109, 119, 121, 137, 143, 153, 219, 229, 265, 285, 291, 327, 347, 446, 456, 520]","[7, 198, 346, 485]",S5HH.tsv,S0063,S0147
yorkshire,1,11,"[4, 8, 24, 243]","[11, 13, 39, 83, 244]",S5HH.tsv,S0063,S0147
accent,1,15,"[4, 32, 44, 48, 121, 123, 139, 145, 223, 239, 243, 253, 257, 295, 333, 359]","[15, 17, 57, 184, 236, 262, 284, 292, 332, 244]",S5HH.tsv,S0063,S0147
and i,2,21,"[4, 155, 229, 325, 329, 504, 514]","[21, 37, 88, 96, 166, 194, 202, 204, 493, 495, 543]",S5HH.tsv,S0063,S0147
be just,2,204,"[4, 6, 8, 327]",[204],S5HH.tsv,S0063,S0147
get a,2,236,"[4, 145, 464]","[236, 493]",S5HH.tsv,S0063,S0147
a yorkshire accent,3,244,[4],[244],S5HH.tsv,S0063,S0147
you've get,2,314,"[4, 464]",[314],S5HH.tsv,S0063,S0147
cos,1,19,"[10, 113, 137, 153, 207, 215, 219, 227, 231, 265, 386, 408, 446, 448, 450, 456, 516]","[19, 96, 104, 164, 198, 200, 234, 248, 258, 282, 310, 391, 489, 495]",S5HH.tsv,S0063,S0147
right,1,88,"[12, 145, 327, 446, 450]","[88, 96, 102, 112, 158, 509]",S5HH.tsv,S0063,S0147
yeah,1,14,"[14, 18, 20, 22, 24, 34, 36, 38, 40, 42, 44, 58, 60, 62, 64, 66, 68, 74, 78, 93, 95, 97, 99, 103, 157, 159, 163, 171, 177, 179, 181, 193, 195, 197, 199, 201, 203, 205, 217, 233, 235, 237, 245, 247, 255, 263, 285, 293, 307, 309, 331, 333, 341, 357, 359, 367, 373, 375, 377, 384, 388, 390, 392, 394, 398, 400, 402, 404, 406, 408, 426, 438, 480, 484, 490, 518, 544, 546]","[3, 13, 21, 25, 31, 33, 35, 47, 51, 53, 71, 73, 98, 106, 108, 110, 114, 116, 118, 126, 128, 134, 136, 138, 146, 148, 162, 170, 172, 208, 210, 212, 214, 216, 218, 220, 230, 232, 238, 240, 242, 252, 254, 262, 264, 268, 270, 272, 274, 276, 278, 280, 290, 292, 298, 302, 304, 318, 322, 330, 332, 348, 350, 354, 358, 360, 362, 387, 389, 405, 409, 411, 413, 415, 421, 423, 425, 427, 429, 431, 433, 435, 437, 439, 441, 457, 459, 463, 465, 467, 469, 473, 489, 497, 499, 511, 515, 527, 529, 531, 533, 547]",S5HH.tsv,S0063,S0147
different yeah,2,242,[18],"[242, 330]",S5HH.tsv,S0063,S0147
yeah yeah,2,25,"[22, 42, 97, 103, 179, 203, 255, 263, 341, 357, 375, 398, 402, 404, 406, 408, 426, 544, 546]","[25, 232, 240, 358]",S5HH.tsv,S0063,S0147
come,1,260,"[22, 512]",[260],S5HH.tsv,S0063,S0147
it be,2,24,"[24, 133, 153, 175, 430, 444, 446, 512]","[13, 73, 86, 168, 174, 204, 308, 364, 372, 383, 433, 469, 471, 489, 495]",S5HH.tsv,S0063,S0147
really,1,24,"[24, 54, 143, 319, 327, 329, 349, 369, 371]","[17, 73, 184, 240, 242, 260, 262, 308, 310, 316, 358, 383, 531, 545, 417]",S5HH.tsv,S0063,S0147
