Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
go,1,5,"[0, 15, 19, 21, 51, 93, 193, 217, 221, 225, 231, 437, 475, 477, 570, 591, 606, 870]","[5, 27, 29, 64, 81, 173, 434, 480, 481, 532, 588, 590, 596, 653, 676, 731, 753, 850]",SXFD.tsv,S0671,S0678
yeah,1,7,"[0, 4, 17, 28, 55, 63, 68, 72, 74, 76, 82, 85, 91, 92, 118, 124, 126, 142, 152, 162, 175, 177, 193, 195, 211, 214, 219, 238, 252, 256, 268, 270, 278, 280, 302, 322, 324, 332, 336, 346, 375, 388, 390, 394, 396, 403, 410, 412, 418, 424, 426, 435, 439, 441, 445, 447, 454, 479, 482, 484, 489, 497, 504, 508, 527, 543, 545, 550, 554, 583, 589, 608, 610, 629, 634, 637, 645, 654, 657, 661, 667, 669, 673, 675, 691, 706, 720, 722, 728, 730, 754, 768, 772, 774, 778, 780, 801, 803, 805, 807, 811, 817, 826, 828, 838, 863, 867, 870]","[7, 16, 31, 52, 62, 71, 81, 94, 102, 123, 127, 129, 139, 149, 159, 166, 176, 180, 189, 224, 251, 293, 310, 313, 315, 345, 350, 354, 356, 366, 368, 372, 380, 404, 405, 407, 429, 434, 436, 438, 455, 459, 466, 474, 503, 515, 536, 551, 573, 584, 586, 601, 617, 625, 633, 647, 670, 678, 683, 685, 725, 735, 755, 781, 783, 790, 794, 806, 825, 829, 831, 847, 855, 862, 866, 868, 871, 877, 881]",SXFD.tsv,S0671,S0678
like,1,7,"[0, 15, 32, 59, 78, 89, 114, 122, 126, 136, 144, 150, 158, 193, 209, 215, 219, 221, 223, 225, 227, 233, 242, 246, 263, 267, 268, 278, 282, 287, 294, 304, 312, 357, 359, 361, 363, 375, 392, 420, 424, 432, 443, 447, 456, 464, 469, 471, 473, 475, 477, 490, 497, 502, 504, 516, 523, 527, 535, 537, 547, 572, 575, 579, 583, 600, 612, 614, 622, 661, 679, 682, 697, 718, 720, 734, 737, 740, 744, 776, 778, 791, 836, 859]","[7, 18, 31, 35, 39, 43, 62, 64, 65, 67, 71, 90, 139, 170, 182, 194, 201, 220, 232, 234, 253, 266, 303, 345, 362, 366, 372, 444, 446, 451, 483, 524, 530, 532, 542, 544, 582, 590, 592, 594, 596, 598, 633, 666, 672, 674, 676, 688, 690, 707, 721, 723, 725, 731, 761, 769, 812, 823, 827]",SXFD.tsv,S0671,S0678
say,1,60,"[0, 98, 177, 188, 193]","[60, 182, 584, 731]",SXFD.tsv,S0671,S0678
go to,2,81,"[0, 51, 93, 225, 437, 870]","[81, 434, 481, 532, 596, 653, 753]",SXFD.tsv,S0671,S0678
that be,2,276,"[0, 25, 30, 34, 78, 229, 437, 657]","[276, 345, 658, 825]",SXFD.tsv,S0671,S0678
nice,1,288,[0],"[288, 446, 613, 619]",SXFD.tsv,S0671,S0678
yeah and,2,366,[0],[366],SXFD.tsv,S0671,S0678
like go to,3,532,[0],[532],SXFD.tsv,S0671,S0678
we do,2,592,"[0, 311]",[592],SXFD.tsv,S0671,S0678
