Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
the door,2,1,[0],"[1, 83, 87, 95, 97]",SG97.tsv,S0486,S0489
yes,1,1,"[0, 6, 48, 60, 76, 92, 140, 170, 201, 249]","[1, 3, 7, 11, 13, 15, 17, 19, 21, 33, 41, 47, 51, 53, 55, 57, 59, 63, 65, 67, 69, 71, 77, 79, 81, 99, 101, 107, 113, 117, 119, 123, 127, 131, 145, 147, 149, 151, 161, 169, 171, 175, 177, 185, 187, 190, 192, 208, 210, 212, 226, 228, 230, 232, 236, 238, 244, 246, 260, 293, 295, 297]",SG97.tsv,S0486,S0489
door,1,1,[0],"[1, 3, 83, 87]",SG97.tsv,S0486,S0489
right,1,9,"[0, 4, 6, 64, 88, 90, 118, 195, 239, 279, 300]","[9, 19, 230, 246]",SG97.tsv,S0486,S0489
put,1,9,"[0, 18, 180, 182, 215, 292]","[9, 29, 87, 141, 163, 242, 252, 264]",SG97.tsv,S0486,S0489
in the,2,13,"[0, 18, 56, 68, 82, 98, 186, 205]","[13, 39, 43, 83, 85, 87]",SG97.tsv,S0486,S0489
go,1,43,"[0, 6, 12, 46, 64, 66, 70, 116, 122, 126, 170, 176, 211, 239, 243, 247]","[43, 59, 155, 171, 248, 282, 291]",SG97.tsv,S0486,S0489
of the,2,49,"[0, 2, 10, 12, 56, 58, 66, 98, 128, 191, 296, 298]","[49, 59, 73, 87, 95, 169, 242, 248, 282]",SG97.tsv,S0486,S0489
go to,2,59,"[0, 12, 170]","[59, 155, 248]",SG97.tsv,S0486,S0489
i'll,1,87,"[0, 78]",[87],SG97.tsv,S0486,S0489
we're,1,171,"[0, 219]","[171, 248]",SG97.tsv,S0486,S0489
about the,2,196,"[0, 6, 296]",[196],SG97.tsv,S0486,S0489
table,1,196,[0],[196],SG97.tsv,S0486,S0489
glass,1,2,"[2, 6, 10, 12, 14, 16, 46, 52, 56, 66, 78, 144]","[1, 3, 13, 39, 141, 163, 9, 43]",SG97.tsv,S0486,S0489
the er,2,9,[2],[9],SG97.tsv,S0486,S0489
the glass,2,9,"[2, 6, 10, 12, 56, 66, 144]","[9, 43, 141]",SG97.tsv,S0486,S0489
yeah,1,21,"[2, 32, 36, 74, 94, 106, 112, 120, 154, 166, 170, 172, 184, 197, 199, 243, 251, 255, 267, 277]","[21, 25, 41, 49, 51, 59, 61, 133, 214, 242, 258]",SG97.tsv,S0486,S0489
that that,2,35,"[2, 26]","[35, 218]",SG97.tsv,S0486,S0489
the erm,2,91,"[2, 10, 66, 184, 205]",[91],SG97.tsv,S0486,S0489
light,1,139,"[2, 152, 160, 162]","[139, 141, 153, 163]",SG97.tsv,S0486,S0489
and you,2,141,"[2, 150]",[141],SG97.tsv,S0486,S0489
from the,2,141,"[2, 122, 144, 255]","[141, 282]",SG97.tsv,S0486,S0489
plain,1,163,"[2, 52, 217]",[163],SG97.tsv,S0486,S0489
into the,2,264,"[2, 46, 255]","[264, 266]",SG97.tsv,S0486,S0489
the glass be,3,9,"[6, 12]","[9, 43]",SG97.tsv,S0486,S0489
the right thickness,3,9,[6],[9],SG97.tsv,S0486,S0489
inside,1,9,[6],[9],SG97.tsv,S0486,S0489
yes well,2,13,[6],"[13, 171]",SG97.tsv,S0486,S0489
thickness,1,31,"[6, 10, 12, 58]",[31],SG97.tsv,S0486,S0489
glass be,2,39,"[6, 12]",[39],SG97.tsv,S0486,S0489
something,1,39,[6],"[39, 165, 169, 190, 198, 216, 218, 220, 242, 260]",SG97.tsv,S0486,S0489
well,1,47,"[6, 14, 24, 40, 46, 152, 156, 184, 225, 243, 253, 271, 285, 303]","[47, 103, 171, 194, 220, 276, 288, 299, 159, 242]",SG97.tsv,S0486,S0489
i think,2,87,"[6, 10, 102, 106, 130, 191, 239]","[87, 91, 93, 111, 190, 242, 288, 290, 293, 159]",SG97.tsv,S0486,S0489
well i think you,4,159,[6],[159],SG97.tsv,S0486,S0489
to go,2,171,"[6, 46, 211, 243]",[171],SG97.tsv,S0486,S0489
erm the,2,218,[6],[218],SG97.tsv,S0486,S0489
think,1,220,"[6, 10, 26, 102, 106, 114, 122, 130, 191, 219, 239, 296]","[220, 270, 272, 276, 284, 299, 301, 242, 288, 290, 293]",SG97.tsv,S0486,S0489
well i think,3,242,[6],[242],SG97.tsv,S0486,S0489
frame,1,43,[8],"[43, 87]",SG97.tsv,S0486,S0489
probably,1,10,[10],"[3, 9, 155, 206, 218, 242]",SG97.tsv,S0486,S0489
know,1,10,"[10, 12, 34, 116, 132, 225, 255, 261]","[9, 13, 141, 155, 218]",SG97.tsv,S0486,S0489
you're gonna,2,13,[10],[13],SG97.tsv,S0486,S0489
it'll,1,13,"[10, 235]",[13],SG97.tsv,S0486,S0489
have to,2,87,[10],"[87, 91, 194, 218, 270]",SG97.tsv,S0486,S0489
in place,2,87,[10],[87],SG97.tsv,S0486,S0489
what the,2,12,[12],[3],SG97.tsv,S0486,S0489
to be,2,12,[12],"[3, 9, 200, 218, 222, 276, 282]",SG97.tsv,S0486,S0489
need,1,95,"[12, 46, 156, 158, 243]","[95, 165, 167, 196, 222, 200, 242]",SG97.tsv,S0486,S0489
go to be,3,155,[12],[155],SG97.tsv,S0486,S0489
we need,2,196,"[12, 243]",[196],SG97.tsv,S0486,S0489
but we,2,200,[12],[200],SG97.tsv,S0486,S0489
need to,2,200,"[12, 156, 243]","[200, 242]",SG97.tsv,S0486,S0489
we need to,3,242,"[12, 243]",[242],SG97.tsv,S0486,S0489
of glass,2,14,"[14, 78]","[13, 39]",SG97.tsv,S0486,S0489
piece,1,29,"[14, 16, 211]","[29, 59, 264]",SG97.tsv,S0486,S0489
piece of glass,3,39,[14],[39],SG97.tsv,S0486,S0489
piece of,2,39,"[14, 16, 211]","[39, 252, 87, 163]",SG97.tsv,S0486,S0489
a piece of,3,87,[14],"[87, 163, 252]",SG97.tsv,S0486,S0489
that we,2,216,"[14, 184]","[216, 218]",SG97.tsv,S0486,S0489
one,1,16,"[16, 18]","[1, 59, 169, 218]",SG97.tsv,S0486,S0489
two,1,16,"[16, 56, 78, 80, 174, 257]","[1, 59, 218]",SG97.tsv,S0486,S0489
make,1,16,"[16, 78, 130, 207, 233]","[3, 9, 45, 83, 218, 222, 302]",SG97.tsv,S0486,S0489
sure,1,16,"[16, 148, 152, 296]",[9],SG97.tsv,S0486,S0489
pretty,1,31,[16],[31],SG97.tsv,S0486,S0489
i'm,1,73,"[16, 62, 148, 152, 225, 296, 303]",[73],SG97.tsv,S0486,S0489
and i,2,179,"[16, 78, 122, 176, 303]",[179],SG97.tsv,S0486,S0489
on the,2,18,"[18, 211]","[9, 87, 91, 95, 141]",SG97.tsv,S0486,S0489
top,1,29,"[18, 211]","[29, 252]",SG97.tsv,S0486,S0489
the top,2,87,"[18, 211]","[87, 194]",SG97.tsv,S0486,S0489
top and,2,252,[18],[252],SG97.tsv,S0486,S0489
we put,2,264,[18],[264],SG97.tsv,S0486,S0489
see,1,141,"[20, 98, 255]","[141, 143, 145]",SG97.tsv,S0486,S0489
erm i,2,111,"[22, 78, 114]",[111],SG97.tsv,S0486,S0489
that be,2,26,[26],"[9, 272]",SG97.tsv,S0486,S0489
that be that,3,26,[26],[13],SG97.tsv,S0486,S0489
sandwich in,2,26,[26],[23],SG97.tsv,S0486,S0489
be that,2,83,[26],[83],SG97.tsv,S0486,S0489
think that,2,272,[26],[272],SG97.tsv,S0486,S0489
certainly,1,111,[28],[111],SG97.tsv,S0486,S0489
on top,2,30,[30],"[29, 252]",SG97.tsv,S0486,S0489
you know,2,34,"[34, 116, 132, 255, 261]","[9, 13, 218]",SG97.tsv,S0486,S0489
bite,1,34,"[34, 36, 64, 116, 130]","[9, 13, 35, 43, 73, 111, 119, 155, 165, 218]",SG97.tsv,S0486,S0489
just a,2,59,"[34, 217]",[59],SG97.tsv,S0486,S0489
a very,2,129,"[34, 166]",[129],SG97.tsv,S0486,S0489
there's,1,131,"[34, 66, 98, 152]","[131, 171, 252]",SG97.tsv,S0486,S0489
get,1,36,"[36, 46, 144, 150, 168, 170, 188, 205]","[1, 3, 7, 9, 83, 87, 95, 139, 141, 153, 190, 194, 218, 220, 242, 270, 13]",SG97.tsv,S0486,S0489
get a bite,3,36,[36],[13],SG97.tsv,S0486,S0489
bite of,2,73,[36],"[73, 119]",SG97.tsv,S0486,S0489
a bite of,3,119,[36],"[119, 165]",SG97.tsv,S0486,S0489
a bite,2,155,"[36, 64, 116, 130]","[155, 218, 165]",SG97.tsv,S0486,S0489
that's,1,40,"[40, 58, 108, 152, 239, 241]","[3, 9, 19, 35, 37, 43, 59, 87, 91, 93, 123, 129, 171, 198, 230, 242, 246, 252, 194, 196, 288, 299]",SG97.tsv,S0486,S0489
what i'm,2,73,[40],[73],SG97.tsv,S0486,S0489
to do,2,113,"[40, 184]","[113, 194, 248]",SG97.tsv,S0486,S0489
well that's,2,194,[40],"[194, 288, 299]",SG97.tsv,S0486,S0489
that's what,2,196,[40],[196],SG97.tsv,S0486,S0489
erm and,2,42,"[42, 66, 116, 176]","[13, 202]",SG97.tsv,S0486,S0489
we've get,2,46,"[46, 168]","[1, 7, 139, 190, 87, 218, 220]",SG97.tsv,S0486,S0489
take,1,46,"[46, 241]","[1, 91]",SG97.tsv,S0486,S0489
fit,1,46,[46],[1],SG97.tsv,S0486,S0489
we've,1,46,"[46, 168]","[1, 9, 145, 171]",SG97.tsv,S0486,S0489
get to,2,46,[46],"[3, 9, 83, 95]",SG97.tsv,S0486,S0489
the fact that,3,46,[46],[9],SG97.tsv,S0486,S0489
fact,1,46,[46],[23],SG97.tsv,S0486,S0489
side,1,46,"[46, 126]","[35, 59, 87, 95, 282, 284]",SG97.tsv,S0486,S0489
round,1,46,"[46, 54]","[39, 200]",SG97.tsv,S0486,S0489
the hole,2,46,[46],[43],SG97.tsv,S0486,S0489
sort of,2,59,"[46, 64, 128, 130, 243]","[59, 73, 89, 119, 141, 153, 163, 202]",SG97.tsv,S0486,S0489
hole,1,85,[46],"[85, 91]",SG97.tsv,S0486,S0489
we've get to,3,87,[46],"[87, 194, 218]",SG97.tsv,S0486,S0489
to take,2,91,[46],[91],SG97.tsv,S0486,S0489
we'll,1,181,"[46, 182, 219, 239, 303]","[181, 183]",SG97.tsv,S0486,S0489
to erm,2,190,[46],[190],SG97.tsv,S0486,S0489
well we've get to,4,220,[46],[220],SG97.tsv,S0486,S0489
provide,1,301,[46],[301],SG97.tsv,S0486,S0489
way,1,52,[52],"[5, 31, 93, 143]",SG97.tsv,S0486,S0489
all the way,3,52,[52],"[39, 200, 242]",SG97.tsv,S0486,S0489
the way,2,59,[52],[59],SG97.tsv,S0486,S0489
so we,2,173,[52],[173],SG97.tsv,S0486,S0489
panel,1,56,"[56, 80, 98, 166, 170, 178, 241]","[1, 3, 9, 153]",SG97.tsv,S0486,S0489
will be,2,56,"[56, 58, 72]","[3, 87]",SG97.tsv,S0486,S0489
actually,1,56,[56],"[35, 43, 153]",SG97.tsv,S0486,S0489
place,1,87,[56],[87],SG97.tsv,S0486,S0489
the most,2,143,[58],[143],SG97.tsv,S0486,S0489
with a,2,62,[62],"[13, 131]",SG97.tsv,S0486,S0489
start,1,62,[62],"[13, 218, 242]",SG97.tsv,S0486,S0489
it it,2,62,[62],"[43, 222]",SG97.tsv,S0486,S0489
it erm,2,155,"[62, 160]",[155],SG97.tsv,S0486,S0489
at the,2,169,"[62, 82, 168, 184]",[169],SG97.tsv,S0486,S0489
look,1,64,"[64, 106]","[3, 194]",SG97.tsv,S0486,S0489
the right,2,64,[64],[9],SG97.tsv,S0486,S0489
like,1,64,"[64, 66, 116, 130, 152, 225, 227, 261, 287]","[9, 165, 190, 216, 218, 220, 260]",SG97.tsv,S0486,S0489
really,1,64,"[64, 82, 132, 144, 193, 207, 245, 292]","[9, 121, 196, 198, 301]",SG97.tsv,S0486,S0489
a sort of,3,64,"[64, 130]","[59, 153]",SG97.tsv,S0486,S0489
to the,2,64,"[64, 118, 126, 243]","[59, 87]",SG97.tsv,S0486,S0489
look at,2,155,"[64, 106]",[155],SG97.tsv,S0486,S0489
erm a,2,194,"[64, 116]",[194],SG97.tsv,S0486,S0489
and then,2,66,"[66, 68, 78, 98, 114, 128, 152]","[3, 119, 252]",SG97.tsv,S0486,S0489
up the,2,66,[66],"[3, 91]",SG97.tsv,S0486,S0489
be the,2,66,"[66, 184]","[3, 9, 75, 73]",SG97.tsv,S0486,S0489
so it's,2,66,[66],[9],SG97.tsv,S0486,S0489
go across,2,66,[66],"[59, 282]",SG97.tsv,S0486,S0489
flow,1,66,[66],[59],SG97.tsv,S0486,S0489
across,1,66,[66],"[59, 87, 282]",SG97.tsv,S0486,S0489
be the rebate,3,73,[66],[73],SG97.tsv,S0486,S0489
rebate,1,77,[66],[77],SG97.tsv,S0486,S0489
and then the,3,119,"[66, 128]",[119],SG97.tsv,S0486,S0489
come up,2,171,"[66, 261]",[171],SG97.tsv,S0486,S0489
come,1,268,"[66, 261]",[268],SG97.tsv,S0486,S0489
and there,2,111,[72],[111],SG97.tsv,S0486,S0489
make sure that,3,78,[78],[9],SG97.tsv,S0486,S0489
thing,1,83,"[78, 160, 184]","[83, 87, 194, 196, 242, 299]",SG97.tsv,S0486,S0489
for the,2,131,"[78, 98]",[131],SG97.tsv,S0486,S0489
do the,2,181,[78],[181],SG97.tsv,S0486,S0489
half,1,181,[78],[181],SG97.tsv,S0486,S0489
it in,2,200,[78],[200],SG97.tsv,S0486,S0489
separate,1,218,[78],[218],SG97.tsv,S0486,S0489
cut,1,218,"[78, 191]",[218],SG97.tsv,S0486,S0489
i i,2,299,[78],[299],SG97.tsv,S0486,S0489
fire,1,80,[80],[13],SG97.tsv,S0486,S0489
could be,2,109,[80],"[109, 111, 200, 218]",SG97.tsv,S0486,S0489
could,1,141,"[80, 160, 184, 209, 215]","[141, 155, 169, 200, 214, 216, 218, 222]",SG97.tsv,S0486,S0489
the same,2,82,"[82, 219]",[1],SG97.tsv,S0486,S0489
much,1,82,[82],"[9, 91, 258]",SG97.tsv,S0486,S0489
there be,2,82,"[82, 184]","[35, 111, 141, 153, 282]",SG97.tsv,S0486,S0489
in the kiln,3,82,[82],[39],SG97.tsv,S0486,S0489
scope there,2,131,[82],[131],SG97.tsv,S0486,S0489
yes yes,2,92,[92],"[67, 79, 145, 149]",SG97.tsv,S0486,S0489
yes i,2,293,[92],[293],SG97.tsv,S0486,S0489
the other,2,98,"[98, 160, 184]","[59, 83, 87, 282]",SG97.tsv,S0486,S0489
of course,2,98,[98],"[83, 87, 248]",SG97.tsv,S0486,S0489
the wall,2,141,[98],[141],SG97.tsv,S0486,S0489
okay,1,194,"[98, 184, 303]","[194, 242, 304]",SG97.tsv,S0486,S0489
matter,1,242,[98],"[242, 301]",SG97.tsv,S0486,S0489
size,1,196,[104],[196],SG97.tsv,S0486,S0489
but if,2,106,[106],[9],SG97.tsv,S0486,S0489
that i,2,165,[106],"[165, 280]",SG97.tsv,S0486,S0489
tall,1,110,"[110, 203]",[105],SG97.tsv,S0486,S0489
red sail,2,119,[114],[119],SG97.tsv,S0486,S0489
jetty,1,131,[114],[131],SG97.tsv,S0486,S0489
and a,2,181,[114],[181],SG97.tsv,S0486,S0489
line,1,222,"[114, 219]",[222],SG97.tsv,S0486,S0489
along,1,242,"[114, 219]",[242],SG97.tsv,S0486,S0489
er you know,3,116,[116],[9],SG97.tsv,S0486,S0489
and er,2,242,"[116, 168]",[242],SG97.tsv,S0486,S0489
and the,2,118,[118],"[1, 59, 83, 87, 119, 242]",SG97.tsv,S0486,S0489
be and,2,118,[118],"[3, 87]",SG97.tsv,S0486,S0489
down to,2,118,[118],[31],SG97.tsv,S0486,S0489
the the,2,118,[118],"[35, 39, 47, 59, 163, 218, 242]",SG97.tsv,S0486,S0489
and and,2,118,"[118, 233]","[91, 181, 119]",SG97.tsv,S0486,S0489
and and the,3,119,[118],[119],SG97.tsv,S0486,S0489
to a,2,122,[122],[31],SG97.tsv,S0486,S0489
a vanish point,3,131,[122],[131],SG97.tsv,S0486,S0489
the jetty,2,131,"[122, 130]",[131],SG97.tsv,S0486,S0489
think of,2,220,[122],[220],SG97.tsv,S0486,S0489
sail,1,128,[128],[119],SG97.tsv,S0486,S0489
green,1,128,[128],[119],SG97.tsv,S0486,S0489
then have,2,270,[128],[270],SG97.tsv,S0486,S0489
almost,1,141,[130],[141],SG97.tsv,S0486,S0489
type,1,194,[130],[194],SG97.tsv,S0486,S0489
idea,1,218,[130],[218],SG97.tsv,S0486,S0489
quite,1,132,"[132, 144, 239]","[43, 105, 171, 190, 258]",SG97.tsv,S0486,S0489
you can,2,142,"[142, 144]","[3, 95, 141, 153, 163]",SG97.tsv,S0486,S0489
you can get,3,153,[144],[153],SG97.tsv,S0486,S0489
i mean,2,200,"[144, 156, 160, 166, 207]",[200],SG97.tsv,S0486,S0489
buy,1,242,[144],[242],SG97.tsv,S0486,S0489
absolutely,1,146,[146],"[119, 234]",SG97.tsv,S0486,S0489
they're,1,155,"[146, 148, 207, 247, 261]","[155, 206, 276]",SG97.tsv,S0486,S0489
if it,2,152,[152],[43],SG97.tsv,S0486,S0489
plate,1,152,[152],[87],SG97.tsv,S0486,S0489
stand out,2,152,[152],[121],SG97.tsv,S0486,S0489
stand,1,152,[152],[141],SG97.tsv,S0486,S0489
behind,1,152,[152],"[141, 163]",SG97.tsv,S0486,S0489
may,1,156,"[156, 158]",[141],SG97.tsv,S0486,S0489
need it,2,222,[158],[222],SG97.tsv,S0486,S0489
be to have a,4,160,[160],[1],SG97.tsv,S0486,S0489
to have,2,160,[160],"[59, 91]",SG97.tsv,S0486,S0489
the other thing,3,160,"[160, 184]","[83, 87]",SG97.tsv,S0486,S0489
could do,2,160,[160],[141],SG97.tsv,S0486,S0489
above it,2,169,[160],[169],SG97.tsv,S0486,S0489
be to,2,242,[160],[242],SG97.tsv,S0486,S0489
or a,2,194,[162],[194],SG97.tsv,S0486,S0489
if it's,2,166,"[166, 255]",[9],SG97.tsv,S0486,S0489
it's a,2,166,"[166, 287]",[111],SG97.tsv,S0486,S0489
bright,1,166,[166],"[119, 155]",SG97.tsv,S0486,S0489
what we've get,3,194,[168],[194],SG97.tsv,S0486,S0489
be we,2,170,[170],[9],SG97.tsv,S0486,S0489
oh yes,2,170,[170],"[19, 99, 123]",SG97.tsv,S0486,S0489
yes the,2,170,[170],"[47, 59]",SG97.tsv,S0486,S0489
to get,2,242,[170],[242],SG97.tsv,S0486,S0489
back,1,242,[174],[242],SG97.tsv,S0486,S0489
lot of,2,176,"[176, 191]",[141],SG97.tsv,S0486,S0489
i should,2,272,[176],[272],SG97.tsv,S0486,S0489
have a,2,182,[182],[1],SG97.tsv,S0486,S0489
enough,1,182,"[182, 203]","[169, 190]",SG97.tsv,S0486,S0489
with the,2,184,[184],"[1, 9, 97, 218]",SG97.tsv,S0486,S0489
we could,2,184,"[184, 209, 215]","[141, 155, 169, 200, 214, 216, 222, 218]",SG97.tsv,S0486,S0489
we should,2,184,[184],[173],SG97.tsv,S0486,S0489
that we could,3,216,[184],"[216, 218]",SG97.tsv,S0486,S0489
to do with,3,248,[184],[248],SG97.tsv,S0486,S0489
garden,1,189,"[186, 207, 243, 255, 292]",[189],SG97.tsv,S0486,S0489
timber,1,190,"[188, 233]","[190, 200]",SG97.tsv,S0486,S0489
down a,2,218,[191],[218],SG97.tsv,S0486,S0489
nice,1,193,"[193, 211]","[1, 115]",SG97.tsv,S0486,S0489
nice and,2,193,[193],[9],SG97.tsv,S0486,S0489
ones,1,218,[205],[218],SG97.tsv,S0486,S0489
good,1,207,[207],"[129, 131, 135, 137, 222]",SG97.tsv,S0486,S0489
if we,2,209,[209],"[83, 264]",SG97.tsv,S0486,S0489
