Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
yeah,1,1,"[0, 2, 6, 14, 26, 34, 46, 56, 74, 80, 86, 98, 110, 124, 126, 130, 136, 146, 170, 180, 188]","[1, 5, 9, 13, 15, 17, 21, 27, 29, 33, 43, 45, 49, 51, 53, 55, 59, 65, 71, 75, 79, 81, 85, 87, 99, 101, 103, 107, 113, 115, 117, 119, 123, 125, 127, 133, 135, 137, 141, 143, 149, 151, 153, 155, 157, 159, 161, 167, 181, 185, 187]",SC7H.tsv,S0088,S0136
it be,2,15,"[0, 8, 18, 74, 82, 108, 118, 184]","[15, 17, 33, 81, 173]",SC7H.tsv,S0088,S0136
want to,2,31,"[0, 32, 164, 176]","[31, 47, 55, 71]",SC7H.tsv,S0088,S0136
want,1,33,"[0, 32, 54, 164, 176]","[33, 47, 55, 71]",SC7H.tsv,S0088,S0136
there be,2,37,"[0, 82, 116, 120, 148]","[37, 97]",SC7H.tsv,S0088,S0136
obviously,1,55,"[0, 160]",[55],SC7H.tsv,S0088,S0136
and the,2,57,[0],[57],SC7H.tsv,S0088,S0136
i just,2,71,[0],[71],SC7H.tsv,S0088,S0136
they be,2,81,"[0, 168]",[81],SC7H.tsv,S0088,S0136
people,1,81,[0],[81],SC7H.tsv,S0088,S0136
in and,2,91,"[0, 176]",[91],SC7H.tsv,S0088,S0136
walk,1,111,"[0, 128]","[111, 125]",SC7H.tsv,S0088,S0136
they do,2,123,[0],"[123, 125, 153]",SC7H.tsv,S0088,S0136
do a,2,3,"[2, 78]",[3],SC7H.tsv,S0088,S0136
know,1,3,"[2, 4, 8, 18, 32, 78, 82, 100, 102, 106, 116, 120, 138, 148, 158, 160, 162, 164, 176, 178]","[3, 5, 9, 15, 31, 33, 37, 41, 47, 55, 57, 59, 71, 75, 81, 95, 97, 111, 125, 127, 129, 131, 139, 151, 143]",SC7H.tsv,S0088,S0136
be there,2,9,"[2, 108, 118]","[9, 37]",SC7H.tsv,S0088,S0136
but i,2,9,"[2, 176]",[9],SC7H.tsv,S0088,S0136
know but,2,15,[2],[15],SC7H.tsv,S0088,S0136
i don't,2,23,"[2, 174, 176, 178, 182]","[23, 59, 71, 143]",SC7H.tsv,S0088,S0136
i should,2,31,[2],[31],SC7H.tsv,S0088,S0136
i don't know,3,71,"[2, 178]","[71, 143]",SC7H.tsv,S0088,S0136
place,1,4,"[4, 8, 132]","[1, 9]",SC7H.tsv,S0088,S0136
so you,2,4,"[4, 40, 136]",[3],SC7H.tsv,S0088,S0136
you know,2,4,"[4, 8, 18, 32, 78, 82, 100, 102, 106, 116, 120, 158, 160, 162, 164, 176]","[3, 15, 31, 33, 37, 41, 47, 55, 57, 59, 71, 75, 95, 97, 111, 125, 127, 129, 131, 151]",SC7H.tsv,S0088,S0136
something,1,4,"[4, 42, 44, 64, 74]","[3, 31, 33, 47, 75, 91, 95, 97]",SC7H.tsv,S0088,S0136
like,1,4,"[4, 20, 32, 42, 44, 64, 68, 78, 106, 120, 128, 158, 160, 176, 182]","[3, 33, 37, 47, 55, 57, 59, 75, 81, 91, 99, 157, 171]",SC7H.tsv,S0088,S0136
go,1,7,"[4, 12, 20, 32, 104, 106, 154, 158, 178, 186]","[7, 17, 71, 75, 81, 129, 131, 171]",SC7H.tsv,S0088,S0136
if it,2,23,[4],"[23, 95]",SC7H.tsv,S0088,S0136
would,1,35,"[4, 144]","[35, 41, 95]",SC7H.tsv,S0088,S0136
you if,2,47,[4],[47],SC7H.tsv,S0088,S0136
if you,2,47,[4],"[47, 61]",SC7H.tsv,S0088,S0136
to go,2,71,"[4, 12, 178, 186]","[71, 75, 129]",SC7H.tsv,S0088,S0136
know a,2,139,[4],[139],SC7H.tsv,S0088,S0136
isn't it,2,8,"[8, 12, 22, 58, 62, 78, 112, 134]","[1, 45]",SC7H.tsv,S0088,S0136
really,1,8,"[8, 10, 16, 22, 70, 76, 78, 100, 102, 116, 120, 158, 174, 176, 178]","[3, 15, 21, 41, 59, 71, 85, 91, 95, 129, 131, 151, 171, 175]",SC7H.tsv,S0088,S0136
think,1,8,"[8, 18, 20, 82, 102, 116, 164]","[3, 13, 23, 63, 81, 87, 91, 97, 103, 121, 151]",SC7H.tsv,S0088,S0136
book up,2,8,[8],[7],SC7H.tsv,S0088,S0136
that's,1,21,"[8, 22, 42, 74, 78]","[21, 51, 117, 151, 187, 189]",SC7H.tsv,S0088,S0136
um,1,55,"[8, 32, 70, 82, 102, 116, 122, 138, 144, 164, 178]","[55, 93, 95, 131, 135, 143, 171]",SC7H.tsv,S0088,S0136
know the,2,71,"[8, 32, 116, 164]",[71],SC7H.tsv,S0088,S0136
i could,2,75,[8],[75],SC7H.tsv,S0088,S0136
cos,1,10,"[10, 42, 80, 100, 176]","[3, 15, 33, 81, 87, 93, 109, 135, 151]",SC7H.tsv,S0088,S0136
always,1,37,"[10, 62, 102]","[37, 157]",SC7H.tsv,S0088,S0136
seem,1,39,[10],[39],SC7H.tsv,S0088,S0136
they're,1,55,"[10, 54, 114, 166]","[55, 113, 151]",SC7H.tsv,S0088,S0136
to me,2,139,"[10, 158]",[139],SC7H.tsv,S0088,S0136
sunday,1,12,"[12, 18, 20]","[3, 7, 131]",SC7H.tsv,S0088,S0136
so it's,2,131,"[12, 142]",[131],SC7H.tsv,S0088,S0136
sweet,1,16,"[16, 22]","[15, 21]",SC7H.tsv,S0088,S0136
make you know,3,18,[18],[15],SC7H.tsv,S0088,S0136
make,1,18,"[18, 20, 22, 164]","[15, 17]",SC7H.tsv,S0088,S0136
think it,2,23,"[18, 82]",[23],SC7H.tsv,S0088,S0136
get,1,57,"[18, 22, 52, 66, 78, 80, 82, 116, 138, 154, 158, 176, 186]","[57, 59, 71, 93, 135, 151, 169]",SC7H.tsv,S0088,S0136
think it be,3,81,[18],[81],SC7H.tsv,S0088,S0136
last,1,147,"[18, 20]",[147],SC7H.tsv,S0088,S0136
go to,2,20,"[20, 104, 106, 186]","[7, 17, 71, 81, 131]",SC7H.tsv,S0088,S0136
card,1,20,[20],[15],SC7H.tsv,S0088,S0136
tokens,1,23,"[20, 22]",[23],SC7H.tsv,S0088,S0136
clean,1,23,"[20, 42]","[23, 37]",SC7H.tsv,S0088,S0136
two,1,27,"[20, 80, 82]","[27, 81]",SC7H.tsv,S0088,S0136
to do,2,47,"[20, 22, 44]","[47, 71]",SC7H.tsv,S0088,S0136
in the,2,95,"[20, 32, 116, 118, 160, 182]","[95, 147, 157]",SC7H.tsv,S0088,S0136
day,1,95,"[20, 78, 162, 164, 186]","[95, 171]",SC7H.tsv,S0088,S0136
on sunday,2,131,[20],[131],SC7H.tsv,S0088,S0136
and she,2,171,"[20, 102, 158, 176]",[171],SC7H.tsv,S0088,S0136
weekend,1,22,[22],[3],SC7H.tsv,S0088,S0136
to the,2,22,"[22, 158]","[17, 23]",SC7H.tsv,S0088,S0136
use,1,51,"[22, 32]",[51],SC7H.tsv,S0088,S0136
little,1,55,"[22, 54, 68, 162]",[55],SC7H.tsv,S0088,S0136
work,1,61,"[22, 82]","[61, 95]",SC7H.tsv,S0088,S0136
