Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
think,1,21,"[2, 14, 105, 136, 138, 140, 171, 204, 222, 224, 244, 258, 268, 270, 274, 282, 296, 337, 359, 365, 403, 405, 460, 468]","[21, 68, 70, 76, 96, 106, 123, 131, 176, 309, 313, 320, 374, 394, 425, 459, 35]",SLNV.tsv,S0618,S0619
nice,1,21,"[2, 4, 46, 426]","[21, 66, 263, 265, 271, 275, 277, 281, 45]",SLNV.tsv,S0618,S0619
do you think,3,35,[2],[35],SLNV.tsv,S0618,S0619
be nice,2,45,[2],[45],SLNV.tsv,S0618,S0619
bite,1,48,"[2, 20, 256, 302, 323, 337, 347]","[48, 427, 76]",SLNV.tsv,S0618,S0619
do you,2,55,"[2, 75, 308, 343, 450]","[55, 301, 480]",SLNV.tsv,S0618,S0619
a little bite,3,76,"[2, 20]",[76],SLNV.tsv,S0618,S0619
a little,2,172,"[2, 20, 173, 177, 308, 426]",[172],SLNV.tsv,S0618,S0619
people,1,37,"[4, 42, 208, 244, 246, 282, 290, 298]","[37, 50, 86, 96, 98, 100, 102, 106, 154, 364, 394, 104]",SLNV.tsv,S0618,S0619
for the,2,68,"[4, 87, 146, 190, 222, 246]","[68, 394]",SLNV.tsv,S0618,S0619
people do,2,104,[4],[104],SLNV.tsv,S0618,S0619
they'll,1,6,[6],[5],SLNV.tsv,S0618,S0619
not be,2,127,[6],[127],SLNV.tsv,S0618,S0619
i'm,1,8,"[8, 177, 179, 190, 192, 208, 218, 220, 234, 238, 268, 270, 274, 286, 292, 302, 432, 460, 471]","[3, 50, 58, 68, 76, 127, 143, 156, 279, 313, 425, 427, 7]",SLNV.tsv,S0618,S0619
sure,1,8,"[8, 177, 190, 192, 302, 432]","[3, 23, 68, 7]",SLNV.tsv,S0618,S0619
i'm sure it'll be okay,5,8,[8],[7],SLNV.tsv,S0618,S0619
okay,1,58,"[8, 28, 208, 308, 481]","[58, 80, 215, 301, 410, 472, 480]",SLNV.tsv,S0618,S0619
