Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
quit,1,1,[0],"[1, 5]",SE6F.tsv,S0337,S0336
game,1,3,"[2, 37, 121, 200, 233, 307, 341, 343, 350, 396, 528, 567]","[3, 5, 329, 349]",SE6F.tsv,S0337,S0336
the game,2,5,"[2, 121, 307, 528, 567]","[5, 349]",SE6F.tsv,S0337,S0336
okay,1,7,"[4, 10, 21, 25, 39, 42, 70, 74, 83, 89, 91, 93, 143, 147, 149, 153, 157, 161, 163, 167, 169, 176, 186, 208, 237, 249, 251, 253, 257, 267, 269, 281, 283, 291, 295, 297, 303, 307, 404, 411, 419, 421, 423, 435, 455, 464, 466, 468, 501, 514, 518, 520, 538, 548, 557, 559, 572, 597]","[7, 73, 90, 92, 94, 96, 98, 100, 102, 104, 142, 164, 250, 268, 276, 278, 280, 286, 300, 325, 338, 382, 384, 401, 405, 469, 473, 508, 550, 566, 586, 592, 596, 598, 601]",SE6F.tsv,S0337,S0336
yeah,1,13,"[4, 14, 16, 27, 39, 42, 44, 46, 60, 62, 66, 70, 74, 78, 80, 87, 99, 117, 119, 121, 129, 141, 145, 149, 153, 157, 159, 163, 165, 167, 169, 176, 200, 208, 210, 214, 229, 233, 237, 239, 251, 257, 261, 273, 281, 283, 289, 291, 293, 297, 299, 305, 311, 318, 320, 326, 328, 334, 337, 339, 352, 371, 375, 379, 385, 386, 396, 398, 404, 419, 427, 433, 439, 447, 464, 468, 470, 474, 477, 478, 480, 485, 488, 496, 499, 501, 520, 530, 532, 536, 538, 540, 546, 548, 549, 559, 571, 576, 585, 597, 602]","[13, 15, 24, 32, 34, 36, 40, 43, 47, 57, 65, 69, 75, 82, 84, 106, 116, 120, 128, 134, 136, 138, 140, 179, 234, 244, 252, 262, 274, 288, 300, 310, 317, 321, 344, 374, 376, 380, 382, 393, 397, 403, 420, 422, 424, 434, 506, 521, 533, 541, 543, 560, 562, 578, 580, 584, 592, 598, 603]",SE6F.tsv,S0337,S0336
ready,1,38,"[6, 206, 237, 281, 421, 499, 538]",[38],SE6F.tsv,S0337,S0336
well,1,79,"[6, 20, 37, 41, 70, 89, 153, 163, 167, 173, 235, 237, 328, 332, 371, 385, 386, 396, 439, 468, 472, 488, 490, 528, 559]","[79, 170, 333, 348, 351, 355, 418, 497, 517, 554]",SE6F.tsv,S0337,S0336
go,1,177,"[8, 33, 66, 85, 91, 147, 149, 153, 167, 169, 173, 176, 178, 184, 208, 229, 233, 237, 239, 243, 269, 273, 281, 305, 307, 330, 386, 396, 398, 411, 429, 439, 441, 468, 470, 486, 488, 499, 501, 522, 538, 540, 546, 548, 549, 557, 559, 572, 585, 589, 594, 595, 597]","[177, 306, 323, 329, 395, 491, 592]",SE6F.tsv,S0337,S0336
you wanna,2,327,"[8, 37, 99, 208, 285, 468]",[327],SE6F.tsv,S0337,S0336
know,1,13,"[12, 16, 39, 41, 52, 56, 66, 68, 97, 99, 141, 153, 233, 235, 255, 263, 330, 379, 385, 408, 453, 462, 464, 524, 553, 567, 579]","[13, 15, 19, 47, 130, 152, 154, 234, 262, 298, 319, 351, 391, 395, 444, 458, 460, 479, 493, 500, 568, 578, 136, 428]",SE6F.tsv,S0337,S0336
