Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
trip,1,1,"[0, 12]",[1],SAXQ.tsv,S0252,S0251
do you,2,21,"[0, 14, 50]","[21, 102, 114, 130, 152, 229, 233]",SAXQ.tsv,S0252,S0251
terry,1,81,"[0, 86]",[81],SAXQ.tsv,S0252,S0251
enjoy,1,209,"[0, 50]",[209],SAXQ.tsv,S0252,S0251
yes,1,2,"[2, 6, 10, 52, 56, 58, 62, 66, 74, 76, 84, 111, 121, 131, 172, 194, 196, 206, 234, 236, 244, 252, 278]","[1, 5, 7, 9, 13, 25, 27, 29, 33, 37, 47, 49, 51, 67, 71, 75, 77, 85, 87, 91, 100, 104, 112, 114, 118, 120, 122, 124, 126, 128, 130, 132, 134, 136, 138, 142, 152, 154, 156, 158, 160, 177, 183, 193, 195, 201, 211, 215, 217, 221, 227, 233, 239, 241, 247, 251, 263, 267, 271]",SAXQ.tsv,S0252,S0251
they could,2,4,[4],"[1, 5]",SAXQ.tsv,S0252,S0251
the period,2,4,[4],[1],SAXQ.tsv,S0252,S0251
furniture,1,4,[4],[1],SAXQ.tsv,S0252,S0251
nice,1,7,"[4, 32]","[7, 37, 61]",SAXQ.tsv,S0252,S0251
that be,2,41,"[4, 54, 70, 84, 133, 174]","[41, 255]",SAXQ.tsv,S0252,S0251
could,1,102,"[4, 12, 135]","[102, 160, 170, 245]",SAXQ.tsv,S0252,S0251
if they,2,152,"[4, 256]",[152],SAXQ.tsv,S0252,S0251
it be,2,8,"[8, 16, 18, 20, 36, 46, 62, 76, 80, 127, 151, 153, 234, 262]","[1, 3, 5, 9, 19, 35, 43, 55, 185, 245, 251]",SAXQ.tsv,S0252,S0251
i think,2,8,"[8, 12, 20, 26, 30, 32, 36, 70, 103, 111, 119, 121, 133, 135, 137, 149, 161, 180, 186, 210, 230, 234, 242, 258]","[1, 3, 5, 7, 9, 13, 15, 51, 61, 79, 81, 83, 94, 169, 179, 197, 205, 207, 233, 243, 245, 251, 257, 261]",SAXQ.tsv,S0252,S0251
not a,2,8,"[8, 218]",[1],SAXQ.tsv,S0252,S0251
think,1,8,"[8, 12, 20, 26, 30, 32, 36, 70, 103, 111, 113, 119, 121, 133, 135, 137, 149, 153, 161, 162, 180, 186, 210, 230, 234, 242, 258, 262]","[1, 9, 21, 35, 69, 83, 102, 152, 257, 3, 5, 7, 13, 15, 51, 61, 79, 81, 94, 169, 179, 197, 205, 207, 233, 243, 245, 251, 261]",SAXQ.tsv,S0252,S0251
you would,2,8,"[8, 230]",[3],SAXQ.tsv,S0252,S0251
would,1,8,"[8, 64, 107, 117, 180, 186, 220, 230, 258]","[3, 5, 49, 106, 148, 152, 179, 185, 243, 275]",SAXQ.tsv,S0252,S0251
visit,1,8,"[8, 50, 68]","[7, 21, 35, 51]",SAXQ.tsv,S0252,S0251
properties,1,8,"[8, 68]","[7, 51]",SAXQ.tsv,S0252,S0251
have the,2,9,"[8, 12, 216]","[9, 207]",SAXQ.tsv,S0252,S0251
if you,2,9,"[8, 230, 256]","[9, 170]",SAXQ.tsv,S0252,S0251
membership,1,9,[8],[9],SAXQ.tsv,S0252,S0251
all the,2,13,[8],"[13, 51, 96, 245]",SAXQ.tsv,S0252,S0251
the er,2,15,"[8, 68, 117, 198, 218]",[15],SAXQ.tsv,S0252,S0251
that you,2,94,"[8, 14, 32, 119, 168]","[94, 152, 229]",SAXQ.tsv,S0252,S0251
you be,2,185,"[8, 68, 202]","[185, 233]",SAXQ.tsv,S0252,S0251
be not,2,203,"[8, 139, 202, 256]",[203],SAXQ.tsv,S0252,S0251
the local,2,275,"[8, 256]",[275],SAXQ.tsv,S0252,S0251
didn't have,2,12,[12],[1],SAXQ.tsv,S0252,S0251
if we didn't have the membership,6,12,[12],[9],SAXQ.tsv,S0252,S0251
think we'd,2,12,[12],"[9, 83]",SAXQ.tsv,S0252,S0251
have the membership,3,12,[12],[9],SAXQ.tsv,S0252,S0251
in what,2,175,[12],[175],SAXQ.tsv,S0252,S0251
one,1,14,"[14, 26, 46, 70, 78, 135, 147, 161, 180, 210, 256]","[11, 13, 21, 51, 53, 55, 94, 146]",SAXQ.tsv,S0252,S0251
favourites,1,14,[14],"[11, 13]",SAXQ.tsv,S0252,S0251
nunnington,1,14,"[14, 16]","[11, 15]",SAXQ.tsv,S0252,S0251
beningbrough,1,14,[14],"[13, 15]",SAXQ.tsv,S0252,S0251
well,1,35,"[14, 115, 149, 161, 174, 204, 230, 246]","[35, 37, 39, 49, 79, 83, 160, 275]",SAXQ.tsv,S0252,S0251
number of,2,16,[16],[3],SAXQ.tsv,S0252,S0251
nunnington hall,2,16,[16],[11],SAXQ.tsv,S0252,S0251
hall,1,16,[16],"[13, 55]",SAXQ.tsv,S0252,S0251
that the,2,142,[16],[142],SAXQ.tsv,S0252,S0251
thousand,1,160,[16],[160],SAXQ.tsv,S0252,S0251
surprise,1,243,"[16, 42, 78, 121]",[243],SAXQ.tsv,S0252,S0251
but it be,3,245,[16],[245],SAXQ.tsv,S0252,S0251
location,1,18,[18],[3],SAXQ.tsv,S0252,S0251
such a,2,75,[18],[75],SAXQ.tsv,S0252,S0251
be such,2,83,[18],[83],SAXQ.tsv,S0252,S0251
i think it be,4,20,"[20, 36, 234]","[1, 3, 245, 251]",SAXQ.tsv,S0252,S0251
be erm,2,20,"[20, 145, 153, 174]","[1, 245]",SAXQ.tsv,S0252,S0251
in the,2,20,"[20, 68, 93, 119, 224]","[3, 5, 7, 19]",SAXQ.tsv,S0252,S0251
erm i think,3,20,"[20, 234, 258]","[15, 83]",SAXQ.tsv,S0252,S0251
it be in the top,5,20,[20],[19],SAXQ.tsv,S0252,S0251
the top,2,21,"[20, 125]",[21],SAXQ.tsv,S0252,S0251
hundred,1,21,"[20, 129]",[21],SAXQ.tsv,S0252,S0251
i think it,3,207,"[20, 36, 121, 149, 186, 234]","[207, 245, 251]",SAXQ.tsv,S0252,S0251
a number,2,22,[22],[3],SAXQ.tsv,S0252,S0251
be to,2,22,"[22, 84]","[7, 23, 69]",SAXQ.tsv,S0252,S0251
yeah,1,22,"[22, 149]","[13, 23, 43, 79, 92, 94, 102, 108, 233, 243, 251, 255]",SAXQ.tsv,S0252,S0251
i have,2,33,"[22, 115, 135]",[33],SAXQ.tsv,S0252,S0251
so i,2,35,[22],"[35, 160, 207]",SAXQ.tsv,S0252,S0251
have be,2,81,[22],[81],SAXQ.tsv,S0252,S0251
good,1,24,"[24, 133]","[1, 7, 9, 25, 75, 83, 203, 257, 51, 57, 233, 245, 255]",SAXQ.tsv,S0252,S0251
really,1,35,"[24, 72, 90, 115, 119, 137, 198, 228]","[35, 61, 83, 108, 203, 205, 213, 243, 251, 257, 51, 57, 233, 245, 255]",SAXQ.tsv,S0252,S0251
a really good,3,51,[24],"[51, 57]",SAXQ.tsv,S0252,S0251
really good,2,233,[24],"[233, 245, 255]",SAXQ.tsv,S0252,S0251
be one of my favourites,5,26,[26],[11],SAXQ.tsv,S0252,S0251
one of my favourites,4,26,[26],[13],SAXQ.tsv,S0252,S0251
one of,2,26,[26],"[13, 51]",SAXQ.tsv,S0252,S0251
i think probably,3,26,[26],[15],SAXQ.tsv,S0252,S0251
probably,1,94,"[26, 64, 186]","[94, 148, 193]",SAXQ.tsv,S0252,S0251
say,1,110,"[26, 214]","[110, 203, 209]",SAXQ.tsv,S0252,S0251
holiday,1,114,[28],[114],SAXQ.tsv,S0252,S0251
period,1,30,[30],[1],SAXQ.tsv,S0252,S0251
er i,2,30,"[30, 117, 121, 149]",[3],SAXQ.tsv,S0252,S0251
have a,2,30,[30],"[3, 25, 37, 51, 57, 173]",SAXQ.tsv,S0252,S0251
because it,2,30,[30],[9],SAXQ.tsv,S0252,S0251
of my,2,30,[30],"[11, 13]",SAXQ.tsv,S0252,S0251
and that,2,37,[30],[37],SAXQ.tsv,S0252,S0251
it have,2,39,[30],"[39, 59, 81]",SAXQ.tsv,S0252,S0251
form,1,94,"[30, 218, 226]",[94],SAXQ.tsv,S0252,S0251
kind of,2,98,"[30, 218, 222]",[98],SAXQ.tsv,S0252,S0251
live in,2,32,[32],[3],SAXQ.tsv,S0252,S0251
i think it's,3,32,"[32, 103, 149, 180]","[7, 81, 205]",SAXQ.tsv,S0252,S0251
it's nice to,3,32,[32],[7],SAXQ.tsv,S0252,S0251
to see,2,32,"[32, 141, 202]","[13, 51]",SAXQ.tsv,S0252,S0251
live,1,35,[32],[35],SAXQ.tsv,S0252,S0251
to see the,3,51,[32],[51],SAXQ.tsv,S0252,S0251
see,1,94,"[32, 111, 117, 135, 141, 155, 161, 168, 190, 198, 202, 256]","[94, 134, 160, 245, 130, 195]",SAXQ.tsv,S0252,S0251
see the,2,130,"[32, 117]","[130, 195]",SAXQ.tsv,S0252,S0251
you have,2,229,[32],[229],SAXQ.tsv,S0252,S0251
big,1,42,"[42, 76, 103]","[1, 75]",SAXQ.tsv,S0252,S0251
quite,1,42,"[42, 162]","[3, 23, 69, 75]",SAXQ.tsv,S0252,S0251
garden,1,42,"[42, 46, 72]","[3, 37, 39]",SAXQ.tsv,S0252,S0251
be quite,2,42,"[42, 162]","[9, 41, 35]",SAXQ.tsv,S0252,S0251
i be,2,42,"[42, 220]","[19, 94, 243, 35]",SAXQ.tsv,S0252,S0251
i be quite,3,42,[42],[35],SAXQ.tsv,S0252,S0251
the vegetable garden,3,42,[42],[39],SAXQ.tsv,S0252,S0251
didn't it,2,57,[44],[57],SAXQ.tsv,S0252,S0251
have an,2,106,[44],[106],SAXQ.tsv,S0252,S0251
and also,2,46,"[46, 262]",[1],SAXQ.tsv,S0252,S0251
also,1,46,"[46, 125, 262]","[1, 5, 96]",SAXQ.tsv,S0252,S0251
be one,2,46,"[46, 161]",[11],SAXQ.tsv,S0252,S0251
that it be,3,46,[46],[19],SAXQ.tsv,S0252,S0251
garden and,2,46,[46],[39],SAXQ.tsv,S0252,S0251
provide,1,83,"[48, 84, 248]",[83],SAXQ.tsv,S0252,S0251
technical,1,120,"[48, 180]",[120],SAXQ.tsv,S0252,S0251
holcombe,1,55,[54],[55],SAXQ.tsv,S0252,S0251
hardwick,1,56,[56],[55],SAXQ.tsv,S0252,S0251
it be a,3,62,[62],"[1, 3]",SAXQ.tsv,S0252,S0251
