Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
ready,1,109,[0],[109],S5JX.tsv,S0618,S0619
yeah,1,47,"[3, 16, 20, 25, 28, 40, 53, 59, 63, 68, 74, 76, 92, 105, 108, 114, 131, 139, 147, 151, 160, 162, 166, 169, 171, 173, 185, 187, 191, 195, 197, 205, 207, 217, 227, 233, 245, 253, 255, 258, 262, 270, 274, 286, 296, 305, 313, 319, 321, 325, 333, 334, 340, 349, 362, 368, 374, 384, 408, 412, 416, 418, 424, 444, 452, 458, 460, 464, 469, 475, 477, 482, 492, 494, 498, 502, 510, 531, 542, 554, 556, 558, 570, 575, 581, 583, 591, 595, 597, 601, 603, 606, 610, 622, 626, 630, 634, 640, 652, 655, 658, 688, 690, 692, 705, 707, 709, 721, 723, 727, 729, 741, 743, 750, 752, 758, 773, 777, 783, 787, 795, 796, 800, 804, 810, 824, 840, 842, 844, 846, 850, 856, 858, 863, 867, 877, 881, 884, 893, 901, 919, 931, 934, 941, 951, 964, 990, 992, 994, 996, 998, 1000, 1002, 1008, 1013, 1017, 1047, 1074, 1076, 1082, 1100, 1143, 1156, 1160, 1162, 1172, 1197, 1199]","[47, 56, 62, 66, 87, 102, 104, 115, 123, 124, 128, 130, 165, 182, 186, 190, 218, 234, 257, 259, 265, 267, 299, 316, 324, 326, 328, 332, 337, 339, 367, 375, 395, 411, 413, 415, 419, 439, 441, 451, 465, 479, 481, 485, 499, 501, 503, 505, 507, 513, 519, 530, 535, 537, 545, 551, 563, 565, 567, 586, 588, 609, 613, 615, 617, 619, 633, 643, 647, 649, 651, 665, 667, 669, 693, 695, 697, 701, 706, 722, 726, 732, 736, 738, 740, 742, 746, 757, 781, 782, 786, 788, 803, 819, 821, 823, 828, 845, 849, 854, 870, 874, 878, 880, 883, 914, 918, 940, 946, 970, 983, 987, 995, 999, 1003, 1007, 1014, 1022, 1030, 1036, 1059, 1087, 1089, 1113, 1126, 1128, 1138, 1147, 1151, 1153, 1163, 1165, 1169, 1179, 1193, 1196, 1207]",S5JX.tsv,S0618,S0619
i don't,2,5,"[5, 169, 289, 634, 636, 743, 915, 1054, 1131]","[4, 10, 26, 67, 69, 95, 387, 443, 455, 519, 596, 623, 657, 708, 821, 888, 916, 987, 1101, 1179, 248, 770]",S5JX.tsv,S0618,S0619
know,1,10,"[5, 40, 59, 84, 101, 120, 127, 143, 151, 158, 166, 169, 185, 201, 243, 268, 280, 284, 317, 380, 404, 512, 516, 527, 538, 540, 566, 632, 636, 640, 642, 660, 698, 713, 715, 731, 743, 754, 793, 804, 814, 816, 822, 875, 913, 915, 923, 944, 1019, 1021, 1054, 1072, 1086, 1097, 1170, 1172, 1214]","[10, 19, 26, 35, 39, 41, 50, 66, 71, 89, 93, 109, 132, 133, 136, 138, 176, 198, 208, 221, 232, 236, 254, 261, 290, 299, 316, 335, 341, 387, 399, 443, 455, 489, 495, 497, 509, 519, 555, 571, 576, 580, 582, 602, 611, 623, 654, 659, 680, 682, 685, 687, 689, 691, 708, 710, 726, 751, 755, 763, 841, 851, 855, 859, 888, 975, 985, 987, 991, 995, 997, 999, 1001, 1003, 1012, 1022, 1032, 1079, 1099, 1101, 1140]",S5JX.tsv,S0618,S0619
go by,2,13,"[5, 61]",[13],S5JX.tsv,S0618,S0619
general,1,31,[5],[31],S5JX.tsv,S0618,S0619
i'm just,2,33,"[5, 587]","[33, 341, 607]",S5JX.tsv,S0618,S0619
really,1,33,"[5, 191, 195, 342, 434, 471, 529, 531, 634, 754, 812, 891, 949, 986, 994, 1019, 1021, 1088, 1210]","[33, 36, 38, 50, 52, 58, 95, 115, 132, 133, 221, 335, 387, 401, 411, 443, 509, 571, 770, 781, 790, 843, 845, 847, 1022, 1030, 1101, 1114, 1157, 623]",S5JX.tsv,S0618,S0619
so i,2,38,"[5, 84, 460, 715, 723, 969]","[38, 52, 75, 95, 248, 250, 254, 292, 299, 383, 770]",S5JX.tsv,S0618,S0619
go,1,50,"[5, 61, 78, 151, 152, 158, 167, 169, 191, 195, 286, 365, 392, 422, 438, 480, 540, 542, 546, 568, 587, 604, 642, 666, 715, 721, 754, 793, 879, 923, 953, 967, 994, 1027, 1058, 1127, 1143, 1176]","[50, 71, 89, 148, 155, 165, 186, 200, 208, 248, 261, 269, 290, 292, 314, 318, 348, 443, 474, 497, 519, 572, 576, 580, 654, 656, 684, 776, 781, 958, 987, 999, 1032, 1075, 1083, 1105, 1111, 1159, 1196, 1202, 1204, 1215]",S5JX.tsv,S0618,S0619
i'm,1,52,"[5, 16, 92, 149, 191, 195, 420, 422, 424, 442, 450, 531, 540, 546, 587, 630, 632, 735, 737, 753, 925, 929, 1017, 1025, 1026, 1035, 1090, 1125, 1127, 1143, 1152, 1194]","[52, 66, 67, 104, 132, 277, 335, 341, 366, 367, 369, 405, 483, 489, 509, 602, 637, 639, 726, 774, 838, 843, 852, 1032, 607]",S5JX.tsv,S0618,S0619
sort of,2,62,"[5, 48, 61, 63, 78, 84, 92, 191, 195, 460, 462, 544, 585, 587, 700, 711, 804, 814, 816, 818, 877, 913, 969, 1096]","[62, 66, 69, 87, 91, 95, 104, 109, 130, 326, 405, 493, 555, 582, 673, 689, 764, 770, 1001, 1132, 1177, 654, 708, 728, 1003]",S5JX.tsv,S0618,S0619
we're,1,62,"[5, 154, 185, 886, 895, 907, 915, 923, 929, 953, 1144, 1192]","[62, 102, 148, 153, 730, 935, 987, 1041, 1196]",S5JX.tsv,S0618,S0619
so i don't,3,95,[5],"[95, 248, 770]",S5JX.tsv,S0618,S0619
this be,2,157,"[5, 156, 294, 398, 434, 944, 953]","[157, 178, 218, 293, 399, 684, 896, 1043, 1184]",S5JX.tsv,S0618,S0619
the way,2,186,"[5, 664, 723, 743, 754, 953, 957]","[186, 671, 673, 730, 1193]",S5JX.tsv,S0618,S0619
sort,1,312,"[5, 48, 61, 63, 78, 84, 92, 191, 195, 460, 462, 514, 544, 585, 587, 700, 711, 804, 814, 816, 818, 877, 913, 969, 1096]","[312, 322, 526, 326, 405, 493, 555, 582, 654, 673, 689, 708, 728, 764, 770, 1001, 1003, 1132, 1177]",S5JX.tsv,S0618,S0619
way,1,590,"[5, 125, 544, 664, 723, 733, 743, 754, 953, 957, 1080]","[590, 607, 746, 958, 1077, 1191, 671, 673, 730, 1193]",S5JX.tsv,S0618,S0619
don't really,2,623,"[5, 754]",[623],S5JX.tsv,S0618,S0619
just sort of,3,654,"[5, 48, 460, 462]","[654, 708, 728, 1003]",S5JX.tsv,S0618,S0619
by the way,3,1193,[5],[1193],S5JX.tsv,S0618,S0619
get,1,7,"[7, 86, 177, 185, 191, 195, 256, 264, 280, 289, 343, 432, 437, 444, 446, 478, 484, 506, 531, 538, 540, 587, 723, 743, 745, 754, 791, 802, 810, 816, 873, 877, 886, 893, 909, 913, 944, 949, 953, 957, 960, 1006, 1017, 1117, 1194, 1197, 1212, 1226]","[2, 19, 54, 75, 109, 113, 133, 176, 228, 238, 241, 246, 259, 261, 269, 277, 326, 335, 350, 352, 358, 366, 367, 369, 483, 489, 509, 673, 680, 684, 838, 845, 847, 855, 1030, 1065, 1140, 1179, 1198, 1211, 1215, 354, 501, 788]",S5JX.tsv,S0618,S0619
to get,2,350,"[7, 195, 280, 437, 478, 743, 873, 949, 953]","[350, 354, 501, 788]",S5JX.tsv,S0618,S0619
need to,2,403,"[7, 84, 125, 554, 919, 939, 969]","[403, 519, 526, 755, 940, 1179]",S5JX.tsv,S0618,S0619
need,1,519,"[7, 84, 125, 534, 542, 554, 750, 754, 919, 939, 969, 1060]","[519, 521, 525, 526, 770, 1130, 1179, 755, 940]",S5JX.tsv,S0618,S0619
where be we,3,148,"[15, 747]",[148],S5JX.tsv,S0618,S0619
anyway,1,234,"[15, 127, 156, 169, 747, 754, 780, 893, 953]","[234, 238, 275, 304, 387, 706, 770, 894]",S5JX.tsv,S0618,S0619
be we,2,749,"[15, 747, 750, 936, 1194]",[749],S5JX.tsv,S0618,S0619
sorry,1,16,"[16, 480, 893, 1017]","[14, 838, 843, 1184]",S5JX.tsv,S0618,S0619
no no,2,43,"[16, 919]","[43, 144, 346]",S5JX.tsv,S0618,S0619
make,1,71,"[16, 86, 181, 342, 516, 713, 723, 909, 944]","[71, 75, 232, 275, 290, 295, 299, 316, 320, 932]",S5JX.tsv,S0618,S0619
come,1,89,"[16, 191, 430, 460, 546, 723, 833, 877, 929, 957, 1064]","[89, 238, 463, 935, 1007, 1041, 1161, 1177]",S5JX.tsv,S0618,S0619
yeah so,2,218,"[16, 160, 408, 424]","[218, 299, 326, 693]",S5JX.tsv,S0618,S0619
make it,2,320,[16],"[320, 932]",S5JX.tsv,S0618,S0619
up and,2,654,"[16, 323]","[654, 684, 838]",S5JX.tsv,S0618,S0619
and she,2,673,[16],"[673, 674, 680, 684, 685, 857]",S5JX.tsv,S0618,S0619
something,1,770,"[16, 169, 793, 882]","[770, 1179]",S5JX.tsv,S0618,S0619
maybe,1,888,"[16, 446, 527, 534, 640, 939, 1100, 1143]","[888, 1142]",S5JX.tsv,S0618,S0619
i dunno,2,75,"[18, 542, 634]","[75, 190, 526, 555, 746]",S5JX.tsv,S0618,S0619
like,1,38,"[21, 80, 122, 127, 151, 289, 327, 336, 424, 426, 428, 437, 438, 480, 498, 542, 630, 796, 820, 909, 915, 927, 945, 953, 994, 1033, 1035, 1051, 1066, 1067, 1141, 1143, 1166, 1176, 1197]","[38, 62, 66, 69, 89, 111, 133, 138, 176, 188, 206, 208, 225, 226, 236, 237, 259, 271, 295, 318, 335, 366, 443, 474, 481, 509, 555, 572, 574, 580, 590, 594, 605, 623, 625, 653, 654, 680, 682, 684, 763, 770, 779, 782, 828, 838, 839, 845, 851, 857, 861, 899, 932, 1009, 1022, 1034, 1036, 1103, 1149, 1157, 1159, 1179, 269, 519, 847, 1075]",S5JX.tsv,S0618,S0619
