Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
yeah,1,1,"[0, 4, 14, 18, 26, 32, 50, 52, 70, 74, 94, 98, 104, 114, 118, 120, 122, 124, 134, 142, 147, 149, 163, 165, 173, 177, 181, 196, 198, 200, 208, 210, 216, 222, 230, 234, 252, 254, 270, 288, 300, 318, 322, 326, 330, 334, 340, 350, 354, 364, 366]","[1, 9, 11, 41, 45, 111, 121, 125, 127, 148, 158, 182, 184, 186, 188, 195, 207, 209, 215, 219, 223, 239, 253, 271, 275, 317, 319, 321, 345, 365, 172, 190]",SFXF.tsv,S0144,S0024
go,1,3,"[0, 4, 6, 46, 58, 60, 62, 82, 171, 173, 177, 194, 210, 254, 264, 270, 346, 356]","[3, 35, 39, 53, 69, 75, 117, 192, 193, 195, 197, 199, 239, 245, 249, 261, 273, 289, 311, 331, 351, 355, 361, 297, 349, 11]",SFXF.tsv,S0144,S0024
get,1,5,"[0, 8, 12, 48, 80, 92, 106, 114, 126, 167, 171, 185, 214, 216, 218, 268, 272, 274, 282, 286, 314, 320, 344, 348]","[5, 11, 31, 35, 49, 55, 91, 99, 105, 111, 113, 127, 129, 135, 146, 162, 192, 199, 213, 219, 239, 263, 287, 321, 327, 341, 349, 357]",SFXF.tsv,S0144,S0024
there you go,3,11,[0],[11],SFXF.tsv,S0144,S0024
get here,2,11,"[0, 12]",[11],SFXF.tsv,S0144,S0024
put,1,15,"[0, 70, 159, 173]","[15, 192, 201, 203, 209, 249]",SFXF.tsv,S0144,S0024
i don't know,3,19,"[0, 58, 80, 84, 90, 100, 112, 128, 238, 272, 286, 318, 320, 330, 338, 344]","[19, 127, 131, 148, 271, 297, 331, 137, 255, 293]",SFXF.tsv,S0144,S0024
well,1,23,"[0, 8, 22, 40, 42, 60, 66, 76, 98, 110, 134, 142, 153, 157, 175, 177, 179, 212, 218, 220, 222, 250, 256, 264, 266, 268, 278, 312, 316, 330, 346, 348, 354, 362]","[23, 35, 49, 115, 160, 164, 172, 178, 217, 219, 235, 245, 251, 253, 281, 317, 339, 347]",SFXF.tsv,S0144,S0024
know,1,31,"[0, 58, 80, 84, 90, 100, 112, 128, 169, 183, 204, 238, 264, 272, 286, 318, 320, 322, 330, 338, 344]","[31, 33, 53, 85, 95, 115, 137, 146, 158, 184, 192, 215, 229, 231, 235, 259, 261, 305, 343, 363, 127, 131, 148, 255, 271, 293, 297, 331]",SFXF.tsv,S0144,S0024
how long,2,75,[0],[75],SFXF.tsv,S0144,S0024
take to,2,75,[0],[75],SFXF.tsv,S0144,S0024
to get,2,99,"[0, 114]","[99, 135]",SFXF.tsv,S0144,S0024
i don't,2,133,"[0, 30, 58, 80, 84, 90, 100, 102, 112, 128, 171, 189, 212, 238, 272, 286, 318, 320, 330, 338, 344]","[133, 137, 139, 143, 172, 207, 225, 227, 239, 257, 259, 261, 331, 343, 148, 255, 271, 293, 297]",SFXF.tsv,S0144,S0024
take,1,135,"[0, 62, 70, 264]","[135, 249, 331]",SFXF.tsv,S0144,S0024
i don't know if,4,137,"[0, 272]","[137, 255, 293]",SFXF.tsv,S0144,S0024
i've,1,137,"[0, 104, 214, 312, 348]","[137, 145, 271]",SFXF.tsv,S0144,S0024
yeah it's,2,172,"[0, 14, 74]",[172],SFXF.tsv,S0144,S0024
up yeah,2,190,[0],[190],SFXF.tsv,S0144,S0024
do that,2,207,"[0, 254, 354]","[207, 229, 305, 349]",SFXF.tsv,S0144,S0024
long,1,209,[0],"[209, 235]",SFXF.tsv,S0144,S0024
you go,2,297,[0],"[297, 349]",SFXF.tsv,S0144,S0024
like,1,3,"[2, 24, 42, 48, 100, 104, 171, 173, 189, 224, 228, 264, 274, 284, 314, 318, 330, 338, 344]","[3, 5, 15, 19, 33, 35, 101, 103, 137, 139, 141, 145, 146, 148, 162, 164, 172, 174, 192, 205, 225, 229, 233, 235, 251, 259, 261, 265, 269, 281, 297, 303, 305, 331, 343, 359, 245]",SFXF.tsv,S0144,S0024
walk,1,3,"[2, 48, 356]","[3, 99, 355, 357]",SFXF.tsv,S0144,S0024
do it,2,25,"[2, 242, 318]","[25, 255, 263, 269, 293]",SFXF.tsv,S0144,S0024
nice,1,31,"[2, 42, 360]","[31, 93, 178, 239, 331, 359]",SFXF.tsv,S0144,S0024
day,1,53,"[2, 116, 264, 312]","[53, 115, 137, 192]",SFXF.tsv,S0144,S0024
on a,2,148,"[2, 226]","[148, 245]",SFXF.tsv,S0144,S0024
like this,2,245,[2],"[245, 303]",SFXF.tsv,S0144,S0024
matter,1,269,[2],[269],SFXF.tsv,S0144,S0024
it it's,2,277,[2],[277],SFXF.tsv,S0144,S0024
it's nice,2,331,[2],"[331, 359]",SFXF.tsv,S0144,S0024
to go to,3,4,"[4, 46]",[3],SFXF.tsv,S0144,S0024
pub quiz,2,4,[4],[3],SFXF.tsv,S0144,S0024
i'd,1,4,"[4, 214]","[3, 119, 192, 201, 203, 343]",SFXF.tsv,S0144,S0024
yeah oh,2,45,"[4, 104, 288]","[45, 321]",SFXF.tsv,S0144,S0024
go to,2,53,"[4, 46, 62, 177, 210, 254, 264, 270, 356]","[53, 69, 75, 117, 192, 195, 273, 311, 355]",SFXF.tsv,S0144,S0024
pub,1,99,"[4, 360]","[99, 361]",SFXF.tsv,S0144,S0024
to go,2,261,"[4, 46, 62, 210]","[261, 351]",SFXF.tsv,S0144,S0024
quiz,1,361,[4],[361],SFXF.tsv,S0144,S0024
a bite,2,11,[6],"[11, 31, 39, 192]",SFXF.tsv,S0144,S0024
two,1,31,"[6, 30, 48, 120, 234]","[31, 51, 164, 231, 233, 245]",SFXF.tsv,S0144,S0024
be a,2,35,"[6, 360]","[35, 129, 223, 301, 347]",SFXF.tsv,S0144,S0024
if it,2,35,[6],"[35, 146]",SFXF.tsv,S0144,S0024
bite,1,129,[6],[129],SFXF.tsv,S0144,S0024
people,1,143,"[6, 8, 10, 159, 181, 187, 212, 214, 234, 236, 322]","[143, 160, 172, 178, 180, 213, 215, 223, 229, 233, 249, 281, 162]",SFXF.tsv,S0144,S0024
wrong,1,146,"[6, 82]",[146],SFXF.tsv,S0144,S0024
people if,2,162,[6],[162],SFXF.tsv,S0144,S0024
get anything,2,99,[8],[99],SFXF.tsv,S0144,S0024
well if,2,219,[8],[219],SFXF.tsv,S0144,S0024
anything,1,225,"[8, 183, 226, 278]","[225, 297, 309]",SFXF.tsv,S0144,S0024
tv,1,241,[8],[241],SFXF.tsv,S0144,S0024
team,1,10,[10],[5],SFXF.tsv,S0144,S0024
of those,2,15,"[10, 236]","[15, 343]",SFXF.tsv,S0144,S0024
that be,2,47,"[10, 86, 200, 202, 214, 254]","[47, 193, 201, 209, 297]",SFXF.tsv,S0144,S0024
you need,2,215,[10],[215],SFXF.tsv,S0144,S0024
people that,2,215,"[10, 214]","[215, 229]",SFXF.tsv,S0144,S0024
just tell,2,12,[12],[11],SFXF.tsv,S0144,S0024
you've get,2,12,"[12, 185, 216, 272, 282, 286, 344]","[11, 213, 219, 263, 287, 327, 349]",SFXF.tsv,S0144,S0024
you just,2,145,"[12, 216, 226]",[145],SFXF.tsv,S0144,S0024
tell,1,148,[12],[148],SFXF.tsv,S0144,S0024
that you've,2,309,[12],[309],SFXF.tsv,S0144,S0024
that you've get,3,349,[12],[349],SFXF.tsv,S0144,S0024
isn't it,2,129,"[14, 18, 40, 352]","[129, 131]",SFXF.tsv,S0144,S0024
car,1,16,"[16, 56, 92]","[13, 53, 85, 87, 93, 99, 103]",SFXF.tsv,S0144,S0024
yeah it,2,18,[18],[1],SFXF.tsv,S0144,S0024
it be,2,35,"[18, 48, 56, 86, 90, 108, 116, 173, 216, 360]","[35, 87, 107, 192, 239]",SFXF.tsv,S0144,S0024
it's a,2,39,"[20, 278, 314]","[39, 245, 249]",SFXF.tsv,S0144,S0024
