Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
well,1,123,"[0, 2, 72, 80, 90, 122, 139, 145, 151, 192, 194, 222, 230, 232, 238, 242]","[123, 237]",SLMK.tsv,S0012,S0013
be a,2,132,[0],[132],SLMK.tsv,S0012,S0013
lovely,1,8,"[8, 66]","[1, 227]",SLMK.tsv,S0012,S0013
we get,2,12,"[12, 14, 198, 236]",[9],SLMK.tsv,S0012,S0013
celery,1,13,[12],[13],SLMK.tsv,S0012,S0013
get,1,31,"[12, 14, 16, 18, 52, 64, 66, 145, 166, 168, 190, 192, 198, 212, 218, 222, 236, 242]","[31, 53, 71, 91, 189]",SLMK.tsv,S0012,S0013
tomatoes,1,14,[14],[1],SLMK.tsv,S0012,S0013
all the,2,31,"[14, 64, 159]",[31],SLMK.tsv,S0012,S0013
make,1,79,"[14, 44, 145, 155, 200]","[79, 138, 144]",SLMK.tsv,S0012,S0013
two,1,91,[14],"[91, 99]",SLMK.tsv,S0012,S0013
we have,2,195,"[14, 46]",[195],SLMK.tsv,S0012,S0013
change,1,235,[14],[235],SLMK.tsv,S0012,S0013
i've,1,16,"[16, 18]","[13, 109]",SLMK.tsv,S0012,S0013
i've get,2,91,"[16, 18]",[91],SLMK.tsv,S0012,S0013
right,1,20,"[20, 90, 96, 137, 240, 250]","[15, 17, 67, 154, 233, 251, 37]",SLMK.tsv,S0012,S0013
oh right,2,37,"[20, 90, 96, 137]",[37],SLMK.tsv,S0012,S0013
would,1,193,[22],"[193, 229]",SLMK.tsv,S0012,S0013
yeah,1,24,"[24, 26, 100, 108, 166, 178, 186, 198, 202, 208, 216, 226, 232, 240]","[1, 39, 107, 109, 119, 130, 136, 150, 167, 169, 173, 179, 183, 205, 219, 223, 225, 241]",SLMK.tsv,S0012,S0013
we do,2,24,"[24, 90, 210]",[23],SLMK.tsv,S0012,S0013
it's a,2,123,"[30, 44, 112]","[123, 193]",SLMK.tsv,S0012,S0013
i think,2,32,"[32, 86, 248]","[27, 61, 77, 109, 111, 136]",SLMK.tsv,S0012,S0013
wet,1,33,[32],[33],SLMK.tsv,S0012,S0013
yes,1,69,"[32, 210]","[69, 217]",SLMK.tsv,S0012,S0013
way,1,77,"[32, 224]",[77],SLMK.tsv,S0012,S0013
so i,2,37,"[34, 139]","[37, 165]",SLMK.tsv,S0012,S0013
mm so i,3,165,[34],[165],SLMK.tsv,S0012,S0013
it's all,2,75,[36],[75],SLMK.tsv,S0012,S0013
that's,1,40,"[40, 143, 210, 216]","[21, 109]",SLMK.tsv,S0012,S0013
away,1,197,[40],[197],SLMK.tsv,S0012,S0013
aren't they,2,42,[42],[1],SLMK.tsv,S0012,S0013
they're,1,46,"[46, 48]",[1],SLMK.tsv,S0012,S0013
like,1,46,"[46, 64, 122, 141, 143, 190, 224]","[39, 121]",SLMK.tsv,S0012,S0013
buy,1,47,[46],[47],SLMK.tsv,S0012,S0013
have to,2,89,"[46, 139, 145, 149, 180, 208, 222, 232]","[89, 231]",SLMK.tsv,S0012,S0013
