Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
yeah,1,5,"[0, 8, 20, 25, 31, 39, 43, 47, 49, 53, 55, 59, 65, 67, 85, 93, 101, 103, 105, 111, 113, 117, 119, 121, 137, 141, 143, 147, 149, 153, 155, 159, 165, 169, 171, 175, 178, 182, 188, 190, 194, 196, 198, 202]","[5, 9, 13, 15, 19, 26, 28, 32, 34, 42, 48, 50, 52, 54, 56, 60, 64, 68, 72, 86, 96, 98, 102, 106, 122, 124, 126, 134, 138, 144, 146, 148, 162, 179, 181, 185, 189, 195, 199, 201]",SRND.tsv,S0428,S0432
do you,2,7,"[2, 4, 18]","[7, 62, 94]",SRND.tsv,S0428,S0432
you go,2,15,"[2, 200]","[15, 96, 189]",SRND.tsv,S0428,S0432
go,1,28,"[2, 12, 31, 47, 67, 71, 83, 95, 97, 103, 133, 145, 157, 161, 194, 200]","[28, 42, 44, 60, 104, 140, 158, 177, 38, 96, 189, 66]",SRND.tsv,S0428,S0432
go on,2,38,"[2, 67, 157, 194]","[38, 66]",SRND.tsv,S0428,S0432
never,1,156,[6],[156],SRND.tsv,S0428,S0432
volcanic,1,9,[8],[9],SRND.tsv,S0428,S0432
black,1,10,[10],"[7, 9]",SRND.tsv,S0428,S0432
one,1,66,"[10, 33, 67, 73, 77, 129, 180]","[66, 146]",SRND.tsv,S0428,S0432
really,1,12,"[12, 16, 18, 47, 63, 77, 91, 99, 147, 157]","[5, 7, 24, 34, 36, 38, 40, 60, 92, 120, 128, 154, 166, 181, 189, 191, 104]",SRND.tsv,S0428,S0432
the canary islands,3,12,[12],"[7, 34]",SRND.tsv,S0428,S0432
islands,1,12,[12],[7],SRND.tsv,S0428,S0432
to go,2,42,"[12, 31, 97, 145, 161, 194]","[42, 44, 66, 177]",SRND.tsv,S0428,S0432
go to,2,60,"[12, 71, 83, 95, 97, 133, 145, 194, 200]","[60, 158, 189]",SRND.tsv,S0428,S0432
want,1,94,"[12, 77, 81, 95, 123, 145, 161, 194]",[94],SRND.tsv,S0428,S0432
i really,2,104,"[12, 157]",[104],SRND.tsv,S0428,S0432
to africa,2,15,[14],[15],SRND.tsv,S0428,S0432
they're,1,15,"[14, 81]","[15, 197]",SRND.tsv,S0428,S0432
spain,1,22,[14],"[22, 189, 191]",SRND.tsv,S0428,S0432
much,1,24,"[14, 121, 180, 194]",[24],SRND.tsv,S0428,S0432
actually,1,36,[14],"[36, 40, 44, 108]",SRND.tsv,S0428,S0432
see,1,40,"[14, 75, 77, 81, 145, 176]","[40, 42, 44, 46, 52, 100, 164]",SRND.tsv,S0428,S0432
look,1,48,"[14, 41, 47, 125, 169]","[48, 104]",SRND.tsv,S0428,S0432
be in,2,112,"[14, 73]","[112, 191]",SRND.tsv,S0428,S0432
i'm,1,120,"[14, 41, 57, 73, 95, 97, 133, 157, 161, 165, 176]","[120, 177]",SRND.tsv,S0428,S0432
when you,2,177,"[14, 47]","[177, 189]",SRND.tsv,S0428,S0432
be really,2,18,"[18, 99]",[7],SRND.tsv,S0428,S0432
you have,2,18,[18],[15],SRND.tsv,S0428,S0432
you have to,3,24,[18],"[24, 42]",SRND.tsv,S0428,S0432
sun cream,2,28,[18],[28],SRND.tsv,S0428,S0432
have to be,3,112,[18],[112],SRND.tsv,S0428,S0432
have to,2,177,"[18, 75, 125]",[177],SRND.tsv,S0428,S0432
that's,1,23,"[23, 45, 65, 101, 175]","[15, 32, 36, 90, 118, 122]",SRND.tsv,S0428,S0432
i guess,2,25,[25],[24],SRND.tsv,S0428,S0432
get,1,28,"[27, 71, 73, 99, 109, 121, 125, 127, 184]","[28, 34, 40, 110, 114, 116, 122, 124, 150, 152, 164, 177]",SRND.tsv,S0428,S0432
nice,1,29,"[29, 145]","[7, 36, 60, 100, 154, 181, 191, 201]",SRND.tsv,S0428,S0432
like,1,31,"[31, 47, 49, 51, 59, 81, 87, 109, 121, 127, 129, 131, 133, 135, 147, 161, 165, 167, 169, 171, 175, 184, 188, 194, 196, 198]","[11, 15, 22, 24, 28, 36, 38, 42, 46, 56, 104, 110, 118, 177, 181, 187, 189, 191, 193, 197]",SRND.tsv,S0428,S0432
yeah i'd,2,32,[31],[32],SRND.tsv,S0428,S0432
i'd,1,66,[31],"[66, 104]",SRND.tsv,S0428,S0432
i think,2,33,"[33, 99, 109, 115, 119, 127, 157, 180]","[15, 32, 106, 122, 154]",SRND.tsv,S0428,S0432
think,1,33,"[33, 99, 109, 115, 119, 127, 143, 157, 175, 180]","[15, 120, 191, 32, 106, 122, 154]",SRND.tsv,S0428,S0432
be that,2,34,[33],"[34, 36, 102]",SRND.tsv,S0428,S0432
have no,2,35,[35],[15],SRND.tsv,S0428,S0432
no idea,2,58,[35],[58],SRND.tsv,S0428,S0432
i have,2,148,"[35, 73, 75, 125]",[148],SRND.tsv,S0428,S0432
mean,1,37,[37],"[7, 15, 24, 120]",SRND.tsv,S0428,S0432
yeah mm,2,162,[39],"[162, 189, 195]",SRND.tsv,S0428,S0432
gonna,1,41,"[41, 161]","[7, 120, 177]",SRND.tsv,S0428,S0432
wow,1,64,[41],"[64, 130, 172]",SRND.tsv,S0428,S0432
on the,2,110,"[41, 161]","[110, 168]",SRND.tsv,S0428,S0432
i'm gonna,2,120,[41],"[120, 177]",SRND.tsv,S0428,S0432
gonna have to,3,177,[41],[177],SRND.tsv,S0428,S0432
when you're,2,47,"[47, 123]","[15, 158]",SRND.tsv,S0428,S0432
even,1,47,"[47, 63, 89, 91]","[15, 132, 187]",SRND.tsv,S0428,S0432
really hot,2,47,[47],"[24, 38]",SRND.tsv,S0428,S0432
and it's,2,47,[47],[28],SRND.tsv,S0428,S0432
yeah like,2,47,"[47, 171, 198]",[42],SRND.tsv,S0428,S0432
it's like,2,47,"[47, 129, 184]","[42, 46, 189]",SRND.tsv,S0428,S0432
you're go,2,60,[47],[60],SRND.tsv,S0428,S0432
day,1,94,"[47, 67, 73, 145, 147, 180]","[94, 116, 118, 140, 142, 146, 148, 152, 156]",SRND.tsv,S0428,S0432
at the,2,96,"[47, 167]",[96],SRND.tsv,S0428,S0432
when you're in,3,158,[47],[158],SRND.tsv,S0428,S0432
sometimes when,2,189,[47],[189],SRND.tsv,S0428,S0432
it's a,2,189,[47],[189],SRND.tsv,S0428,S0432
