Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
to do the coast to coast,6,1,[0],"[1, 11]",S3RZ.tsv,S0024,S0144
go,1,13,"[0, 68, 86, 103, 149, 213, 221, 223, 243, 261, 319, 361, 428, 438, 464, 638, 666, 668]","[13, 25, 31, 98, 168, 182, 194, 208, 236, 252, 475, 567, 682, 15, 67, 204, 214, 314, 338, 340, 354, 435, 555, 595, 635]",S3RZ.tsv,S0024,S0144
go to,2,15,"[0, 149, 223, 319, 464, 638]","[15, 25, 67, 204, 214, 314, 340, 354, 435, 595, 635, 555]",S3RZ.tsv,S0024,S0144
to do,2,25,"[0, 22, 42, 235, 259, 315, 347, 363, 442, 462, 464, 492, 546, 666]","[25, 27, 198, 208, 360, 481, 508, 514, 543, 555]",S3RZ.tsv,S0024,S0144
do the,2,95,"[0, 231, 325, 349]",[95],S3RZ.tsv,S0024,S0144
the coast,2,164,[0],"[164, 168]",S3RZ.tsv,S0024,S0144
coast,1,164,[0],"[164, 168]",S3RZ.tsv,S0024,S0144
be we go,3,338,[0],[338],S3RZ.tsv,S0024,S0144
go to do,3,555,"[0, 464]",[555],S3RZ.tsv,S0024,S0144
be we,2,579,[0],[579],S3RZ.tsv,S0024,S0144
know,1,13,"[2, 50, 62, 66, 107, 115, 119, 137, 193, 207, 235, 239, 243, 259, 271, 287, 309, 311, 337, 345, 361, 381, 396, 400, 416, 418, 444, 454, 462, 498, 500, 509, 517, 521, 527, 529, 533, 612, 632, 648, 652]","[13, 19, 23, 47, 79, 91, 130, 168, 176, 190, 198, 214, 260, 286, 300, 360, 433, 445, 497, 499, 522, 543, 605, 631, 671, 31, 150, 202, 250, 254, 256, 356, 370, 372, 378, 384, 603, 611]",S3RZ.tsv,S0024,S0144
you know,2,31,"[2, 62, 361, 381, 416, 444, 527]","[31, 150, 202, 250, 254, 256, 286, 356, 370, 372, 378, 384, 433, 603, 611, 631]",S3RZ.tsv,S0024,S0144
run,1,174,[2],"[174, 692]",S3RZ.tsv,S0024,S0144
another,1,547,"[2, 666, 672, 674, 693]",[547],S3RZ.tsv,S0024,S0144
that be,2,144,"[4, 107, 223, 233, 291, 570, 574, 676]","[144, 264, 266, 399, 471, 563, 686]",S3RZ.tsv,S0024,S0144
yeah,1,6,"[6, 16, 20, 22, 24, 26, 46, 48, 54, 62, 64, 78, 80, 84, 88, 99, 101, 119, 125, 141, 159, 167, 195, 203, 205, 209, 213, 215, 225, 229, 231, 251, 253, 265, 267, 269, 271, 287, 311, 315, 317, 331, 337, 339, 341, 351, 359, 369, 375, 387, 389, 393, 400, 404, 408, 410, 422, 430, 432, 434, 436, 446, 460, 466, 468, 470, 482, 496, 502, 536, 568, 570, 578, 588, 590, 602, 612, 614, 634, 644, 652, 654]","[3, 5, 11, 23, 25, 33, 35, 37, 43, 45, 47, 51, 53, 55, 63, 65, 67, 69, 71, 75, 79, 85, 87, 89, 95, 100, 106, 108, 118, 128, 132, 136, 138, 148, 150, 152, 164, 168, 170, 188, 194, 204, 208, 214, 216, 224, 232, 234, 236, 238, 242, 244, 246, 248, 250, 256, 260, 262, 264, 270, 272, 274, 276, 280, 282, 290, 296, 298, 310, 318, 334, 336, 338, 342, 344, 348, 350, 354, 364, 366, 368, 370, 376, 380, 382, 394, 397, 401, 405, 407, 409, 413, 417, 419, 425, 427, 433, 439, 445, 449, 461, 485, 487, 489, 491, 495, 503, 512, 514, 516, 518, 522, 528, 534, 541, 547, 549, 555, 563, 565, 575, 585, 591, 595, 605, 607, 613, 629, 641, 645, 651, 653, 657, 665, 673, 675, 677, 679, 694]",S3RZ.tsv,S0024,S0144
she work for,3,8,[8],"[5, 172]",S3RZ.tsv,S0024,S0144
camfed,1,8,[8],[7],S3RZ.tsv,S0024,S0144
think she,2,9,[8],[9],S3RZ.tsv,S0024,S0144
think,1,19,"[8, 66, 137, 167, 215, 217, 323, 331, 347, 349, 363, 365, 418, 464, 484, 525, 529, 538, 560, 570, 578, 596, 634]","[19, 41, 67, 150, 212, 252, 336, 433, 445, 473, 522, 524, 57, 435]",S3RZ.tsv,S0024,S0144
no i,2,41,"[8, 305, 612, 662]",[41],S3RZ.tsv,S0024,S0144
i don't,2,47,"[8, 50, 62, 66, 68, 107, 137, 191, 193, 205, 301, 305, 309, 400, 450, 454, 458, 462, 472, 498, 500, 509, 521, 529, 533, 689]","[47, 79, 85, 91, 168, 176, 190, 360, 433, 445, 497, 499, 522, 543, 671, 212, 435, 57]",S3RZ.tsv,S0024,S0144
i don't think,3,57,[8],"[57, 212, 433, 435]",S3RZ.tsv,S0024,S0144
work,1,85,"[8, 243, 333, 393, 509, 538]","[85, 95, 210, 214, 226, 336, 354, 405, 449, 532, 545, 172]",S3RZ.tsv,S0024,S0144
or do,2,453,"[8, 418]",[453],S3RZ.tsv,S0024,S0144
problem,1,15,"[14, 269, 400]","[15, 264, 524]",S3RZ.tsv,S0024,S0144
one,1,23,"[14, 34, 84, 241, 243, 263, 271, 333, 404, 438, 517, 596, 602, 606, 658, 672, 674]","[23, 81, 130, 158, 318, 627, 631, 653, 663]",S3RZ.tsv,S0024,S0144
end,1,216,"[14, 46]",[216],S3RZ.tsv,S0024,S0144
drop,1,302,[14],"[302, 374, 390]",S3RZ.tsv,S0024,S0144
that's,1,22,"[22, 44, 66, 72, 86, 147, 205, 223, 297, 327, 371, 426, 450, 484, 502, 574, 606, 612, 660]","[15, 61, 114, 116, 138, 142, 144, 148, 158, 206, 216, 222, 224, 236, 256, 284, 310, 358, 370, 386, 449, 481, 524, 537, 567, 587, 613, 623, 655, 270, 274, 360, 431, 485]",S3RZ.tsv,S0024,S0144
we use to,3,23,[22],"[23, 483]",S3RZ.tsv,S0024,S0144
that's what,2,270,"[22, 371]","[270, 274, 360, 431, 485, 481]",S3RZ.tsv,S0024,S0144
use,1,445,"[22, 50, 103, 281, 456, 462, 464, 525]","[445, 463, 481, 483]",S3RZ.tsv,S0024,S0144
what we,2,473,[22],[473],S3RZ.tsv,S0024,S0144
that's what we use to do,6,481,[22],[481],S3RZ.tsv,S0024,S0144
use to,2,483,"[22, 103, 456]",[483],S3RZ.tsv,S0024,S0144
yeah it,2,25,"[24, 400, 436]","[25, 368, 417]",S3RZ.tsv,S0024,S0144
depend,1,25,[24],[25],S3RZ.tsv,S0024,S0144
it just,2,162,"[24, 90, 273, 307]",[162],S3RZ.tsv,S0024,S0144
do it,2,28,"[28, 233, 247, 291, 295, 345, 464, 492, 546, 666]","[5, 29, 250, 547]",S3RZ.tsv,S0024,S0144
to climb,2,28,[28],[25],S3RZ.tsv,S0024,S0144
long,1,340,"[28, 458, 634, 660]","[340, 653, 694]",S3RZ.tsv,S0024,S0144
take,1,370,"[28, 151, 247, 281, 323, 458, 666]","[370, 667]",S3RZ.tsv,S0024,S0144
climb,1,473,[28],[473],S3RZ.tsv,S0024,S0144
you've get,2,30,"[30, 101, 261, 347]","[19, 286, 661]",S3RZ.tsv,S0024,S0144
get,1,30,"[30, 40, 50, 62, 97, 99, 101, 103, 121, 135, 137, 215, 223, 245, 257, 261, 271, 291, 295, 317, 321, 331, 333, 335, 337, 343, 347, 375, 379, 450, 454, 462, 484, 511, 515, 525, 533, 535, 538, 540, 566, 674, 678]","[19, 41, 45, 47, 150, 162, 182, 186, 222, 286, 292, 314, 316, 330, 356, 360, 378, 380, 384, 403, 413, 514, 522, 555, 589, 611, 649, 661, 682]",S3RZ.tsv,S0024,S0144
