Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
alright,1,54,[0],[54],SY2F.tsv,S0588,S0589
pattern,1,3,"[2, 14]","[3, 11, 176]",SY2F.tsv,S0588,S0589
what do,2,27,"[2, 143]",[27],SY2F.tsv,S0588,S0589
do you,2,37,"[2, 10, 44, 46, 73, 143, 180, 184, 213]","[37, 206, 218, 239]",SY2F.tsv,S0588,S0589
think,1,54,"[2, 6, 10, 26, 42, 73, 82, 100, 143, 147, 153, 159, 179, 217, 219, 258]","[54, 189, 224, 234]",SY2F.tsv,S0588,S0589
of the,2,93,"[2, 57, 190, 202]","[93, 112, 166]",SY2F.tsv,S0588,S0589
fabric,1,174,"[2, 233]","[174, 228]",SY2F.tsv,S0588,S0589
pink,1,261,"[2, 10]",[261],SY2F.tsv,S0588,S0589
yes,1,4,"[4, 6, 44, 152, 165, 171, 179, 186, 207]","[1, 45, 47, 76, 130, 185, 234]",SY2F.tsv,S0588,S0589
say,1,9,"[6, 32, 159, 182, 184, 213, 215, 231]","[9, 45, 60, 74, 185, 230]",SY2F.tsv,S0588,S0589
well,1,19,"[6, 8, 14, 18, 24, 48, 55, 69, 80, 82, 96, 100, 113, 125, 149, 150, 159, 177, 180, 182, 184, 211, 217, 231, 237, 252, 264, 270]","[19, 76, 93, 134, 166, 195, 197, 204, 226, 232]",SY2F.tsv,S0588,S0589
i think,2,54,"[6, 42, 159, 179, 258]","[54, 189, 234]",SY2F.tsv,S0588,S0589
put,1,239,"[6, 92]",[239],SY2F.tsv,S0588,S0589
something,1,267,"[6, 145, 152, 198]",[267],SY2F.tsv,S0588,S0589
fabrics,1,8,"[8, 184]","[7, 181]",SY2F.tsv,S0588,S0589
well i,2,19,"[8, 177, 184, 217]","[19, 232]",SY2F.tsv,S0588,S0589
you don't,2,21,"[8, 231, 268]","[21, 50]",SY2F.tsv,S0588,S0589
like,1,21,"[8, 67, 82, 98, 145, 153, 169, 200, 217, 248]","[21, 70, 74, 109, 170, 218, 263, 267]",SY2F.tsv,S0588,S0589
two,1,62,"[8, 113, 115, 182, 184, 227]","[62, 110]",SY2F.tsv,S0588,S0589
get,1,132,"[8, 16, 18, 24, 79, 80, 113, 115, 129, 152, 180, 268]","[132, 160, 210, 224, 238, 269]",SY2F.tsv,S0588,S0589
either,1,183,"[8, 231]",[183],SY2F.tsv,S0588,S0589
i like,2,263,[8],[263],SY2F.tsv,S0588,S0589
nineties,1,10,[10],[3],SY2F.tsv,S0588,S0589
see the,2,14,[14],[3],SY2F.tsv,S0588,S0589
the pattern,2,14,[14],"[3, 176]",SY2F.tsv,S0588,S0589
see,1,14,"[14, 44, 137]","[3, 5, 166, 204, 206]",SY2F.tsv,S0588,S0589
you can,2,265,"[14, 205, 270]",[265],SY2F.tsv,S0588,S0589
one,1,16,"[16, 38, 57, 131, 163, 165, 182, 184, 188, 202, 248]","[7, 109, 112, 114, 116, 124, 208, 218, 236, 265, 271]",SY2F.tsv,S0588,S0589
get the,2,160,[16],[160],SY2F.tsv,S0588,S0589
right,1,172,"[16, 53, 71, 123, 155, 235, 252]","[172, 210, 251]",SY2F.tsv,S0588,S0589
i've,1,130,"[18, 82, 202]",[130],SY2F.tsv,S0588,S0589
save,1,265,"[18, 80, 266]",[265],SY2F.tsv,S0588,S0589
lightly,1,21,[20],[21],SY2F.tsv,S0588,S0589
library,1,62,[22],[62],SY2F.tsv,S0588,S0589
though,1,81,"[22, 57, 75, 92, 96, 248]","[81, 222]",SY2F.tsv,S0588,S0589
there's,1,118,"[22, 75, 82, 90, 184]",[118],SY2F.tsv,S0588,S0589
plan to,2,124,[22],[124],SY2F.tsv,S0588,S0589
it's a,2,62,"[24, 34, 55, 75]","[62, 66]",SY2F.tsv,S0588,S0589
they want to,3,28,[28],[27],SY2F.tsv,S0588,S0589
want to,2,174,"[28, 141, 150, 180]","[174, 232, 239, 269]",SY2F.tsv,S0588,S0589
want,1,269,"[28, 150, 180, 231]",[269],SY2F.tsv,S0588,S0589
gonna,1,39,"[30, 75, 82, 159]","[39, 253, 56]",SY2F.tsv,S0588,S0589
gonna be,2,56,"[30, 159, 211]",[56],SY2F.tsv,S0588,S0589
build,1,58,"[30, 34, 57, 59, 65, 67, 75, 80, 82, 94, 106]","[58, 62, 66, 70, 74, 83, 89, 95, 109, 112, 154, 168]",SY2F.tsv,S0588,S0589
sort of,2,124,"[30, 150]","[124, 168]",SY2F.tsv,S0588,S0589
be a,2,208,"[30, 51, 59, 75]",[208],SY2F.tsv,S0588,S0589
back,1,238,"[30, 82, 256]","[238, 265]",SY2F.tsv,S0588,S0589
and leisure,2,81,[32],[81],SY2F.tsv,S0588,S0589
nice,1,34,"[34, 75, 262]",[17],SY2F.tsv,S0588,S0589
do that,2,36,"[36, 270]","[15, 85]",SY2F.tsv,S0588,S0589
that be,2,212,"[36, 51, 63, 147, 173]","[212, 228, 243, 249]",SY2F.tsv,S0588,S0589
sudden,1,216,[36],[216],SY2F.tsv,S0588,S0589
be nineties,2,38,[38],[3],SY2F.tsv,S0588,S0589
it be,2,38,"[38, 59, 73, 182, 192, 225, 242]","[13, 74, 95, 224]",SY2F.tsv,S0588,S0589
yeah,1,54,"[38, 61, 75, 79, 82, 106, 113, 119, 121, 157, 169, 194, 217, 219, 240, 254, 258, 272]","[54, 64, 74, 101, 107, 144, 151, 193, 212, 214, 243, 263, 269]",SY2F.tsv,S0588,S0589
really,1,85,"[38, 73, 80, 82, 198, 219, 237, 256]","[85, 95]",SY2F.tsv,S0588,S0589
be the,2,114,"[38, 42, 53, 67]","[114, 154]",SY2F.tsv,S0588,S0589
be it,2,144,"[38, 65, 159, 180]",[144],SY2F.tsv,S0588,S0589
even,1,62,"[40, 205, 268]","[62, 156]",SY2F.tsv,S0588,S0589
isn't it,2,42,"[42, 44, 57, 173, 262]",[15],SY2F.tsv,S0588,S0589
that's,1,44,"[44, 53, 75, 88, 94, 96, 123, 159, 163, 186, 190, 213, 215, 237, 248, 268]","[33, 54, 64, 85, 91, 99, 109, 112, 120, 154, 158, 172, 234, 241, 247, 255]",SY2F.tsv,S0588,S0589
meow,1,44,[44],[41],SY2F.tsv,S0588,S0589
good,1,126,"[44, 75]","[126, 134, 166]",SY2F.tsv,S0588,S0589
you see,2,166,[44],"[166, 204]",SY2F.tsv,S0588,S0589
do you see,3,206,[44],[206],SY2F.tsv,S0588,S0589
chip,1,50,"[46, 48]","[50, 52]",SY2F.tsv,S0588,S0589
what be that,3,49,[48],[49],SY2F.tsv,S0588,S0589
what be,2,114,"[48, 266]",[114],SY2F.tsv,S0588,S0589
put the,2,239,"[48, 268]",[239],SY2F.tsv,S0588,S0589
be that,2,245,"[48, 51, 84, 133, 152]","[245, 249]",SY2F.tsv,S0588,S0589
i'll,1,265,"[48, 180]",[265],SY2F.tsv,S0588,S0589
a little,2,62,"[51, 169, 179]","[62, 191]",SY2F.tsv,S0588,S0589
front,1,60,"[53, 69, 75]","[60, 62]",SY2F.tsv,S0588,S0589
the front,2,62,"[53, 75]",[62],SY2F.tsv,S0588,S0589
this be,2,105,"[53, 100, 104, 184, 194]","[105, 226]",SY2F.tsv,S0588,S0589
that's the,2,109,"[53, 88, 268]","[109, 154, 158]",SY2F.tsv,S0588,S0589
plan,1,124,[53],[124],SY2F.tsv,S0588,S0589
shame,1,124,[55],[124],SY2F.tsv,S0588,S0589
well it's,2,134,[55],[134],SY2F.tsv,S0588,S0589
the decent build,3,58,[57],[58],SY2F.tsv,S0588,S0589
one of the,3,112,[57],[112],SY2F.tsv,S0588,S0589
decent build,2,59,[59],[58],SY2F.tsv,S0588,S0589
gym,1,70,"[63, 73]","[70, 81, 154]",SY2F.tsv,S0588,S0589
there's a,2,118,"[63, 80]",[118],SY2F.tsv,S0588,S0589
but i,2,185,"[63, 194, 256]","[185, 269]",SY2F.tsv,S0588,S0589
exactly,1,241,[63],[241],SY2F.tsv,S0588,S0589
a separate build,3,66,[65],[66],SY2F.tsv,S0588,S0589
room,1,67,[67],[62],SY2F.tsv,S0588,S0589
the other,2,70,[67],[70],SY2F.tsv,S0588,S0589
what be the other,4,114,[67],[114],SY2F.tsv,S0588,S0589
like a,2,267,"[67, 169, 217]",[267],SY2F.tsv,S0588,S0589
any more,2,69,[69],[39],SY2F.tsv,S0588,S0589
they're,1,73,"[73, 75, 80, 98, 117, 205]","[39, 60, 68]",SY2F.tsv,S0588,S0589
the old,2,154,"[73, 82, 163]","[154, 166]",SY2F.tsv,S0588,S0589
think it be,3,224,[73],[224],SY2F.tsv,S0588,S0589
i'm,1,75,"[75, 82, 100, 184]","[9, 238, 253, 269]",SY2F.tsv,S0588,S0589
i don't know,3,75,"[75, 115, 194]","[11, 70, 114]",SY2F.tsv,S0588,S0589
come out of,3,75,[75],[19],SY2F.tsv,S0588,S0589
i mean,2,75,"[75, 80, 82, 205]",[27],SY2F.tsv,S0588,S0589
go,1,75,"[75, 82, 98, 131, 143, 159, 254, 268]","[35, 45, 62, 105, 144, 210, 265, 253]",SY2F.tsv,S0588,S0589
keep you,2,75,[75],[60],SY2F.tsv,S0588,S0589
the library,2,75,[75],[62],SY2F.tsv,S0588,S0589
cos,1,75,"[75, 82, 100, 202, 211, 225, 256]","[62, 210]",SY2F.tsv,S0588,S0589
it that's,2,75,[75],[64],SY2F.tsv,S0588,S0589
maybe,1,75,"[75, 127]","[68, 126]",SY2F.tsv,S0588,S0589
would,1,81,"[75, 80, 125, 182, 184]","[81, 116]",SY2F.tsv,S0588,S0589
know,1,83,"[75, 115, 194]",[83],SY2F.tsv,S0588,S0589
thing,1,89,"[75, 77, 82, 100, 256, 268]","[89, 154, 166]",SY2F.tsv,S0588,S0589
that's what,2,91,"[75, 213, 215]","[91, 120, 234, 255]",SY2F.tsv,S0588,S0589
a good thing,3,166,[75],[166],SY2F.tsv,S0588,S0589
mean,1,176,"[75, 80, 82, 205]","[176, 234, 236]",SY2F.tsv,S0588,S0589
gonna go,2,253,[75],[253],SY2F.tsv,S0588,S0589
be you,2,77,"[77, 205, 266]",[45],SY2F.tsv,S0588,S0589
need to,2,93,"[77, 79, 119, 256]",[93],SY2F.tsv,S0588,S0589
let,1,132,"[77, 131, 237]",[132],SY2F.tsv,S0588,S0589
thing be,2,154,"[77, 100]",[154],SY2F.tsv,S0588,S0589
it could,2,80,[80],[3],SY2F.tsv,S0588,S0589
week,1,80,[80],[74],SY2F.tsv,S0588,S0589
could,1,144,[80],[144],SY2F.tsv,S0588,S0589
as well,2,166,[80],[166],SY2F.tsv,S0588,S0589
i'm not,2,82,[82],"[9, 253]",SY2F.tsv,S0588,S0589
depend,1,82,[82],[11],SY2F.tsv,S0588,S0589
do they,2,82,[82],[27],SY2F.tsv,S0588,S0589
look,1,82,"[82, 165, 169, 205, 209, 237, 272]","[35, 83, 95, 103, 109, 136, 193, 230, 232, 236, 247, 271]",SY2F.tsv,S0588,S0589
go to,2,82,"[82, 131, 268]","[45, 210]",SY2F.tsv,S0588,S0589
be in it,3,82,[82],[56],SY2F.tsv,S0588,S0589
what's,1,82,"[82, 106, 159, 165, 244]","[56, 70, 267]",SY2F.tsv,S0588,S0589
