Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
year,1,1,"[0, 271]","[1, 57, 49]",SNCM.tsv,S0013,S0012
last year,2,49,[0],[49],SNCM.tsv,S0013,S0012
can't,1,57,"[0, 20, 58, 110, 155, 321]","[57, 86, 242]",SNCM.tsv,S0013,S0012
i can't,2,86,"[0, 110]","[86, 242]",SNCM.tsv,S0013,S0012
a week,2,158,[0],[158],SNCM.tsv,S0013,S0012
week,1,168,[0],[168],SNCM.tsv,S0013,S0012
that's,1,9,"[2, 32, 93, 124, 153, 288]","[9, 109, 115, 152, 286, 305]",SNCM.tsv,S0013,S0012
yeah,1,4,"[4, 18, 20, 44, 50, 58, 71, 79, 85, 93, 97, 108, 112, 114, 124, 128, 139, 147, 151, 167, 175, 194, 196, 202, 208, 214, 226, 230, 236, 273, 302, 325]","[1, 23, 45, 49, 51, 70, 82, 98, 121, 123, 129, 138, 154, 156, 158, 160, 170, 174, 180, 197, 213, 217, 227, 231, 244, 250, 264, 266, 274, 276, 284, 289, 301, 303, 305, 308, 316]",SNCM.tsv,S0013,S0012
lovely,1,19,"[6, 93, 243]","[19, 90, 244, 262]",SNCM.tsv,S0013,S0012
be lovely,2,262,"[6, 243]",[262],SNCM.tsv,S0013,S0012
well,1,17,"[10, 24, 30, 32, 56, 69, 77, 102, 104, 120, 147, 194, 224, 226, 240, 255, 279]","[17, 21, 41, 45, 84, 115, 125, 140, 152, 156, 158, 180, 193, 203, 221, 229, 233, 239, 254]",SNCM.tsv,S0013,S0012
be great,2,244,[12],[244],SNCM.tsv,S0013,S0012
move,1,14,[14],"[11, 260]",SNCM.tsv,S0013,S0012
mustn't move,2,19,[14],[19],SNCM.tsv,S0013,S0012
rubbish in,2,19,[14],[19],SNCM.tsv,S0013,S0012
rubbish,1,23,[14],[23],SNCM.tsv,S0013,S0012
but you,2,286,[14],[286],SNCM.tsv,S0013,S0012
anything,1,286,"[14, 255]",[286],SNCM.tsv,S0013,S0012
yes,1,21,"[16, 24, 44]","[21, 57, 225, 314]",SNCM.tsv,S0013,S0012
yeah i,2,18,"[18, 71, 79, 85]",[1],SNCM.tsv,S0013,S0012
know,1,59,"[18, 52, 110, 226, 232, 255]","[59, 90, 105, 254, 286, 310, 318, 322, 86]",SNCM.tsv,S0013,S0012
i know,2,86,"[18, 226, 255]",[86],SNCM.tsv,S0013,S0012
probably,1,280,[18],[280],SNCM.tsv,S0013,S0012
and you,2,20,"[20, 58, 165]","[19, 59, 146, 278]",SNCM.tsv,S0013,S0012
find,1,57,"[20, 22, 157]",[57],SNCM.tsv,S0013,S0012
well yes,2,24,[24],[21],SNCM.tsv,S0013,S0012
it be,2,88,"[24, 212, 222, 243, 259]","[88, 213, 242, 244, 289, 299, 322]",SNCM.tsv,S0013,S0012
of them,2,29,[28],"[29, 37, 49, 96, 299]",SNCM.tsv,S0013,S0012
some of them,3,57,[28],"[57, 121]",SNCM.tsv,S0013,S0012
