Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
snow,1,5,"[0, 14]","[5, 13, 17]",SMHY.tsv,S0115,S0037
be it,2,11,"[0, 2, 8, 18, 56, 133, 161, 190]",[11],SMHY.tsv,S0115,S0037
it snow,2,17,[0],[17],SMHY.tsv,S0115,S0037
so be,2,106,[0],[106],SMHY.tsv,S0115,S0037
get,1,27,"[2, 44, 69, 230, 254]","[27, 33, 55, 58, 158, 173, 177, 199, 225, 233, 239, 253]",SMHY.tsv,S0115,S0037
yeah,1,4,"[4, 42, 54, 59, 77, 79, 88, 123, 133, 145, 151, 155, 180, 192, 198, 200, 218, 232, 236, 244, 248, 250, 252, 254]","[1, 9, 15, 21, 62, 76, 80, 84, 91, 122, 160, 164, 170, 175, 199, 203, 205, 219, 239, 243, 245, 261]",SMHY.tsv,S0115,S0037
look,1,6,[6],"[1, 3, 29, 132, 235]",SMHY.tsv,S0115,S0037
a bite,2,229,"[6, 12, 202, 228]",[229],SMHY.tsv,S0115,S0037
bite,1,247,"[6, 12, 202, 228]",[247],SMHY.tsv,S0115,S0037
on the,2,8,"[8, 16, 186, 244]","[3, 17, 43, 68, 231, 233]",SMHY.tsv,S0115,S0037
though,1,23,[8],"[23, 227, 229]",SMHY.tsv,S0115,S0037
really,1,55,"[8, 88, 141, 143, 165, 186, 226, 236]","[55, 76, 126, 146, 158, 160, 197, 199]",SMHY.tsv,S0115,S0037
uh,1,68,"[8, 16, 18, 20, 24, 30, 36, 42, 59, 65, 71, 73, 88, 123, 125, 133, 135, 139, 143, 145, 149, 155, 159, 169, 171, 180, 192, 194, 196, 200, 202, 206, 214, 222, 232, 234, 236, 238, 246, 248, 254, 260]","[68, 128, 154, 229]",SMHY.tsv,S0115,S0037
i don't,2,12,"[12, 18, 36, 88, 165, 246, 248]","[5, 148, 160]",SMHY.tsv,S0115,S0037
think so,2,12,[12],"[7, 57]",SMHY.tsv,S0115,S0037
think,1,39,"[12, 18, 22, 24, 61, 133, 163, 184, 186, 202, 208, 252]","[39, 49, 60, 112, 154, 158, 195, 199, 57]",SMHY.tsv,S0115,S0037
be that,2,211,"[12, 18, 46, 125]","[211, 259]",SMHY.tsv,S0115,S0037
well,1,14,"[14, 30, 63, 83, 167, 184, 186, 200, 206, 208, 212, 218, 222, 226, 228, 236, 244, 252, 256]","[1, 17, 37, 72, 74, 89, 110, 144, 195, 199, 209, 215, 221, 223, 253, 152]",SMHY.tsv,S0115,S0037
i mean,2,15,"[14, 133, 163, 182, 194, 210, 226, 228, 236, 242, 248, 252, 256, 258, 260]","[15, 247]",SMHY.tsv,S0115,S0037
that's,1,15,"[14, 147, 153, 167, 186, 208, 222, 240, 252]","[15, 53, 55, 91, 96, 98, 110, 134, 136, 185, 197, 221, 243]",SMHY.tsv,S0115,S0037
mean,1,33,"[14, 133, 163, 182, 194, 208, 210, 226, 228, 236, 242, 248, 252, 256, 258, 260]","[33, 82, 241, 247]",SMHY.tsv,S0115,S0037
old,1,55,[14],"[55, 172]",SMHY.tsv,S0115,S0037
see,1,58,"[14, 165, 204, 244]","[58, 66, 84]",SMHY.tsv,S0115,S0037
isn't it,2,128,"[14, 105, 153, 236]","[128, 130, 166, 185, 221, 251]",SMHY.tsv,S0115,S0037
well i,2,152,"[14, 252]",[152],SMHY.tsv,S0115,S0037
it's settle,2,16,[16],[1],SMHY.tsv,S0115,S0037
settle,1,16,[16],[1],SMHY.tsv,S0115,S0037
