Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
more tea,2,1,[0],[1],STRW.tsv,S0083,S0084
do the wash,3,92,[2],"[92, 96]",STRW.tsv,S0083,S0084
i just,2,150,"[2, 102, 294, 297]","[150, 263]",STRW.tsv,S0083,S0084
come,1,43,"[4, 6, 262]","[43, 243]",STRW.tsv,S0083,S0084
want to,2,8,"[8, 139]",[5],STRW.tsv,S0083,S0084
know,1,77,"[8, 10, 50, 56, 70, 93, 95, 99, 100, 133, 163, 197, 269, 285, 292, 299, 310, 326, 337, 383, 400, 430, 435, 454, 469, 475, 493]","[77, 221, 243, 263, 266, 298, 302, 366, 336, 342, 344, 346, 506, 509, 92]",STRW.tsv,S0083,S0084
you know you,3,92,"[8, 10, 400]",[92],STRW.tsv,S0083,S0084
you want,2,278,[8],[278],STRW.tsv,S0083,S0084
you know,2,336,"[8, 10, 269, 285, 292, 400, 430, 475]","[336, 342, 344, 346, 506, 509]",STRW.tsv,S0083,S0084
you do,2,227,"[10, 273]","[227, 248]",STRW.tsv,S0083,S0084
you do you,3,248,"[10, 273]",[248],STRW.tsv,S0083,S0084
let,1,274,"[10, 14, 135]",[274],STRW.tsv,S0083,S0084
paper,1,274,[10],"[274, 276]",STRW.tsv,S0083,S0084
do i,2,291,"[10, 220, 294, 297]",[291],STRW.tsv,S0083,S0084
do you,2,304,"[10, 12, 119, 203, 273, 373]",[304],STRW.tsv,S0083,S0084
i've,1,13,"[12, 14, 133, 209, 279, 469]","[13, 60, 470, 266]",STRW.tsv,S0083,S0084
get,1,13,"[12, 14, 139, 155, 159, 209, 211, 228, 273, 292, 383, 391, 430, 446, 458, 469]","[13, 24, 43, 196, 295, 304, 321, 344, 346, 360, 368, 372, 386, 388, 416, 455, 457, 498, 266]",STRW.tsv,S0083,S0084
think,1,69,"[12, 143, 149, 167, 171, 183, 214, 224, 257, 283, 285, 292, 294, 297, 330, 349, 355, 385, 423, 424, 458, 467, 469, 495]","[69, 71, 75, 81, 142, 168, 194, 196, 243, 274, 334, 470]",STRW.tsv,S0083,S0084
i've get the,3,266,[12],[266],STRW.tsv,S0083,S0084
you think,2,334,[12],[334],STRW.tsv,S0083,S0084
think i've,2,470,[12],[470],STRW.tsv,S0083,S0084
i'm,1,14,"[14, 22, 54, 70, 109, 214, 265, 322, 421, 423]","[11, 71, 344, 241]",STRW.tsv,S0083,S0084
hand,1,14,[14],[13],STRW.tsv,S0083,S0084
the worst kind,3,15,[14],[15],STRW.tsv,S0083,S0084
better,1,38,"[14, 365]",[38],STRW.tsv,S0083,S0084
gonna,1,43,"[14, 214, 257]","[43, 106, 144, 259, 276, 338, 356]",STRW.tsv,S0083,S0084
be the,2,87,"[14, 285]",[87],STRW.tsv,S0083,S0084
