Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
go,1,15,"[0, 37, 59, 69, 163, 222, 260, 270, 332, 334, 342, 348, 362, 370, 393, 415, 547, 1030, 1051, 1069, 1101, 1103, 1105, 1107, 1113, 1153, 1172, 1176, 1300, 1302, 1305, 1307, 1328, 1363, 1369]","[15, 19, 138, 271, 323, 345, 367, 379, 432, 498, 635, 658, 664, 666, 690, 692, 708, 731, 743, 745, 870, 968, 973, 1104, 1229, 1245, 1376, 1421]",S7RW.tsv,S0540,S0541
have to,2,19,"[0, 26, 49, 159, 197, 215, 260, 310, 330, 332, 344, 372, 401, 449, 547, 746, 884, 890, 1103, 1286, 1305, 1365, 1369]","[19, 29, 166, 556, 607, 627, 658, 875, 879, 881, 897, 947, 984, 1220, 1359, 1376, 1395]",S7RW.tsv,S0540,S0541
well,1,38,"[0, 39, 133, 175, 312, 314, 358, 397, 413, 547, 583, 587, 726, 750, 752, 756, 788, 938, 948, 1228, 1316, 1334, 1344]","[38, 138, 140, 168, 223, 229, 301, 406, 508, 512, 556, 570, 582, 623, 631, 654, 658, 674, 694, 795, 954, 958, 992, 1100, 1143, 1152, 1197, 1220, 1227, 1231, 1389, 1436, 700, 949, 1222]",S7RW.tsv,S0540,S0541
you know,2,54,"[0, 2, 4, 6, 24, 26, 37, 39, 43, 57, 59, 61, 65, 69, 101, 123, 125, 143, 147, 149, 159, 161, 209, 213, 238, 270, 289, 293, 298, 324, 326, 334, 348, 372, 407, 411, 441, 449, 451, 479, 503, 530, 541, 575, 583, 589, 594, 695, 730, 756, 824, 859, 861, 888, 890, 902, 922, 926, 957, 961, 1011, 1012, 1016, 1018, 1055, 1071, 1073, 1079, 1081, 1093, 1099, 1101, 1103, 1105, 1133, 1149, 1172, 1174, 1176, 1190, 1232, 1286, 1300, 1302, 1304, 1305, 1307, 1316, 1320, 1322, 1324, 1334, 1344, 1352, 1396, 1400, 1414]","[54, 92, 438, 484, 506, 586, 607, 615, 641, 700, 706, 712, 739, 781, 841, 858, 864, 866, 873, 875, 877, 879, 883, 937, 941, 949, 950, 956, 958, 964, 980, 982, 984, 986, 996, 1029, 1036, 1050, 1100, 1160, 1212, 1214, 1222, 1224, 1229, 1235, 1237, 1245, 1267, 1285, 1289, 1317, 1327, 1331, 1338, 1345, 1347, 1359, 1361, 1378, 1421, 1438]",S7RW.tsv,S0540,S0541
in the,2,54,"[0, 12, 449, 730, 764, 846, 1016, 1018, 1107, 1135, 1400]","[54, 70, 84, 110, 112, 434, 546, 592, 650, 666, 704, 862, 968, 1025, 1029]",S7RW.tsv,S0540,S0541
in my,2,70,"[0, 123, 312, 589, 1172, 1182]","[70, 947, 956, 1222]",S7RW.tsv,S0540,S0541
and then,2,70,"[0, 12, 24, 26, 39, 57, 59, 67, 207, 213, 262, 266, 295, 308, 525, 1073, 1079, 1101, 1137, 1147, 1320]","[70, 538, 556, 601, 603, 623, 631, 666, 670, 678, 688, 783, 787, 791, 937, 1120, 1160, 1205, 1207, 1216, 1218, 1220, 1222, 1285, 1389]",S7RW.tsv,S0540,S0541
back,1,70,"[0, 276, 1103, 1133, 1137, 1161, 1174]","[70, 118, 223, 321, 377, 383, 611, 1048, 1160, 1197, 1222, 1269, 635, 791]",S7RW.tsv,S0540,S0541
but i,2,74,"[0, 59, 69, 270, 334, 372, 393, 407, 419, 449, 501, 587, 746, 884, 912, 922, 1011, 1039, 1055, 1069, 1099, 1101, 1149, 1161, 1172, 1176, 1302, 1307, 1316, 1320, 1322, 1396, 1412]","[74, 204, 533, 538, 556, 641, 741, 872, 994, 1006, 1245, 1269]",S7RW.tsv,S0540,S0541
i have,2,78,"[0, 12, 26, 28, 30, 41, 49, 59, 119, 133, 197, 215, 287, 310, 332, 372, 382, 401, 407, 417, 449, 451, 501, 515, 569, 746, 756, 890, 1051, 1172, 1282, 1307, 1320, 1365, 1367, 1369, 1396]","[78, 239, 482, 597, 607, 631, 643, 658, 720, 879, 881, 947, 973, 1222, 1241, 1395]",S7RW.tsv,S0540,S0541
so i,2,78,"[0, 6, 441, 1018, 1073, 1101, 1142, 1369]","[78, 84, 92, 112, 154, 204, 597, 609, 664, 688, 708, 801, 975, 1212, 1251, 1257, 1269, 1273, 1395, 1421]",S7RW.tsv,S0540,S0541
which be,2,80,"[0, 2, 26, 61, 197, 756, 1097]","[80, 84, 90, 94, 533, 544, 556, 686, 731, 875, 1208, 1229, 1277, 1313]",S7RW.tsv,S0540,S0541
it be,2,86,"[0, 61, 133, 471, 810, 1016, 1166, 1190]","[86, 98, 150, 152, 349, 438, 470, 538, 639, 641, 708, 725, 727, 864, 877, 879, 883, 1165, 1214, 1220, 1222, 1227, 1338, 1340, 110]",S7RW.tsv,S0540,S0541
it on,2,98,"[0, 1307]","[98, 184, 432]",S7RW.tsv,S0540,S0541
i it be,3,110,[0],[110],S7RW.tsv,S0540,S0541
know,1,110,"[0, 2, 4, 6, 14, 24, 26, 37, 39, 43, 51, 57, 59, 61, 65, 69, 101, 123, 125, 129, 143, 147, 149, 159, 161, 209, 213, 220, 238, 270, 278, 289, 293, 298, 324, 326, 334, 348, 370, 372, 407, 411, 417, 441, 449, 451, 479, 503, 530, 541, 543, 561, 575, 583, 589, 594, 651, 695, 730, 750, 756, 824, 859, 861, 888, 890, 902, 922, 926, 931, 957, 961, 981, 983, 1011, 1012, 1016, 1018, 1021, 1024, 1037, 1039, 1055, 1071, 1073, 1079, 1081, 1093, 1099, 1101, 1103, 1105, 1127, 1133, 1149, 1161, 1172, 1174, 1176, 1190, 1232, 1282, 1286, 1300, 1302, 1304, 1305, 1307, 1316, 1320, 1322, 1324, 1334, 1342, 1344, 1352, 1396, 1400, 1414, 1416]","[110, 120, 128, 142, 144, 174, 178, 180, 384, 432, 468, 779, 791, 793, 856, 864, 872, 897, 903, 939, 984, 994, 1002, 1008, 1031, 1245, 1295, 1340, 1437, 438, 484, 506, 586, 607, 615, 641, 700, 706, 712, 739, 781, 841, 858, 866, 873, 875, 877, 879, 883, 937, 941, 949, 950, 956, 958, 964, 980, 982, 986, 996, 1029, 1036, 1050, 1100, 1160, 1212, 1214, 1222, 1224, 1229, 1235, 1237, 1267, 1285, 1289, 1317, 1327, 1331, 1338, 1345, 1347, 1359, 1361, 1378, 1421, 1438]",S7RW.tsv,S0540,S0541
for the,2,118,"[0, 340, 457, 1140]","[118, 296, 1306]",S7RW.tsv,S0540,S0541
two,1,140,"[0, 24, 35, 63, 116, 318, 587, 1030, 1101, 1113, 1133, 1188]","[140, 142, 168, 223, 462, 597, 619, 670, 674, 1189, 1218, 1229]",S7RW.tsv,S0540,S0541
last,1,140,"[0, 41, 47, 59, 423]","[140, 533, 1029, 1187, 631, 142, 1229]",S7RW.tsv,S0540,S0541
the first,2,142,"[0, 457]","[142, 700, 968, 1216]",S7RW.tsv,S0540,S0541
the last,2,142,"[0, 41]","[142, 1229]",S7RW.tsv,S0540,S0541
on the,2,142,"[0, 308, 447, 449, 583, 1095, 1161]","[142, 432, 641, 735, 973, 1054, 1222]",S7RW.tsv,S0540,S0541
first,1,142,"[0, 123, 457]","[142, 597, 700, 941, 968, 1216]",S7RW.tsv,S0540,S0541
days,1,142,"[0, 47, 224, 226, 238, 324, 1042, 1073, 1097, 1101, 1103, 1133, 1320, 1322]","[142, 225, 801, 1208, 1229, 791]",S7RW.tsv,S0540,S0541
weekend,1,156,"[0, 49, 1085, 1133]","[156, 631, 680, 720, 1403]",S7RW.tsv,S0540,S0541
because i,2,168,"[0, 2, 6, 177, 187, 293, 449, 818, 902, 1016, 1051, 1365, 1396]","[168, 1229, 1243, 1245, 1327]",S7RW.tsv,S0540,S0541
be the,2,174,"[0, 53, 342, 449, 752, 1099, 1190]","[174, 303, 582, 827, 1112, 1277, 1293]",S7RW.tsv,S0540,S0541
it off,2,196,"[0, 1322]",[196],S7RW.tsv,S0540,S0541
then after,2,307,[0],[307],S7RW.tsv,S0540,S0541
three,1,424,"[0, 6, 312, 314, 1018, 1030, 1071]","[424, 538, 668, 1220, 434]",S7RW.tsv,S0540,S0541
another,1,426,"[0, 41, 1348]","[426, 468, 1212, 1214, 1218, 1229, 1285]",S7RW.tsv,S0540,S0541
it on the,3,432,[0],[432],S7RW.tsv,S0540,S0541
about three four,3,434,[0],[434],S7RW.tsv,S0540,S0541
that be,2,462,"[0, 57, 123, 756, 995, 1194]","[462, 538, 641, 676, 881, 1088, 1220, 1229, 1237, 1245, 1271, 1338, 1361]",S7RW.tsv,S0540,S0541
a few,2,482,"[0, 501, 898]","[482, 484, 937]",S7RW.tsv,S0540,S0541
er i,2,504,"[0, 417]",[504],S7RW.tsv,S0540,S0541
i have to,3,607,"[0, 26, 49, 197, 215, 310, 332, 372, 401, 449, 746, 890, 1365, 1369]","[607, 658, 879, 881, 947, 1395]",S7RW.tsv,S0540,S0541
hand,1,607,"[0, 449, 1396]",[607],S7RW.tsv,S0540,S0541
last weekend,2,631,[0],[631],S7RW.tsv,S0540,S0541
go back,2,635,"[0, 1103]",[635],S7RW.tsv,S0540,S0541
the the,2,639,"[0, 137, 193, 569, 1001]","[639, 875, 1222]",S7RW.tsv,S0540,S0541
thirty,1,668,[0],[668],S7RW.tsv,S0540,S0541
work,1,686,"[0, 24, 26, 334, 580, 589, 591, 728, 1018, 1073, 1174, 1192, 1307, 1369, 1396]","[686, 915, 968, 971, 1015, 1214, 1237, 1245, 1351]",S7RW.tsv,S0540,S0541
the end of,3,688,"[0, 894]","[688, 1197]",S7RW.tsv,S0540,S0541
that i,2,688,"[0, 1051]","[688, 775, 1285]",S7RW.tsv,S0540,S0541
although,1,692,"[0, 334]",[692],S7RW.tsv,S0540,S0541
well you,2,700,"[0, 547, 948]","[700, 949, 1222]",S7RW.tsv,S0540,S0541
to this,2,708,"[0, 1103]",[708],S7RW.tsv,S0540,S0541
back to,2,791,"[0, 1103, 1137]",[791],S7RW.tsv,S0540,S0541
days and,2,791,[0],[791],S7RW.tsv,S0540,S0541
have be,2,819,"[0, 41, 501, 628]","[819, 1032]",S7RW.tsv,S0540,S0541
do a,2,864,"[0, 1367, 1369]",[864],S7RW.tsv,S0540,S0541
that we,2,968,[0],[968],S7RW.tsv,S0540,S0541
the thesis,2,1199,"[0, 1320]",[1199],S7RW.tsv,S0540,S0541
thesis,1,1199,"[0, 1172]",[1199],S7RW.tsv,S0540,S0541
the second,2,1218,"[0, 53]",[1218],S7RW.tsv,S0540,S0541
second,1,1218,[0],[1218],S7RW.tsv,S0540,S0541
edit,1,1220,"[0, 1018]","[1220, 1222, 1253]",S7RW.tsv,S0540,S0541
as a,2,1255,"[0, 4, 1396]",[1255],S7RW.tsv,S0540,S0541
after that,2,1277,"[0, 298, 1101]",[1277],S7RW.tsv,S0540,S0541
it because,2,1361,[0],[1361],S7RW.tsv,S0540,S0541
