Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
do you,2,33,"[0, 15, 17, 69, 199]","[33, 45, 149]",SRCA.tsv,S0275,S0276
what do,2,188,"[0, 15, 17, 69, 71]",[188],SRCA.tsv,S0275,S0276
read,1,18,"[2, 4]","[18, 20]",SRCA.tsv,S0275,S0276
and it's,2,38,"[2, 187]",[38],SRCA.tsv,S0275,S0276
call,1,202,"[2, 73, 92]","[202, 206]",SRCA.tsv,S0275,S0276
funny,1,5,"[4, 6, 34]","[5, 33]",SRCA.tsv,S0275,S0276
be so,2,16,"[4, 64, 73, 93, 102, 107, 224]","[16, 200, 202]",SRCA.tsv,S0275,S0276
it be,2,27,"[4, 26, 60, 64, 65, 67, 73, 79, 83, 97, 107, 180, 184, 224, 226, 228]","[27, 31, 33, 35, 40, 42, 49, 136, 141, 153, 156, 158, 160, 167, 169, 183, 192, 206, 208]",SRCA.tsv,S0275,S0276
there's,1,51,"[4, 60, 64, 65, 75]","[51, 118, 124]",SRCA.tsv,S0275,S0276
look,1,116,"[4, 71, 75]","[116, 145, 149]",SRCA.tsv,S0275,S0276
look at,2,149,"[4, 81]",[149],SRCA.tsv,S0275,S0276
you go to,3,35,"[6, 119]","[35, 87]",SRCA.tsv,S0275,S0276
you go,2,87,"[6, 119]",[87],SRCA.tsv,S0275,S0276
go,1,108,"[6, 60, 64, 65, 67, 73, 81, 88, 89, 93, 95, 97, 119, 224, 226, 228]","[108, 118, 120, 124, 139, 143, 145, 156, 167, 190, 194, 110, 175, 179, 188, 200]",SRCA.tsv,S0275,S0276
go to,2,110,"[6, 60, 64, 67, 73, 81, 93, 119, 224, 226, 228]","[110, 175, 179, 188, 200, 120]",SRCA.tsv,S0275,S0276
go to the,3,120,"[6, 64, 73]",[120],SRCA.tsv,S0275,S0276
valentine's,1,108,[8],"[108, 202]",SRCA.tsv,S0275,S0276
friday,1,11,[10],"[11, 143]",SRCA.tsv,S0275,S0276
be it,2,61,"[13, 133]","[61, 156, 160]",SRCA.tsv,S0275,S0276
i nearly,2,200,[15],[200],SRCA.tsv,S0275,S0276
read the,2,19,[19],[18],SRCA.tsv,S0275,S0276
read the book,3,20,[19],[20],SRCA.tsv,S0275,S0276
the book,2,38,[19],[38],SRCA.tsv,S0275,S0276
yeah that's,2,21,"[21, 71]",[5],SRCA.tsv,S0275,S0276
yeah,1,21,"[21, 24, 34, 43, 60, 64, 67, 71, 77, 79, 85, 109, 113, 117, 176, 205, 207, 211, 219, 221]","[12, 29, 51, 66, 78, 132, 138, 141, 158, 164, 171, 179, 181, 196, 210, 227]",SRCA.tsv,S0275,S0276
that's,1,156,"[21, 71, 75, 95, 100, 111, 135, 144]",[156],SRCA.tsv,S0275,S0276
be a,2,49,"[26, 64, 224]","[49, 160]",SRCA.tsv,S0275,S0276
bite,1,112,"[26, 64]",[112],SRCA.tsv,S0275,S0276
scary,1,136,[26],[136],SRCA.tsv,S0275,S0276
it be a,3,160,"[26, 64]",[160],SRCA.tsv,S0275,S0276
what's,1,45,[28],[45],SRCA.tsv,S0275,S0276
oh my,2,39,"[39, 52, 73, 74, 157, 217, 224]",[27],SRCA.tsv,S0275,S0276
god,1,99,"[39, 52, 73, 157, 217, 224]",[99],SRCA.tsv,S0275,S0276
of course,2,41,[41],[40],SRCA.tsv,S0275,S0276
be you,2,46,"[46, 48, 73, 195, 203]",[35],SRCA.tsv,S0275,S0276
song,1,52,[52],[44],SRCA.tsv,S0275,S0276
waste,1,54,[54],[16],SRCA.tsv,S0275,S0276
i don't,2,54,"[54, 65, 75, 77, 79, 187]","[22, 23, 138]",SRCA.tsv,S0275,S0276
want to,2,54,"[54, 67, 93, 123]","[38, 120, 124, 143, 145, 188, 200, 204]",SRCA.tsv,S0275,S0276
poor,1,101,[54],[101],SRCA.tsv,S0275,S0276
want,1,124,"[54, 67, 89, 92, 93, 123]","[124, 188, 143, 145, 200, 204]",SRCA.tsv,S0275,S0276
i be,2,56,"[56, 67, 69, 71, 73, 74, 75, 81, 85, 86, 93, 100, 102, 103, 224]","[16, 116, 122, 160, 175, 179, 181, 196]",SRCA.tsv,S0275,S0276
in it,2,56,[56],[47],SRCA.tsv,S0275,S0276
at all,2,149,[56],[149],SRCA.tsv,S0275,S0276
be not,2,158,"[56, 123, 224]",[158],SRCA.tsv,S0275,S0276
nando's,1,87,"[58, 60, 65, 74, 86, 93, 95, 103, 224]",[87],SRCA.tsv,S0275,S0276
i get,2,60,[60],"[18, 158]",SRCA.tsv,S0275,S0276
like,1,60,"[60, 64, 65, 67, 69, 71, 73, 74, 75, 79, 81, 83, 86, 93, 95, 100, 154, 163, 224, 226, 228]","[22, 27, 29, 38, 40, 42, 45, 49, 112, 116, 124, 128, 138, 141, 158, 160, 171, 186, 190, 192, 196, 204, 212, 216, 218, 220, 139, 183, 202, 206, 208]",SRCA.tsv,S0275,S0276
to be,2,60,"[60, 123, 184, 228]","[33, 42, 175, 179]",SRCA.tsv,S0275,S0276
be like,2,60,"[60, 65, 67, 69, 73, 74, 75, 79, 81, 93, 100, 224, 228]","[40, 42, 49, 116, 160, 183, 202, 206, 208, 218, 139]",SRCA.tsv,S0275,S0276
obviously,1,60,"[60, 93]","[49, 202]",SRCA.tsv,S0275,S0276
right,1,63,"[60, 83, 178, 224]","[63, 96]",SRCA.tsv,S0275,S0276
go to nando's,3,87,"[60, 93]",[87],SRCA.tsv,S0275,S0276
one,1,87,"[60, 64, 69, 70]","[87, 114, 156, 212, 218]",SRCA.tsv,S0275,S0276
we be go to,4,110,"[60, 64, 226]",[110],SRCA.tsv,S0275,S0276
be go to,3,110,"[60, 64, 67, 226, 228]","[110, 175, 179]",SRCA.tsv,S0275,S0276
we be,2,110,"[60, 64, 95, 97, 224, 226]","[110, 139, 143, 145, 200, 202]",SRCA.tsv,S0275,S0276
get,1,124,"[60, 64, 73, 74, 75, 81, 86, 93, 95, 97, 105, 166, 182]","[124, 158]",SRCA.tsv,S0275,S0276
we be like,3,139,"[60, 224]",[139],SRCA.tsv,S0275,S0276
we be go,3,143,"[60, 64, 226]",[143],SRCA.tsv,S0275,S0276
be go,2,143,"[60, 67, 89, 93, 228]","[143, 175, 179]",SRCA.tsv,S0275,S0276
i've never be,3,145,[60],[145],SRCA.tsv,S0275,S0276
be the,2,160,"[60, 97, 152, 161]",[160],SRCA.tsv,S0275,S0276
be go to be,4,175,"[60, 228]","[175, 179]",SRCA.tsv,S0275,S0276
but we,2,186,[60],"[186, 200]",SRCA.tsv,S0275,S0276
couple,1,204,"[60, 224]",[204],SRCA.tsv,S0275,S0276
well,1,212,"[60, 71, 180]",[212],SRCA.tsv,S0275,S0276
valentine's day,2,108,"[62, 142, 228]","[108, 202]",SRCA.tsv,S0275,S0276
day,1,110,"[62, 142, 155, 228]","[110, 202]",SRCA.tsv,S0275,S0276
there be no,3,64,"[64, 81]",[22],SRCA.tsv,S0275,S0276
be no,2,64,[64],[22],SRCA.tsv,S0275,S0276
full,1,64,"[64, 73]",[27],SRCA.tsv,S0275,S0276
there be,2,64,"[64, 65, 67, 81, 224]","[33, 202]",SRCA.tsv,S0275,S0276
that be,2,64,"[64, 73, 85, 137, 161]",[49],SRCA.tsv,S0275,S0276
on like,2,112,[64],"[112, 186]",SRCA.tsv,S0275,S0276
say,1,116,"[64, 91, 165, 224]","[116, 200, 216]",SRCA.tsv,S0275,S0276
go there,2,124,"[64, 65, 89]","[124, 145]",SRCA.tsv,S0275,S0276
oh the,2,156,[64],[156],SRCA.tsv,S0275,S0276
and i,2,158,"[64, 67, 73, 75, 79, 81, 226]","[158, 167, 177]",SRCA.tsv,S0275,S0276
because it be,3,167,[64],"[167, 206]",SRCA.tsv,S0275,S0276
the other,2,192,"[64, 73]",[192],SRCA.tsv,S0275,S0276
people,1,192,"[64, 67, 71, 88]","[192, 220]",SRCA.tsv,S0275,S0276
the one,2,212,[64],"[212, 218]",SRCA.tsv,S0275,S0276
like it be full,4,65,[65],[27],SRCA.tsv,S0275,S0276
know,1,65,"[65, 77, 79, 83, 95, 109, 161, 163]","[33, 45, 106, 112, 149, 160, 192, 220]",SRCA.tsv,S0275,S0276
like a,2,65,[65],"[40, 171]",SRCA.tsv,S0275,S0276
really,1,65,"[65, 127]","[40, 49, 59, 76, 126, 136, 208]",SRCA.tsv,S0275,S0276
like it be,3,65,"[65, 224, 226]","[42, 141, 160]",SRCA.tsv,S0275,S0276
and then,2,65,"[65, 67, 73, 75, 81, 83, 161, 165, 170]","[45, 47, 51, 208, 218]",SRCA.tsv,S0275,S0276
we go,2,120,"[65, 88, 95, 224]","[120, 139, 188, 200]",SRCA.tsv,S0275,S0276
shop,1,124,[65],"[124, 149]",SRCA.tsv,S0275,S0276
a couple,2,204,[65],[204],SRCA.tsv,S0275,S0276
okay,1,67,"[67, 71, 75, 98, 184, 207]","[1, 3, 35, 37, 110, 169]",SRCA.tsv,S0275,S0276
be just,2,67,"[67, 71]","[25, 216]",SRCA.tsv,S0275,S0276
guy,1,67,"[67, 195]",[25],SRCA.tsv,S0275,S0276
it be okay,3,67,[67],[35],SRCA.tsv,S0275,S0276
come,1,67,"[67, 71, 75, 83, 85, 89, 97]","[44, 143, 156]",SRCA.tsv,S0275,S0276
then i,2,67,[67],[45],SRCA.tsv,S0275,S0276
yeah and then,3,67,[67],[51],SRCA.tsv,S0275,S0276
us,1,67,"[67, 97]","[51, 120, 212, 218]",SRCA.tsv,S0275,S0276
i be like,3,116,"[67, 69, 73, 74, 75]",[116],SRCA.tsv,S0275,S0276
though,1,118,"[67, 100]",[118],SRCA.tsv,S0275,S0276
back,1,118,"[67, 71, 73, 75, 154]",[118],SRCA.tsv,S0275,S0276
us and,2,120,[67],[120],SRCA.tsv,S0275,S0276
so we,2,120,"[67, 224]","[120, 143, 145, 202, 206]",SRCA.tsv,S0275,S0276
have a,2,120,"[67, 75]",[120],SRCA.tsv,S0275,S0276
free,1,120,[67],[120],SRCA.tsv,S0275,S0276
nice,1,136,"[67, 75]",[136],SRCA.tsv,S0275,S0276
we have,2,151,[67],[151],SRCA.tsv,S0275,S0276
something,1,156,"[67, 71, 224]","[156, 190, 204, 206]",SRCA.tsv,S0275,S0276
like oh yeah,3,158,[67],[158],SRCA.tsv,S0275,S0276
like oh,2,158,"[67, 74, 75]",[158],SRCA.tsv,S0275,S0276
