Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
i don't,2,7,"[0, 2, 12, 16, 50, 96, 112, 212, 263, 279, 335, 347, 383, 385, 391, 397, 429, 472, 474, 670, 696, 732, 736]","[7, 23, 97, 101, 187, 332, 390, 565, 569, 657, 662, 727, 731, 733, 751, 103, 193, 280, 298, 454, 464, 527]",S4YQ.tsv,S0253,S0254
don't like,2,7,"[0, 12, 16, 96, 347]","[7, 23, 392, 657]",S4YQ.tsv,S0253,S0254
like,1,7,"[0, 4, 6, 12, 14, 16, 28, 34, 40, 46, 50, 52, 58, 60, 62, 64, 66, 68, 70, 76, 78, 80, 82, 90, 92, 96, 102, 108, 110, 114, 124, 131, 135, 136, 140, 144, 146, 148, 150, 152, 156, 158, 166, 168, 170, 172, 188, 194, 198, 200, 210, 237, 247, 249, 261, 263, 265, 269, 275, 277, 287, 289, 297, 299, 311, 317, 335, 337, 343, 347, 365, 371, 377, 387, 391, 399, 401, 415, 419, 421, 423, 429, 431, 433, 435, 437, 443, 455, 459, 461, 465, 468, 474, 476, 478, 492, 500, 506, 508, 514, 516, 520, 536, 550, 568, 570, 580, 582, 584, 602, 604, 606, 614, 616, 618, 620, 622, 626, 628, 630, 646, 648, 652, 664, 670, 672, 682, 728, 734, 736, 748, 750, 756]","[7, 23, 25, 27, 41, 61, 71, 81, 89, 97, 99, 101, 103, 105, 107, 111, 134, 143, 179, 187, 189, 197, 213, 217, 224, 234, 242, 244, 248, 254, 260, 266, 272, 274, 280, 286, 288, 298, 310, 316, 328, 332, 334, 336, 338, 362, 386, 390, 392, 396, 404, 446, 469, 489, 495, 497, 519, 521, 525, 527, 529, 535, 539, 557, 565, 567, 569, 581, 601, 607, 613, 623, 641, 643, 645, 651, 655, 657, 659, 662, 687, 689, 699, 703, 707, 729, 731, 737, 739, 749, 751, 753, 755]",S4YQ.tsv,S0253,S0254
i think,2,9,"[0, 50, 52, 58, 64, 96, 120, 124, 126, 135, 140, 150, 166, 222, 267, 269, 271, 287, 307, 337, 381, 385, 419, 429, 445, 451, 486, 500, 508, 536, 584, 628, 694, 730]","[9, 97, 103, 111, 121, 187, 236, 248, 254, 280, 298, 390, 559, 569, 659, 662, 693, 725, 757]",S4YQ.tsv,S0253,S0254
know,1,9,"[0, 2, 12, 38, 42, 44, 50, 52, 64, 80, 102, 112, 140, 144, 152, 156, 166, 176, 261, 263, 267, 269, 277, 279, 291, 335, 359, 365, 371, 383, 385, 391, 419, 423, 429, 433, 443, 459, 463, 472, 478, 486, 506, 514, 516, 584, 614, 626, 632, 652, 670, 696, 736]","[9, 103, 111, 181, 183, 185, 193, 203, 219, 238, 248, 256, 272, 280, 288, 298, 310, 318, 346, 368, 454, 462, 464, 521, 523, 527, 529, 531, 533, 539, 545, 569, 621, 643, 651, 662, 699, 729, 745, 25]",S4YQ.tsv,S0253,S0254
the bin,2,21,"[0, 283, 285]",[21],S4YQ.tsv,S0253,S0254
know like,2,25,"[0, 391, 429]",[25],S4YQ.tsv,S0253,S0254
you know,2,25,"[0, 12, 52, 64, 80, 140, 144, 152, 156, 166, 176, 261, 267, 269, 277, 365, 371, 423, 433, 443, 478, 506, 514, 516, 584, 626, 632, 652]","[25, 111, 181, 183, 272, 310, 368, 521, 529, 531, 533, 545, 643, 651, 662, 699, 523]",S4YQ.tsv,S0253,S0254
there's,1,25,"[0, 12, 76, 80, 210, 275, 371, 614, 620, 660, 694]","[25, 189, 203, 310, 328, 334, 489, 591, 601, 651, 662, 699]",S4YQ.tsv,S0253,S0254
in the,2,27,"[0, 58, 135, 140, 237, 239, 249, 251, 267, 283, 285, 474, 504, 536]","[27, 111, 179, 469, 535, 541]",S4YQ.tsv,S0253,S0254
