Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
watch,1,357,"[2, 291, 306, 356, 384, 450, 458, 760, 774, 778, 782, 789, 797, 811, 859, 1112]","[357, 359, 449, 452, 674, 777, 794, 759]",SG4R.tsv,S0529,S0530
watch it,2,759,"[2, 774, 789]",[759],SG4R.tsv,S0529,S0530
yeah,1,18,"[3, 7, 19, 23, 25, 29, 43, 55, 73, 77, 97, 101, 111, 121, 123, 127, 131, 137, 154, 156, 165, 177, 179, 187, 189, 199, 209, 211, 215, 219, 231, 233, 237, 239, 241, 260, 262, 266, 268, 273, 275, 279, 285, 293, 362, 366, 382, 390, 396, 398, 400, 404, 407, 417, 438, 442, 446, 450, 468, 472, 479, 481, 488, 509, 515, 518, 521, 529, 531, 533, 535, 551, 564, 566, 593, 615, 619, 631, 650, 652, 655, 657, 660, 666, 668, 670, 679, 683, 705, 709, 733, 735, 739, 749, 760, 768, 772, 774, 780, 791, 793, 807, 841, 845, 847, 859, 869, 873, 881, 883, 885, 937, 939, 943, 951, 953, 968, 978, 984, 997, 1000, 1007, 1010, 1015, 1017, 1027, 1054, 1056, 1060, 1084, 1098, 1100, 1110, 1114, 1130]","[18, 32, 46, 48, 64, 70, 74, 76, 80, 88, 108, 110, 116, 118, 134, 150, 153, 161, 168, 174, 176, 180, 184, 206, 212, 224, 234, 253, 255, 283, 288, 294, 300, 312, 320, 328, 333, 343, 353, 357, 375, 391, 399, 410, 412, 414, 419, 437, 441, 473, 482, 484, 489, 517, 524, 530, 544, 557, 618, 630, 656, 665, 667, 684, 686, 694, 702, 716, 724, 728, 746, 750, 761, 765, 790, 800, 802, 808, 814, 824, 830, 838, 842, 844, 846, 856, 858, 888, 890, 891, 902, 904, 908, 918, 922, 934, 942, 948, 957, 969, 971, 985, 989, 998, 1012, 1018, 1024, 1047, 1065, 1081, 1083, 1127]",SG4R.tsv,S0529,S0530
and i,2,30,"[3, 5, 9, 19, 83, 87, 95, 99, 158, 213, 225, 235, 270, 458, 727, 784, 835, 851, 863, 903, 905, 945]","[30, 54, 124, 142, 178, 259, 314, 698, 710, 756, 775, 965, 1083, 1113]",SG4R.tsv,S0529,S0530
really,1,30,"[3, 9, 11, 13, 31, 40, 51, 61, 93, 115, 117, 131, 133, 137, 199, 205, 217, 266, 271, 279, 302, 329, 330, 340, 404, 409, 420, 422, 438, 450, 492, 533, 580, 582, 584, 595, 621, 739, 764, 837, 845, 849, 851, 859, 863, 879, 897, 903, 931, 935, 953, 968, 990, 992, 1019, 1031, 1034, 1060, 1100]","[30, 39, 42, 74, 126, 184, 190, 261, 339, 378, 389, 406, 437, 517, 653, 820, 846, 854, 884, 940, 963, 971, 1001, 1012, 1026, 1085, 1123]",SG4R.tsv,S0529,S0530
i'd,1,37,"[3, 127, 139, 162, 941]","[37, 259, 378, 995]",SG4R.tsv,S0529,S0530
that's,1,39,"[3, 65, 67, 99, 115, 121, 147, 152, 154, 167, 181, 187, 199, 205, 239, 241, 268, 297, 327, 347, 396, 409, 422, 468, 503, 521, 633, 679, 721, 743, 745, 764, 774, 809, 859, 867, 889, 901, 962, 964, 966, 974, 980, 982, 1036, 1038, 1060, 1068, 1130]","[39, 124, 146, 151, 153, 212, 263, 307, 418, 419, 445, 455, 622, 626, 748, 906, 924, 944, 961, 983, 998, 1001, 1012, 1016, 1022, 1037, 1043, 1069, 1118]",SG4R.tsv,S0529,S0530
cos,1,39,"[3, 5, 11, 19, 61, 91, 127, 137, 152, 169, 171, 187, 205, 213, 223, 229, 235, 241, 254, 266, 268, 299, 306, 327, 356, 411, 438, 499, 611, 615, 619, 621, 709, 727, 729, 743, 749, 833, 835, 849, 863, 929, 943, 953, 955, 960, 970, 990, 999, 1017, 1060, 1100, 1112, 1122, 1130]","[39, 52, 184, 190, 251, 259, 276, 278, 324, 437, 484, 628, 698, 854, 872, 894, 896, 924, 965, 981, 1001, 1004, 1012, 1039]",SG4R.tsv,S0529,S0530
i've,1,52,"[3, 11, 19, 73, 91, 95, 97, 117, 121, 195, 211, 217, 458, 621, 760, 809, 869, 883, 945, 955, 1035]","[52, 146, 161, 257, 312, 318, 771, 804, 866, 870, 1001, 1026, 1091, 1016]",SG4R.tsv,S0529,S0530
i'm,1,74,"[3, 5, 9, 15, 19, 93, 95, 137, 154, 158, 160, 181, 185, 231, 268, 372, 518, 538, 541, 543, 584, 739, 782, 845, 863, 865, 867, 869, 881, 955, 970, 990, 994, 1031, 1048, 1054, 1058, 1064, 1112]","[74, 142, 186, 247, 544, 569, 610, 638, 736, 738, 798, 952, 995, 1076, 1091]",SG4R.tsv,S0529,S0530
wish,1,142,"[3, 171]","[142, 146]",SG4R.tsv,S0529,S0530
still,1,146,"[3, 61, 115, 306, 621, 727, 729, 1048]",[146],SG4R.tsv,S0529,S0530
make,1,157,"[3, 5, 147, 193, 254, 289, 330, 458, 813, 829, 843, 855, 931]","[157, 253, 259, 261, 1081]",SG4R.tsv,S0529,S0530
i've just,2,161,"[3, 211]","[161, 1016]",SG4R.tsv,S0529,S0530
i really,2,884,"[3, 845, 851, 863, 1034]",[884],SG4R.tsv,S0529,S0530
like,1,10,"[5, 9, 11, 13, 19, 33, 47, 57, 59, 61, 71, 73, 87, 91, 93, 95, 97, 99, 105, 111, 117, 121, 127, 129, 133, 137, 139, 158, 160, 162, 181, 195, 199, 203, 211, 213, 225, 229, 231, 243, 246, 270, 301, 304, 306, 311, 323, 329, 330, 344, 346, 362, 384, 386, 400, 409, 411, 420, 438, 454, 458, 488, 492, 496, 499, 518, 523, 525, 527, 529, 562, 564, 566, 573, 613, 639, 645, 655, 662, 675, 683, 695, 705, 711, 715, 727, 729, 735, 739, 745, 747, 749, 760, 764, 766, 770, 782, 791, 809, 825, 835, 837, 845, 847, 853, 855, 857, 867, 871, 879, 889, 903, 905, 923, 929, 931, 933, 941, 943, 945, 953, 955, 956, 960, 974, 980, 988, 990, 994, 997, 999, 1017, 1019, 1021, 1025, 1042, 1044, 1080, 1090, 1092, 1096, 1112, 1122, 1126]","[10, 26, 37, 39, 42, 74, 100, 104, 106, 126, 140, 142, 146, 161, 184, 190, 192, 198, 206, 259, 261, 263, 276, 282, 298, 314, 337, 365, 418, 437, 445, 457, 477, 480, 514, 517, 519, 532, 553, 555, 565, 567, 569, 572, 576, 601, 603, 624, 626, 628, 638, 649, 656, 658, 663, 710, 732, 736, 738, 750, 754, 756, 759, 777, 794, 804, 816, 820, 822, 840, 854, 878, 888, 896, 898, 900, 924, 936, 938, 940, 942, 950, 952, 954, 961, 963, 967, 973, 981, 985, 987, 989, 995, 1002, 1004, 1012, 1014, 1026, 1032, 1039, 1059, 1072, 1074, 1076, 1081, 1083, 1085, 1091, 1097, 1101, 1107, 1113, 1115, 1118, 369]",SG4R.tsv,S0529,S0530
know,1,26,"[5, 13, 31, 49, 83, 87, 91, 95, 99, 121, 127, 131, 152, 154, 160, 173, 199, 205, 217, 223, 229, 235, 362, 380, 398, 413, 417, 420, 442, 454, 479, 483, 518, 525, 543, 568, 619, 627, 655, 668, 679, 693, 707, 711, 735, 737, 741, 747, 821, 831, 887, 903, 953, 1033, 1054, 1060, 1106, 1117]","[26, 30, 54, 104, 124, 126, 146, 157, 184, 198, 210, 251, 274, 309, 373, 383, 429, 431, 453, 498, 659, 708, 710, 814, 959, 1113, 28, 39, 76, 142, 161]",SG4R.tsv,S0529,S0530
go,1,26,"[5, 13, 19, 61, 73, 91, 99, 131, 158, 243, 270, 329, 380, 392, 400, 579, 662, 739, 745, 764, 815, 817, 819, 861, 863, 865, 867, 869, 871, 881, 887, 941, 945, 990, 1003, 1019, 1042, 1044]","[26, 37, 42, 50, 54, 124, 144, 146, 161, 184, 259, 263, 322, 324, 377, 379, 433, 484, 601, 612, 756, 775, 818, 820, 872, 882, 888, 940, 942, 973, 1004, 1012, 1026, 1076, 1093, 1099, 1101, 1105, 1129, 39, 74, 76, 383, 995]",SG4R.tsv,S0529,S0530
you know,2,28,"[5, 13, 87, 91, 95, 99, 121, 160, 173, 229, 235, 362, 413, 420, 454, 518, 525, 619, 693, 737, 741, 747, 831, 903]","[28, 39, 54, 76, 104, 142, 146, 161, 1113]",SG4R.tsv,S0529,S0530
have to go,3,39,"[5, 243]",[39],SG4R.tsv,S0529,S0530
have to,2,39,"[5, 243, 413, 527, 588, 611, 766, 811, 1040]","[39, 90, 872]",SG4R.tsv,S0529,S0530
