Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
okay,1,1,"[0, 2, 29]","[1, 45, 252]",S6J8.tsv,S0508,S0486
really,1,3,"[0, 8, 11, 17, 23, 25, 112, 130, 144, 162, 229]","[3, 47, 101, 133, 210]",S6J8.tsv,S0508,S0486
do you want to,4,26,[0],[26],S6J8.tsv,S0508,S0486
well,1,26,"[0, 2, 11, 90, 136, 138, 205, 217, 241, 247]","[26, 28, 149, 200, 216, 240, 246]",S6J8.tsv,S0508,S0486
nineteen,1,26,"[0, 2, 11, 21, 25, 138, 160]",[26],S6J8.tsv,S0508,S0486
want to,2,30,"[0, 11, 62]",[30],S6J8.tsv,S0508,S0486
it be,2,36,"[0, 2, 4, 6, 8, 11, 13, 15, 25, 37, 42, 44, 104, 170, 199]","[36, 113, 155, 157]",S6J8.tsv,S0508,S0486
the first,2,49,"[0, 2, 11]",[49],S6J8.tsv,S0508,S0486
do you,2,49,"[0, 11, 25]","[49, 89, 218]",S6J8.tsv,S0508,S0486
clear,1,51,[0],[51],S6J8.tsv,S0508,S0486
i be,2,89,"[0, 2, 8, 15, 56, 108, 116, 170]",[89],S6J8.tsv,S0508,S0486
and so,2,127,"[0, 6, 11, 98]",[127],S6J8.tsv,S0508,S0486
in a,2,149,"[0, 11, 82, 174]",[149],S6J8.tsv,S0508,S0486
and i,2,149,"[0, 11, 15, 17, 21, 62, 116, 118, 174, 176, 178, 195, 217]",[149],S6J8.tsv,S0508,S0486
make,1,149,"[0, 8, 11, 17]",[149],S6J8.tsv,S0508,S0486
fact,1,149,[0],[149],S6J8.tsv,S0508,S0486
i think,2,151,"[0, 11, 17, 116, 138, 168, 195, 241, 243]",[151],S6J8.tsv,S0508,S0486
in the,2,153,"[0, 2, 8, 11, 17, 21, 25, 78, 80, 193]","[153, 212]",S6J8.tsv,S0508,S0486
love,1,153,"[0, 11]",[153],S6J8.tsv,S0508,S0486
war,1,153,"[0, 2]",[153],S6J8.tsv,S0508,S0486
before the,2,155,"[0, 21]",[155],S6J8.tsv,S0508,S0486
come,1,157,"[0, 9, 11, 21, 24, 52, 74, 78]",[157],S6J8.tsv,S0508,S0486
be very,2,169,"[0, 8, 9, 11, 17, 64, 116, 197, 219]",[169],S6J8.tsv,S0508,S0486
lucky,1,216,"[0, 8, 17, 23, 116, 170]",[216],S6J8.tsv,S0508,S0486
be bear,2,232,[0],[232],S6J8.tsv,S0508,S0486
learn,1,232,"[0, 11, 17]","[232, 238, 240]",S6J8.tsv,S0508,S0486
life,1,234,"[0, 8, 116, 225, 229]",[234],S6J8.tsv,S0508,S0486
thirty,1,246,"[0, 2]",[246],S6J8.tsv,S0508,S0486
it's okay,2,2,[2],[1],S6J8.tsv,S0508,S0486
look,1,26,"[2, 9, 11, 92, 130]",[26],S6J8.tsv,S0508,S0486
go,1,26,"[2, 6, 8, 9, 11, 17, 21, 72, 90, 130, 138, 174, 186, 195, 199]","[26, 89, 204, 246]",S6J8.tsv,S0508,S0486
go to,2,89,"[2, 9, 11, 17, 90, 138]",[89],S6J8.tsv,S0508,S0486
mother,1,127,"[2, 8, 9, 11, 13, 15, 17, 21, 23, 128, 130, 138, 176, 182]","[127, 204]",S6J8.tsv,S0508,S0486
years,1,149,[2],[149],S6J8.tsv,S0508,S0486
two,1,246,"[2, 138]",[246],S6J8.tsv,S0508,S0486
yes,1,12,"[4, 17, 40, 100, 114, 126, 148, 150, 152, 156, 158, 201, 209, 211, 213, 215, 237, 239, 245, 251]","[12, 22, 41, 65, 71, 77, 89, 107, 111, 117, 121, 125, 137, 139, 143, 145, 155, 163, 165, 171, 179, 196, 198, 200, 220, 222, 224, 242, 250]",S6J8.tsv,S0508,S0486
erm er,2,47,[6],[47],S6J8.tsv,S0508,S0486
to be,2,127,"[6, 8]",[127],S6J8.tsv,S0508,S0486
get,1,127,"[6, 8, 11, 13, 17, 19, 21, 64, 88, 92, 98, 120, 144, 168, 195]",[127],S6J8.tsv,S0508,S0486
