Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
tell me,2,15,"[0, 191, 278, 330, 332, 360, 404, 490, 1119, 1240, 1244]","[15, 164, 459, 638, 794, 1266, 1387, 170]",SZVB.tsv,S0517,S0525
tell,1,19,"[0, 191, 227, 278, 315, 316, 330, 332, 354, 360, 404, 471, 490, 513, 751, 758, 789, 861, 888, 992, 1097, 1119, 1240, 1244]","[19, 89, 110, 140, 432, 480, 533, 651, 715, 860, 862, 887, 1137, 164, 170, 459, 638, 794, 1266, 1387]",SZVB.tsv,S0517,S0525
tell me about,3,170,"[0, 278, 1119, 1240]",[170],SZVB.tsv,S0517,S0525
right,1,108,"[2, 12, 22, 28, 34, 57, 61, 64, 70, 109, 117, 123, 153, 303, 446, 617, 631, 680, 721, 723, 735, 737, 741, 743, 779, 1142, 1145, 1153, 1171, 1195, 1197, 1301, 1380]","[108, 128, 192, 200, 204, 216, 243, 247, 263, 265, 275, 277, 314, 323, 342, 348, 355, 357, 413, 580, 628, 786, 796, 809, 844, 868, 912, 970, 1015, 1019, 1051, 1055, 1059, 1086, 1100, 1112, 1118]",SZVB.tsv,S0517,S0525
the one in,3,5,[4],[5],SZVB.tsv,S0517,S0525
one,1,63,"[4, 232, 238, 240, 248, 324, 343, 365, 479, 485, 488, 516, 700, 821, 827, 961, 1010, 1018, 1056, 1085]","[63, 97, 138, 239, 326, 489, 502, 519, 584, 699, 940, 945, 960, 1154, 1211, 1339, 69, 73, 116, 128, 331, 659, 689, 964, 1270, 1291, 1304, 1308]",SZVB.tsv,S0517,S0525
the one,2,69,"[4, 248, 961]","[69, 73, 116, 128, 331, 659, 689, 964, 1154, 1270, 1291, 1304, 1308]",SZVB.tsv,S0517,S0525
yes,1,172,"[6, 14, 28, 53, 123, 125, 151, 183, 197, 201, 214, 240, 385, 394, 404, 406, 458, 477, 507, 524, 601, 604, 605, 609, 641, 704, 706, 721, 758, 764, 766, 874, 886, 911, 946, 963, 1149, 1238, 1275, 1277, 1283, 1285, 1307]","[172, 263, 382, 393, 525, 555, 603, 606, 709, 1118, 1252, 1274, 1310, 1312, 1355]",SZVB.tsv,S0517,S0525
yeah,1,8,"[8, 10, 18, 24, 28, 45, 47, 53, 78, 169, 175, 189, 199, 234, 246, 293, 297, 299, 345, 352, 379, 383, 385, 435, 479, 488, 505, 509, 534, 535, 537, 546, 623, 656, 666, 668, 698, 714, 721, 777, 804, 882, 886, 898, 910, 919, 939, 946, 952, 965, 985, 987, 1006, 1016, 1044, 1048, 1065, 1067, 1081, 1085, 1105, 1111, 1136, 1138, 1151, 1214, 1238, 1244, 1247, 1313, 1325, 1334, 1340, 1346, 1348, 1352]","[7, 31, 39, 41, 50, 52, 97, 104, 108, 118, 130, 148, 152, 156, 158, 160, 170, 188, 216, 218, 229, 235, 239, 243, 245, 251, 290, 296, 300, 304, 308, 321, 329, 333, 344, 361, 366, 413, 420, 426, 428, 430, 449, 451, 468, 478, 480, 486, 489, 491, 493, 506, 528, 532, 543, 553, 564, 570, 572, 576, 598, 606, 616, 620, 669, 673, 695, 707, 711, 740, 742, 757, 782, 809, 815, 819, 836, 841, 862, 868, 871, 879, 891, 893, 907, 912, 916, 920, 942, 951, 964, 989, 991, 1021, 1033, 1041, 1049, 1082, 1093, 1098, 1104, 1121, 1137, 1166, 1176, 1178, 1184, 1192, 1194, 1213, 1217, 1219, 1223, 1225, 1227, 1233, 1235, 1245, 1248, 1256, 1270, 1272, 1284, 1318, 1322, 1328, 1343, 1379, 1385, 1387, 1389]",SZVB.tsv,S0517,S0525
oh yes,2,603,"[14, 609, 758, 1149, 1238, 1275]","[603, 1355]",SZVB.tsv,S0517,S0525
they will because,3,16,[16],[15],SZVB.tsv,S0517,S0525
that's,1,43,"[16, 28, 51, 111, 157, 159, 161, 166, 227, 244, 363, 379, 414, 431, 450, 494, 853, 898, 961, 994, 1109, 1299, 1315, 1336, 1386]","[43, 62, 108, 192, 216, 413, 451, 453, 580, 636, 665, 1174, 1194, 1245, 1278, 1300, 1331]",SZVB.tsv,S0517,S0525
remember,1,216,"[16, 228, 332, 392, 654, 1087, 1285, 1307]","[216, 559, 566, 574, 586, 691, 982, 1084, 1158, 1306]",SZVB.tsv,S0517,S0525
course,1,337,"[16, 272, 322, 381, 410, 448, 488, 492, 496, 797, 810, 831, 911]","[337, 1148, 1143, 1194]",SZVB.tsv,S0517,S0525
at the moment,3,451,"[16, 700, 1002]","[451, 1361]",SZVB.tsv,S0517,S0525
at the,2,502,"[16, 338, 354, 356, 609, 700, 1002]","[502, 539, 1176, 1237, 1361]",SZVB.tsv,S0517,S0525
they'll,1,784,"[16, 996]",[784],SZVB.tsv,S0517,S0525
course they,2,1143,[16],"[1143, 1194]",SZVB.tsv,S0517,S0525
moment,1,1152,"[16, 700, 1002]",[1152],SZVB.tsv,S0517,S0525
yeah yeah,2,41,"[24, 535, 919, 939, 985, 1352]","[41, 50, 148, 156, 160, 239, 243, 451, 480, 486, 489, 553, 570, 598, 742, 757, 782, 815, 912, 1178, 1194, 1217, 1223, 1227, 1272, 1387, 300, 304, 1219]",SZVB.tsv,S0517,S0525
oh yeah,2,218,"[24, 175, 505, 534, 546, 882, 886, 1006, 1085, 1136]","[218, 413, 942, 951, 1219, 300, 304]",SZVB.tsv,S0517,S0525
oh yeah yeah,3,300,[24],"[300, 304, 1219]",SZVB.tsv,S0517,S0525
go,1,26,"[26, 171, 201, 276, 287, 354, 360, 367, 462, 473, 496, 513, 637, 639, 641, 648, 656, 700, 797, 801, 810, 857, 859, 888, 902, 927, 973, 977, 994, 1014, 1030, 1031, 1032, 1052, 1054, 1090, 1092, 1109, 1115, 1120, 1236, 1388]","[1, 7, 11, 13, 15, 25, 27, 58, 69, 77, 95, 97, 108, 112, 116, 118, 128, 138, 146, 150, 152, 206, 218, 288, 432, 451, 457, 459, 463, 514, 538, 555, 578, 580, 757, 856, 860, 864, 879, 881, 924, 926, 978, 1023, 1043, 1144, 1194, 1196, 1211, 1221, 1233, 1245, 1254, 1291, 1330, 1381]",SZVB.tsv,S0517,S0525
do you,2,93,"[26, 191, 392, 471, 902, 1263, 1371]","[93, 103, 391, 655, 717, 724, 750, 769, 899, 1037, 1254, 1306, 1337]",SZVB.tsv,S0517,S0525
mum,1,434,"[26, 242]","[434, 504, 549, 582, 1211, 1241]",SZVB.tsv,S0517,S0525
you didn't,2,547,"[26, 888]","[547, 584, 848]",SZVB.tsv,S0517,S0525
you you,2,642,"[26, 360, 996, 1087]","[642, 924]",SZVB.tsv,S0517,S0525
that's right,2,108,[28],"[108, 192, 216, 413, 580]",SZVB.tsv,S0517,S0525
right yes,2,263,[28],"[263, 1118]",SZVB.tsv,S0517,S0525
she do,2,33,[30],"[33, 1194]",SZVB.tsv,S0517,S0525
be she,2,79,"[30, 49, 100, 143, 560]","[79, 180, 208, 1023, 966]",SZVB.tsv,S0517,S0525
oh be,2,769,"[30, 387, 1216, 1218, 1287]","[769, 803, 966]",SZVB.tsv,S0517,S0525
oh be she,3,966,[30],[966],SZVB.tsv,S0517,S0525
start,1,32,"[32, 336, 360, 363, 389, 448, 746, 774, 996, 1085, 1244]","[29, 386, 667, 1331, 1333, 1353]",SZVB.tsv,S0517,S0525
when do,2,386,"[32, 494, 898, 1094, 1263]",[386],SZVB.tsv,S0517,S0525
do she,2,1035,"[32, 38, 53, 131, 141]","[1035, 1170]",SZVB.tsv,S0517,S0525
oh when,2,1264,[32],[1264],SZVB.tsv,S0517,S0525
well,1,40,"[40, 53, 121, 171, 175, 179, 185, 197, 209, 212, 214, 219, 221, 223, 227, 232, 234, 246, 248, 256, 258, 274, 291, 295, 311, 320, 352, 400, 427, 439, 448, 487, 494, 503, 535, 639, 641, 643, 662, 666, 672, 676, 686, 690, 721, 772, 777, 791, 808, 827, 831, 847, 853, 857, 876, 884, 898, 902, 933, 959, 965, 973, 994, 1002, 1008, 1014, 1024, 1046, 1048, 1056, 1124, 1259, 1279, 1301, 1321, 1336, 1388]","[11, 13, 15, 33, 44, 52, 75, 103, 120, 146, 152, 162, 188, 208, 253, 288, 298, 353, 382, 422, 424, 432, 434, 443, 453, 455, 480, 517, 538, 545, 576, 578, 590, 608, 630, 634, 659, 663, 665, 681, 693, 701, 707, 862, 869, 887, 907, 918, 930, 940, 964, 1001, 1023, 1133, 1135, 1139, 1152, 1172, 1174, 1188, 1196, 1198, 1208, 1210, 1217, 1223, 1245, 1252, 1254, 1256, 1278, 1312, 1322, 1330, 1349, 1361, 1379, 763]",SZVB.tsv,S0517,S0525
work,1,40,"[40, 175, 264, 274, 334, 338, 571, 643, 690, 723, 827, 840, 845, 847, 859, 896, 898, 921, 1240, 1354]","[11, 29, 33, 35, 79, 106, 118, 186, 190, 598, 603, 846, 940, 1156, 1176, 1211, 1223, 1225, 1252, 1237, 1245, 1377]",SZVB.tsv,S0517,S0525
when she,2,104,"[40, 1073]","[104, 138, 146, 178, 582, 1150, 1174]",SZVB.tsv,S0517,S0525
well when,2,763,"[40, 898]",[763],SZVB.tsv,S0517,S0525
she work,2,1237,"[40, 274]",[1237],SZVB.tsv,S0517,S0525
work with,2,1245,[40],"[1245, 1377]",SZVB.tsv,S0517,S0525
gosh,1,553,"[42, 127, 585, 1092, 1155, 1181, 1191, 1327]",[553],SZVB.tsv,S0517,S0525
yeah but,2,506,"[47, 965, 1111]","[506, 572, 1270, 1318]",SZVB.tsv,S0517,S0525
four,1,49,"[49, 829, 1092, 1138]","[7, 50, 63, 220, 222, 459, 860, 1143, 1170, 1361, 1365]",SZVB.tsv,S0517,S0525
twenty,1,65,"[49, 232, 238, 240, 829, 908]","[65, 239]",SZVB.tsv,S0517,S0525
what be,2,95,"[49, 465, 1002, 1249]","[95, 407, 409, 538, 936, 1250]",SZVB.tsv,S0517,S0525
say,1,51,"[51, 96, 175, 191, 197, 201, 212, 217, 221, 223, 225, 227, 228, 230, 246, 248, 252, 254, 270, 281, 311, 324, 330, 349, 350, 370, 371, 375, 404, 448, 473, 475, 479, 488, 490, 494, 520, 524, 526, 527, 529, 595, 641, 646, 654, 656, 751, 752, 758, 760, 777, 831, 842, 847, 851, 853, 857, 859, 863, 896, 898, 921, 937, 939, 959, 969, 971, 973, 977, 983, 992, 994, 996, 1002, 1031, 1056, 1073, 1079, 1087, 1090, 1092, 1109, 1126, 1138, 1165, 1249, 1307, 1382]","[7, 11, 13, 15, 43, 44, 79, 91, 93, 95, 103, 128, 162, 186, 216, 288, 290, 382, 403, 432, 434, 459, 568, 578, 628, 630, 636, 649, 651, 663, 677, 683, 695, 699, 713, 717, 940, 945, 1035, 1170, 1172, 1174, 1194, 1196, 1198, 1200, 1211, 1231, 1241, 1243, 1250, 1252, 1254, 1266, 1270, 1290, 1296, 1300, 1310, 1312, 1316, 1330, 1361, 1365, 1377, 63, 71, 73, 140, 146]",SZVB.tsv,S0517,S0525
want,1,51,"[51, 173, 201, 205, 207, 225, 230, 248, 276, 425, 599, 770, 772, 775, 783, 847, 902, 973, 1085, 1115, 1240, 1371]","[11, 43, 44, 103, 106, 120, 130, 206, 424, 457, 476, 504, 769, 771, 846, 1172, 1243, 1245, 1254, 1377, 1381]",SZVB.tsv,S0517,S0525
she doesn't,2,51,"[51, 1089, 1090]","[35, 447, 1188, 1300]",SZVB.tsv,S0517,S0525
