Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
like,1,1,"[0, 62, 82, 151, 155, 169, 180, 187, 214, 217, 221, 300, 306, 324, 326, 338, 366]","[1, 8, 12, 15, 20, 22, 24, 29, 35, 89, 113, 121, 138, 140, 148, 156, 159, 173, 200, 204, 227, 246, 248, 293, 307, 319, 327, 329, 340, 350, 385]",S63K.tsv,S0144,S0024
exhibition,1,22,[0],"[22, 24]",S63K.tsv,S0144,S0024
be that,2,144,"[0, 169, 221, 249, 276]","[144, 172]",S63K.tsv,S0144,S0024
yeah,1,3,"[3, 7, 16, 18, 23, 25, 30, 32, 34, 36, 44, 52, 58, 62, 65, 73, 76, 78, 82, 86, 88, 90, 98, 100, 102, 133, 135, 139, 141, 145, 147, 149, 155, 157, 167, 174, 191, 199, 201, 203, 207, 210, 219, 225, 232, 244, 251, 268, 284, 287, 294, 298, 308, 316, 318, 320, 324, 328, 330, 332, 354, 356, 360, 364, 374, 378, 380, 394, 397]","[1, 2, 12, 15, 33, 47, 68, 70, 75, 81, 89, 97, 105, 110, 130, 146, 148, 154, 190, 192, 194, 198, 213, 218, 222, 224, 227, 231, 233, 235, 241, 252, 256, 258, 259, 273, 275, 277, 279, 283, 291, 305, 311, 325, 329, 339, 340, 350, 357, 363, 367, 369, 371, 373, 379, 381, 387, 393, 398, 399, 403]",S63K.tsv,S0144,S0024
know,1,3,"[3, 155, 178, 238, 253, 257, 282, 370]","[2, 6, 15, 17, 29, 31, 41, 43, 85, 113, 117, 132, 134, 175, 200, 224, 227, 229, 245, 271, 277, 293, 335, 340, 348, 381]",S63K.tsv,S0144,S0024
make,1,10,"[3, 153, 180, 205]","[10, 12, 202, 227, 246, 286, 353, 31, 389, 391]",S63K.tsv,S0144,S0024
that to,2,15,[3],[15],S63K.tsv,S0144,S0024
to the person who,4,22,[3],[22],S63K.tsv,S0144,S0024
and say,2,22,[3],"[22, 113]",S63K.tsv,S0144,S0024
to the,2,22,"[3, 289]","[22, 59, 173, 243]",S63K.tsv,S0144,S0024
say,1,22,"[3, 40]","[22, 24, 29, 63, 66, 105, 113, 123, 132, 134, 158, 224, 243, 283, 299, 319, 340, 353, 355, 109]",S63K.tsv,S0144,S0024
