Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
different bird,2,1,[0],"[1, 5]",SRBZ.tsv,S0238,S0389
buy,1,1,"[0, 17, 19, 92, 126]","[1, 40, 84, 91]",SRBZ.tsv,S0238,S0389
bird,1,1,"[0, 126, 212, 218, 220]","[1, 5, 127, 167, 339]",SRBZ.tsv,S0238,S0389
different,1,1,"[0, 150, 170, 234]","[1, 5, 365]",SRBZ.tsv,S0238,S0389
songs,1,1,[0],[1],SRBZ.tsv,S0238,S0389
and it's,2,5,"[0, 63, 108, 110, 295, 453]",[5],SRBZ.tsv,S0238,S0389
get a,2,5,"[0, 13, 96, 110, 146, 195, 212, 294, 304, 308, 324, 390, 447]","[5, 54, 107, 194, 298, 569, 575]",SRBZ.tsv,S0238,S0389
then you,2,5,[0],"[5, 54, 462]",SRBZ.tsv,S0238,S0389
get,1,5,"[0, 13, 19, 43, 63, 64, 67, 73, 75, 96, 110, 122, 126, 140, 142, 146, 148, 172, 178, 182, 195, 212, 214, 265, 284, 294, 301, 304, 308, 320, 324, 362, 364, 376, 390, 434, 447, 492, 514]","[5, 9, 22, 44, 54, 91, 107, 177, 194, 202, 229, 280, 298, 345, 355, 365, 462, 468, 478, 521, 569, 575, 589]",SRBZ.tsv,S0238,S0389
and i think,3,9,"[0, 108, 344, 506]","[9, 165, 470, 76]",SRBZ.tsv,S0238,S0389
i think,2,9,"[0, 17, 49, 108, 112, 183, 193, 212, 265, 312, 324, 344, 447, 487, 488, 490, 502, 506, 510]","[9, 76, 78, 165, 278, 470, 537, 543]",SRBZ.tsv,S0238,S0389
you get,2,9,"[0, 63, 67, 178, 284, 434]","[9, 91, 202, 462, 298]",SRBZ.tsv,S0238,S0389
hear,1,9,"[0, 15, 19, 435]","[9, 32, 34, 277]",SRBZ.tsv,S0238,S0389
really,1,20,"[0, 17, 19, 31, 90, 108, 126, 132, 142, 164, 174, 195, 212, 220, 236, 265, 304, 308, 320, 382, 441, 492, 508, 510, 526, 550]","[20, 50, 54, 123, 266, 277, 323, 357, 361, 421, 470, 482, 484]",SRBZ.tsv,S0238,S0389
thing,1,20,"[0, 19, 320, 447, 490, 492, 578]","[20, 107, 470, 555]",SRBZ.tsv,S0238,S0389
i've get,2,22,"[0, 19, 320, 376, 390]",[22],SRBZ.tsv,S0238,S0389
at the,2,22,"[0, 31, 138, 140, 492, 502]","[22, 50, 143, 535, 575]",SRBZ.tsv,S0238,S0389
actually,1,22,"[0, 45, 69, 90, 114, 122, 132, 150, 294, 308, 314, 342, 382, 447, 492, 528, 550, 596]","[22, 36, 229, 249, 305, 391]",SRBZ.tsv,S0238,S0389
i'm,1,22,"[0, 11, 19, 160, 228, 316, 364, 378, 382, 492, 528]","[22, 36, 211, 223, 227, 231, 345, 357, 399, 539]",SRBZ.tsv,S0238,S0389
i've,1,22,"[0, 19, 57, 156, 314, 320, 342, 376, 390, 432, 594]","[22, 50, 76, 229]",SRBZ.tsv,S0238,S0389
can't,1,24,"[0, 49, 170, 380]","[24, 40]",SRBZ.tsv,S0238,S0389
through the,2,32,[0],"[32, 277]",SRBZ.tsv,S0238,S0389
in the,2,34,"[0, 19, 31, 185, 212, 284, 301, 304, 320, 362, 432, 434, 447, 449, 492, 506]","[34, 36, 88, 131, 143, 262, 478, 484, 517]",SRBZ.tsv,S0238,S0389
and you,2,34,"[0, 45, 156, 172, 178, 234]","[34, 151, 298, 347, 361, 462, 541, 545]",SRBZ.tsv,S0238,S0389
you can't,2,34,"[0, 49, 170, 380]","[34, 521, 545]",SRBZ.tsv,S0238,S0389
stuff,1,34,"[0, 96, 114, 124]","[34, 101, 353]",SRBZ.tsv,S0238,S0389
time,1,34,"[0, 13, 31, 43, 63, 64, 100, 108, 132, 138, 140, 156, 220, 336, 432, 502, 534]","[34, 423, 535, 539]",SRBZ.tsv,S0238,S0389
go out,2,36,"[0, 154, 156, 434]","[36, 403]",SRBZ.tsv,S0238,S0389
quite a,2,36,"[0, 146, 148, 314]","[36, 107]",SRBZ.tsv,S0238,S0389
so i,2,38,"[0, 17, 19, 43, 112, 212, 301, 304, 324, 344, 443, 492, 510]","[38, 54, 210, 351, 367, 278]",SRBZ.tsv,S0238,S0389
go,1,38,"[0, 17, 19, 63, 108, 134, 154, 156, 160, 172, 214, 257, 294, 301, 304, 320, 344, 380, 382, 432, 434, 438, 443, 492, 582]","[38, 107, 123, 204, 243, 249, 251, 273, 280, 282, 381, 397, 413, 460, 470, 472, 478, 482, 202, 403, 462]",SRBZ.tsv,S0238,S0389
think,1,48,"[0, 17, 49, 108, 112, 126, 183, 193, 212, 265, 312, 324, 344, 364, 378, 382, 384, 447, 487, 488, 490, 492, 498, 502, 506, 510, 550]","[48, 167, 175, 260, 264, 280, 282, 535, 557, 76, 78, 165, 278, 470, 537, 543]",SRBZ.tsv,S0238,S0389
if i,2,50,"[0, 100, 212, 380]",[50],SRBZ.tsv,S0238,S0389
it's just,2,50,"[0, 122]","[50, 543]",SRBZ.tsv,S0238,S0389
away,1,58,"[0, 436]","[58, 282]",SRBZ.tsv,S0238,S0389
and i think i've,4,76,[0],[76],SRBZ.tsv,S0238,S0389
watch,1,76,"[0, 31, 146, 174, 438]","[76, 78, 319]",SRBZ.tsv,S0238,S0389
i be,2,117,"[0, 17, 146, 148, 154, 174, 214, 220, 234, 284, 286, 294, 301, 304, 380, 382, 435, 436]","[117, 179, 188, 194, 196, 287, 397, 413, 470]",SRBZ.tsv,S0238,S0389
and i,2,121,"[0, 17, 19, 31, 108, 142, 146, 154, 212, 284, 294, 301, 304, 308, 344, 435, 490, 492, 506, 590]","[121, 179, 188, 245, 287, 293, 345, 353, 355, 411, 413, 419, 458, 470, 533, 539, 563, 165]",SRBZ.tsv,S0238,S0389
quite,1,123,"[0, 134, 146, 148, 153, 265, 314, 342, 380, 514, 582]","[123, 194, 260, 391, 470, 478, 555]",SRBZ.tsv,S0238,S0389
could,1,131,"[0, 19, 69, 172, 301, 435, 592, 594]","[131, 464]",SRBZ.tsv,S0238,S0389
and the,2,137,"[0, 31, 106, 146, 220, 434, 596]","[137, 196, 339, 353, 365]",SRBZ.tsv,S0238,S0389
call,1,151,"[0, 153, 156, 265, 362, 447, 590]","[151, 163, 345]",SRBZ.tsv,S0238,S0389
erm and,2,165,"[0, 96, 142, 146, 148, 156, 216, 294, 295, 304, 434, 492, 508]","[165, 417, 484, 539, 561]",SRBZ.tsv,S0238,S0389
do it,2,179,"[0, 6, 31, 73, 108, 168, 297, 380]","[179, 253, 266, 399]",SRBZ.tsv,S0238,S0389
it and,2,188,"[0, 17, 19, 108, 301]","[188, 198, 280, 293, 478]",SRBZ.tsv,S0238,S0389
i'd,1,188,"[0, 17, 43, 146, 150, 301, 304, 382, 394]","[188, 198, 235, 377, 397, 403, 423]",SRBZ.tsv,S0238,S0389
yes,1,192,"[0, 37, 45, 89, 124, 136, 154, 156, 158, 168, 178, 182, 205, 207, 209, 316, 318, 326, 328, 340, 358, 370, 382, 402, 422, 487, 524, 560, 572]","[192, 309, 371, 563, 565, 577, 581, 595]",SRBZ.tsv,S0238,S0389
come,1,200,"[0, 110, 122, 126, 146, 148, 170, 214, 220, 294, 304, 320, 324, 336, 342, 344, 364, 439, 471, 496, 590, 594]","[200, 264, 280, 325, 331, 379, 397, 403, 470, 531, 533, 539, 541, 599]",SRBZ.tsv,S0238,S0389
you go,2,202,"[0, 154, 156, 214, 257, 344, 434]","[202, 462]",SRBZ.tsv,S0238,S0389
you you,2,202,[0],"[202, 211, 345, 474, 541]",SRBZ.tsv,S0238,S0389
walk,1,211,"[0, 154, 214, 382]","[211, 381]",SRBZ.tsv,S0238,S0389
actually get,2,229,"[0, 122]",[229],SRBZ.tsv,S0238,S0389
remember,1,229,"[0, 122, 124, 150, 203, 268, 284, 294, 301, 362, 434, 492, 590, 594]","[229, 266, 291, 466]",SRBZ.tsv,S0238,S0389
so i think,3,278,"[0, 112]",[278],SRBZ.tsv,S0238,S0389
back,1,280,"[0, 257, 294, 301, 344, 432, 434]",[280],SRBZ.tsv,S0238,S0389
and it,2,289,"[0, 17, 124, 138, 195, 294, 304, 434, 492]","[289, 293, 484]",SRBZ.tsv,S0238,S0389
and you get,3,298,"[0, 178]",[298],SRBZ.tsv,S0238,S0389
watch the,2,319,[0],[319],SRBZ.tsv,S0238,S0389
but you,2,365,"[0, 154, 308, 428, 439]","[365, 521]",SRBZ.tsv,S0238,S0389
immediately,1,369,[0],[369],SRBZ.tsv,S0238,S0389
the same,2,423,"[0, 220, 301, 336, 447]",[423],SRBZ.tsv,S0238,S0389
never,1,423,"[0, 212, 492, 582]","[423, 425, 427]",SRBZ.tsv,S0238,S0389
to to,2,482,[0],[482],SRBZ.tsv,S0238,S0389
around,1,484,"[0, 220]",[484],SRBZ.tsv,S0238,S0389
play,1,555,"[0, 284]",[555],SRBZ.tsv,S0238,S0389
tell you,2,9,[6],"[9, 345]",SRBZ.tsv,S0238,S0389
it be,2,34,"[6, 19, 31, 43, 89, 124, 142, 146, 212, 214, 268, 284, 301, 304, 322, 380, 434, 490, 492, 514, 590]","[34, 78, 82, 223, 262, 275, 293, 462, 466, 470, 577, 157]",SRBZ.tsv,S0238,S0389
tell,1,82,"[6, 160, 434, 492]","[82, 253, 345]",SRBZ.tsv,S0238,S0389
and do,2,91,"[6, 156, 508]","[91, 131, 198, 474, 571]",SRBZ.tsv,S0238,S0389
what it be,3,157,"[6, 322, 590]",[157],SRBZ.tsv,S0238,S0389
what it,2,345,"[6, 69, 124, 322, 590]",[345],SRBZ.tsv,S0238,S0389
yeah,1,9,"[8, 13, 45, 126, 234, 283, 284, 292, 301, 342, 346, 348, 356, 360, 370, 386, 400, 404, 410, 414, 422, 424, 438, 465, 471, 475, 485, 488, 518, 534, 538, 540, 544, 548, 558, 568, 586, 588, 600]","[9, 56, 62, 68, 70, 74, 76, 111, 113, 129, 133, 147, 223, 237, 243, 260, 271, 285, 315, 321, 333, 335, 337, 343, 373, 395, 431, 440, 450, 511, 513, 515, 517, 551, 579, 585, 599, 603, 123, 173, 258, 429, 442, 497, 509, 583, 601]",SRBZ.tsv,S0238,S0389
