Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
a nice,2,1,"[0, 378]","[1, 11, 383, 393, 530]",SLX6.tsv,S0392,S0480
seem,1,11,"[0, 1065]","[11, 348]",SLX6.tsv,S0392,S0480
really,1,29,"[0, 20, 30, 81, 85, 143, 288, 582, 603, 632, 717, 747, 841, 884, 946, 971, 997, 1016, 1041, 1043, 1045, 1081, 1109]","[29, 66, 68, 70, 80, 84, 100, 270, 274, 282, 292, 348, 350, 369, 393, 408, 501, 525, 527, 536, 542, 547, 561, 583, 613, 692, 702, 724, 746, 844, 955, 1019, 196]",SLX6.tsv,S0392,S0480
well,1,56,"[0, 14, 28, 30, 34, 95, 101, 133, 152, 219, 347, 376, 437, 453, 514, 556, 578, 616, 618, 691, 719, 776, 815, 819, 847, 860, 862, 886, 914, 924, 960, 1014, 1020, 1033, 1035, 1043, 1047, 1065]","[56, 66, 88, 98, 126, 128, 138, 144, 270, 334, 346, 350, 393, 395, 557, 561, 573, 604, 639, 700, 704, 714, 778, 889, 939, 955, 961, 989, 1052, 1064, 1087, 170, 408, 992]",SLX6.tsv,S0392,S0480
's,1,136,[0],"[136, 387, 393, 523, 690]",SLX6.tsv,S0392,S0480
as well,2,170,"[0, 14, 28, 95, 101, 152, 376, 453, 514, 556, 578, 616, 691, 719, 776, 815, 860, 960, 1014, 1020, 1035, 1047, 1065]","[170, 408, 992]",SLX6.tsv,S0392,S0480
they really,2,196,[0],"[196, 369]",SLX6.tsv,S0392,S0480
nice,1,230,"[0, 30, 143, 378, 514, 578, 582, 841]","[230, 292, 509, 511, 542, 1068, 1070, 383, 393, 530]",SLX6.tsv,S0392,S0480
enjoy,1,274,"[0, 550, 1022]","[274, 278]",SLX6.tsv,S0392,S0480
enjoy it,2,296,"[0, 550, 1022]","[296, 1013]",SLX6.tsv,S0392,S0480
seem to,2,348,[0],[348],SLX6.tsv,S0392,S0480
