Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
money and,2,59,"[0, 56, 135]","[59, 65, 89]",SN59.tsv,S0289,S0282
money,1,59,"[0, 2, 10, 12, 20, 40, 46, 48, 56, 72, 108, 110, 135, 147, 153, 155, 171, 393]","[59, 65, 142, 89]",SN59.tsv,S0289,S0282
source,1,280,"[0, 24]",[280],SN59.tsv,S0289,S0282
much,1,310,"[0, 12, 28, 36, 46, 147, 211, 299, 389, 393]",[310],SN59.tsv,S0289,S0282
one,1,33,"[2, 10, 12, 18, 32, 42, 72, 88, 122, 173, 185, 205, 231, 249, 253, 297, 341, 347, 360, 381, 383]","[33, 65, 69, 250, 330, 392]",SN59.tsv,S0289,S0282
one of,2,69,"[2, 88, 205, 297, 341, 360]","[69, 392]",SN59.tsv,S0289,S0282
obviously,1,276,"[2, 74]",[276],SN59.tsv,S0289,S0282
back,1,43,"[6, 313]","[43, 59, 121]",SN59.tsv,S0289,S0282
that's,1,65,"[6, 12, 18, 34, 42, 54, 60, 145, 159, 171, 229, 233, 243, 273, 291, 395, 397]","[65, 232, 236, 250, 382]",SN59.tsv,S0289,S0282
come,1,224,"[6, 34, 347]",[224],SN59.tsv,S0289,S0282
kind of,2,346,"[6, 26, 62, 101, 151, 153, 171, 225]",[346],SN59.tsv,S0289,S0282
and the,2,252,"[8, 12, 42, 108, 110, 343, 347]","[252, 320]",SN59.tsv,S0289,S0282
mean,1,37,"[10, 14, 104, 137, 165, 169, 185, 219, 339, 347, 362, 370, 373, 375]","[37, 43, 188, 284, 290, 330]",SN59.tsv,S0289,S0282
way,1,43,"[10, 293, 339]","[43, 65, 218, 236, 252, 300, 330]",SN59.tsv,S0289,S0282
think,1,43,"[10, 12, 24, 26, 86, 88, 118, 124, 129, 137, 145, 153, 163, 171, 183, 203, 207, 213, 285, 341, 347, 351, 360, 362, 366, 372, 373, 375]","[43, 65, 89, 140, 190, 250, 332, 346]",SN59.tsv,S0289,S0282
really,1,49,"[10, 157, 225, 227, 375]","[49, 59, 65, 302, 330]",SN59.tsv,S0289,S0282
a lot of,3,59,"[10, 231, 291, 370, 385]","[59, 352, 353]",SN59.tsv,S0289,S0282
you be a,3,59,[10],"[59, 65]",SN59.tsv,S0289,S0282
if they,2,59,"[10, 95, 261, 377]",[59],SN59.tsv,S0289,S0282
be a,2,59,"[10, 22, 101, 108, 129, 305, 307, 335, 339, 347, 360, 370, 383]","[59, 89, 190, 302, 65]",SN59.tsv,S0289,S0282
you be,2,59,"[10, 18, 44, 110, 137, 147, 291]","[59, 300, 65]",SN59.tsv,S0289,S0282
good,1,65,"[10, 118, 124, 137, 362]",[65],SN59.tsv,S0289,S0282
have the,2,89,[10],"[89, 290]",SN59.tsv,S0289,S0282
put,1,89,"[10, 14, 30, 80, 103, 108, 137, 161, 351, 379, 381, 393]","[89, 246]",SN59.tsv,S0289,S0282
another,1,244,"[10, 171, 379, 393]","[244, 294, 394]",SN59.tsv,S0289,S0282
you have,2,33,"[12, 26, 377]","[33, 274, 394]",SN59.tsv,S0289,S0282
have to,2,33,"[12, 26, 30, 84, 110, 179, 393]","[33, 330]",SN59.tsv,S0289,S0282
have get,2,33,"[12, 161, 375, 379]","[33, 274, 394]",SN59.tsv,S0289,S0282
get,1,33,"[12, 38, 40, 42, 64, 72, 101, 106, 133, 135, 157, 161, 167, 207, 211, 225, 291, 349, 375, 377, 379, 385, 389, 393]","[33, 59, 65, 188, 242, 250, 274, 300, 328, 330, 390, 394]",SN59.tsv,S0289,S0282
i think,2,43,"[12, 88, 118, 124, 129, 137, 145, 163, 171, 183, 285]","[43, 332]",SN59.tsv,S0289,S0282
to get,2,59,[12],"[59, 65, 330]",SN59.tsv,S0289,S0282
and if,2,59,"[12, 169, 313]","[59, 90]",SN59.tsv,S0289,S0282
people,1,59,"[12, 14, 30, 80, 82, 86, 104, 108, 116, 271, 347, 360]","[59, 65, 300, 310, 236]",SN59.tsv,S0289,S0282
project,1,59,"[12, 14, 80, 137, 157]",[59],SN59.tsv,S0289,S0282
also,1,59,[12],"[59, 188]",SN59.tsv,S0289,S0282
money from,2,65,"[12, 72]",[65],SN59.tsv,S0289,S0282
one be,2,69,[12],[69],SN59.tsv,S0289,S0282
church,1,69,"[12, 18, 80, 82, 173, 205, 231, 255, 313, 315, 319, 339, 351, 360, 366, 375]","[69, 244, 322, 330]",SN59.tsv,S0289,S0282
where and,2,89,[12],[89],SN59.tsv,S0289,S0282
open,1,138,[12],"[138, 140]",SN59.tsv,S0289,S0282
to you,2,224,[12],[224],SN59.tsv,S0289,S0282
people have,2,236,[12],[236],SN59.tsv,S0289,S0282
so i,2,276,"[12, 145, 171, 207]",[276],SN59.tsv,S0289,S0282
find,1,280,"[12, 22, 137, 147, 319]","[280, 330]",SN59.tsv,S0289,S0282
find out,2,330,"[12, 22, 147]",[330],SN59.tsv,S0289,S0282
all of,2,332,[12],[332],SN59.tsv,S0289,S0282
able to,2,353,[12],[353],SN59.tsv,S0289,S0282
be they,2,376,[12],[376],SN59.tsv,S0289,S0282
of those,2,392,"[12, 42]",[392],SN59.tsv,S0289,S0282
i mean,2,37,"[14, 104, 165, 169, 185, 219, 339, 347, 362, 370, 373, 375]","[37, 284, 330, 290]",SN59.tsv,S0289,S0282
it be,2,37,"[14, 30, 62, 76, 82, 122, 161, 163, 169, 177, 185, 203, 263, 271, 285, 291, 293, 303, 305, 307, 309, 313, 327, 329, 335, 339, 351, 372, 373, 397]","[37, 188, 272, 294, 302, 310, 388, 392, 290]",SN59.tsv,S0289,S0282
lot,1,59,[14],"[59, 352, 353]",SN59.tsv,S0289,S0282
in or,2,69,[14],[69],SN59.tsv,S0289,S0282
five,1,69,"[14, 32, 379]",[69],SN59.tsv,S0289,S0282
pound,1,89,"[14, 137, 157, 179]",[89],SN59.tsv,S0289,S0282
with the,2,121,"[14, 26, 32, 120]",[121],SN59.tsv,S0289,S0282
thing,1,188,"[14, 22, 76, 171, 285]","[188, 250, 290]",SN59.tsv,S0289,S0282
