Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
yeah,1,13,"[0, 12, 30, 54, 58, 60, 68, 70, 72, 98]","[13, 27, 29, 39, 41, 43, 45, 47, 49, 55, 57, 61, 67, 71, 82, 88, 90, 97]",SXPD.tsv,S0037,S0115
it be,2,3,"[2, 8, 40, 70, 81, 83]","[3, 15, 39]",SXPD.tsv,S0037,S0115
uh,1,3,[2],"[3, 7, 15, 21, 23, 27, 29, 31, 37, 39, 49, 57, 59, 67, 69, 71, 73, 77, 78, 80, 84, 97]",SXPD.tsv,S0037,S0115
cardiff,1,5,[2],[5],SXPD.tsv,S0037,S0115
um,1,5,"[2, 40, 44, 54, 87, 98]","[5, 13, 27, 29, 35, 59, 67, 71, 75, 82, 86, 99]",SXPD.tsv,S0037,S0115
i think,2,7,"[2, 36]","[7, 15, 27, 29, 33, 35, 47, 73]",SXPD.tsv,S0037,S0115
think,1,7,"[2, 44, 74]","[7, 15, 27, 29, 33, 35, 47, 73]",SXPD.tsv,S0037,S0115
be like,2,11,"[2, 20, 30, 42, 54, 56, 81, 91, 92]","[11, 15]",SXPD.tsv,S0037,S0115
like,1,11,"[2, 4, 6, 8, 12, 20, 30, 32, 36, 38, 40, 42, 44, 46, 48, 54, 56, 60, 66, 74, 76, 81, 85, 89, 91, 92, 98]","[11, 15, 35, 39, 51, 53, 61, 63, 65, 78]",SXPD.tsv,S0037,S0115
it be i think,4,15,[2],[15],SXPD.tsv,S0037,S0115
they have,2,21,"[2, 40]",[21],SXPD.tsv,S0037,S0115
win,1,29,[2],"[29, 35]",SXPD.tsv,S0037,S0115
but i,2,33,"[2, 40, 54, 74]","[33, 35]",SXPD.tsv,S0037,S0115
really,1,41,"[2, 56, 81, 98]","[41, 61, 73, 82]",SXPD.tsv,S0037,S0115
have a,2,49,[2],[49],SXPD.tsv,S0037,S0115
go,1,49,"[2, 91]",[49],SXPD.tsv,S0037,S0115
i dunno,2,69,"[2, 10]",[69],SXPD.tsv,S0037,S0115
i be,2,71,"[2, 36, 40, 91, 92, 94]","[71, 93, 97]",SXPD.tsv,S0037,S0115
be just,2,82,[2],[82],SXPD.tsv,S0037,S0115
a really,2,82,[2],[82],SXPD.tsv,S0037,S0115
be it,2,4,"[4, 8, 70]","[3, 53, 67]",SXPD.tsv,S0037,S0115
league cup,2,5,[4],[5],SXPD.tsv,S0037,S0115
the league cup,3,7,[4],"[7, 29, 31]",SXPD.tsv,S0037,S0115
the league,2,7,[4],[7],SXPD.tsv,S0037,S0115
or something,2,11,"[4, 6, 20]","[11, 59, 78, 17]",SXPD.tsv,S0037,S0115
